masspro_half,masspro_1,masspro_2,masspro_4,masspro_8,masspro_16,masspro,mjd
5.55e-23,1.48e-14,3e-15,1.19e-14,1.89e-15,1.14e-14,0.19,55384.271157407406
7.079999999999999e-19,1.04e-14,2.76e-16,6.51e-15,4e-15,9.359999999999999e-15,0.16,55384.272210648145
,,,,4e-15,9.359999999999999e-15,,55384.27327546296
6.950000000000001e-22,1.01e-15,5.3299999999999994e-15,5.89e-15,2.75e-16,9.709999999999999e-15,0.13,55384.27327546296
,,,,2.75e-16,9.709999999999999e-15,,55384.274305555555
1.49e-23,1.56e-15,6.55e-15,7.89e-15,8.539999999999999e-16,1.06e-14,0.15,55384.274305555555
1.7699999999999998e-19,7.0299999999999995e-15,5.37e-16,9.890000000000001e-15,1.1e-14,1.55e-14,0.2,55384.27675925926
1.29e-21,3.4e-15,4.97e-16,2.02e-14,1.2e-15,2.01e-14,0.2,55384.27780092593
1.4100000000000002e-23,2.4199999999999998e-23,1.44e-16,1.89e-14,2.2899999999999997e-15,1.71e-14,0.18,55384.27883101852
3.23e-22,1.5e-14,2.46e-15,1.29e-14,8.64e-15,1.24e-14,0.22,55384.27988425926
3.97e-22,1.07e-14,1.1199999999999999e-15,1.01e-14,4.75e-15,1.41e-14,0.19,55384.28092592592
1.01e-14,7.43e-14,2.55e-16,1.56e-14,2.82e-15,1.76e-14,0.36,55384.281956018516
1.95e-15,5.54e-14,3.9e-16,1.31e-14,8.480000000000001e-16,1.24e-14,0.29,55384.282997685186
3.15e-14,3.32e-14,7.47e-15,9.23e-15,1.1e-22,1.08e-14,0.31,55384.28403935185
2.59e-17,4.31e-14,7.0599999999999995e-15,3.74e-15,2.06e-16,1.22e-14,0.25,55384.28508101852
2.65e-14,1.4099999999999998e-13,3.68e-15,4.1e-15,1.28e-21,1.4e-14,0.47,55384.28612268518
3.02e-14,1.72e-14,5.31e-15,9.19e-15,1.5e-22,1.45e-14,0.27,55384.28716435185
2.49e-18,4.23e-14,1.8300000000000002e-16,1.0900000000000001e-21,2.16e-14,1.47e-14,0.28,55384.288194444445
2.0500000000000003e-18,3.91e-14,4.32e-16,1.02e-14,1.99e-16,1.35e-14,0.24,55384.28923611111
1.39e-22,3.23e-14,9.53e-15,3.3200000000000003e-15,1.1299999999999999e-16,1.46e-14,0.24,55384.290289351855
3.03e-16,1.31e-13,4.41e-16,3.2e-15,1.55e-15,1.18e-14,0.41,55384.29133101852
7.96e-16,9.56e-14,1.01e-15,7.87e-15,1.52e-22,1.22e-14,0.35,55384.29237268519
,,,,,,,55384.29341435185
5.44e-14,7.28e-14,8.16e-15,9.03e-15,2.73e-15,1.59e-14,0.43,55384.29341435185
2.38e-14,9.47e-14,7.23e-15,1.45e-14,1.41e-15,1.6e-14,0.42,55384.3
5.37e-16,7.96e-14,6.39e-15,1.2e-14,6.470000000000001e-15,1.7e-14,0.36,55384.301041666666
4.19e-14,1.58e-13,3.8200000000000005e-15,1.25e-14,9.88e-15,1.93e-14,0.55,55384.302083333336
5.04e-14,1.45e-13,1.23e-14,7.0200000000000005e-15,3.4e-15,1.71e-14,0.54,55384.30315972222
1.78e-14,6.93e-14,6.19e-16,1.67e-14,3.37e-22,1.81e-14,0.36,55384.30421296296
8.2e-22,7.98e-14,4.5e-15,1.45e-14,9.02e-15,1.94e-14,0.37,55384.30525462963
2.97e-19,8.05e-14,1.5100000000000001e-16,1.29e-14,4.63e-14,2.67e-14,0.44,55384.306296296294
1.15e-19,3.12e-14,2.0699999999999998e-13,1.96e-16,4.87e-14,2.93e-14,0.64,55384.424849537034
1.6200000000000002e-16,3.29e-14,1.34e-13,4.84e-14,1.98e-14,3.4e-14,0.58,55384.425891203704
