dimm,mjd
0.63,55383.25179398148
0.48,55383.25287037037
0.43,55383.253912037035
0.45,55383.25494212963
0.4,55383.25597222222
0.38,55383.25803240741
0.4,55383.260092592594
0.4,55383.26217592593
0.39,55383.26322916667
0.41,55383.26427083334
0.46,55383.26530092592
0.6,55383.266331018516
0.4,55383.267384259256
0.38,55383.270949074074
0.36,55383.272731481484
0.39,55383.27376157408
0.37,55383.27480324074
0.39,55383.27583333333
0.41,55383.27686342593
0.36,55383.278958333336
0.33,55383.28
0.36,55383.28104166667
0.34,55383.28207175926
0.37,55383.283113425925
0.39,55383.284155092595
0.38,55383.28518518519
0.37,55383.28726851852
0.32,55383.288298611114
0.42,55383.28934027778
0.34,55383.29037037037
0.34,55383.29141203704
0.29,55383.2934837963
0.33,55383.29452546296
0.38,55383.29556712963
0.28,55383.29767361111
0.31,55383.29871527778
0.35,55383.29975694444
0.36,55383.30082175926
0.41,55383.30186342593
0.35,55383.30289351852
0.37,55383.30394675926
0.37,55383.30498842592
0.37,55383.30605324074
0.42,55383.30709490741
0.38,55383.30813657407
0.47,55383.30917824074
0.29,55383.312430555554
0.26,55383.31350694445
0.34,55383.31454861111
0.3,55383.31559027778
0.34,55383.31663194444
0.27,55383.318703703706
0.33,55383.31974537037
0.33,55383.32078703704
0.39,55383.322858796295
0.32,55383.32393518519
0.36,55383.32498842593
0.31,55383.32604166667
0.33,55383.32708333333
0.3,55383.328125
0.36,55383.32916666667
0.35,55383.33020833333
0.35,55383.33125
0.39,55383.332337962966
0.38,55383.3344212963
0.44,55383.33546296296
0.41,55383.33650462963
0.49,55383.33755787037
0.43,55383.33859953703
0.47,55383.33962962963
0.52,55383.340682870374
0.38,55383.34172453704
0.45,55383.34311342592
0.49,55383.34416666667
0.44,55383.346284722225
0.5,55383.34732638889
0.52,55383.34836805556
0.34,55383.35046296296
0.42,55383.351493055554
0.57,55383.35255787037
0.47,55383.35465277778
0.39,55383.35569444444
0.39,55383.35673611111
0.36,55383.357777777775
0.36,55383.358831018515
0.38,55383.359872685185
0.5,55383.360914351855
0.59,55383.361967592595
0.37,55383.36299768519
0.42,55383.36509259259
0.63,55383.366122685184
0.38,55383.367164351854
0.39,55383.36820601852
0.44,55383.369259259256
0.41,55383.370300925926
0.41,55383.371342592596
0.59,55383.37238425926
0.51,55383.37342592593
0.51,55383.37446759259
0.46,55383.37552083333
0.37,55383.37761574074
0.59,55383.378657407404
0.4,55383.37971064815
0.41,55383.38180555555
0.4,55383.382835648146
0.33,55383.383888888886
0.34,55383.38494212963
0.38,55383.38599537037
0.33,55383.387083333335
0.49,55383.388125
0.39,55383.390231481484
0.38,55383.39127314815
0.45,55383.39232638889
0.53,55383.393379629626
0.45,55383.394421296296
0.67,55383.395474537036
0.55,55383.396527777775
0.55,55383.39758101852
0.48,55383.398668981485
0.57,55383.39971064815
0.52,55383.40076388889
0.53,55383.40181712963
0.47,55383.4028587963
0.47,55383.403912037036
0.51,55383.404953703706
0.51,55383.406006944446
0.46,55383.40704861111
0.46,55383.40814814815
0.57,55383.40918981482
0.58,55383.41024305556
0.55,55383.41232638889
0.52,55383.41337962963
0.51,55383.41443287037
0.45,55383.41548611111
0.68,55383.41756944444
0.56,55383.41862268518
0.55,55383.42077546296
0.51,55383.4218287037
0.65,55383.42287037037
0.57,55383.42392361111
0.69,55383.42774305555
0.62,55383.4287962963
0.6,55383.42983796296
0.87,55383.4308912037
0.77,55383.43195601852
0.47,55383.43300925926
0.41,55383.435115740744
0.61,55383.436215277776
0.67,55383.437256944446
0.72,55383.439375
0.6,55383.44042824074
0.59,55383.44149305556
0.47,55383.44253472222
0.45,55383.44359953704
0.53,55383.444699074076
0.49,55383.44574074074
0.5,55383.44679398148
0.55,55383.447858796295
0.47,55383.44996527778
0.42,55383.45101851852
0.5,55383.45211805555
0.54,55383.4531712963
0.51,55383.45421296296
0.5,55383.4552662037
0.34,55383.45633101852
0.39,55383.45737268519
0.42,55383.4584375
0.47,55383.45949074074
0.52,55383.46055555555
0.63,55383.46160879629
0.56,55383.46265046296
0.42,55383.46371527778
0.34,55383.46475694444
0.38,55383.46581018518
0.44,55383.466875
0.44,55383.467939814815
0.42,55383.468993055554
0.36,55383.47005787037
0.39,55383.47109953704
0.32,55383.47215277778
0.42,55383.47321759259
0.35,55383.474270833336
0.33,55383.47537037037
0.33,55383.476435185185
0.33,55383.477488425924
0.38,55383.478541666664
0.38,55383.47960648148
0.34,55383.48065972222
0.36,55383.48171296297
0.34,55383.482777777775
0.34,55383.48384259259
0.4,55383.48594907407
0.31,55383.48700231482
0.32,55383.48806712963
0.32,55383.489120370374
0.37,55383.49018518518
0.35,55383.49125
0.32,55383.49230324074
0.36,55383.494421296295
0.36,55383.49548611111
0.34,55383.49653935185
0.35,55383.49760416667
0.42,55383.49972222222
0.45,55383.50079861111
0.42,55383.501863425925
0.38,55383.502916666665
0.41,55383.50398148148
0.4,55383.507581018515
0.38,55383.50864583333
0.35,55383.50969907407
0.4,55383.51075231482
0.46,55383.51181712963
0.37,55383.512870370374
0.33,55383.51398148148
0.38,55383.5150462963
0.35,55383.51609953704
0.37,55383.517164351855
0.29,55383.520833333336
0.43,55383.52190972222
0.44,55383.52297453704
0.34,55383.52402777778
0.38,55383.52615740741
0.31,55383.52721064815
0.32,55383.528275462966
0.3,55383.530381944445
0.32,55383.53251157407
0.39,55383.53356481482
0.38,55383.53462962963
0.4,55383.53675925926
0.39,55383.537824074076
0.38,55383.538877314815
0.35,55383.53994212963
0.4,55383.541041666664
0.32,55383.54210648148
0.34,55383.544224537036
0.36,55383.545277777775
0.36,55383.546331018515
0.42,55383.54739583333
0.36,55383.54844907407
0.31,55383.54951388889
0.34,55383.550578703704
0.56,55383.55164351852
0.37,55383.552708333336
0.31,55383.553773148145
0.34,55383.55483796296
0.35,55383.55590277778
0.36,55383.55700231482
0.39,55383.55805555556
0.51,55383.56018518518
0.45,55383.56125
0.51,55383.56232638889
0.52,55383.563425925924
0.45,55383.56449074074
0.41,55383.56555555556
0.44,55383.566608796296
0.46,55383.56875
0.43,55383.569814814815
0.5,55383.57087962963
0.43,55383.57193287037
0.39,55383.57298611111
0.48,55383.57405092593
0.42,55383.57511574074
0.49,55383.57618055555
0.55,55383.577256944445
0.84,55383.57832175926
0.55,55383.579409722224
0.59,55383.58048611111
0.65,55383.5815625
0.67,55383.58261574074
0.72,55383.58369212963
0.68,55383.58476851852
0.6,55383.58583333333
0.59,55383.58695601852
0.49,55383.58841435185
0.7,55383.589479166665
0.45,55383.5916087963
0.48,55383.593726851854
0.49,55383.59480324074
0.47,55383.595868055556
0.42,55383.59693287037
0.36,55383.59800925926
0.42,55383.599074074074
0.41,55383.600127314814
0.49,55383.60119212963
0.46,55383.60258101852
0.46,55383.60364583333
0.48,55383.60471064815
0.56,55383.605775462966
0.49,55383.606828703705
0.55,55383.60789351852
0.6,55383.60895833333
0.5,55383.61108796296
0.48,55383.612222222226
0.45,55383.61329861111
0.46,55383.61436342593
0.4,55383.61541666667
0.43,55383.616481481484
0.45,55383.61755787037
0.44,55383.61969907407
0.37,55383.62079861111
0.48,55383.62186342593
