dimm,mjd
0.99,55384.25179398148
0.83,55384.25282407407
0.74,55384.253854166665
0.79,55384.254895833335
0.72,55384.25592592593
0.66,55384.25696759259
0.7,55384.25798611111
0.59,55384.25902777778
0.66,55384.26006944444
0.7,55384.261099537034
0.54,55384.262141203704
0.59,55384.263194444444
0.52,55384.26526620371
0.61,55384.26630787037
0.68,55384.26733796296
0.48,55384.26940972222
0.6,55384.271516203706
0.49,55384.27258101852
0.47,55384.27361111111
0.41,55384.27607638889
0.5,55384.27710648148
0.5,55384.27814814815
0.55,55384.27918981481
0.55,55384.28023148148
0.5,55384.281273148146
0.6,55384.28230324074
0.61,55384.28334490741
0.57,55384.28439814815
0.64,55384.28542824074
0.88,55384.286469907405
0.64,55384.287511574075
0.63,55384.28854166667
0.56,55384.28959490741
0.63,55384.29063657407
0.63,55384.29167824074
0.63,55384.292719907404
0.65,55384.299305555556
0.57,55384.30034722222
0.58,55384.30138888889
0.66,55384.30244212963
0.64,55384.30351851852
0.6,55384.304560185185
0.62,55384.305601851855
0.66,55384.30664351852
0.59,55384.309849537036
0.58,55384.310891203706
0.55,55384.3119212963
0.57,55384.312951388885
0.64,55384.313993055555
0.55,55384.315034722225
0.52,55384.31607638889
0.52,55384.31710648148
0.78,55384.31815972222
0.58,55384.31920138889
0.57,55384.320243055554
0.65,55384.32129629629
0.51,55384.32232638889
0.54,55384.323379629626
0.54,55384.32440972222
0.59,55384.32440972222
0.62,55384.32545138889
0.75,55384.327523148146
0.51,55384.327523148146
0.58,55384.328576388885
0.51,55384.329618055555
0.65,55384.33064814815
0.65,55384.33170138889
0.53,55384.3337962963
0.53,55384.33590277778
0.58,55384.33694444445
0.61,55384.33798611111
0.53,55384.34006944444
0.45,55384.34111111111
0.52,55384.3421875
0.73,55384.34321759259
0.49,55384.34427083333
0.48,55384.3453125
0.38,55384.346354166664
0.42,55384.347395833334
0.41,55384.3484375
0.45,55384.34947916667
0.49,55384.35052083333
0.47,55384.35157407408
0.48,55384.35261574074
0.65,55384.35365740741
0.54,55384.35575231481
0.55,55384.35679398148
0.64,55384.357835648145
0.51,55384.358877314815
0.61,55384.35996527778
0.55,55384.36100694445
0.54,55384.36207175926
0.66,55384.36311342593
0.55,55384.364166666666
0.5,55384.365208333336
0.48,55384.36625
0.57,55384.36729166667
0.52,55384.36837962963
0.58,55384.36943287037
0.61,55384.370462962965
0.51,55384.371516203704
0.43,55384.37255787037
0.62,55384.373611111114
0.61,55384.37465277778
0.62,55384.375706018516
0.56,55384.376759259256
0.56,55384.378842592596
0.54,55384.379895833335
0.72,55384.3809375
0.69,55384.38199074074
0.67,55384.38302083333
0.66,55384.38663194444
0.65,55384.387719907405
0.66,55384.38875
0.56,55384.38980324074
0.49,55384.39084490741
0.53,55384.39189814815
0.52,55384.39292824074
0.63,55384.39398148148
0.51,55384.39503472222
0.63,55384.39606481481
0.53,55384.39710648148
0.75,55384.39815972222
0.56,55384.39921296296
0.67,55384.40032407407
0.69,55384.40137731482
0.64,55384.40241898148
0.71,55384.40347222222
0.6,55384.40452546296
0.8,55384.40663194445
0.77,55384.40877314815
0.71,55384.40981481481
0.76,55384.41086805556
0.59,55384.41295138889
0.81,55384.41505787037
0.63,55384.416134259256
0.72,55384.41824074074
0.75,55384.41929398148
0.68,55384.420335648145
0.74,55384.42138888889
0.73,55384.42519675926
0.91,55384.42625
0.62,55384.42729166667
0.58,55384.42834490741
0.7,55384.42940972222
0.67,55384.43046296296
0.6,55384.43150462963
0.6,55384.43255787037
0.65,55384.43361111111
1.01,55384.434652777774
0.8,55384.43570601852
0.91,55384.43675925926
0.75,55384.43886574074
0.63,55384.439930555556
0.85,55384.44097222222
0.69,55384.442037037035
0.81,55384.443078703705
0.81,55384.44414351852
0.52,55384.44625
0.67,55384.44731481482
0.85,55384.44836805556
0.66,55384.45046296297
0.75,55384.451527777775
0.56,55384.452581018515
0.68,55384.45363425926
0.88,55384.45469907407
0.95,55384.45575231482
0.63,55384.45680555556
0.66,55384.460393518515
0.87,55384.462488425925
1.12,55384.46355324074
0.89,55384.46460648148
0.81,55384.46564814815
0.67,55384.46670138889
0.67,55384.467777777776
0.63,55384.468819444446
0.54,55384.46986111111
0.55,55384.47199074074
0.51,55384.47304398148
0.55,55384.47409722222
0.6,55384.47515046296
0.6,55384.47621527778
0.56,55384.478368055556
0.54,55384.48049768519
0.55,55384.482615740744
0.7,55384.483668981484
0.43,55384.485810185186
0.43,55384.486863425926
0.42,55384.48792824074
0.47,55384.48898148148
0.47,55384.4900462963
0.52,55384.491111111114
0.47,55384.492164351854
0.37,55384.49427083333
0.37,55384.49533564815
0.37,55384.496400462966
0.34,55384.49851851852
0.39,55384.49958333333
0.43,55384.50064814815
0.34,55384.50170138889
0.33,55384.50381944444
0.38,55384.5059375
0.39,55384.50699074074
0.48,55384.508055555554
0.44,55384.51016203704
0.4,55384.51016203704
0.44,55384.51122685185
0.5,55384.512291666666
0.45,55384.513344907406
0.42,55384.51440972222
0.48,55384.51814814815
0.45,55384.51920138889
0.43,55384.52025462963
0.57,55384.52133101852
0.44,55384.52239583333
0.35,55384.52344907408
0.46,55384.524513888886
0.47,55384.5255787037
0.49,55384.52663194444
0.52,55384.52769675926
0.49,55384.528761574074
0.44,55384.52982638889
0.5,55384.53087962963
0.53,55384.53194444445
0.48,55384.533009259256
0.64,55384.5340625
0.63,55384.53512731481
0.66,55384.53623842593
0.6,55384.537303240744
0.68,55384.53942129629
0.51,55384.54048611111
0.45,55384.54153935185
0.47,55384.542604166665
0.47,55384.54368055556
0.47,55384.54474537037
0.53,55384.545810185184
0.48,55384.546875
0.55,55384.547939814816
0.47,55384.548993055556
0.46,55384.55005787037
0.45,55384.55111111111
0.61,55384.55217592593
0.48,55384.55324074074
0.74,55384.55430555555
0.55,55384.55537037037
0.53,55384.556435185186
0.56,55384.5575
0.51,55384.55962962963
0.43,55384.56068287037
0.48,55384.56175925926
0.57,55384.563888888886
0.62,55384.5649537037
0.67,55384.56707175926
0.71,55384.568136574075
0.56,55384.569189814814
0.5,55384.57133101852
0.53,55384.57346064815
0.68,55384.575578703705
0.66,55384.575578703705
0.77,55384.57664351852
0.58,55384.57770833333
0.55,55384.578784722224
0.68,55384.57983796296
0.57,55384.58091435185
0.62,55384.58199074074
0.55,55384.58305555556
0.48,55384.584131944444
0.44,55384.585231481484
0.61,55384.586388888885
0.53,55384.587476851855
0.5,55384.58859953703
0.62,55384.59074074074
0.65,55384.59180555555
0.58,55384.592881944445
0.46,55384.59501157407
0.57,55384.596087962964
0.62,55384.59716435185
0.41,55384.59929398148
0.45,55384.59929398148
0.56,55384.60037037037
0.63,55384.601435185185
0.54,55384.602743055555
0.57,55384.60383101852
0.55,55384.604895833334
0.55,55384.6059837963
0.58,55384.60706018518
0.61,55384.60811342593
0.58,55384.60917824074
0.75,55384.61023148148
0.73,55384.61136574074
0.63,55384.61243055556
0.48,55384.61383101852
0.56,55384.614895833336
0.85,55384.61597222222
0.66,55384.61701388889
0.56,55384.61806712963
0.59,55384.61913194445
0.71,55384.62128472222
0.6,55384.62233796297
