dimm,mjd
0.62,55382.251759259256
0.49,55382.25283564815
0.51,55382.25387731481
0.52,55382.254907407405
0.51,55382.2559375
0.59,55382.25696759259
0.5,55382.25802083333
0.52,55382.259050925924
0.48,55382.260092592594
0.53,55382.263703703706
0.64,55382.26577546296
0.65,55382.266805555555
0.71,55382.26892361111
0.66,55382.269953703704
0.58,55382.27516203704
0.5,55382.2762037037
0.54,55382.277233796296
0.64,55382.278275462966
0.58,55382.27930555555
0.53,55382.28034722222
0.59,55382.2824537037
0.54,55382.2824537037
0.5,55382.28349537037
0.51,55382.284525462965
0.51,55382.28556712963
0.61,55382.2866087963
0.67,55382.28765046296
0.93,55382.28869212963
0.78,55382.289722222224
0.74,55382.290810185186
0.76,55382.29184027778
0.74,55382.29288194444
0.66,55382.29392361111
0.65,55382.294953703706
0.74,55382.2959837963
0.58,55382.29702546296
0.66,55382.2980787037
0.74,55382.29914351852
0.59,55382.30122685185
0.63,55382.30226851852
0.68,55382.30331018518
0.6,55382.30434027778
0.63,55382.30538194445
0.67,55382.30747685185
0.61,55382.309594907405
0.56,55382.310636574075
0.57,55382.31167824074
0.59,55382.31270833333
0.53,55382.31605324074
0.54,55382.317083333335
0.46,55382.318125
0.48,55382.31916666667
0.54,55382.32019675926
0.55,55382.321238425924
0.51,55382.322291666664
0.58,55382.32336805556
0.57,55382.32440972222
0.61,55382.32546296297
0.45,55382.32649305555
0.52,55382.32753472222
0.61,55382.328576388885
0.51,55382.329618055555
0.48,55382.330659722225
0.46,55382.33170138889
0.56,55382.33377314815
0.51,55382.33482638889
0.48,55382.335856481484
0.52,55382.33795138889
0.59,55382.33898148148
0.58,55382.34002314815
0.62,55382.34106481481
0.47,55382.342094907406
0.46,55382.34318287037
0.55,55382.34422453704
0.54,55382.3452662037
0.55,55382.346296296295
0.54,55382.347337962965
0.57,55382.34836805556
0.61,55382.34940972222
0.61,55382.35045138889
0.62,55382.351493055554
0.7,55382.352534722224
0.65,55382.35357638889
0.69,55382.35461805556
0.74,55382.356724537036
0.83,55382.357766203706
0.72,55382.35880787037
0.86,55382.35984953704
0.7,55382.36090277778
0.78,55382.36298611111
0.76,55382.365069444444
0.71,55382.366122685184
0.71,55382.367164351854
0.79,55382.36819444445
0.85,55382.36924768519
0.74,55382.37028935185
0.8,55382.37133101852
1.11,55382.37236111111
0.88,55382.37341435185
0.92,55382.375497685185
0.86,55382.376539351855
0.94,55382.377592592595
0.8,55382.37863425926
1.03,55382.37967592593
0.72,55382.38071759259
0.96,55382.38175925926
1.28,55382.38384259259
1.15,55382.38489583333
0.89,55382.38594907407
0.82,55382.38699074074
0.81,55382.388032407405
0.85,55382.389085648145
0.89,55382.390127314815
0.76,55382.392233796294
0.83,55382.39431712963
0.73,55382.3953587963
0.8,55382.39641203704
0.7,55382.39745370371
0.73,55382.39849537037
0.74,55382.39954861111
0.82,55382.40060185185
0.78,55382.40164351852
0.76,55382.40269675926
0.75,55382.40375
0.68,55382.40479166667
0.71,55382.40587962963
0.68,55382.40693287037
0.75,55382.407997685186
0.71,55382.40903935185
0.7,55382.41008101852
0.73,55382.41112268518
0.64,55382.41217592593
0.85,55382.41322916667
0.72,55382.41427083333
0.92,55382.41532407407
0.95,55382.41641203704
0.93,55382.41746527778
0.99,55382.41851851852
0.8,55382.41956018518
0.86,55382.42061342593
0.91,55382.42165509259
0.9,55382.42270833333
0.87,55382.42375
0.86,55382.42480324074
0.85,55382.425891203704
0.84,55382.42694444444
1.05,55382.43072916667
1.14,55382.43177083333
0.96,55382.43283564815
1.17,55382.43388888889
1.0,55382.43494212963
0.9,55382.4359837963
0.97,55382.43703703704
1.1,55382.438101851854
1.08,55382.43914351852
1.01,55382.44019675926
1.06,55382.44230324074
0.99,55382.44336805555
0.99,55382.4444212963
0.99,55382.44652777778
0.93,55382.447592592594
1.21,55382.448645833334
1.07,55382.4496875
1.22,55382.450740740744
1.01,55382.45179398148
1.09,55382.45284722222
1.11,55382.45390046296
1.15,55382.4549537037
1.05,55382.45600694444
1.15,55382.45706018519
1.02,55382.45811342593
1.23,55382.45916666667
1.34,55382.460231481484
1.32,55382.46128472222
1.41,55382.46234953704
1.28,55382.46341435185
1.34,55382.46445601852
1.39,55382.465520833335
1.17,55382.466574074075
1.42,55382.468680555554
1.33,55382.47079861111
1.18,55382.47289351852
1.23,55382.473958333336
1.3,55382.47508101852
1.47,55382.47613425926
1.21,55382.4771875
1.16,55382.47824074074
1.25,55382.47929398148
0.98,55382.480358796296
0.98,55382.481412037036
1.04,55382.482465277775
1.03,55382.48351851852
1.25,55382.48458333333
0.98,55382.485625
0.78,55382.48668981482
0.79,55382.48774305556
0.97,55382.48880787037
0.82,55382.48987268518
0.79,55382.49092592593
0.8,55382.49197916667
0.95,55382.49304398148
0.99,55382.49412037037
1.02,55382.49518518519
0.91,55382.49623842593
0.91,55382.49835648148
0.88,55382.4994212963
0.85,55382.50047453704
0.97,55382.502592592595
0.94,55382.503645833334
1.2,55382.50471064815
1.11,55382.50575231481
1.17,55382.50681712963
1.17,55382.508935185186
1.06,55382.508935185186
1.48,55382.51
1.47,55382.51105324074
1.23,55382.51216435185
1.32,55382.51321759259
1.14,55382.51427083334
1.3,55382.51537037037
0.99,55382.51642361111
1.08,55382.517476851855
1.45,55382.518541666665
1.19,55382.51960648148
1.08,55382.52340277778
1.13,55382.52445601852
1.22,55382.525509259256
1.14,55382.52657407407
1.33,55382.52763888889
1.33,55382.52868055556
1.09,55382.52974537037
1.38,55382.530798611115
1.06,55382.531851851854
1.25,55382.53291666666
1.32,55382.53396990741
1.29,55382.53503472222
1.41,55382.536087962966
1.54,55382.537152777775
1.36,55382.53820601852
1.3,55382.53925925926
1.33,55382.54138888889
1.4,55382.54244212963
1.35,55382.54350694444
1.38,55382.54456018518
1.1,55382.545625
1.5,55382.547743055555
1.6,55382.54880787037
1.57,55382.54987268519
1.36,55382.55091435185
1.29,55382.55197916667
1.65,55382.55305555555
1.43,55382.5541087963
1.88,55382.55516203704
1.28,55382.55625
1.21,55382.55731481482
1.12,55382.559432870374
1.22,55382.56048611111
1.42,55382.5615625
1.31,55382.56366898148
1.11,55382.564733796295
1.0,55382.56579861111
1.02,55382.56685185185
1.16,55382.56791666667
0.97,55382.56898148148
1.06,55382.57003472222
0.88,55382.57109953704
1.02,55382.572164351855
1.16,55382.573217592595
0.96,55382.574282407404
0.92,55382.5753587963
1.3,55382.57642361111
1.06,55382.57748842592
0.9,55382.57854166667
0.91,55382.57960648148
0.81,55382.58068287037
0.95,55382.58173611111
1.06,55382.583865740744
1.02,55382.58493055555
0.94,55382.586006944446
1.33,55382.58724537037
0.84,55382.589375
0.8,55382.589375
0.81,55382.59043981481
0.69,55382.591516203705
0.72,55382.592569444445
0.81,55382.59363425926
0.83,55382.59576388889
0.76,55382.59576388889
0.95,55382.596817129626
1.08,55382.59789351852
1.03,55382.598958333336
0.99,55382.60003472222
1.04,55382.60108796296
0.96,55382.60244212963
0.93,55382.60350694445
0.79,55382.60456018519
0.83,55382.60563657407
0.99,55382.60668981481
1.03,55382.60775462963
1.0,55382.608831018515
1.21,55382.60989583333
1.15,55382.61094907407
1.42,55382.612025462964
1.29,55382.61309027778
1.11,55382.615219907406
1.21,55382.616273148145
0.92,55382.618414351855
0.93,55382.619479166664
0.88,55382.62054398148
0.79,55382.6216087963
