mass,mjd
0.54,56737.2427662037
0.9,56737.24381944445
0.73,56737.24487268519
0.54,56737.2459375
0.48,56737.24699074074
0.57,56737.24804398148
0.51,56737.2491087963
0.63,56737.25017361111
0.37,56737.25121527778
0.48,56737.252291666664
0.42,56737.253333333334
0.46,56737.25546296296
0.53,56737.257581018515
0.44,56737.25864583333
0.56,56737.25969907407
0.52,56737.26076388889
0.4,56737.26288194444
0.34,56737.26393518518
0.42,56737.265
0.41,56737.266064814816
0.55,56737.267118055555
0.65,56737.268171296295
0.46,56737.26924768519
0.39,56737.2703125
0.38,56737.27137731481
0.4,56737.27349537037
0.38,56737.274560185186
0.34,56737.275625
0.33,56737.27668981482
0.31,56737.27775462963
0.28,56737.278819444444
0.31,56737.27988425926
0.3,56737.280960648146
0.39,56737.28202546296
0.39,56737.2830787037
0.54,56737.28412037037
0.66,56737.28518518519
0.36,56737.28625
0.25,56737.287303240744
0.35,56737.28943287037
0.37,56737.29299768519
0.27,56737.294074074074
0.31,56737.29513888889
0.32,56737.29620370371
0.38,56737.29728009259
0.31,56737.29833333333
0.22,56737.29938657407
0.35,56737.30043981481
0.17,56737.301516203705
0.22,56737.302569444444
0.22,56737.303622685184
0.15,56737.30467592592
0.14,56737.305752314816
0.11,56737.30681712963
0.18,56737.30894675926
0.21,56737.31107638889
0.37,56737.31215277778
0.29,56737.313206018516
0.24,56737.31428240741
0.24,56737.315358796295
0.35,56737.316412037035
0.35,56737.31998842592
0.27,56737.32104166667
0.25,56737.32209490741
0.22,56737.32314814815
0.26,56737.32420138889
0.32,56737.326319444444
0.33,56737.327372685184
0.39,56737.32844907408
0.26,56737.329513888886
0.35,56737.33059027778
0.46,56737.331655092596
0.35,56737.33273148148
0.26,56737.3337962963
0.29,56737.334861111114
0.24,56737.33592592592
0.22,56737.337002314816
0.21,56737.33806712963
0.27,56737.33913194444
0.25,56737.34017361111
0.36,56737.34122685185
0.29,56737.34229166667
0.33,56737.34336805555
0.27,56737.34443287037
0.29,56737.345509259256
0.28,56737.34657407407
0.25,56737.347650462965
0.26,56737.348715277774
0.28,56737.34979166667
0.26,56737.35086805555
0.3,56737.35193287037
0.32,56737.352997685186
0.26,56737.3540625
0.28,56737.35513888889
0.44,56737.356203703705
0.44,56737.35728009259
0.45,56737.35835648148
0.42,56737.35940972222
0.37,56737.36047453704
0.39,56737.361550925925
0.4,56737.36261574074
0.3,56737.363703703704
0.26,56737.36479166667
0.34,56737.36585648148
0.3,56737.3669212963
0.32,56737.367997685185
0.28,56737.36907407407
0.36,56737.37013888889
0.33,56737.37121527778
0.28,56737.37228009259
0.35,56737.37335648148
0.32,56737.37335648148
0.32,56737.375497685185
0.44,56737.37762731482
0.31,56737.37976851852
0.37,56737.380833333336
0.25,56737.38190972222
0.17,56737.38298611111
0.25,56737.3900462963
0.3,56737.39219907407
0.31,56737.39328703703
0.3,56737.39435185185
0.27,56737.395416666666
0.33,56737.39649305555
0.22,56737.397569444445
0.21,56737.398622685185
0.28,56737.39969907407
0.43,56737.40076388889
0.37,56737.40184027778
0.23,56737.40292824074
0.26,56737.40400462963
0.25,56737.40508101852
0.25,56737.40614583333
0.22,56737.40723379629
0.19,56737.40829861111
0.21,56737.40938657407
0.28,56737.410462962966
0.3,56737.41153935185
0.23,56737.41369212963
0.26,56737.41479166667
0.29,56737.41584490741
0.32,56737.41693287037
0.31,56737.418020833335
0.26,56737.41908564815
0.23,56737.421261574076
0.21,56737.42234953704
0.24,56737.423414351855
0.27,56737.42449074074
0.33,56737.42556712963
0.28,56737.42663194444
0.28,56737.427719907406
0.29,56737.42880787037
0.25,56737.429872685185
0.3,56737.43096064815
0.24,56737.43203703704
0.32,56737.43313657407
0.36,56737.43420138889
0.31,56737.435266203705
0.34,56737.43635416667
0.28,56737.437430555554
0.27,56737.43851851852
0.4,56737.43958333333
0.31,56737.440671296295
0.37,56737.44175925926
0.35,56737.44283564815
0.38,56737.44391203704
0.49,56737.44498842592
0.48,56737.446076388886
0.35,56737.4471412037
0.43,56737.448229166665
0.59,56737.44930555556
0.51,56737.45039351852
0.53,56737.45145833334
0.53,56737.45255787037
0.43,56737.45471064815
0.54,56737.45578703703
0.63,56737.45686342593
0.57,56737.45795138889
0.59,56737.459027777775
0.76,56737.460185185184
0.77,56737.46126157408
0.59,56737.46234953704
0.62,56737.46341435185
0.74,56737.46450231481
0.83,56737.465578703705
0.66,56737.46902777778
0.53,56737.47011574074
0.47,56737.4712037037
0.53,56737.47336805556
0.48,56737.474444444444
0.5,56737.47552083333
0.58,56737.47659722222
0.63,56737.47766203704
0.8,56737.478738425925
0.79,56737.47982638889
0.69,56737.48090277778
0.55,56737.481990740744
0.58,56737.48306712963
0.67,56737.48415509259
0.63,56737.48521990741
0.55,56737.486296296294
0.6,56737.48737268519
0.6,56737.48846064815
0.55,56737.48951388889
0.61,56737.490590277775
0.6,56737.49167824074
0.75,56737.4927662037
0.72,56737.49385416666
0.79,56737.49491898148
0.68,56737.49600694444
0.58,56737.497083333335
0.57,56737.49815972222
0.76,56737.499236111114
0.55,56737.50032407408
0.62,56737.50140046296
0.63,56737.50251157407
0.58,56737.503599537034
0.59,56737.5046875
0.64,56737.50576388889
0.51,56737.50685185185
0.51,56737.50792824074
0.53,56737.50900462963
0.47,56737.51008101852
0.49,56737.51116898148
0.77,56737.51225694444
0.82,56737.51335648148
0.84,56737.51443287037
0.82,56737.51550925926
0.82,56737.516597222224
0.74,56737.51767361111
0.69,56737.51877314815
0.8,56737.51987268519
0.7,56737.52203703704
0.9,56737.52313657408
1.04,56737.52421296296
1.22,56737.525289351855
1.36,56737.52637731482
1.13,56737.52747685185
1.04,56737.52855324074
0.94,56737.529641203706
0.98,56737.53072916667
0.76,56737.531805555554
0.87,56737.53288194445
0.88,56737.53395833333
0.97,56737.53503472222
1.27,56737.53613425926
1.16,56737.537210648145
1.03,56737.538310185184
0.92,56737.53938657408
1.0,56737.540497685186
1.13,56737.5415625
1.25,56737.542650462965
1.19,56737.54373842593
1.41,56737.54479166667
1.24,56737.54587962963
1.07,56737.546956018516
1.19,56737.54804398148
1.45,56737.54912037037
1.08,56737.55021990741
0.74,56737.5512962963
0.83,56737.552395833336
0.93,56737.5534837963
0.83,56737.554606481484
0.78,56737.55569444445
0.86,56737.55678240741
0.72,56737.55787037037
0.89,56737.55894675926
0.67,56737.56003472222
0.92,56737.56112268518
1.67,56737.56260416667
1.12,56737.563680555555
1.27,56737.56585648148
0.95,56737.56694444444
0.68,56737.568032407406
0.61,56737.569131944445
0.77,56737.57020833333
0.99,56737.57129629629
0.77,56737.57239583333
0.77,56737.57347222222
0.73,56737.57457175926
0.7,56737.5756712963
0.9,56737.57675925926
1.44,56737.5778587963
0.96,56737.578935185185
0.87,56737.58111111111
1.15,56737.58219907407
0.78,56737.58329861111
0.67,56737.584386574075
0.92,56737.58553240741
0.75,56737.58663194445
0.69,56737.587789351855
0.58,56737.58894675926
0.67,56737.590092592596
0.66,56737.59119212963
0.67,56737.59228009259
0.55,56737.59337962963
0.59,56737.59446759259
0.68,56737.59556712963
