mass,mjd
0.9,56735.34636574074
0.88,56735.34744212963
0.98,56735.34850694444
1.16,56735.34957175926
1.19,56735.35061342592
1.29,56735.35165509259
1.18,56735.35528935185
1.06,56735.356354166666
1.04,56735.357407407406
1.67,56735.35954861111
1.27,56735.360613425924
1.4,56735.36167824074
1.18,56735.36274305556
0.96,56735.36380787037
0.67,56735.36487268518
0.65,56735.36592592593
0.63,56735.36699074074
0.64,56735.36806712963
0.61,56735.36912037037
0.59,56735.37017361111
0.51,56735.37122685185
0.45,56735.37228009259
0.43,56735.37335648148
0.76,56735.3744212963
0.7,56735.375497685185
0.63,56735.37658564815
0.69,56735.37762731482
0.73,56735.37869212963
0.54,56735.37975694444
0.44,56735.38082175926
0.37,56735.381898148145
0.33,56735.38296296296
0.31,56735.384039351855
0.6,56735.385092592594
0.72,56735.386145833334
0.67,56735.38721064815
0.83,56735.38826388889
1.09,56735.39534722222
0.42,56735.39641203704
0.39,56735.39748842592
0.35,56735.39855324074
0.23,56735.39962962963
0.26,56735.40070601852
0.3,56735.401770833334
0.39,56735.40284722222
0.45,56735.40393518518
0.44,56735.405011574076
0.42,56735.40607638889
0.54,56735.40715277778
0.7,56735.408217592594
0.62,56735.40930555556
0.52,56735.41037037037
0.58,56735.41142361111
0.57,56735.41247685185
0.51,56735.41355324074
0.48,56735.41462962963
0.46,56735.41570601852
0.4,56735.41678240741
0.43,56735.417858796296
0.48,56735.418958333335
0.34,56735.420023148145
0.28,56735.42109953704
0.29,56735.4221875
0.3,56735.42325231482
0.36,56735.4243287037
0.34,56735.42542824074
0.43,56735.42650462963
0.33,56735.427569444444
0.29,56735.42865740741
0.26,56735.429710648146
0.31,56735.43077546296
0.39,56735.43184027778
0.41,56735.43292824074
0.43,56735.43399305556
0.38,56735.435069444444
0.52,56735.43615740741
0.47,56735.43722222222
0.44,56735.438310185185
0.41,56735.439375
0.41,56735.440474537034
0.45,56735.44153935185
0.39,56735.44260416667
0.39,56735.44368055555
0.32,56735.444756944446
0.31,56735.44583333333
0.41,56735.446909722225
0.53,56735.450532407405
0.6,56735.45159722222
0.68,56735.452673611115
0.72,56735.45376157408
0.71,56735.45483796296
0.72,56735.45591435185
0.73,56735.456979166665
0.58,56735.45804398148
0.53,56735.45912037037
0.59,56735.460185185184
0.55,56735.46128472222
0.62,56735.46233796296
0.64,56735.46341435185
0.54,56735.46450231481
0.53,56735.46556712963
0.5,56735.46664351852
0.5,56735.46771990741
0.53,56735.4687962963
0.53,56735.46986111111
0.54,56735.4709375
0.53,56735.47425925926
0.78,56735.478541666664
0.87,56735.47961805556
0.8,56735.481770833336
0.51,56735.48284722222
0.61,56735.483923611115
0.75,56735.484976851854
0.7,56735.48606481482
0.59,56735.4871412037
0.75,56735.48820601852
0.78,56735.48931712963
0.82,56735.49074074074
0.95,56735.49182870371
0.95,56735.492893518516
0.92,56735.49398148148
1.4,56735.495046296295
1.14,56735.49613425926
1.06,56735.497199074074
1.12,56735.49828703704
1.06,56735.49936342592
0.85,56735.500439814816
1.22,56735.50152777778
0.82,56735.502604166664
0.73,56735.503703703704
0.63,56735.504791666666
0.81,56735.50585648148
0.88,56735.5069212963
1.06,56735.50797453704
0.87,56735.5090625
0.82,56735.51013888889
0.78,56735.51122685185
0.83,56735.51230324074
0.9,56735.513402777775
0.63,56735.51449074074
0.54,56735.51556712963
0.55,56735.51664351852
0.62,56735.51771990741
0.7,56735.51880787037
0.57,56735.51986111111
0.4,56735.52201388889
0.39,56735.52307870371
0.45,56735.52415509259
0.44,56735.52525462963
0.51,56735.526342592595
0.43,56735.52743055556
0.48,56735.52850694444
0.91,56735.52958333334
0.67,56735.530636574076
0.85,56735.53172453704
0.77,56735.5328125
0.64,56735.53388888889
0.64,56735.53496527778
0.67,56735.53605324074
0.53,56735.537141203706
0.44,56735.53858796296
0.53,56735.539675925924
0.57,56735.54075231482
0.73,56735.54184027778
0.58,56735.542916666665
0.64,56735.54399305556
0.48,56735.54508101852
0.37,56735.546168981484
0.82,56735.54725694445
0.98,56735.54834490741
0.66,56735.549409722225
1.05,56735.55048611111
1.15,56735.55158564815
1.08,56735.55266203704
0.68,56735.55375
0.46,56735.55482638889
0.5,56735.55590277778
0.56,56735.556979166664
0.63,56735.55806712963
0.78,56735.55915509259
1.42,56735.56023148148
1.14,56735.561319444445
0.72,56735.56238425926
1.36,56735.563472222224
1.03,56735.56456018519
0.83,56735.56563657407
0.59,56735.566724537035
0.54,56735.56780092593
0.49,56735.56888888889
0.92,56735.56996527778
0.8,56735.57105324074
0.6,56735.57212962963
0.47,56735.57320601852
0.78,56735.57430555556
1.18,56735.57539351852
1.1,56735.576469907406
0.97,56735.57755787037
1.0,56735.57864583333
0.9,56735.58224537037
0.82,56735.58332175926
0.5,56735.5844212963
0.64,56735.58552083333
0.6,56735.586747685185
0.54,56735.58788194445
0.55,56735.58899305556
0.78,56735.59006944444
0.79,56735.59224537037
1.27,56735.59333333333
1.33,56735.594409722224
1.34,56735.595497685186
1.29,56735.59657407407
1.01,56735.597650462965
1.0,56735.59875
1.89,56735.59982638889
1.94,56735.600902777776
1.77,56735.60199074074
1.3,56735.6030787037
1.09,56735.604155092595
0.84,56735.60525462963
1.28,56735.60633101852
0.79,56735.60965277778
0.75,56735.61074074074
0.45,56735.6118287037
0.41,56735.612916666665
0.45,56735.61400462963
0.34,56735.61509259259
0.4,56735.61618055555
0.77,56735.617268518516
1.24,56735.61835648148
0.71,56735.61944444444
0.61,56735.6205787037
0.69,56735.62167824074
0.77,56735.622766203705
1.18,56735.62385416667
0.85,56735.62494212963
0.97,56735.62604166667
0.75,56735.62712962963
0.63,56735.628229166665
0.78,56735.62931712963
0.68,56735.63041666667
0.47,56735.63149305555
0.65,56735.632581018515
0.57,56735.63365740741
