masspro_half,masspro_1,masspro_2,masspro_4,masspro_8,masspro_16,masspro,mjd
2.56e-17,9.43e-13,4.2299999999999996e-13,1.13e-12,2.05e-15,1.13e-13,2.26,56734.24178240741
9.82e-17,1.45e-12,1.4599999999999998e-13,8.759999999999999e-13,1.2700000000000001e-13,8.06e-14,2.3,56734.24283564815
4.6200000000000004e-17,1.5300000000000001e-12,6.32e-13,9.74e-13,4.41e-14,1.2700000000000001e-13,2.61,56734.24390046296
3.9399999999999997e-17,6.279999999999999e-13,7.09e-13,8.72e-13,9.84e-14,6.17e-14,2.14,56734.2449537037
2.0100000000000002e-17,6.13e-13,6.45e-13,9.59e-13,1.35e-13,7.23e-14,2.17,56734.24600694444
1.3200000000000002e-13,2.8600000000000004e-13,9.15e-13,9.16e-13,1.17e-13,6.13e-14,2.17,56734.247083333335
6.71e-15,9.85e-13,8.32e-13,8.52e-13,6.3e-14,6.82e-14,2.37,56734.24811342593
8.890000000000001e-18,1.4400000000000001e-12,7.09e-13,9.75e-13,5.979999999999999e-15,8.33e-14,2.57,56734.249189814815
1.21e-16,1.1100000000000001e-12,7.240000000000001e-13,9.969999999999999e-13,1.32e-14,7.35e-14,2.42,56734.250243055554
6.32e-17,8.09e-13,5.44e-13,9.77e-13,1.71e-14,6.97e-14,2.16,56734.251296296294
2.23e-13,3.04e-13,6.089999999999999e-13,8.44e-13,1.94e-17,5.59e-14,1.95,56734.252337962964
3.76e-13,9.719999999999999e-13,6.8e-13,8.44e-13,1.94e-17,5.59e-14,2.43,56734.2533912037
2.3100000000000003e-13,8.109999999999999e-13,7.63e-13,7.159999999999999e-13,2.04e-14,5.96e-14,2.26,56734.25446759259
3.16e-13,5.589999999999999e-13,3.2e-13,7.170000000000001e-13,8.73e-18,5.57e-14,1.91,56734.25550925926
4.23e-16,7.62e-13,2.85e-13,8.65e-13,1.76e-14,6.45e-14,1.93,56734.25655092593
1.77e-17,8.77e-13,4.4499999999999997e-13,1.01e-12,1.46e-15,7.21e-14,2.16,56734.25761574074
8.52e-15,8.03e-13,7.22e-13,8.640000000000002e-13,4.82e-14,5.94e-14,2.21,56734.25866898148
2.2800000000000004e-13,6.59e-13,6.91e-13,8.449999999999999e-13,3.73e-22,6.2e-14,2.2,56734.259733796294
2.13e-13,5.94e-13,3.8799999999999996e-13,4.8e-13,2.45e-15,4.76e-14,1.77,56734.26079861111
1.23e-13,1.39e-12,2.58e-13,9.09e-13,6.59e-15,5.93e-14,2.34,56734.26186342593
1.64e-12,6.64e-14,4.15e-13,2.75e-15,1.4099999999999999e-21,3.94e-14,2.02,56734.26291666667
4.1e-17,1.16e-12,3.07e-13,7.809999999999999e-13,1.11e-14,5.03e-14,2.1,56734.263969907406
8.4e-15,1.24e-12,4.4e-13,7.469999999999999e-13,2.98e-15,5.37e-14,2.2,56734.26503472222
5.920000000000001e-13,3.2e-13,3.37e-13,3.9399999999999994e-13,1.78e-21,3.44e-14,1.74,56734.26608796296
1.4999999999999999e-12,4.54e-15,1.4300000000000002e-13,3.49e-14,5e-15,2.25e-14,1.76,56734.26715277778
