dimm,mjd
1.32,56734.224282407406
1.32,56734.2253125
1.31,56734.22635416667
1.51,56734.22741898148
1.33,56734.22844907407
1.19,56734.22949074074
1.23,56734.230520833335
1.16,56734.231574074074
1.28,56734.232627314814
1.27,56734.23368055555
1.09,56734.23471064815
1.1,56734.23574074074
1.1,56734.23678240741
1.18,56734.23782407407
1.26,56734.238854166666
1.18,56734.240335648145
1.24,56734.24212962963
1.23,56734.24318287037
1.37,56734.24424768519
1.09,56734.245300925926
1.13,56734.246354166666
1.14,56734.24741898148
1.36,56734.24847222222
1.34,56734.24953703704
1.23,56734.250601851854
1.17,56734.25163194445
1.06,56734.25269675926
1.32,56734.25375
1.33,56734.25481481481
1.15,56734.255844907406
1.09,56734.256898148145
1.14,56734.25796296296
1.17,56734.259039351855
1.25,56734.260092592594
1.16,56734.261145833334
1.2,56734.26221064815
1.29,56734.26326388889
1.21,56734.26431712963
1.29,56734.265381944446
1.04,56734.266435185185
1.14,56734.2675
1.22,56734.269224537034
1.12,56734.27027777778
1.0,56734.2728125
0.92,56734.27386574074
1.01,56734.274930555555
1.12,56734.275983796295
0.97,56734.27704861111
0.94,56734.27811342593
1.0,56734.279178240744
1.06,56734.28023148148
1.04,56734.2812962963
0.97,56734.28234953704
1.06,56734.284479166665
1.02,56734.28554398148
1.02,56734.2866087963
1.16,56734.28766203704
1.14,56734.28895833333
1.27,56734.29002314815
1.08,56734.29108796296
1.27,56734.2921412037
1.25,56734.29320601852
1.4,56734.294270833336
1.48,56734.295335648145
1.69,56734.29638888889
1.33,56734.2974537037
1.33,56734.29851851852
1.24,56734.30197916667
1.15,56734.30304398148
1.37,56734.3041087963
1.16,56734.30516203704
1.03,56734.306238425925
1.07,56734.30730324074
1.07,56734.308344907404
0.99,56734.30940972222
0.9,56734.31049768518
1.02,56734.31155092592
0.99,56734.312627314815
1.02,56734.31369212963
0.99,56734.31474537037
1.05,56734.31581018519
1.12,56734.316875
1.04,56734.31793981481
1.21,56734.31898148148
1.27,56734.3200462963
1.1,56734.32111111111
1.1,56734.322175925925
1.08,56734.32325231482
1.3,56734.32430555556
1.0,56734.325370370374
1.15,56734.326631944445
1.32,56734.328148148146
1.15,56734.32921296296
1.02,56734.33027777778
1.05,56734.331342592595
1.18,56734.332407407404
1.48,56734.3334837963
0.99,56734.334548611114
1.11,56734.335625
0.97,56734.336701388886
1.14,56734.33840277778
1.14,56734.339467592596
1.1,56734.340532407405
1.05,56734.3422337963
0.68,56734.35828703704
0.63,56734.35934027778
0.61,56734.36039351852
0.57,56734.36145833333
0.68,56734.36253472222
0.67,56734.36363425926
0.87,56734.37225694444
0.92,56734.37336805555
0.88,56734.37635416666
0.72,56734.37741898148
0.65,56734.37849537037
0.68,56734.379583333335
0.75,56734.38064814815
0.86,56734.38172453704
0.83,56734.38280092592
0.79,56734.38386574074
0.71,56734.38494212963
0.75,56734.38600694444
0.67,56734.387083333335
0.64,56734.38814814815
0.65,56734.38922453704
0.66,56734.39030092592
0.51,56734.39140046296
1.15,56734.41260416667
0.84,56734.41368055555
0.75,56734.41473379629
0.91,56734.415810185186
1.26,56734.41688657407
1.13,56734.41793981481
0.97,56734.419016203705
0.97,56734.42009259259
0.86,56734.421168981484
0.82,56734.42223379629
1.23,56734.464594907404
1.91,56734.4656712963
0.93,56734.48063657407
0.98,56734.481724537036
1.39,56734.482824074075
1.49,56734.48388888889
2.63,56734.507002314815
2.47,56734.5080787037
2.08,56734.5125
1.95,56734.51357638889
1.84,56734.51466435185
2.08,56734.51596064815
1.91,56734.51703703704
1.74,56734.51918981481
1.44,56734.520266203705
1.73,56734.521365740744
1.92,56734.52245370371
2.02,56734.52354166667
1.88,56734.52462962963
1.72,56734.525717592594
1.67,56734.52679398148
1.72,56734.52788194444
1.7,56734.528969907406
1.68,56734.53356481482
1.85,56734.5346412037
1.74,56734.535729166666
1.88,56734.53681712963
1.55,56734.53792824074
1.46,56734.5390162037
1.31,56734.54010416667
1.68,56734.54119212963
1.68,56734.542280092595
1.78,56734.54337962963
1.84,56734.54446759259
1.78,56734.54556712963
1.74,56734.54665509259
1.48,56734.54775462963
1.29,56734.54883101852
1.25,56734.54993055556
1.37,56734.55100694444
1.23,56734.55210648148
1.31,56734.55322916667
1.3,56734.55430555555
1.48,56734.55540509259
1.35,56734.556493055556
1.48,56734.55758101852
1.59,56734.55866898148
1.69,56734.55975694444
1.62,56734.56085648148
1.8,56734.561956018515
1.78,56734.56303240741
1.58,56734.56413194445
1.4,56734.56521990741
1.43,56734.56628472222
1.35,56734.56737268518
1.32,56734.568460648145
1.24,56734.56952546296
1.3,56734.570625
1.32,56734.571701388886
1.41,56734.57278935185
1.42,56734.57388888889
1.25,56734.57498842593
1.13,56734.57607638889
1.19,56734.57717592592
1.01,56734.578252314815
1.11,56734.579351851855
1.26,56734.584282407406
1.04,56734.58657407408
1.57,56734.58775462963
1.29,56734.60309027778
1.33,56734.60418981482
1.24,56734.60525462963
1.22,56734.606354166666
1.32,56734.60744212963
1.21,56734.60853009259
1.26,56734.6096412037
1.22,56734.612962962965
1.2,56734.61405092593
1.19,56734.61516203704
1.28,56734.616261574076
1.28,56734.61734953704
1.42,56734.618425925924
1.41,56734.61951388889
1.51,56734.62060185185
1.49,56734.62170138889
1.38,56734.62278935185
1.29,56734.62388888889
1.44,56734.62496527778
1.19,56734.626064814816
1.13,56734.62716435185
1.15,56734.62826388889
1.3,56734.62972222222
1.18,56734.63082175926
1.24,56734.63190972222
0.88,56734.63300925926
0.9,56734.634108796294
1.02,56734.63552083333
1.37,56734.636608796296
1.55,56734.637708333335
1.72,56734.63878472222
2.03,56734.63984953704
1.96,56734.640914351854
1.84,56734.64200231482
1.65,56734.643113425926
1.56,56734.64420138889
1.51,56734.64528935185
1.46,56734.646365740744
1.25,56734.64854166667
1.22,56734.649664351855
1.22,56734.650729166664
1.34,56734.651875
1.37,56734.652974537035
1.31,56734.65405092593
1.36,56734.65515046296
