masspro_half,masspro_1,masspro_2,masspro_4,masspro_8,masspro_16,masspro,mjd
2.99e-22,1.18e-14,1.6e-14,2.23e-13,7.63e-14,5.98e-14,0.72,56735.24229166667
2.34e-21,6.1e-14,1.74e-14,2.35e-13,4.64e-14,5.53e-14,0.75,56735.24334490741
4.9699999999999995e-22,2.04e-14,1.1199999999999999e-13,2.61e-13,5.5e-14,5.71e-14,0.85,56735.24439814815
1.26e-21,2.04e-14,1.75e-15,1.51e-13,7.13e-14,5.47e-14,0.62,56735.245474537034
3.44e-22,4.39e-22,1.54e-25,7.44e-14,8.52e-14,5.33e-14,0.5,56735.246516203704
3.2600000000000006e-23,8.79e-22,1.56e-19,1.4099999999999998e-13,5.46e-14,6.21e-14,0.56,56735.24758101852
1.9300000000000003e-21,1.68e-14,1.35e-19,5.75e-14,6.02e-14,5.2e-14,0.46,56735.24863425926
1.91e-23,2.95e-14,1.98e-19,5.37e-14,8.62e-14,4.6e-14,0.51,56735.24967592592
2.48e-22,1.64e-14,2.59e-21,3.96e-14,9.65e-14,4.09e-14,0.48,56735.25074074074
1.5e-21,2.52e-15,2.7300000000000004e-20,3.39e-14,1.15e-13,4.06e-14,0.47,56735.25181712963
1.29e-21,2.6800000000000002e-17,1.4e-15,3.6e-14,1.02e-13,4.36e-14,0.46,56735.252858796295
4.1699999999999997e-22,1.01e-21,3.71e-21,3.9600000000000004e-15,1.0300000000000002e-13,3.85e-14,0.4,56735.253900462965
1.23e-23,8.039999999999999e-22,1.25e-19,1.84e-14,1.01e-13,3.29e-14,0.41,56735.254953703705
2.07e-22,5.52e-20,4.26e-20,3.88e-14,1.22e-13,2.65e-14,0.47,56735.25601851852
6.17e-23,8.56e-23,3e-19,5.39e-14,1.6299999999999999e-13,5.14e-14,0.58,56735.258125
2.23e-21,4.43e-22,7.240000000000001e-19,4.82e-14,1.05e-13,3.58e-14,0.47,56735.259201388886
1.36e-21,2.23e-21,2.2699999999999998e-20,9.44e-14,7.79e-15,4.38e-14,0.4,56735.2602662037
3.76e-22,1.89e-21,4.3e-20,9.75e-14,8.45e-15,4.93e-14,0.42,56735.26130787037
8.450000000000001e-22,4.22e-24,2.2900000000000002e-20,5.66e-14,4.8e-14,3.66e-14,0.39,56735.26237268518
1.25e-17,4.21e-14,6.61e-22,1.9399999999999998e-13,1.2e-13,2.68e-14,0.72,56735.26342592593
1.11e-22,2.09e-14,3.1900000000000003e-21,1.7199999999999997e-13,7.67e-14,3.65e-14,0.63,56735.26447916667
2.73e-22,2.63e-14,5.3299999999999994e-15,2.3e-13,3.18e-14,4.55e-14,0.67,56735.265543981484
2.16e-18,4.25e-14,9.37e-15,2.29e-13,1.31e-14,4.87e-14,0.67,56735.26660879629
1.9399999999999998e-21,3.82e-14,1e-14,1.17e-13,6.84e-14,3.62e-14,0.58,56735.26766203704
2.07e-23,2.39e-14,2.1e-14,2.18e-13,1e-14,4.72e-14,0.64,56735.26872685185
4.38e-24,2.97e-23,7.52e-15,1.47e-13,1.6e-14,4.72e-14,0.51,56735.269791666666
7.5e-22,3.21e-14,2.6e-15,1.77e-13,1.78e-14,4.33e-14,0.58,56735.27085648148
2.25e-25,9.98e-22,7.670000000000001e-21,1.5399999999999997e-13,7.63e-14,3.28e-14,0.57,56735.27193287037
2.29e-22,2.07e-23,2.27e-15,1.95e-13,4.93e-14,4.22e-14,0.61,56735.272986111115
1.36e-21,1.1e-22,1.56e-20,1.3e-13,7.94e-14,3.27e-14,0.61,56735.272986111115
1.36e-21,1.1e-22,1.56e-20,1.3e-13,7.94e-14,3.27e-14,0.54,56735.274050925924
1.9199999999999997e-22,2.21e-22,1.26e-19,5.3e-14,5.16e-14,3.59e-14,0.39,56735.27511574074
4.96e-22,9.39e-22,8.560000000000001e-20,3.21e-14,4.74e-14,3.53e-14,0.35,56735.27618055556
8.18e-22,1.37e-22,1.38e-19,8.16e-14,8.37e-14,2.7e-14,0.47,56735.277233796296
9.719999999999999e-23,2.55e-14,1.17e-20,1.04e-13,6.67e-14,3.75e-14,0.53,56735.27831018518
2.97e-22,7.119999999999999e-22,9.109999999999999e-20,1.3e-13,1.13e-13,3.58e-14,0.59,56735.27935185185
2.45e-22,7.83e-22,1.49e-22,9.04e-14,1.3800000000000002e-13,4.26e-14,0.58,56735.28042824074
7.040000000000001e-22,1.84e-14,5.190000000000001e-16,1.64e-14,1.59e-13,3.73e-14,0.53,56735.281481481485
1.2100000000000002e-22,6.48e-22,3.1e-20,7.43e-14,1.1400000000000002e-13,2.96e-14,0.51,56735.282534722224
1.32e-22,2.1800000000000003e-21,1.8600000000000004e-20,1.3900000000000001e-13,9.3e-14,2.68e-14,0.57,56735.283587962964
