mass,mjd
0.21,56736.244305555556
0.26,56736.246412037035
0.25,56736.24747685185
0.29,56736.24853009259
0.32,56736.24959490741
0.25,56736.25064814815
0.14,56736.25171296296
0.12,56736.25383101852
0.09,56736.25488425926
0.06,56736.2559837963
0.11,56736.257048611114
0.08,56736.26021990741
0.14,56736.26126157407
0.16,56736.26443287037
0.17,56736.265497685185
0.08,56736.266550925924
0.09,56736.26761574074
0.13,56736.271828703706
0.12,56736.27287037037
0.16,56736.27392361111
0.21,56736.275
0.19,56736.27605324074
0.18,56736.27711805556
0.19,56736.278182870374
0.1,56736.27924768518
0.16,56736.2803125
0.15,56736.281377314815
0.27,56736.282430555555
0.26,56736.284525462965
0.28,56736.28664351852
0.13,56736.28771990741
0.1,56736.288773148146
0.06,56736.28983796296
0.09,56736.2908912037
0.15,56736.29194444444
0.15,56736.295381944445
0.31,56736.29644675926
0.41,56736.2975
0.33,56736.29856481482
0.28,56736.29960648148
0.12,56736.300671296296
0.2,56736.30174768518
0.17,56736.30280092593
0.08,56736.30386574074
0.13,56736.305983796294
0.19,56736.30704861111
0.11,56736.30810185185
0.06,56736.310219907406
0.13,56736.314479166664
0.18,56736.31555555556
0.06,56736.316608796296
0.09,56736.31765046297
0.09,56736.318703703706
0.16,56736.319768518515
0.25,56736.32083333333
0.22,56736.32189814815
0.21,56736.322962962964
0.27,56736.32402777778
0.21,56736.32509259259
0.31,56736.32616898148
0.45,56736.32724537037
0.38,56736.32829861111
0.35,56736.329375
0.4,56736.33042824074
0.46,56736.33149305556
0.12,56736.33256944444
0.18,56736.33362268518
0.16,56736.3346875
0.25,56736.33574074074
0.22,56736.336805555555
0.22,56736.33788194445
0.19,56736.338958333334
0.26,56736.34001157407
0.26,56736.34108796297
0.25,56736.342152777775
0.43,56736.34322916667
0.26,56736.344293981485
0.16,56736.345358796294
0.06,56736.34642361111
0.18,56736.3475
0.27,56736.34856481481
0.34,56736.349641203706
0.22,56736.350694444445
0.17,56736.35177083333
0.15,56736.35283564815
0.15,56736.35391203704
0.23,56736.35498842593
0.15,56736.35605324074
0.39,56736.357141203705
0.49,56736.358194444445
0.43,56736.35925925926
0.32,56736.36032407408
0.27,56736.36140046296
0.48,56736.36246527778
0.46,56736.363541666666
0.39,56736.36460648148
0.34,56736.36572916667
0.56,56736.36680555555
0.52,56736.36787037037
0.49,56736.36895833333
0.39,56736.37001157407
0.29,56736.372152777774
0.4,56736.37322916667
0.39,56736.37428240741
0.42,56736.37535879629
0.66,56736.3775
0.53,56736.37856481481
0.47,56736.379641203705
0.39,56736.38071759259
0.36,56736.38178240741
0.31,56736.3828587963
0.35,56736.38392361111
0.32,56736.385
0.4,56736.38607638889
0.42,56736.393171296295
0.7,56736.39423611111
1.09,56736.39530092593
0.82,56736.39637731481
0.83,56736.39744212963
1.14,56736.398518518516
1.2,56736.39958333333
1.12,56736.40064814815
1.31,56736.40173611111
1.66,56736.40280092593
1.29,56736.40388888889
1.22,56736.404953703706
0.94,56736.40603009259
1.17,56736.40712962963
1.25,56736.40819444445
0.93,56736.409270833334
0.79,56736.41034722222
0.9,56736.41142361111
0.53,56736.4125
0.71,56736.41357638889
0.45,56736.41465277778
0.57,56736.41572916666
0.67,56736.416817129626
0.65,56736.41788194444
0.64,56736.418958333335
0.84,56736.420023148145
0.87,56736.42108796296
0.77,56736.42469907407
1.07,56736.42576388889
0.98,56736.426840277774
1.0,56736.42790509259
0.87,56736.428981481484
0.91,56736.43006944445
0.94,56736.43113425926
0.72,56736.43219907407
0.44,56736.433275462965
0.48,56736.43434027778
0.44,56736.435428240744
0.49,56736.436527777776
0.5,56736.438680555555
0.72,56736.43975694444
0.92,56736.44082175926
0.84,56736.44188657407
0.58,56736.44295138889
0.57,56736.444027777776
0.55,56736.44511574074
0.44,56736.446180555555
0.58,56736.44726851852
0.65,56736.44834490741
0.52,56736.44940972222
0.55,56736.45049768518
0.49,56736.45159722222
0.47,56736.45266203704
0.46,56736.453738425924
0.44,56736.45481481482
0.72,56736.45586805556
0.88,56736.45695601852
0.69,56736.45804398148
0.6,56736.45912037037
0.54,56736.46019675926
0.52,56736.46128472222
0.55,56736.46236111111
0.47,56736.463425925926
0.69,56736.46450231481
0.65,56736.465578703705
1.21,56736.46666666667
1.38,56736.46774305555
1.5,56736.468819444446
2.25,56736.473344907405
0.52,56736.4744212963
0.71,56736.47550925926
0.65,56736.47659722222
0.38,56736.47767361111
0.42,56736.47875
0.62,56736.479837962965
0.35,56736.48091435185
0.41,56736.48200231481
0.41,56736.48306712963
0.35,56736.48415509259
0.34,56736.48523148148
0.37,56736.48631944445
0.39,56736.487395833334
0.29,56736.48847222222
0.35,56736.48956018518
0.42,56736.490636574075
0.53,56736.49172453704
0.33,56736.492789351854
0.35,56736.49387731482
0.34,56736.4949537037
0.46,56736.49605324074
0.25,56736.49712962963
0.35,56736.49820601852
0.31,56736.499293981484
0.7,56736.50040509259
0.68,56736.50148148148
0.51,56736.50255787037
0.52,56736.50362268519
0.65,56736.504699074074
0.57,56736.50577546296
0.41,56736.50682870371
0.52,56736.50898148148
0.51,56736.510046296295
0.47,56736.511145833334
0.4,56736.51222222222
0.47,56736.513287037036
0.52,56736.51436342593
0.45,56736.51545138889
0.36,56736.5165162037
0.52,56736.51868055556
0.35,56736.51976851852
0.42,56736.521944444445
0.31,56736.52303240741
0.4,56736.52412037037
0.33,56736.52520833333
0.31,56736.526296296295
0.29,56736.52737268519
0.35,56736.52846064815
0.48,56736.52960648148
0.4,56736.530706018515
0.5,56736.53178240741
0.42,56736.53288194445
0.38,56736.53395833333
0.31,56736.535046296296
0.22,56736.53612268518
0.34,56736.53728009259
0.3,56736.53836805555
0.27,56736.53944444445
0.31,56736.54053240741
0.36,56736.54162037037
0.3,56736.542708333334
0.4,56736.5437962963
0.43,56736.54488425926
0.43,56736.54597222222
0.32,56736.54704861111
0.25,56736.548125
0.3,56736.54920138889
0.27,56736.55027777778
0.25,56736.55136574074
0.14,56736.552453703705
0.26,56736.55351851852
0.19,56736.554606481484
0.21,56736.55568287037
0.26,56736.55677083333
0.24,56736.557858796295
0.13,56736.55893518519
0.18,56736.560011574074
0.2,56736.561111111114
0.22,56736.5621875
0.24,56736.56328703704
0.17,56736.564375
0.22,56736.565474537034
0.33,56736.56653935185
0.27,56736.56761574074
0.34,56736.568715277775
0.25,56736.56980324074
0.39,56736.5708912037
0.38,56736.57199074074
0.35,56736.5730787037
0.35,56736.574166666665
0.33,56736.57525462963
0.26,56736.57634259259
0.29,56736.57743055555
0.4,56736.57853009259
0.46,56736.579618055555
0.41,56736.58070601852
0.34,56736.581782407404
0.45,56736.582870370374
0.51,56736.583969907406
0.41,56736.58509259259
0.45,56736.58738425926
0.41,56736.58851851852
0.42,56736.589594907404
0.3,56736.590682870374
0.44,56736.591782407406
0.32,56736.592881944445
0.39,56736.59395833333
0.37,56736.595046296294
0.47,56736.596134259256
0.43,56736.59722222222
0.39,56736.59832175926
0.46,56736.5994212963
0.43,56736.60050925926
0.41,56736.6016087963
0.52,56736.60270833333
0.66,56736.603796296295
0.59,56736.60824074074
0.59,56736.6093287037
0.59,56736.6115162037
0.59,56736.612592592595
0.59,56736.61368055556
0.59,56736.61479166667
0.59,56736.61587962963
0.59,56736.61696759259
0.59,56736.618055555555
0.59,56736.619155092594
0.59,56736.62024305556
0.59,56736.621342592596
0.59,56736.62243055556
0.59,56736.62351851852
0.59,56736.62461805555
0.59,56736.625706018516
0.59,56736.626805555556
0.59,56736.62789351852
0.59,56736.63008101852
0.59,56736.63118055555
0.59,56736.632268518515
0.59,56736.633356481485
