masspro_half,masspro_1,masspro_2,masspro_4,masspro_8,masspro_16,masspro,mjd
1.5799999999999998e-22,1.42e-21,5.730000000000001e-22,8.450000000000001e-22,1.94e-14,1.22e-14,0.16,57112.244409722225
3.37e-22,1.38e-16,1.55e-20,4.0300000000000004e-16,2.61e-14,1.16e-14,0.18,57112.24542824074
5.06e-22,3.3e-20,8.65e-21,2.67e-15,1.31e-14,9.85e-15,0.14,57112.246458333335
1.95e-21,8.86e-23,1.33e-19,5.05e-17,1.26e-14,1.5e-14,0.15,57112.2475
3.13e-22,1.5199999999999998e-15,2.3e-21,2.96e-15,5.070000000000001e-16,1.19e-14,0.11,57112.24853009259
3.58e-23,2.67e-20,1.0300000000000001e-21,5.9e-15,4.96e-16,1.27e-14,0.12,57112.250613425924
1.82e-23,1.97e-16,4.7e-22,6.0799999999999994e-15,1e-15,1.41e-14,0.13,57112.25164351852
1.7199999999999998e-21,1.01e-16,1.17e-16,5.12e-15,1.21e-15,1.09e-14,0.11,57112.25268518519
6.54e-23,9.75e-22,2.12e-22,2.3199999999999997e-16,5.54e-15,1.65e-14,0.13,57112.253703703704
2.1299999999999998e-21,4.6e-15,9.220000000000001e-21,5.34e-15,9.93e-16,1.35e-14,0.14,57112.254745370374
2.09e-21,2.2e-21,1.84e-20,8.550000000000001e-16,1.08e-14,1.3e-14,0.14,57112.25578703704
6.67e-24,1.5e-21,5.82e-23,6.46e-16,1.87e-15,1.49e-14,0.11,57112.25716435185
2.11e-21,3.6799999999999997e-22,8.49e-21,2.8100000000000003e-15,2.81e-16,1.6e-14,0.12,57112.258206018516
6.37e-22,2.93e-15,2.0699999999999997e-21,1.9000000000000003e-21,1.3400000000000002e-23,1.34e-14,0.11,57112.2602662037
6.73e-22,4.6700000000000005e-15,3.47e-18,1.94e-15,2.1299999999999999e-16,1.38e-14,0.12,57112.26232638889
1.36e-23,5.35e-17,8.029999999999999e-22,2.56e-15,2.45e-15,1.36e-14,0.12,57112.26336805556
1.88e-21,5.42e-22,1.5e-19,2.21e-15,1.34e-15,1.28e-14,0.11,57112.268159722225
5.3e-22,2.2800000000000004e-22,1.06e-21,3.57e-15,2.63e-16,1.46e-14,0.11,57112.26920138889
1.3e-22,2e-23,4.3399999999999996e-20,1.47e-15,1.49e-14,1.81e-14,0.17,57112.27127314815
7.14e-24,1.75e-23,1.22e-20,9.57e-15,5.9e-16,1.73e-14,0.15,57112.27334490741
1.31e-21,1.5799999999999998e-22,1.26e-20,2.8e-15,2.12e-14,1.5e-14,0.18,57112.27438657408
1.2500000000000001e-21,2.25e-24,2.46e-20,8.55e-17,2.99e-14,1.9e-14,0.21,57112.275416666664
1.82e-23,1.69e-22,2.0699999999999998e-20,5.02e-17,1.29e-14,1.45e-14,0.15,57112.27751157407
