dimm,mjd
0.51,57112.2274537037
0.5,57112.22849537037
0.64,57112.23055555556
0.66,57112.23159722222
0.58,57112.232627314814
0.63,57112.233668981484
0.55,57112.23469907408
0.52,57112.23572916666
0.65,57112.236759259256
0.62,57112.2378125
0.66,57112.23884259259
0.79,57112.24092592593
0.77,57112.241956018515
0.64,57112.24298611111
0.71,57112.24474537037
0.6,57112.24576388889
0.58,57112.24680555556
0.55,57112.24784722222
0.51,57112.24888888889
0.68,57112.249918981484
0.6,57112.25096064815
0.53,57112.251979166664
0.74,57112.253020833334
0.64,57112.25405092593
0.56,57112.25509259259
0.56,57112.25612268518
0.61,57112.2575
0.8,57112.25854166667
0.66,57112.259571759256
0.59,57112.26060185185
0.59,57112.26163194444
0.61,57112.262662037036
0.69,57112.263715277775
0.55,57112.26851851852
0.6,57112.26954861111
0.62,57112.270578703705
0.65,57112.27162037037
0.54,57112.27266203704
0.54,57112.27369212963
0.52,57112.274733796294
0.61,57112.27576388889
0.57,57112.27681712963
0.51,57112.2778587963
0.68,57112.27888888889
0.56,57112.27991898148
0.55,57112.280960648146
0.69,57112.282013888886
0.67,57112.2866087963
0.93,57112.28763888889
0.7,57112.28868055555
0.68,57112.289722222224
0.69,57112.29076388889
0.65,57112.29180555556
0.72,57112.29284722222
0.65,57112.29386574074
0.58,57112.294907407406
0.58,57112.295949074076
0.6,57112.29699074074
0.58,57112.29803240741
0.49,57112.2990625
0.48,57112.300104166665
0.53,57112.301145833335
0.48,57112.3021875
0.46,57112.30321759259
0.52,57112.30425925926
0.48,57112.305300925924
0.51,57112.306342592594
0.51,57112.30737268519
0.5,57112.30841435185
0.59,57112.30945601852
0.47,57112.31049768518
0.5,57112.311527777776
0.54,57112.312569444446
0.61,57112.31361111111
0.54,57112.31466435185
0.54,57112.31569444444
0.52,57112.31673611111
0.61,57112.317777777775
0.61,57112.31883101852
0.53,57112.319872685184
0.55,57112.320914351854
0.43,57112.321967592594
0.45,57112.32300925926
0.39,57112.32405092593
0.41,57112.32508101852
0.41,57112.32613425926
0.41,57112.32717592592
0.5,57112.32821759259
0.52,57112.32925925926
0.56,57112.3303125
0.52,57112.331342592595
0.53,57112.332395833335
0.56,57112.3334375
0.66,57112.33447916667
0.64,57112.33552083333
0.59,57112.33657407408
0.53,57112.33761574074
0.7,57112.33865740741
0.48,57112.33969907407
0.57,57112.34075231481
0.62,57112.341782407406
0.63,57112.342835648145
0.55,57112.343877314815
0.65,57112.34491898148
0.73,57112.34594907407
0.85,57112.34700231482
0.84,57112.34804398148
0.72,57112.34908564815
0.61,57112.3540162037
0.64,57112.35505787037
0.55,57112.356099537035
0.66,57112.357152777775
0.65,57112.3650462963
0.45,57112.36608796296
0.48,57112.36712962963
0.43,57112.36818287037
0.64,57112.36923611111
0.68,57112.37027777778
0.54,57112.37133101852
0.61,57112.37237268518
0.53,57112.37342592593
0.52,57112.37446759259
0.52,57112.37550925926
0.57,57112.3765625
0.51,57112.37761574074
0.56,57112.378657407404
0.77,57112.37971064815
0.59,57112.38078703704
0.66,57112.38181712963
0.57,57112.38287037037
0.54,57112.38392361111
0.63,57112.38496527778
0.47,57112.38601851852
0.56,57112.38707175926
0.63,57112.38811342593
0.68,57112.38917824074
0.71,57112.390231481484
0.67,57112.39127314815
0.65,57112.39232638889
0.69,57112.393379629626
0.54,57112.394421296296
0.56,57112.395474537036
0.45,57112.39653935185
0.44,57112.39758101852
0.51,57112.39863425926
0.55,57112.3996875
0.65,57112.400729166664
0.69,57112.40178240741
0.65,57112.40283564815
0.9,57112.403865740744
0.74,57112.40493055555
0.73,57112.4059837963
0.81,57112.40702546296
0.79,57112.4080787037
0.87,57112.40913194444
0.69,57112.41018518519
0.66,57112.41122685185
0.68,57112.41229166667
0.64,57112.41333333333
0.66,57112.41438657408
0.52,57112.415451388886
0.48,57112.416493055556
0.54,57112.417546296296
0.57,57112.418599537035
0.54,57112.41962962963
0.54,57112.420694444445
0.45,57112.421747685185
0.49,57112.422789351855
0.48,57112.423854166664
0.45,57112.424895833334
0.48,57112.42596064815
0.46,57112.42700231481
0.46,57112.42805555555
0.61,57112.42912037037
0.51,57112.43016203704
0.45,57112.43121527778
0.44,57112.43226851852
0.48,57112.43332175926
0.5,57112.434375
0.44,57112.435428240744
0.46,57112.43648148148
0.47,57112.43858796296
0.46,57112.43962962963
0.38,57112.443564814814
0.38,57112.44461805555
0.43,57112.44568287037
0.41,57112.44672453704
0.42,57112.44777777778
0.37,57112.44883101852
0.39,57112.44988425926
0.41,57112.450949074075
0.42,57112.45199074074
0.46,57112.453043981484
0.4,57112.454097222224
0.42,57112.45516203704
0.38,57112.4562037037
0.41,57112.45726851852
0.44,57112.45832175926
0.39,57112.459386574075
0.44,57112.461493055554
0.41,57112.462546296294
0.45,57112.46359953703
0.44,57112.464641203704
0.48,57112.46570601852
0.61,57112.46675925926
0.51,57112.467824074076
0.49,57112.468877314815
0.42,57112.46994212963
0.48,57112.472037037034
0.49,57112.47309027778
0.54,57112.47414351852
0.57,57112.47626157408
0.49,57112.477314814816
0.51,57112.47837962963
0.73,57112.47943287037
0.6,57112.48048611111
0.51,57112.48153935185
0.87,57112.48260416667
0.62,57112.48399305555
0.61,57112.48504629629
0.82,57112.48611111111
0.58,57112.48716435185
0.53,57112.488217592596
0.93,57112.489270833335
0.64,57112.490324074075
0.59,57112.491377314815
0.57,57112.49244212963
0.64,57112.49350694445
0.62,57112.49456018519
0.64,57112.495625
0.6,57112.49667824074
0.4,57112.49773148148
0.49,57112.49984953704
0.37,57112.500914351855
0.36,57112.501967592594
0.33,57112.50303240741
0.4,57112.50409722222
0.41,57112.50515046297
0.44,57112.506203703706
0.42,57112.507268518515
0.33,57112.50834490741
0.35,57112.509409722225
0.37,57112.51047453703
0.35,57112.51152777778
0.33,57112.51259259259
0.42,57112.513657407406
0.39,57112.514710648145
0.27,57112.51577546296
0.4,57112.5168287037
0.33,57112.51787037037
0.33,57112.51892361111
0.31,57112.51997685185
0.29,57112.521053240744
0.31,57112.52210648148
0.32,57112.525717592594
0.29,57112.52678240741
0.28,57112.52783564815
0.31,57112.52888888889
0.35,57112.52997685185
0.35,57112.53104166667
0.32,57112.533159722225
0.34,57112.53423611111
0.37,57112.53530092593
0.42,57112.53635416667
0.35,57112.53741898148
0.31,57112.5384837963
0.3,57112.53952546296
0.31,57112.540601851855
0.3,57112.541666666664
0.28,57112.54306712963
0.26,57112.544120370374
0.31,57112.54519675926
0.3,57112.546261574076
0.3,57112.547314814816
0.28,57112.548368055555
0.31,57112.54943287037
0.28,57112.55048611111
0.27,57112.55155092593
0.31,57112.552615740744
0.32,57112.55366898148
0.31,57112.5547337963
0.3,57112.55579861111
0.36,57112.55685185185
0.34,57112.557916666665
0.35,57112.55898148148
0.35,57112.56003472222
0.36,57112.56108796296
0.42,57112.56216435185
0.37,57112.56322916667
0.34,57112.56428240741
0.4,57112.565347222226
0.47,57112.566400462965
0.41,57112.567465277774
0.36,57112.56853009259
0.36,57112.56959490741
0.35,57112.57064814815
0.38,57112.57171296296
0.35,57112.57278935185
0.42,57112.57386574074
0.34,57112.57494212963
0.42,57112.5781712963
0.47,57112.57923611111
0.39,57112.580300925925
0.4,57112.58136574074
0.39,57112.58243055556
0.35,57112.58349537037
0.34,57112.58456018518
0.34,57112.585625
0.3,57112.586689814816
0.41,57112.58881944444
0.37,57112.589895833335
0.39,57112.59096064815
0.39,57112.59202546296
0.35,57112.59415509259
0.35,57112.59521990741
0.34,57112.596284722225
0.38,57112.597349537034
0.46,57112.59841435185
0.45,57112.59947916667
0.42,57112.60054398148
0.41,57112.6016087963
0.39,57112.60266203704
0.39,57112.603738425925
0.41,57112.60480324074
0.41,57112.60587962963
0.49,57112.60693287037
0.46,57112.60799768518
0.48,57112.610138888886
0.54,57112.61226851852
0.56,57112.613333333335
0.46,57112.61439814815
0.52,57112.61545138889
0.47,57112.616527777776
0.36,57112.61759259259
0.39,57112.61865740741
0.39,57112.619722222225
0.4,57112.620787037034
0.36,57112.62185185185
0.44,57112.62291666667
0.38,57112.62399305555
0.37,57112.6250462963
0.32,57112.626122685186
0.34,57112.6271875
0.41,57112.628483796296
0.38,57112.62954861111
0.37,57112.630625
0.4,57112.631689814814
0.37,57112.63275462963
0.43,57112.63383101852
0.36,57112.63489583333
0.36,57112.63596064815
0.32,57112.638090277775
0.33,57112.63915509259
0.32,57112.640231481484
0.3,57112.64129629629
0.36,57112.642372685186
0.33,57112.643425925926
0.45,57112.64450231481
0.41,57112.64556712963
0.48,57112.646631944444
0.37,57112.64769675926
