dimm,mjd
0.73,57113.228472222225
0.69,57113.230532407404
0.81,57113.2315625
0.6,57113.23259259259
0.72,57113.23363425926
0.82,57113.23465277778
0.74,57113.23820601852
0.63,57113.23924768518
0.57,57113.240277777775
0.71,57113.241319444445
0.64,57113.24234953704
0.65,57113.2433912037
0.51,57113.24619212963
0.57,57113.2472337963
0.52,57113.24827546296
0.5,57113.249293981484
0.62,57113.25034722222
0.64,57113.25137731482
0.68,57113.25240740741
0.74,57113.25344907407
0.65,57113.254479166666
0.62,57113.255520833336
0.64,57113.2565625
0.62,57113.257581018515
0.66,57113.25861111111
0.63,57113.25965277778
0.86,57113.26069444444
0.52,57113.26608796296
0.41,57113.267118055555
0.5,57113.268159722225
0.51,57113.26920138889
0.58,57113.27024305556
0.85,57113.27127314815
0.44,57113.27232638889
0.49,57113.273368055554
0.53,57113.27439814815
0.56,57113.27543981482
0.44,57113.27648148148
0.41,57113.27751157407
0.42,57113.27855324074
0.41,57113.27960648148
0.38,57113.280648148146
0.4,57113.281689814816
0.48,57113.28273148148
0.51,57113.28376157407
0.44,57113.28480324074
0.45,57113.285844907405
0.43,57113.286875
0.88,57113.28792824074
0.84,57113.28895833333
0.58,57113.29
0.83,57113.291041666664
0.71,57113.29207175926
0.94,57113.29311342593
0.73,57113.29415509259
0.72,57113.29520833334
0.65,57113.29625
0.69,57113.29729166667
0.65,57113.29833333333
0.63,57113.299375
0.59,57113.300416666665
0.58,57113.301458333335
0.68,57113.30501157408
0.59,57113.30605324074
0.58,57113.30708333333
0.74,57113.308125
0.72,57113.309166666666
0.68,57113.310208333336
0.81,57113.31125
0.9,57113.31229166667
0.79,57113.31333333333
0.75,57113.314375
0.6,57113.315416666665
0.45,57113.316458333335
0.47,57113.31748842593
0.42,57113.31854166667
0.46,57113.31958333333
0.39,57113.320625
0.41,57113.32167824074
0.42,57113.32271990741
0.47,57113.32377314815
0.38,57113.32480324074
0.37,57113.325844907406
0.34,57113.326886574076
0.49,57113.32792824074
0.39,57113.32896990741
0.46,57113.33001157407
0.42,57113.33106481482
0.42,57113.33210648148
0.42,57113.33314814815
0.54,57113.33420138889
0.37,57113.33525462963
0.35,57113.33628472222
0.39,57113.33734953704
0.38,57113.33837962963
0.48,57113.33943287037
0.51,57113.34048611111
0.49,57113.341527777775
0.42,57113.34255787037
0.44,57113.34361111111
0.49,57113.34465277778
0.48,57113.34569444445
0.52,57113.34674768519
0.44,57113.34778935185
0.44,57113.34883101852
0.61,57113.34988425926
0.57,57113.35092592592
0.45,57113.35197916667
0.63,57113.35302083333
0.45,57113.35407407407
0.39,57113.36204861111
0.5,57113.36309027778
0.58,57113.36414351852
0.59,57113.36519675926
0.8,57113.36623842592
0.64,57113.36728009259
0.73,57113.36833333333
0.49,57113.369375
0.55,57113.37042824074
0.5,57113.37148148148
0.57,57113.37253472222
0.52,57113.37357638889
0.62,57113.37462962963
0.49,57113.37568287037
0.62,57113.37673611111
0.65,57113.37777777778
0.63,57113.37883101852
0.53,57113.37988425926
0.47,57113.38092592593
0.51,57113.38197916667
0.54,57113.38303240741
0.53,57113.38407407407
0.47,57113.38511574074
0.56,57113.38618055556
0.37,57113.38722222222
0.42,57113.38827546296
0.41,57113.38931712963
0.49,57113.39037037037
0.39,57113.39141203704
0.49,57113.39246527778
0.43,57113.39351851852
0.44,57113.39457175926
0.55,57113.39561342593
0.42,57113.396678240744
0.53,57113.39771990741
0.57,57113.39876157408
0.49,57113.399826388886
0.46,57113.400868055556
