mass,mjd
0.19,57113.24549768519
0.3,57113.247569444444
0.32,57113.248611111114
0.45,57113.25068287037
0.4,57113.25171296296
0.45,57113.252754629626
0.53,57113.25378472222
0.32,57113.25482638889
0.37,57113.25585648148
0.38,57113.256898148145
0.2,57113.25792824074
0.25,57113.25895833333
0.32,57113.259988425925
0.35,57113.26540509259
0.22,57113.26642361111
0.26,57113.26746527778
0.33,57113.26850694444
0.32,57113.27056712963
0.25,57113.27266203704
0.22,57113.2737037037
0.21,57113.27474537037
0.21,57113.275775462964
0.23,57113.27681712963
0.24,57113.2778587963
0.21,57113.27888888889
0.23,57113.27994212963
0.17,57113.2809837963
0.21,57113.28203703704
0.3,57113.28306712963
0.24,57113.28513888889
0.12,57113.28618055556
0.23,57113.28722222222
0.2,57113.28826388889
0.2,57113.289305555554
0.1,57113.29033564815
0.08,57113.29137731482
0.16,57113.29346064815
0.12,57113.29451388889
0.14,57113.29555555555
0.15,57113.296585648146
0.12,57113.297627314816
0.16,57113.29866898148
0.17,57113.29971064815
0.19,57113.30180555556
0.21,57113.30535879629
0.19,57113.30743055556
0.2,57113.30950231481
0.15,57113.31054398148
0.35,57113.311585648145
0.35,57113.312627314815
0.21,57113.313680555555
0.25,57113.31576388889
0.22,57113.31679398148
0.26,57113.31784722222
0.32,57113.318877314814
0.39,57113.31993055555
0.29,57113.32098379629
0.35,57113.32201388889
0.37,57113.32305555556
0.47,57113.324108796296
0.21,57113.325150462966
0.23,57113.32618055555
0.25,57113.32827546296
0.19,57113.329305555555
0.37,57113.330358796295
0.29,57113.331412037034
0.31,57113.332453703704
0.33,57113.33349537037
0.34,57113.33453703704
0.26,57113.33559027778
0.25,57113.33663194445
0.39,57113.338738425926
0.4,57113.34082175926
0.19,57113.34186342593
0.24,57113.34291666667
0.24,57113.34394675926
0.14,57113.345
0.24,57113.34709490741
0.23,57113.34813657407
0.18,57113.349178240744
0.23,57113.35023148148
0.15,57113.351273148146
0.11,57113.352314814816
0.21,57113.35337962963
0.13,57113.361342592594
0.08,57113.362395833334
0.12,57113.36449074074
0.15,57113.366585648146
0.14,57113.367627314816
0.18,57113.368680555555
0.13,57113.369733796295
0.16,57113.370775462965
0.18,57113.372881944444
0.2,57113.373935185184
0.21,57113.374976851854
0.21,57113.37603009259
0.23,57113.37708333333
0.24,57113.37813657407
0.2,57113.37917824074
0.19,57113.38023148148
0.29,57113.38232638889
0.45,57113.38337962963
0.36,57113.384421296294
0.29,57113.38547453703
0.22,57113.386516203704
0.18,57113.38756944444
0.18,57113.38862268518
0.17,57113.38966435185
0.14,57113.390706018516
0.16,57113.39175925926
0.13,57113.3928125
0.16,57113.393854166665
0.14,57113.39491898148
0.21,57113.39596064815
0.19,57113.39701388889
0.16,57113.39806712963
0.15,57113.39910879629
0.14,57113.40016203704
0.17,57113.40121527778
0.18,57113.40225694444
0.19,57113.40329861111
0.15,57113.40435185185
0.2,57113.40540509259
0.31,57113.40645833333
0.21,57113.40751157407
0.26,57113.40961805556
0.27,57113.411724537036
0.28,57113.41384259259
0.2,57113.41489583333
0.22,57113.41594907407
0.22,57113.41700231482
0.2,57113.418032407404
0.23,57113.41909722222
0.17,57113.42015046296
