dimm,mjd
0.55,57114.22938657407
0.57,57114.230416666665
0.54,57114.23143518518
0.58,57114.23247685185
0.48,57114.23453703704
0.5,57114.236608796295
0.47,57114.23763888889
0.53,57114.23866898148
0.55,57114.239699074074
0.56,57114.24074074074
0.54,57114.24177083333
0.51,57114.242800925924
0.58,57114.24383101852
0.57,57114.24559027778
0.58,57114.24662037037
0.49,57114.247662037036
0.44,57114.24869212963
0.4,57114.2497337963
0.44,57114.250763888886
0.42,57114.251805555556
0.49,57114.25283564815
0.52,57114.25387731481
0.49,57114.25491898148
0.45,57114.255960648145
0.4,57114.25697916667
0.46,57114.25802083333
0.6,57114.26289351852
0.5,57114.26393518518
0.42,57114.264965277776
0.38,57114.26600694445
0.43,57114.26703703704
0.43,57114.26806712963
0.4,57114.269108796296
0.44,57114.27013888889
0.44,57114.27119212963
0.37,57114.27222222222
0.37,57114.27327546296
0.41,57114.275358796294
0.5,57114.27638888889
0.36,57114.27743055556
0.47,57114.27847222222
0.37,57114.27951388889
0.39,57114.28056712963
0.42,57114.282638888886
0.45,57114.28369212963
0.53,57114.284733796296
0.6,57114.28680555556
0.51,57114.28784722222
0.62,57114.28888888889
0.66,57114.28991898148
0.69,57114.290972222225
0.54,57114.29201388889
0.57,57114.29305555556
0.5,57114.29409722222
0.52,57114.29513888889
0.4,57114.29618055555
0.35,57114.29722222222
0.36,57114.29827546296
0.33,57114.29931712963
0.35,57114.30034722222
0.32,57114.30138888889
0.31,57114.30243055556
0.33,57114.30347222222
0.35,57114.30452546296
0.41,57114.30556712963
0.45,57114.306597222225
0.35,57114.30763888889
0.36,57114.30869212963
0.41,57114.30972222222
0.39,57114.31077546296
0.37,57114.31285879629
0.39,57114.31392361111
0.43,57114.31496527778
0.38,57114.31600694444
0.35,57114.31706018518
0.36,57114.31811342593
0.33,57114.31914351852
0.3,57114.320185185185
0.36,57114.321238425924
0.32,57114.322280092594
0.43,57114.32331018519
0.44,57114.32435185185
0.35,57114.32539351852
0.37,57114.32644675926
0.34,57114.32748842592
0.43,57114.32853009259
0.4,57114.32957175926
0.37,57114.331666666665
0.32,57114.332708333335
0.39,57114.33375
0.45,57114.33583333333
0.42,57114.336863425924
0.46,57114.337916666664
0.58,57114.338958333334
0.5,57114.34001157407
0.5,57114.34105324074
0.56,57114.342094907406
0.56,57114.343148148146
0.56,57114.344189814816
0.63,57114.34523148148
0.54,57114.34627314815
0.46,57114.34731481481
0.49,57114.34835648148
0.5,57114.3494212963
0.56,57114.35046296296
0.66,57114.35150462963
0.5,57114.36009259259
0.71,57114.361134259256
0.5,57114.3621875
0.4,57114.364282407405
0.37,57114.36636574074
0.52,57114.36740740741
0.56,57114.36846064815
0.65,57114.36950231482
0.87,57114.37055555556
0.74,57114.3716087963
0.83,57114.37265046296
1.05,57114.373703703706
0.73,57114.37474537037
0.85,57114.37579861111
1.11,57114.37684027778
0.7,57114.37788194444
0.57,57114.37893518519
0.51,57114.37998842593
0.57,57114.38103009259
0.58,57114.38207175926
0.66,57114.383125
0.78,57114.38417824074
0.6,57114.38521990741
0.53,57114.38627314815
0.72,57114.38732638889
0.77,57114.38837962963
0.82,57114.3894212963
0.79,57114.39047453704
0.49,57114.39152777778
0.45,57114.39256944445
0.57,57114.39362268519
0.5,57114.39467592593
0.52,57114.39571759259
0.59,57114.396782407406
0.58,57114.397824074076
0.8,57114.398877314816
0.61,57114.399930555555
0.71,57114.400983796295
0.67,57114.402025462965
0.56,57114.403078703705
0.82,57114.404131944444
0.85,57114.40519675926
0.6,57114.40623842592
0.67,57114.40834490741
0.47,57114.40938657407
0.51,57114.41043981481
0.49,57114.41150462963
0.66,57114.412569444445
0.57,57114.41359953704
0.58,57114.414664351854
0.58,57114.415717592594
0.56,57114.41677083333
0.74,57114.4178125
0.59,57114.41886574074
0.69,57114.41993055555
0.63,57114.42097222222
0.53,57114.42202546296
0.64,57114.4230787037
0.5,57114.42413194444
0.53,57114.42517361111
0.71,57114.42622685185
0.34,57114.42729166667
0.35,57114.42833333334
0.34,57114.429398148146
0.44,57114.430451388886
0.55,57114.43150462963
0.71,57114.43255787037
0.74,57114.43361111111
0.6,57114.43466435185
0.75,57114.43863425926
0.61,57114.4396875
0.76,57114.44074074074
0.6,57114.44179398148
0.63,57114.44283564815
0.66,57114.44388888889
0.64,57114.44493055555
