mass,mjd
0.34,57114.53160879629
0.42,57114.53267361111
0.47,57114.53372685185
0.46,57114.534791666665
0.31,57114.535844907405
0.29,57114.53690972222
0.23,57114.53797453704
0.2,57114.5390162037
0.22,57114.54006944445
0.27,57114.541134259256
0.29,57114.54219907407
0.33,57114.54325231481
0.48,57114.54431712963
0.56,57114.545381944445
0.51,57114.54644675926
0.46,57114.54855324074
0.25,57114.54961805556
0.21,57114.55068287037
0.29,57114.55174768518
0.28,57114.552824074075
0.19,57114.553877314815
0.26,57114.55494212963
0.17,57114.55600694445
0.18,57114.557071759256
0.16,57114.55813657407
0.14,57114.55918981481
0.2,57114.56024305556
0.21,57114.56130787037
0.27,57114.56238425926
0.29,57114.5634375
0.17,57114.56450231482
0.24,57114.565567129626
0.28,57114.56663194444
0.25,57114.56769675926
0.29,57114.568761574075
0.2,57114.57200231482
0.31,57114.573067129626
0.22,57114.57413194444
0.19,57114.577314814815
0.15,57114.5815625
0.15,57114.58261574074
0.13,57114.58474537037
0.09,57114.5859375
0.1,57114.58813657407
0.07,57114.589212962965
0.13,57114.59133101852
0.13,57114.59240740741
0.09,57114.59380787037
0.09,57114.59699074074
0.11,57114.59912037037
0.33,57114.60018518518
0.2,57114.60126157408
0.06,57114.602314814816
0.27,57114.60337962963
0.31,57114.60550925926
0.19,57114.606574074074
0.32,57114.60763888889
0.36,57114.608715277776
0.25,57114.60978009259
0.16,57114.61083333333
0.17,57114.611909722225
0.23,57114.612962962965
0.16,57114.61405092593
0.23,57114.61512731481
0.16,57114.61618055555
0.18,57114.61724537037
0.22,57114.61832175926
0.33,57114.61938657407
0.32,57114.62152777778
0.21,57114.62260416667
0.15,57114.6247337963
