mass,mjd
0.06,55423.26306712963
0.08,55423.27135416667
0.11,55423.29111111111
0.23,55423.318877314814
0.16,55423.319918981484
0.12,55423.32099537037
0.06,55423.32202546296
0.09,55423.3230787037
0.12,55423.324108796296
0.13,55423.325150462966
0.19,55423.326203703706
0.22,55423.327256944445
0.22,55423.33037037037
0.13,55423.33037037037
0.16,55423.331412037034
0.12,55423.333506944444
0.16,55423.334548611114
0.17,55423.33663194445
0.1,55423.33766203704
0.08,55423.33871527778
0.08,55423.33976851852
0.08,55423.34085648148
0.07,55423.34190972222
0.06,55423.34295138889
0.08,55423.345034722224
0.08,55423.3481712963
0.06,55423.349224537036
0.08,55423.350266203706
0.07,55423.361759259256
0.07,55423.363900462966
0.1,55423.36914351852
0.09,55423.37123842593
0.12,55423.37229166667
0.12,55423.373344907406
0.13,55423.375439814816
0.12,55423.37648148148
0.07,55423.377534722225
0.06,55423.378599537034
0.11,55423.379641203705
0.08,55423.38070601852
0.09,55423.38175925926
0.08,55423.38280092592
0.06,55423.38699074074
0.06,55423.38804398148
0.06,55423.39015046296
0.07,55423.39224537037
0.08,55423.39434027778
0.07,55423.39538194444
0.09,55423.39853009259
0.06,55423.39958333333
0.1,55423.40063657407
0.07,55423.40167824074
0.06,55423.40378472222
0.09,55423.40587962963
0.13,55423.420636574076
0.15,55423.421689814815
0.19,55423.42273148148
0.32,55423.42381944445
0.27,55423.42486111111
0.23,55423.42696759259
0.15,55423.430439814816
0.14,55423.43891203704
0.19,55423.44204861111
0.12,55423.44311342593
0.09,55423.452627314815
0.09,55423.456828703704
0.06,55423.46103009259
0.14,55423.46418981482
0.2,55423.46523148148
0.13,55423.46841435185
0.18,55423.47262731481
0.15,55423.47578703704
0.08,55423.4768287037
0.13,55423.47788194445
0.18,55423.478946759256
0.17,55423.48
0.26,55423.48210648148
0.17,55423.48315972222
0.1,55423.4852662037
0.1,55423.4884375
0.18,55423.48949074074
0.1,55423.49055555555
0.12,55423.49162037037
0.14,55423.49376157407
0.17,55423.49481481482
0.16,55423.4969212963
0.12,55423.49797453704
0.24,55423.499027777776
0.23,55423.500081018516
0.23,55423.50114583333
0.37,55423.50219907407
0.34,55423.50329861111
0.34,55423.50434027778
0.4,55423.50540509259
0.48,55423.50751157408
0.35,55423.50962962963
0.33,55423.51069444444
0.28,55423.51173611111
0.2,55423.51385416667
0.16,55423.51597222222
0.1,55423.51702546296
0.17,55423.521261574075
0.1,55423.521261574075
0.09,55423.52230324074
0.15,55423.52443287037
0.18,55423.52548611111
0.06,55423.527592592596
0.11,55423.528657407405
0.08,55423.535219907404
0.19,55423.542962962965
0.16,55423.545069444444
0.22,55423.5471875
0.12,55423.54824074074
0.17,55423.549305555556
0.22,55423.550416666665
0.36,55423.55148148148
0.34,55423.55253472222
0.28,55423.55358796296
0.29,55423.5546412037
0.17,55423.55570601852
0.18,55423.556759259256
0.08,55423.55782407407
0.12,55423.55888888889
0.23,55423.559953703705
0.16,55423.561006944445
0.08,55423.562060185184
0.11,55423.56313657408
0.27,55423.56418981482
0.31,55423.565254629626
0.29,55423.56741898148
0.32,55423.56849537037
0.31,55423.57063657408
0.3,55423.572743055556
0.24,55423.57380787037
0.22,55423.57487268518
0.14,55423.577002314814
0.11,55423.578055555554
0.24,55423.57912037037
0.12,55423.58018518519
0.23,55423.581238425926
0.42,55423.58230324074
0.34,55423.58336805556
0.24,55423.58443287037
0.15,55423.58550925926
0.16,55423.58657407408
0.22,55423.58763888889
0.15,55423.5887037037
0.12,55423.58975694444
0.15,55423.59082175926
0.08,55423.591886574075
0.06,55423.59511574074
0.15,55423.596180555556
0.06,55423.59724537037
0.12,55423.604733796295
0.14,55423.60792824074
0.07,55423.60899305555
0.3,55423.61006944445
0.4,55423.61116898148
0.43,55423.612222222226
0.29,55423.613287037035
0.4,55423.61435185185
