mass,mjd
0.18,55422.259675925925
0.26,55422.26070601852
0.19,55422.26173611111
0.29,55422.263819444444
0.16,55422.26484953704
0.44,55422.2658912037
0.43,55422.266921296294
0.31,55422.267962962964
0.34,55422.2690625
0.84,55422.27009259259
0.66,55422.27113425926
0.62,55422.27217592593
0.54,55422.273206018515
0.28,55422.27425925926
0.39,55422.27633101852
0.29,55422.27737268519
0.16,55422.27945601852
0.26,55422.280497685184
0.38,55422.28262731482
0.24,55422.28262731482
0.44,55422.28366898148
0.15,55422.28471064815
0.24,55422.28679398148
0.26,55422.287835648145
0.29,55422.288877314815
0.25,55422.289930555555
0.2,55422.290972222225
0.21,55422.29206018519
0.28,55422.29310185185
0.56,55422.29414351852
0.57,55422.29517361111
0.37,55422.296215277776
0.38,55422.29724537037
0.24,55422.29833333333
0.22,55422.30042824074
0.19,55422.30042824074
0.3,55422.301469907405
0.16,55422.3025
0.22,55422.30458333333
0.37,55422.30563657408
0.14,55422.306666666664
0.15,55422.307708333334
0.21,55422.308796296296
0.34,55422.31087962963
0.52,55422.3119212963
0.45,55422.31296296296
0.29,55422.31400462963
0.34,55422.31607638889
0.4,55422.31711805556
0.47,55422.321284722224
0.31,55422.32233796296
0.27,55422.323379629626
0.22,55422.324421296296
0.47,55422.325474537036
0.41,55422.3290162037
0.33,55422.33005787037
0.37,55422.33111111111
0.41,55422.33215277778
0.5,55422.33319444444
0.38,55422.33424768518
0.32,55422.335277777776
0.33,55422.336331018516
0.46,55422.33741898148
0.44,55422.33846064815
0.36,55422.33951388889
0.35,55422.34054398148
0.38,55422.34159722222
0.31,55422.34263888889
0.44,55422.34369212963
0.52,55422.34473379629
0.38,55422.34577546296
0.38,55422.346817129626
0.32,55422.34787037037
0.38,55422.349965277775
0.26,55422.351018518515
0.38,55422.352118055554
0.34,55422.353171296294
0.38,55422.35420138889
0.31,55422.355266203704
0.39,55422.35734953704
0.31,55422.35839120371
0.33,55422.362175925926
0.15,55422.36324074074
0.22,55422.364270833335
0.23,55422.36530092593
0.19,55422.36635416667
0.19,55422.36739583333
0.24,55422.3684375
0.19,55422.369479166664
0.23,55422.3705787037
0.24,55422.37163194444
0.25,55422.37267361111
0.24,55422.37372685185
0.24,55422.374768518515
0.28,55422.375810185185
0.21,55422.376863425925
0.25,55422.37795138889
0.25,55422.37900462963
0.23,55422.38109953704
0.25,55422.38214120371
0.23,55422.38319444445
0.19,55422.38423611111
0.19,55422.38527777778
0.2,55422.38527777778
0.22,55422.38633101852
0.23,55422.38738425926
0.19,55422.3884375
0.24,55422.38946759259
0.3,55422.39052083333
0.38,55422.39157407408
0.4,55422.39261574074
0.43,55422.39366898148
0.46,55422.39471064815
0.4,55422.39576388889
0.5,55422.39681712963
0.37,55422.39787037037
0.47,55422.39890046296
0.53,55422.3999537037
0.53,55422.40100694444
0.43,55422.40206018519
0.48,55422.403125
0.43,55422.40422453704
0.42,55422.405277777776
0.42,55422.406331018516
0.38,55422.40738425926
0.38,55422.4084375
0.42,55422.409479166665
0.47,55422.41055555556
0.42,55422.41428240741
0.4,55422.41638888889
0.46,55422.4184837963
0.36,55422.419537037036
0.32,55422.420578703706
0.37,55422.42267361111
0.35,55422.42376157407
0.38,55422.42481481482
0.32,55422.42585648148
0.38,55422.4269212963
0.37,55422.42797453704
0.36,55422.42900462963
0.46,55422.43005787037
0.34,55422.43115740741
0.39,55422.43255787037
0.42,55422.43361111111
0.38,55422.434652777774
0.59,55422.435694444444
0.66,55422.436747685184
0.44,55422.43884259259
0.49,55422.43989583333
0.65,55422.4409375
0.35,55422.44199074074
0.43,55422.44304398148
0.4,55422.44409722222
0.23,55422.44625
0.33,55422.44730324074
0.48,55422.44834490741
0.36,55422.44939814815
0.28,55422.45045138889
0.26,55422.45150462963
0.29,55422.45255787037
0.36,55422.45359953704
0.39,55422.45465277778
0.35,55422.45570601852
0.47,55422.45674768519
0.3,55422.45780092593
0.28,55422.45885416667
0.2,55422.45990740741
0.29,55422.460960648146
0.26,55422.462002314816
0.35,55422.46304398148
0.32,55422.46414351852
0.35,55422.465208333335
0.33,55422.466261574074
0.1,55422.467314814814
0.1,55422.468356481484
0.22,55422.469409722224
0.11,55422.47047453704
0.14,55422.4715162037
0.17,55422.47261574074
0.15,55422.47472222222
0.34,55422.4768287037
0.2,55422.47893518519
0.22,55422.48001157407
0.14,55422.481400462966
0.48,55422.48244212963
1.36,55422.48459490741
1.03,55422.48672453704
1.03,55422.48881944444
1.04,55422.48987268518
0.94,55422.4909375
0.74,55422.49203703704
0.93,55422.49309027778
0.94,55422.494155092594
1.05,55422.49519675926
0.57,55422.49626157407
0.73,55422.49731481481
0.74,55422.49836805555
0.73,55422.49943287037
0.55,55422.50047453704
0.68,55422.501539351855
0.82,55422.502592592595
0.63,55422.50475694444
0.96,55422.50579861111
0.82,55422.50685185185
0.54,55422.50791666667
0.3,55422.50896990741
0.51,55422.510034722225
0.47,55422.511087962965
0.7,55422.512141203704
0.74,55422.51424768518
1.01,55422.51424768518
1.31,55422.5153125
0.98,55422.51636574074
0.83,55422.51741898148
0.99,55422.518472222226
0.59,55422.519537037035
0.73,55422.52064814815
1.01,55422.52171296296
1.25,55422.52276620371
1.0,55422.52381944445
1.21,55422.524872685186
1.05,55422.5259375
1.43,55422.52700231481
1.1,55422.52811342593
1.16,55422.52916666667
1.23,55422.53023148148
0.93,55422.53234953704
0.49,55422.53940972222
0.56,55422.54152777778
0.61,55422.542592592596
0.64,55422.543645833335
0.65,55422.54471064815
0.55,55422.54576388889
0.45,55422.5468287037
0.44,55422.55043981481
0.43,55422.55148148148
0.35,55422.5525462963
0.38,55422.553611111114
0.35,55422.554664351854
0.2,55422.55571759259
0.35,55422.55677083333
0.23,55422.55782407407
0.52,55422.55887731481
0.21,55422.55994212963
0.23,55422.5609837963
0.26,55422.56203703704
0.29,55422.563101851854
0.33,55422.56521990741
0.43,55422.56627314815
0.53,55422.567337962966
0.41,55422.568402777775
0.28,55422.57050925926
0.46,55422.57267361111
0.41,55422.574791666666
0.36,55422.574791666666
0.37,55422.57690972222
0.45,55422.57796296296
0.27,55422.5790162037
0.34,55422.58113425926
0.81,55422.5821875
0.52,55422.58325231481
0.49,55422.58695601852
0.31,55422.588055555556
0.43,55422.589108796295
0.5,55422.59017361111
0.58,55422.59123842593
