masspro_half,masspro_1,masspro_2,masspro_4,masspro_8,masspro_16,masspro,mjd
5.68e-22,6.1400000000000004e-21,1.59e-15,1.37e-14,1.9600000000000003e-15,9.61e-15,0.14,55422.25790509259
3.86e-14,1.98e-22,3.82e-20,1.3e-14,2.6600000000000002e-15,1.21e-14,0.25,55422.25892361111
1.1e-13,1.03e-14,4.98e-19,1.36e-14,6.87e-16,1.29e-14,0.4,55422.26002314815
9.06e-23,1.82e-14,1.63e-15,1.65e-14,9.72e-15,1.25e-14,0.23,55422.26105324074
4.45e-14,1.33e-14,3.95e-15,7.729999999999999e-15,2.93e-14,1.13e-14,0.34,55422.263125
3.68e-14,3.01e-15,8.47e-17,1.71e-14,2.48e-14,1.1e-14,0.3,55422.26416666667
1.0800000000000002e-13,4.42e-18,3.29e-15,3.72e-14,2.51e-14,1.62e-14,0.47,55422.26520833333
1.4400000000000001e-19,3.62e-14,6.080000000000001e-20,1.34e-14,9.72e-14,6.2799999999999995e-15,0.41,55422.266238425924
1.8700000000000002e-21,1.65e-15,1.95e-19,1.96e-14,8.07e-14,7.98e-15,0.34,55422.267280092594
9.53e-21,4.63e-14,9.02e-22,2.85e-15,6.12e-14,1.09e-14,0.36,55422.26831018519
6.7e-13,4.639999999999999e-22,1.6899999999999999e-16,2.51e-14,1.88e-14,2.01e-14,1.05,55422.26940972222
3.3799999999999997e-13,2.2e-14,8.340000000000001e-21,1.06e-14,5.94e-14,1.13e-14,0.77,55422.27045138889
1.92e-13,1.17e-13,2.3e-15,5.34e-15,2.68e-14,1.35e-14,0.68,55422.27148148148
2.58e-13,4.13e-14,5.94e-21,8.85e-15,2.06e-14,9.340000000000001e-15,0.66,55422.272523148145
9.72e-14,8.07e-15,3.14e-17,2.58e-14,7.459999999999999e-15,1.24e-14,0.41,55422.273564814815
1.8600000000000002e-13,,,,,,0.54,55422.27564814815
1.8600000000000002e-13,1.61e-14,1.84e-15,2.75e-14,8.7e-24,9.67e-15,0.54,55422.27564814815
1.0699999999999999e-13,2.04e-14,4.35e-15,2.26e-14,6.31e-17,1.13e-14,0.43,55422.27667824074
7.29e-14,3.61e-14,1.3100000000000001e-17,4.16e-15,4.42e-15,1.09e-14,0.37,55422.278761574074
3.23e-14,4.44e-14,3.12e-15,4.8100000000000005e-15,9.1e-15,8.11e-15,0.32,55422.278761574074
1.1400000000000002e-13,1.84e-14,1.83e-14,1.1e-14,8.91e-22,8.36e-15,0.44,55422.27980324074
1.25e-13,3.85e-14,1.54e-14,1.11e-14,7.68e-15,7.12e-15,0.49,55422.28084490741
1.35e-13,9.25e-15,1.88e-14,7.009999999999999e-15,9.84e-23,1e-14,0.45,55422.28192129629
3.2700000000000003e-15,1.31e-13,2.75e-14,7.98e-15,1.26e-16,1.59e-14,0.46,55422.28297453704
7.64e-14,1.25e-14,4.5799999999999995e-15,1.72e-14,9.7e-16,1.01e-14,0.36,55422.28402777778
9.38e-14,2.68e-14,3.56e-15,2.2e-14,1.1e-15,1.27e-14,0.42,55422.286099537036
7.23e-14,1.39e-14,9.39e-15,1.84e-14,2.45e-15,1.19e-14,0.37,55422.287141203706
7.41e-14,1.4e-14,5.89e-16,1.73e-14,8.15e-15,1.13e-14,0.36,55422.288194444445
9.78e-14,1.3e-14,7.25e-15,1.75e-14,4.2399999999999995e-15,1.34e-14,0.41,55422.28923611111
5.25e-15,1.3e-15,1.84e-16,2.13e-14,1.03e-14,1.29e-14,0.21,55422.29027777778
3.35e-19,8.120000000000001e-15,7.9e-15,1.42e-14,3.42e-14,1.26e-14,0.27,55422.29133101852
1.04e-21,7.41e-14,3.39e-15,3.35e-14,1.3e-14,1.33e-14,0.38,55422.29240740741
7.94e-14,1.23e-13,7.03e-14,3.86e-14,1.18e-15,1.75e-14,0.65,55422.29344907407
1.95e-13,5.65e-14,9.54e-14,1.85e-14,1.34e-15,1.41e-14,0.71,55422.294490740744
2.14e-14,7.59e-14,2.49e-14,3.24e-14,8.02e-15,1.11e-14,0.44,55422.29553240741
6.640000000000001e-15,1.3200000000000002e-13,1.34e-14,1.35e-14,1.48e-14,1.35e-14,0.47,55422.2965625
1.5e-21,6.33e-14,3.7200000000000005e-15,2.85e-14,4.12e-15,1.36e-14,0.34,55422.29759259259
5.06e-14,2.5e-14,1.0599999999999999e-15,2.82e-14,3.2799999999999997e-15,1.6e-14,0.36,55422.298680555556
1.6999999999999999e-19,2.47e-14,4.84e-16,1.96e-14,3.57e-15,1.35e-14,0.24,55422.299733796295
