dimm,mjd
0.85,55423.59688657407
0.89,55423.59793981481
0.79,55423.599016203705
0.81,55423.60115740741
0.79,55423.60224537037
0.82,55423.603310185186
0.87,55423.60543981481
0.57,55423.606516203705
0.59,55423.607569444444
0.54,55423.60864583333
0.54,55423.60971064815
0.53,55423.61077546296
0.63,55423.611875
0.66,55423.61292824074
0.68,55423.61399305556
0.67,55423.615069444444
0.64,55423.616319444445
0.64,55423.61738425926
0.64,55423.6184375
0.7,55423.61950231482
0.44,55423.62055555556
0.75,55423.62163194444
0.67,55423.62268518518
0.55,55423.62373842593
0.76,55423.626226851855
0.75,55423.627280092594
0.77,55423.62834490741
0.83,55423.62940972222
0.71,55423.63046296296
0.57,55423.63265046296
0.6,55423.6337037037
0.6,55423.635833333334
