masspro_half,masspro_1,masspro_2,masspro_4,masspro_8,masspro_16,masspro,mjd
4.309999999999999e-24,5.9499999999999995e-22,8.649999999999999e-19,8.47e-17,1.28e-14,1.72e-14,0.15,57992.25009259259
9.74e-22,9.639999999999999e-22,8.77e-24,3.1e-15,6.410000000000001e-16,1.72e-14,0.12,57992.251122685186
1.2500000000000001e-21,1.18e-14,4.49e-22,9.410000000000001e-16,2.37e-16,1.35e-14,0.14,57992.25216435185
1.0499999999999999e-21,3.78e-15,7.66e-22,2.64e-15,5.81e-16,1.38e-14,0.12,57992.25319444444
8.05e-23,6.080000000000001e-20,2.8e-22,8.73e-15,1.22e-15,1.7e-14,0.14,57992.25423611111
1.73e-22,6.400000000000001e-23,1.18e-21,5.39e-15,6.39e-15,1.8e-14,0.15,57992.255277777775
5.11e-22,3.38e-23,5.81e-21,4.25e-16,2.39e-14,1.77e-14,0.19,57992.25630787037
2.5899999999999996e-23,5.51e-22,2.86e-20,8.82e-16,5.1e-14,1.85e-14,0.26,57992.25733796296
1.3699999999999998e-21,2.63e-15,9.95e-23,1.5699999999999999e-15,1.04e-14,1.99e-14,0.17,57992.258368055554
1.2200000000000001e-21,1.94e-19,1.73e-22,8.47e-15,1.1099999999999999e-15,1.49e-14,0.14,57992.259409722225
1.9000000000000003e-21,1.5800000000000001e-21,1.0599999999999999e-19,1.7e-16,1.53e-14,1.09e-14,0.14,57992.26043981482
1.3699999999999998e-21,2.4399999999999997e-22,2.77e-19,9.120000000000001e-17,9.93e-15,1.27e-14,0.13,57992.26148148148
2.73e-22,8.19e-18,5.37e-22,6.07e-16,8.879999999999999e-15,1.45e-14,0.13,57992.262511574074
6.870000000000001e-23,1.34e-14,6.230000000000001e-20,3.4200000000000004e-15,1.05e-14,1.45e-14,0.19,57992.263553240744
2.8200000000000003e-22,9.69e-22,1.13e-21,1.3400000000000001e-17,1.05e-14,1.12e-14,0.13,57992.26459490741
1.99e-21,6.46e-16,7.45e-16,5.16e-15,4.4700000000000005e-15,1.29e-14,0.13,57992.265625
4.61e-15,7.390000000000001e-21,1.24e-21,5.26e-19,5.46e-15,1.15e-14,0.13,57992.26666666667
1.61e-18,2.09e-14,2.69e-20,1.7100000000000002e-15,8.559999999999999e-15,1.24e-14,0.19,57992.26770833333
1.77e-21,2.51e-15,6.1600000000000005e-16,5.82e-15,4.52e-15,1.53e-14,0.15,57992.268738425926
3.4199999999999997e-22,1.07e-22,3.56e-21,3.9300000000000003e-16,1.86e-14,1.71e-14,0.17,57992.269780092596
