dimm,mjd
0.69,57972.24385416666
0.66,57972.24487268519
0.91,57972.24591435185
0.68,57972.246932870374
0.56,57972.24796296296
0.64,57972.24899305555
0.71,57972.25001157408
0.7,57972.25105324074
0.72,57972.25208333333
0.65,57972.253125
0.58,57972.254155092596
0.63,57972.25517361111
0.53,57972.256215277775
0.64,57972.2572337963
0.69,57972.258263888885
0.61,57972.25929398148
0.56,57972.26032407407
0.69,57972.26212962963
0.58,57972.26315972222
0.52,57972.26420138889
0.53,57972.265231481484
0.48,57972.26626157408
0.52,57972.26729166666
0.5,57972.26833333333
0.54,57972.269375
0.52,57972.27040509259
0.55,57972.27144675926
0.49,57972.27248842592
0.47,57972.273518518516
0.49,57972.27454861111
0.49,57972.2755787037
0.48,57972.27662037037
0.63,57972.277650462966
0.46,57972.27869212963
0.47,57972.279710648145
0.47,57972.280752314815
0.52,57972.281793981485
0.5,57972.28282407407
0.5,57972.283854166664
0.44,57972.28488425926
0.45,57972.28591435185
0.53,57972.28695601852
0.6,57972.287997685184
0.55,57972.28902777778
0.6,57972.29005787037
0.69,57972.29109953704
0.64,57972.292129629626
0.71,57972.293171296296
0.67,57972.29421296297
1.21,57972.29524305555
0.84,57972.29628472222
0.8,57972.297314814816
0.77,57972.29835648148
0.77,57972.29939814815
0.72,57972.30042824074
0.87,57972.301469907405
1.39,57972.3025
0.86,57972.30354166667
1.09,57972.30458333333
0.66,57972.305613425924
0.81,57972.306655092594
0.68,57972.30768518519
0.66,57972.30872685185
0.86,57972.30975694444
0.76,57972.31079861111
0.61,57972.3121875
0.86,57972.31322916667
0.76,57972.31427083333
1.18,57972.3153125
0.9,57972.316342592596
0.86,57972.31738425926
1.23,57972.31841435185
1.24,57972.319444444445
0.69,57972.32048611111
0.63,57972.3215162037
0.9,57972.32256944444
0.9,57972.323599537034
0.76,57972.32465277778
0.93,57972.325694444444
0.74,57972.32672453704
0.8,57972.32776620371
0.99,57972.32880787037
0.76,57972.32984953704
0.67,57972.33090277778
0.7,57972.33194444444
0.72,57972.33298611111
0.61,57972.334027777775
0.76,57972.33508101852
0.66,57972.33611111111
0.56,57972.34201388889
0.59,57972.34306712963
0.55,57972.34410879629
0.68,57972.345138888886
0.54,57972.34619212963
0.68,57972.347233796296
0.59,57972.348275462966
0.6,57972.349328703705
0.61,57972.35037037037
0.61,57972.35141203704
0.59,57972.3524537037
0.67,57972.35349537037
0.67,57972.35456018519
0.63,57972.35559027778
0.61,57972.35663194444
0.6,57972.35768518518
0.51,57972.35873842592
0.57,57972.35978009259
0.53,57972.36082175926
0.7,57972.361863425926
0.63,57972.362905092596
0.67,57972.36394675926
0.58,57972.36498842593
0.74,57972.36603009259
0.86,57972.36707175926
0.75,57972.368113425924
0.69,57972.369155092594
0.75,57972.37019675926
0.8,57972.37125
0.7,57972.37228009259
0.71,57972.37333333334
0.96,57972.374375
0.97,57972.37542824074
0.71,57972.37646990741
0.59,57972.37751157407
0.71,57972.37855324074
0.49,57972.37960648148
0.76,57972.38064814815
0.71,57972.381689814814
0.47,57972.382743055554
0.44,57972.383784722224
0.57,57972.38482638889
0.64,57972.38586805556
0.69,57972.386921296296
0.56,57972.38796296297
0.66,57972.389016203706
0.65,57972.39005787037
0.61,57972.39111111111
0.64,57972.39215277778
0.56,57972.39319444444
0.71,57972.39424768519
0.76,57972.39528935185
0.5,57972.39634259259
0.76,57972.39739583333
0.53,57972.3984375
0.56,57972.39947916667
0.58,57972.40053240741
0.54,57972.40158564815
0.51,57972.40262731481
0.53,57972.40368055556
0.56,57972.4047337963
0.51,57972.40577546296
0.48,57972.40681712963
0.48,57972.40788194445
0.53,57972.40893518519
0.58,57972.40997685185
0.63,57972.41103009259
0.61,57972.41207175926
0.55,57972.413125
0.63,57972.41417824074
0.61,57972.41521990741
0.65,57972.41627314815
0.57,57972.41732638889
0.56,57972.41836805556
0.75,57972.4194212963
0.67,57972.42047453704
0.5,57972.42152777778
0.63,57972.42256944445
0.71,57972.423622685186
0.63,57972.424675925926
