dimm,mjd
0.7,57988.23474537037
1.09,57988.235763888886
1.32,57988.23681712963
0.74,57988.23784722222
0.91,57988.23887731481
0.99,57988.23991898148
0.53,57988.2409375
1.01,57988.24196759259
0.83,57988.24300925926
0.57,57988.2440625
0.67,57988.245092592595
0.74,57988.24612268519
0.7,57988.247152777774
1.14,57988.2481712963
0.78,57988.249189814815
0.64,57988.25021990741
0.51,57988.25126157407
0.58,57988.25305555556
1.35,57988.25408564815
0.88,57988.25511574074
0.92,57988.25614583334
0.63,57988.257199074076
0.73,57988.25824074074
0.82,57988.25927083333
0.57,57988.260300925926
0.56,57988.261342592596
0.64,57988.26237268518
0.75,57988.26341435185
1.05,57988.26445601852
0.71,57988.26547453704
0.42,57988.2665162037
0.57,57988.267546296294
1.14,57988.268587962964
0.79,57988.26961805556
0.57,57988.27065972222
0.58,57988.271678240744
0.73,57988.27271990741
0.57,57988.27375
0.48,57988.27479166666
0.46,57988.275821759256
0.81,57988.27685185185
0.73,57988.27789351852
0.8,57988.27892361111
0.86,57988.279953703706
0.69,57988.28099537037
0.66,57988.28203703704
0.73,57988.2830787037
0.82,57988.284108796295
0.54,57988.285150462965
0.66,57988.28618055556
0.76,57988.28722222222
0.78,57988.288252314815
0.5,57988.289293981485
0.4,57988.29032407407
0.65,57988.29136574074
0.5,57988.29240740741
0.83,57988.298368055555
0.84,57988.299409722225
0.46,57988.30043981481
0.52,57988.30148148148
0.48,57988.30252314815
0.68,57988.303564814814
0.4,57988.30459490741
0.58,57988.30564814815
0.42,57988.30667824074
0.66,57988.30771990741
0.72,57988.30876157407
0.76,57988.30980324074
0.75,57988.310844907406
0.42,57988.311875
0.42,57988.31292824074
0.7,57988.31395833333
0.41,57988.315
0.96,57988.31605324074
0.64,57988.317083333335
0.51,57988.318125
0.66,57988.31917824074
0.55,57988.32021990741
0.72,57988.32126157408
0.59,57988.32230324074
0.65,57988.32335648148
0.74,57988.32438657407
0.54,57988.32542824074
0.53,57988.326469907406
0.42,57988.327511574076
0.39,57988.328564814816
0.63,57988.32959490741
0.5,57988.33063657407
0.64,57988.33168981481
0.67,57988.33274305556
0.65,57988.33378472222
0.54,57988.33482638889
0.75,57988.33587962963
0.49,57988.336909722224
0.47,57988.33796296296
0.6,57988.339004629626
0.43,57988.340046296296
0.49,57988.34107638889
0.48,57988.34212962963
0.45,57988.34315972222
0.5,57988.34421296296
0.46,57988.34525462963
0.47,57988.346296296295
0.52,57988.347337962965
0.45,57988.34837962963
0.49,57988.34945601852
0.57,57988.350486111114
0.55,57988.351539351854
0.56,57988.35258101852
0.43,57988.35362268519
0.46,57988.35466435185
0.42,57988.355717592596
0.38,57988.35675925926
0.66,57988.35780092593
0.75,57988.358831018515
0.66,57988.35988425926
0.52,57988.3609375
0.52,57988.361979166664
