mass,mjd
0.25,57988.25337962963
0.21,57988.2544212963
0.3,57988.25546296296
0.32,57988.25650462963
0.35,57988.25753472222
0.28,57988.258576388886
0.3,57988.25960648148
0.3,57988.26064814815
0.32,57988.26168981481
0.21,57988.262719907405
0.28,57988.26375
0.17,57988.26479166667
0.22,57988.26582175926
0.27,57988.266863425924
0.19,57988.26789351852
0.2,57988.26892361111
0.27,57988.269953703704
0.2,57988.27099537037
0.25,57988.27202546296
0.27,57988.27305555555
0.36,57988.27408564815
0.29,57988.27512731482
0.26,57988.27615740741
0.25,57988.2771875
0.35,57988.27821759259
0.29,57988.27925925926
0.34,57988.28030092592
0.43,57988.28134259259
0.28,57988.282372685186
0.28,57988.28341435185
0.36,57988.28445601852
0.3,57988.28549768519
0.23,57988.28653935185
0.45,57988.287569444445
0.53,57988.28859953704
0.08,57988.28962962963
0.27,57988.29170138889
0.37,57988.29766203704
0.42,57988.2987037037
0.41,57988.29974537037
0.39,57988.300787037035
0.55,57988.30181712963
0.38,57988.3028587963
0.36,57988.30390046296
0.34,57988.30494212963
0.38,57988.305983796294
0.29,57988.307025462964
0.26,57988.30806712963
0.33,57988.30909722222
0.3,57988.31013888889
0.3,57988.31118055555
0.26,57988.31222222222
0.21,57988.31327546296
0.24,57988.31431712963
0.3,57988.315347222226
0.33,57988.31638888889
0.41,57988.31743055556
0.4,57988.31847222222
0.4,57988.31951388889
0.41,57988.320555555554
0.43,57988.321608796294
0.43,57988.322650462964
0.33,57988.32369212963
0.4,57988.3247337963
0.44,57988.32577546296
0.39,57988.32681712963
0.3,57988.3278587963
0.27,57988.32890046296
0.23,57988.32994212963
0.26,57988.330983796295
0.33,57988.332037037035
0.32,57988.333090277774
0.43,57988.334131944444
0.44,57988.335173611114
0.55,57988.33621527778
0.34,57988.33726851852
0.34,57988.33831018519
0.42,57988.33935185185
0.29,57988.34039351852
0.31,57988.34142361111
0.4,57988.342465277776
0.39,57988.343518518515
0.45,57988.34454861111
0.39,57988.345601851855
0.43,57988.34664351852
0.5,57988.34768518519
0.39,57988.34873842593
0.39,57988.34979166667
0.46,57988.35084490741
0.43,57988.351875
0.37,57988.35292824074
0.29,57988.35396990741
0.28,57988.35501157407
0.26,57988.35605324074
0.28,57988.357094907406
0.3,57988.358136574076
0.29,57988.359189814815
0.3,57988.360243055555
0.32,57988.36127314815
0.28,57988.36231481482
0.24,57988.36336805556
0.23,57988.36440972222
0.28,57988.36545138889
0.35,57988.36649305555
0.41,57988.36791666667
0.31,57988.368946759256
0.27,57988.369988425926
0.26,57988.371041666665
0.31,57988.373819444445
0.28,57988.37484953704
0.28,57988.37590277778
0.26,57988.37694444445
0.22,57988.37799768519
0.21,57988.37903935185
0.23,57988.38008101852
0.22,57988.38112268518
0.25,57988.38216435185
0.25,57988.38321759259
0.31,57988.38425925926
0.33,57988.39
0.5,57988.39105324074
0.47,57988.39208333333
0.07,57988.39313657407
0.54,57988.39417824074
0.29,57988.39555555556
0.24,57988.3966087963
0.21,57988.39763888889
0.35,57988.398680555554
0.27,57988.399722222224
0.29,57988.40076388889
0.31,57988.40181712963
0.35,57988.40287037037
0.22,57988.403912037036
0.2,57988.404953703706
0.36,57988.406006944446
0.26,57988.40704861111
0.59,57988.408101851855
0.38,57988.40914351852
0.36,57988.41019675926
0.4,57988.41123842593
0.26,57988.41228009259
0.28,57988.41333333333
0.27,57988.41436342592
0.41,57988.41541666666
0.26,57988.41645833333
0.38,57988.41751157407
0.18,57988.41855324074
0.16,57988.41960648148
0.09,57988.420648148145
0.15,57988.42170138889
0.17,57988.422743055555
0.19,57988.423796296294
0.14,57988.424849537034
0.1,57988.42694444444
0.1,57988.43221064815
0.12,57988.43326388889
0.07,57988.43430555556
0.15,57988.4353587963
0.12,57988.43645833333
0.33,57988.43854166667
0.23,57988.43959490741
0.37,57988.44070601852
0.47,57988.44174768519
0.37,57988.44280092593
0.23,57988.44385416667
0.67,57988.44493055555
0.41,57988.44598379629
0.26,57988.44702546296
0.13,57988.4480787037
0.2,57988.45017361111
0.22,57988.45122685185
0.29,57988.45226851852
0.31,57988.45333333333
0.28,57988.454375
0.31,57988.45542824074
0.31,57988.45648148148
0.2,57988.45857638889
0.07,57988.45962962963
0.19,57988.46068287037
0.23,57988.46172453704
0.09,57988.46277777778
0.21,57988.46383101852
0.26,57988.46488425926
0.14,57988.4659375
0.16,57988.467002314814
0.08,57988.46805555555
0.16,57988.47016203704
0.15,57988.47121527778
0.27,57988.47226851852
0.22,57988.47332175926
0.26,57988.47436342593
0.24,57988.47542824074
0.31,57988.476481481484
0.25,57988.47754629629
0.34,57988.47858796296
0.16,57988.4796412037
0.27,57988.48069444444
0.26,57988.48174768518
0.23,57988.4828125
0.1,57988.48385416667
0.23,57988.48490740741
0.16,57988.48596064815
0.17,57988.48701388889
0.12,57988.48806712963
0.14,57988.49085648148
0.17,57988.49190972222
0.19,57988.49296296296
0.15,57988.49400462963
0.27,57988.49505787037
0.29,57988.49611111111
0.32,57988.49716435185
0.28,57988.49821759259
0.47,57988.49927083333
0.37,57988.50034722222
0.27,57988.50140046296
0.17,57988.5024537037
0.28,57988.50351851852
0.28,57988.50457175926
0.2,57988.505625
0.2,57988.50771990741
0.32,57988.50877314815
0.25,57988.50983796296
0.2,57988.513078703705
0.28,57988.51415509259
0.26,57988.51520833333
0.25,57988.51626157408
0.22,57988.51730324074
0.28,57988.51836805556
0.26,57988.519421296296
0.24,57988.520474537036
0.25,57988.52153935185
0.26,57988.52259259259
0.14,57988.52469907407
0.06,57988.52681712963
0.22,57988.52787037037
0.16,57988.53065972222
0.2,57988.53171296296
0.15,57988.53277777778
0.21,57988.53381944444
0.25,57988.534907407404
0.27,57988.53596064815
0.09,57988.53702546296
0.12,57988.53946759259
0.63,57988.542974537035
0.7,57988.544027777774
0.56,57988.54509259259
0.62,57988.54614583333
0.2,57988.54719907408
0.21,57988.54825231482
0.15,57988.549305555556
0.08,57988.55037037037
0.16,57988.55142361111
0.33,57988.55247685185
0.22,57988.55354166667
0.37,57988.55459490741
0.44,57988.555659722224
0.32,57988.55671296296
0.22,57988.55777777778
0.13,57988.558842592596
0.12,57988.55988425926
0.16,57988.560949074075
0.07,57988.56201388889
0.22,57988.5630787037
0.38,57988.56413194445
0.24,57988.56519675926
0.11,57988.56732638889
0.21,57988.56841435185
0.19,57988.56946759259
0.4,57988.57053240741
0.34,57988.57158564815
0.37,57988.572650462964
0.32,57988.57371527778
0.32,57988.57478009259
0.32,57988.575833333336
0.29,57988.576898148145
0.31,57988.57795138889
0.39,57988.5790162037
0.4,57988.58008101852
0.45,57988.58113425926
0.46,57988.58219907407
0.34,57988.58326388889
0.16,57988.58431712963
0.38,57988.58541666667
0.38,57988.588321759256
0.32,57988.589375
0.35,57988.59043981481
0.29,57988.59149305556
0.34,57988.5925462963
0.31,57988.59361111111
0.29,57988.594664351855
0.3,57988.595729166664
0.56,57988.596817129626
0.45,57988.59788194444
0.37,57988.59894675926
0.49,57988.6
0.76,57988.60105324074
0.85,57988.602118055554
0.47,57988.60318287037
0.38,57988.60424768519
0.31,57988.60532407407
0.34,57988.60637731481
0.4,57988.60744212963
0.5,57988.60849537037
0.27,57988.609560185185
0.41,57988.610625
0.26,57988.61167824074
0.36,57988.61274305556
0.36,57988.61380787037
0.36,57988.61486111111
0.27,57988.61592592593
0.28,57988.61699074074
