dimm,mjd
0.56,57973.243842592594
0.6,57973.24487268519
0.54,57973.24590277778
0.5,57973.2469212963
0.5,57973.24796296296
0.5,57973.24896990741
0.58,57973.24998842592
0.56,57973.25101851852
0.59,57973.25204861111
0.55,57973.25309027778
0.62,57973.254108796296
0.49,57973.25513888889
0.48,57973.25618055555
0.48,57973.257199074076
0.48,57973.25822916667
0.49,57973.25927083333
0.58,57973.26107638889
0.58,57973.26211805556
0.7,57973.26314814815
0.62,57973.26417824074
0.57,57973.26520833333
0.58,57973.26626157408
0.51,57973.26729166666
0.62,57973.26832175926
0.59,57973.26935185185
0.51,57973.27039351852
0.58,57973.27142361111
0.69,57973.27245370371
0.66,57973.2734837963
0.59,57973.274513888886
0.58,57973.2755787037
0.65,57973.27662037037
0.66,57973.27763888889
0.59,57973.27868055556
0.55,57973.279710648145
0.59,57973.28074074074
0.63,57973.28178240741
0.58,57973.2828125
0.48,57973.283842592595
0.49,57973.28488425926
0.52,57973.2859375
0.61,57973.28696759259
0.56,57973.28800925926
0.58,57973.289039351854
0.55,57973.29008101852
0.57,57973.29111111111
0.51,57973.29215277778
0.52,57973.29318287037
0.54,57973.29421296297
0.67,57973.29525462963
0.57,57973.29628472222
0.52,57973.29733796296
0.58,57973.29837962963
0.56,57973.299409722225
0.63,57973.30045138889
0.61,57973.30148148148
0.62,57973.30252314815
0.48,57973.303564814814
0.46,57973.30459490741
0.48,57973.30563657408
0.6,57973.306666666664
0.59,57973.307708333334
0.63,57973.30873842593
0.63,57973.30978009259
0.6,57973.31082175926
0.68,57973.31186342592
0.73,57973.312893518516
0.73,57973.313935185186
0.74,57973.31497685185
0.7,57973.3196875
0.82,57973.32072916667
0.59,57973.32175925926
0.61,57973.322800925926
0.84,57973.32383101852
0.65,57973.32486111111
0.51,57973.325902777775
0.46,57973.326944444445
0.38,57973.32798611111
0.41,57973.32902777778
0.47,57973.330046296294
0.57,57973.331087962964
0.54,57973.33211805556
0.53,57973.33315972222
0.45,57973.33938657407
0.54,57973.340416666666
0.53,57973.341458333336
0.49,57973.3425
0.49,57973.34354166667
0.43,57973.34491898148
0.39,57973.345972222225
0.4,57973.34701388889
0.49,57973.34805555556
0.46,57973.34908564815
0.45,57973.350127314814
0.4,57973.35289351852
0.47,57973.35393518519
0.42,57973.355
0.34,57973.356041666666
0.36,57973.357083333336
0.41,57973.358125
0.41,57973.35916666667
0.39,57973.36020833333
0.42,57973.36125
0.4,57973.362291666665
0.4,57973.363344907404
0.4,57973.364386574074
0.46,57973.365428240744
0.45,57973.36646990741
0.56,57973.3675
0.48,57973.36855324074
0.48,57973.36959490741
0.56,57973.370625
0.53,57973.37167824074
0.43,57973.372719907406
0.5,57973.373773148145
0.46,57973.374814814815
0.5,57973.37584490741
0.5,57973.37689814815
0.55,57973.37793981482
0.59,57973.37898148148
0.48,57973.38002314815
0.58,57973.381064814814
0.45,57973.382106481484
0.56,57973.38314814815
0.49,57973.38421296296
0.52,57973.385243055556
0.44,57973.386296296296
0.59,57973.387349537035
1.04,57973.388391203705
0.66,57973.38943287037
0.7,57973.39048611111
0.58,57973.39152777778
0.5,57973.39256944445
0.62,57973.39362268519
0.49,57973.39465277778
0.5,57973.39570601852
0.59,57973.39675925926
0.67,57973.39780092592
0.54,57973.39885416667
0.46,57973.39989583333
0.6,57973.4009375
0.64,57973.401979166665
0.63,57973.403032407405
0.66,57973.404074074075
0.67,57973.405127314814
0.45,57973.40615740741
0.53,57973.40721064815
0.65,57973.40825231482
0.71,57973.40930555556
0.52,57973.410358796296
0.61,57973.411412037036
0.78,57973.41244212963
0.74,57973.41349537037
0.88,57973.41454861111
0.76,57973.41559027778
0.85,57973.41664351852
0.68,57973.417708333334
0.64,57973.418761574074
0.56,57973.41981481481
0.54,57973.42085648148
0.46,57973.421898148146
0.54,57973.422951388886
0.64,57973.423993055556
0.59,57973.425046296295
0.49,57973.426087962966
0.51,57973.4318287037
0.53,57973.43288194444
0.41,57973.43392361111
0.5,57973.434965277775
0.82,57973.43601851852
0.57,57973.43707175926
0.53,57973.438113425924
0.43,57973.43916666666
0.51,57973.44020833333
0.68,57973.44126157407
0.4,57973.44231481481
0.45,57973.44336805555
0.44,57973.4444212963
0.4,57973.44546296296
0.64,57973.44650462963
0.7,57973.44755787037
0.58,57973.44861111111
0.48,57973.44965277778
0.51,57973.45070601852
0.47,57973.45175925926
0.59,57973.453148148146
0.56,57973.454189814816
0.62,57973.45523148148
0.47,57973.45628472222
0.45,57973.457337962966
0.4,57973.458391203705
0.57,57973.45943287037
0.46,57973.460486111115
0.51,57973.46152777778
0.56,57973.46256944445
0.54,57973.46362268519
0.51,57973.46466435185
0.53,57973.46571759259
0.56,57973.466782407406
0.57,57973.467835648145
0.41,57973.468877314815
0.46,57973.469930555555
0.58,57973.470972222225
0.62,57973.472025462965
0.71,57973.473078703704
0.62,57973.474131944444
0.62,57973.47518518518
0.51,57973.47623842592
0.51,57973.47761574074
0.59,57973.47865740741
0.48,57973.47971064815
0.49,57973.48076388889
0.48,57973.48180555556
0.54,57973.48284722222
0.56,57973.48390046296
0.63,57973.48494212963
0.67,57973.48599537037
0.79,57973.48707175926
0.77,57973.48811342593
0.66,57973.489166666666
0.59,57973.490219907406
0.54,57973.491273148145
0.77,57973.492314814815
0.7,57973.49337962963
0.56,57973.49443287037
0.6,57973.49548611111
0.72,57973.49653935185
0.65,57973.49758101852
0.61,57973.49864583334
0.57,57973.49969907408
0.63,57973.500752314816
0.58,57973.501805555556
0.52,57973.502858796295
0.78,57973.50392361111
0.72,57973.504965277774
0.48,57973.50603009259
0.47,57973.50708333333
0.53,57973.50813657408
0.57,57973.50918981482
0.6,57973.510243055556
0.55,57973.511296296296
0.58,57973.51236111111
0.57,57973.513402777775
0.5,57973.51445601852
0.45,57973.51553240741
0.72,57973.51658564815
0.69,57973.51763888889
0.56,57973.51868055556
0.62,57973.51975694444
1.01,57973.52079861111
0.45,57973.52185185185
0.58,57973.52290509259
0.76,57973.52396990741
0.49,57973.52502314815
0.87,57973.526087962964
0.76,57973.527141203704
0.49,57973.52819444444
0.93,57973.52924768518
0.57,57973.53030092592
0.52,57973.53135416667
0.65,57973.53241898148
0.49,57973.533483796295
0.67,57973.53454861111
0.55,57973.53560185185
0.48,57973.53665509259
1.01,57973.53771990741
0.78,57973.538773148146
0.52,57973.539826388886
0.7,57973.54087962963
0.51,57973.54194444444
0.6,57973.54300925926
