masspro_half,masspro_1,masspro_2,masspro_4,masspro_8,masspro_16,masspro,mjd
8.329999999999999e-19,2.36e-14,5.31e-15,5.13e-14,3.34e-14,2.58e-14,0.39,57972.261770833335
6.620000000000001e-25,2.77e-14,2.83e-20,1.9e-14,8.06e-14,1.25e-14,0.39,57972.2628125
9.72e-24,4.16e-22,2.1699999999999998e-20,2.45e-14,3.86e-14,1.3e-14,0.27,57972.26385416667
3.72e-14,4.69e-16,1.97e-15,6.35e-15,3.33e-14,9.820000000000001e-15,0.3,57972.26488425926
2.21e-19,3.62e-14,9.8e-21,1.23e-15,2.72e-14,1.06e-14,0.27,57972.265914351854
1.4300000000000002e-21,1.44e-14,6.7e-15,1.45e-14,2.16e-14,1.9e-14,0.27,57972.26694444445
4.75e-15,9.259999999999999e-20,8.029999999999999e-16,3.84e-14,4.7700000000000006e-15,2.33e-14,0.26,57972.26799768519
2.12e-21,1.48e-15,2.6e-15,5.68e-15,4.36e-14,1.69e-14,0.26,57972.26902777778
5.24e-24,2.42e-14,3.77e-16,6.61e-15,3.98e-14,1.76e-14,0.29,57972.27006944444
9.64e-23,2.52e-14,8.119999999999999e-20,1.11e-14,5e-14,1.34e-14,0.32,57972.271099537036
5.54e-22,1.8800000000000003e-23,1.92e-20,2.84e-15,5.44e-14,1.61e-14,0.26,57972.272141203706
1.6800000000000003e-21,3.2299999999999996e-15,4.5800000000000004e-20,2.54e-15,4.35e-14,1.57e-14,0.24,57972.27315972222
2.56e-23,3.2700000000000003e-15,7.42e-22,4.19e-15,6.21e-14,1.23e-14,0.28,57972.27421296296
9.63e-22,1.36e-14,5.74e-22,2.42e-15,5.77e-14,1.75e-14,0.3,57972.27523148148
8.83e-22,1.6100000000000001e-21,3e-22,3.54e-15,8.93e-14,1.56e-14,0.33,57972.276284722226
5.859999999999999e-22,2.8600000000000003e-15,7.38e-20,6.58e-15,1.17e-13,1.64e-14,0.39,57972.27731481481
4.08e-24,1.36e-23,1.87e-20,1.35e-15,8.77e-14,1.49e-14,0.32,57972.278333333335
1.4800000000000002e-21,8.709999999999999e-23,1.56e-15,4.96e-14,3.05e-14,2.47e-14,0.33,57972.279375
4.35e-24,1.84e-14,2.94e-19,9.800000000000001e-16,3.51e-14,1.24e-14,0.25,57972.28040509259
9.37e-18,1.9e-14,9.58e-17,2.12e-14,3.15e-14,9.3e-15,0.28,57972.28144675926
3.65e-19,2.2e-14,1.31e-16,1.07e-14,3.26e-14,1.01e-14,0.27,57972.282476851855
1.1499999999999999e-23,1.23e-14,2.09e-15,1.45e-14,2.44e-14,1.24e-14,0.25,57972.28351851852
6.9e-20,3.0399999999999997e-15,6.0799999999999994e-15,1.69e-14,2.78e-14,1.41e-14,0.25,57972.28454861111
7.240000000000001e-23,1.34e-15,7.1e-22,3.13e-15,5.1e-14,1.06e-14,0.25,57972.28556712963
2.34e-14,5.1e-14,5.329999999999999e-17,1.99e-14,2.89e-14,2.05e-14,0.39,57972.2866087963
4.19e-14,2.53e-15,5.05e-16,2.58e-14,4.42e-14,1.92e-14,0.38,57972.28765046296
2.01e-21,6.3e-16,1.72e-20,7.65e-15,6.34e-14,1.53e-14,0.29,57972.28868055555
7.96e-15,1.73e-14,1.1200000000000002e-20,7.97e-15,5.37e-14,1.97e-14,0.33,57972.289722222224
1.6100000000000001e-21,2.76e-14,1.6600000000000001e-21,8.410000000000001e-16,1.24e-13,1.74e-14,0.44,57972.29075231482
3.8299999999999997e-23,1e-18,1.3900000000000001e-15,7.65e-14,3.78e-14,3.64e-14,0.41,57972.29179398148
2.19e-14,5.48e-14,9.3e-15,1.0600000000000001e-16,6.9e-14,1.9e-14,0.44,57972.29283564815
1.5399999999999999e-21,2.06e-14,8.79e-21,3.97e-14,1.6899999999999999e-13,1.93e-14,0.55,57972.293854166666
3.89e-14,1.59e-13,9.59e-16,5.15e-14,1.52e-13,3.18e-14,0.76,57972.294895833336
7.12e-14,5.77e-14,1.85e-16,3.26e-14,9.71e-14,2.24e-14,0.59,57972.2959375
2.2e-14,1.18e-14,4.5700000000000005e-15,1.01e-13,6.6e-14,4.12e-14,0.54,57972.29697916667
1.6899999999999998e-21,6.079999999999999e-23,3.87e-14,4.41e-14,2.13e-13,2.83e-14,0.64,57972.29800925926
4.12e-15,3.67e-14,4.85e-21,3.01e-14,1.73e-13,2.69e-14,0.58,57972.299050925925
1.82e-24,4.07e-14,6.5e-15,7.040000000000001e-15,1.34e-13,1.84e-14,0.49,57972.300092592595
9.51e-14,5.69e-14,1.3999999999999998e-16,5.5299999999999995e-15,1.1e-13,2.24e-14,0.6,57972.30112268519
4.2799999999999994e-13,1.2700000000000001e-13,2.13e-17,1.1200000000000002e-16,1.1599999999999999e-13,1.93e-14,1.01,57972.302152777775
3.4399999999999995e-13,2.75e-14,9.06e-15,1.41e-14,7.66e-14,2.08e-14,0.83,57972.303194444445
3.8500000000000003e-13,9.81e-15,9.96e-17,3.31e-14,8.43e-14,2.12e-14,0.87,57972.304236111115
2.4100000000000003e-17,2.03e-14,3.56e-15,7.48e-14,4.49e-14,3.78e-14,0.45,57972.30527777778
8.529999999999999e-19,5.63e-14,1.62e-21,9.85e-15,1.0699999999999999e-13,1.7e-14,0.47,57972.30630787037
8.31e-18,4.54e-14,2.3e-15,3.29e-16,9.43e-14,1.55e-14,0.42,57972.30734953703
1.96e-14,8.28e-14,9.7e-16,2.34e-14,2.19e-14,3.52e-14,0.46,57972.308391203704
7.729999999999999e-15,3.47e-14,3.71e-15,3.89e-14,3.14e-14,3.11e-14,0.4,57972.30940972222
7.73e-14,2.89e-15,5.3000000000000005e-17,8.33e-15,6.84e-14,2.55e-14,0.45,57972.31045138889
6.34e-15,3.73e-14,2.21e-15,2.73e-15,4.07e-14,2.24e-14,0.34,57972.311840277776
1.74e-22,3.58e-14,9.09e-20,1.97e-15,1.13e-13,1.67e-14,0.43,57972.31288194445
1.31e-21,2.51e-22,1.2900000000000002e-19,2.52e-14,1.7899999999999997e-13,1.73e-14,0.51,57972.31392361111
6.579999999999998e-13,4.11e-14,3.34e-21,1.24e-13,8.45e-14,4.22e-14,1.22,57972.31496527778
1.0300000000000002e-13,2.2399999999999998e-13,6.410000000000001e-16,1.81e-14,9.78e-14,2.53e-14,0.8,57972.31600694444
1.3800000000000002e-13,1.49e-14,4.08e-16,6.39e-14,2.44e-14,3.21e-14,0.58,57972.317037037035
5.68e-13,9.43e-17,4.43e-23,7.41e-16,6.82e-14,1.57e-14,0.98,57972.31806712963
2.67e-13,6.82e-14,6.6e-16,1.1e-17,7.9e-14,1.73e-14,0.76,57972.31909722222
5.77e-14,2.3e-16,4.7100000000000004e-15,5.01e-14,7.35e-15,2.79e-14,0.4,57972.32013888889
