masspro_half,masspro_1,masspro_2,masspro_4,masspro_8,masspro_16,masspro,mjd
7.5e-23,1.94e-15,6.0799999999999994e-15,5.7600000000000005e-15,6.96e-16,6.34e-15,0.12,57976.25952546296
4.5700000000000005e-15,6.470000000000001e-15,1.53e-14,4.89e-15,3.66e-17,7.1e-15,0.18,57976.26054398148
1.87e-15,2.69e-16,1.54e-14,4.9e-15,2.2399999999999998e-17,6.67e-15,0.15,57976.26158564815
2.65e-22,2.8600000000000005e-17,5.4200000000000005e-15,9.13e-15,1.6299999999999999e-16,8.17e-15,0.13,57976.262604166666
5.63e-14,6.069999999999999e-17,3.94e-14,1.38e-14,1.19e-19,6.43e-15,0.35,57976.263645833336
1.02e-15,2.67e-14,1.04e-14,1.89e-14,1.9699999999999998e-21,4.82e-15,0.24,57976.26467592592
2.56e-14,5.46e-16,1.81e-14,7.39e-15,3.77e-18,5.720000000000001e-15,0.23,57976.26571759259
2.38e-21,9.69e-16,7.040000000000001e-15,1.56e-14,2.2000000000000002e-23,4.26e-15,0.15,57976.26673611111
3.31e-14,7.25e-15,6.22e-15,2.55e-15,5.7e-22,4.3399999999999995e-15,0.22,57976.2677662037
3.26e-14,3.42e-16,9.540000000000001e-15,5.27e-15,2.3599999999999998e-18,3.58e-15,0.21,57976.26880787037
4.92e-15,1.29e-15,1.53e-14,4.22e-15,1.29e-21,4.51e-15,0.15,57976.26982638889
3.53e-14,9.050000000000001e-16,1.03e-14,5.1899999999999995e-15,6.13e-21,4.6799999999999995e-15,0.22,57976.27086805556
1.56e-14,2.1200000000000002e-16,2.54e-14,1.22e-14,3.29e-22,4.23e-15,0.23,57976.27190972222
6.01e-26,8.57e-15,3.21e-14,1.37e-14,1.5800000000000001e-21,5.05e-15,0.23,57976.272939814815
8.66e-22,5.11e-15,2.38e-14,1.8e-14,1.38e-17,4.26e-15,0.21,57976.27396990741
8.009999999999999e-22,1.85e-16,8.73e-17,1.3e-14,1.85e-15,6.13e-15,0.13,57976.27501157407
2.2500000000000002e-21,1.8100000000000002e-15,6.990000000000001e-17,1.42e-14,5.59e-16,6.69e-15,0.13,57976.27605324074
4.9799999999999996e-23,1.6899999999999998e-21,4.22e-20,1.08e-14,3.04e-16,8.38e-15,0.12,57976.277094907404
1.4899999999999999e-21,2.2399999999999997e-15,1.19e-15,9.55e-15,9.94e-16,1.17e-14,0.14,57976.278136574074
1.51e-14,2.28e-15,1.55e-16,1.21e-14,1.64e-16,7.79e-15,0.18,57976.27916666667
6.1e-15,3.8e-15,4.25e-15,4.12e-15,2.35e-16,5.55e-15,0.13,57976.28020833333
7.33e-23,1.3e-14,6.46e-16,2.42e-16,8.52e-22,6.32e-15,0.12,57976.28123842592
1.78e-23,1.71e-14,8.549999999999999e-23,3.29e-23,1.65e-21,6.2e-15,0.13,57976.28228009259
4.53e-22,3.67e-15,7.61e-15,2.7600000000000003e-15,7.42e-17,4.72e-15,0.12,57976.283321759256
1.47e-14,5.75e-15,5.12e-15,5.18e-15,3.2799999999999995e-23,5.5200000000000006e-15,0.17,57976.28435185185
2.0100000000000003e-23,1.66e-17,1.1199999999999999e-15,1.19e-14,2.75e-15,8.38e-15,0.14,57976.285405092596
9.9e-23,2.3e-17,1.32e-15,1.75e-14,3.5e-15,9.32e-15,0.16,57976.28642361111
1.9300000000000003e-21,5.63e-16,2.84e-15,1.29e-14,2.37e-15,7.640000000000001e-15,0.14,57976.287465277775
1.66e-22,4.23e-17,1.28e-15,1.81e-14,6.03e-15,6.65e-15,0.16,57976.288518518515
2.1899999999999998e-21,1.38e-16,3.08e-15,1.65e-14,3.99e-15,5.86e-15,0.15,57976.28954861111
7.990000000000001e-16,5.36e-15,1.78e-14,1.49e-14,2.08e-21,5.129999999999999e-15,0.19,57976.29059027778
3.41e-14,4.99e-15,8.11e-15,8.559999999999999e-15,1.06e-21,4.14e-15,0.23,57976.29162037037
