dimm,mjd
0.56,57991.23268518518
0.39,57991.23370370371
0.35,57991.23474537037
0.45,57991.235763888886
0.5,57991.23679398148
0.45,57991.23784722222
0.44,57991.23886574074
0.48,57991.239895833336
0.38,57991.24092592593
0.38,57991.24196759259
0.42,57991.242997685185
0.44,57991.2440162037
0.32,57991.24505787037
0.37,57991.246087962965
0.37,57991.24712962963
0.33,57991.24815972222
0.41,57991.249189814815
0.47,57991.25105324074
0.35,57991.25209490741
0.31,57991.253125
0.32,57991.254166666666
0.34,57991.255208333336
0.35,57991.25623842593
0.36,57991.25728009259
0.3,57991.258310185185
0.35,57991.259351851855
0.41,57991.26038194444
0.36,57991.26142361111
0.34,57991.262453703705
0.34,57991.26349537037
0.3,57991.26452546296
0.29,57991.26556712963
0.39,57991.266597222224
0.57,57991.26763888889
0.45,57991.26866898148
0.49,57991.26971064815
0.58,57991.27074074074
0.59,57991.271782407406
0.85,57991.272824074076
0.61,57991.27385416667
0.55,57991.27489583333
0.52,57991.276967592596
0.56,57991.27799768518
0.47,57991.27903935185
0.51,57991.280069444445
0.54,57991.28109953704
0.64,57991.28215277778
0.62,57991.28319444445
0.6,57991.28423611111
0.7,57991.29019675926
0.58,57991.291238425925
0.71,57991.292280092595
0.62,57991.29366898148
0.59,57991.29471064815
0.64,57991.29574074074
0.64,57991.29678240741
0.84,57991.29782407408
0.85,57991.29886574074
0.69,57991.29990740741
0.88,57991.30094907407
0.61,57991.30199074074
0.52,57991.303032407406
0.61,57991.3040625
0.61,57991.30510416667
0.59,57991.30614583333
0.65,57991.308229166665
0.79,57991.309270833335
0.39,57991.310324074075
0.57,57991.31239583333
0.62,57991.31449074074
0.61,57991.31658564815
0.64,57991.31762731481
0.56,57991.31868055555
0.6,57991.320763888885
0.48,57991.321805555555
0.46,57991.322847222225
0.52,57991.323900462965
0.61,57991.32494212963
0.82,57991.3259837963
0.61,57991.32702546296
0.43,57991.3280787037
0.45,57991.32913194445
0.9,57991.33017361111
0.65,57991.33121527778
0.56,57991.33226851852
0.53,57991.33331018518
0.56,57991.335393518515
0.79,57991.33644675926
0.48,57991.3375
0.58,57991.338541666664
0.58,57991.340625
0.37,57991.34271990741
0.48,57991.344814814816
0.51,57991.345868055556
0.32,57991.34690972222
0.62,57991.347962962966
0.49,57991.34900462963
0.68,57991.3500462963
0.39,57991.35108796296
0.39,57991.3521412037
0.5,57991.353171296294
0.37,57991.35422453703
0.43,57991.355266203704
0.54,57991.35736111111
0.59,57991.359456018516
0.45,57991.360497685186
0.51,57991.36153935185
0.73,57991.36261574074
0.44,57991.36539351852
0.7,57991.36644675926
0.6,57991.367476851854
0.5,57991.36851851852
0.54,57991.369571759256
0.52,57991.370625
0.44,57991.371666666666
0.39,57991.372708333336
0.57,57991.37375
0.38,57991.37480324074
0.39,57991.37584490741
0.44,57991.376909722225
0.32,57991.38259259259
0.5,57991.38363425926
0.45,57991.3846875
0.54,57991.38574074074
0.52,57991.386782407404
0.55,57991.387824074074
0.58,57991.388877314814
0.37,57991.389918981484
0.45,57991.39097222222
0.48,57991.39202546296
0.55,57991.394108796296
0.52,57991.396203703705
0.38,57991.397256944445
0.44,57991.39829861111
0.46,57991.39934027778
0.38,57991.40039351852
0.38,57991.40143518519
0.38,57991.40248842593
0.38,57991.40353009259
0.37,57991.40458333334
0.37,57991.405636574076
0.3,57991.406689814816
0.32,57991.40773148148
0.37,57991.408784722225
0.33,57991.409837962965
0.39,57991.410891203705
0.31,57991.41193287037
0.35,57991.412986111114
0.4,57991.41402777778
0.37,57991.41506944445
0.48,57991.41612268519
0.35,57991.417175925926
0.37,57991.41820601852
0.41,57991.41925925926
0.38,57991.4203125
0.33,57991.42135416667
0.4,57991.42346064815
0.39,57991.42451388889
0.35,57991.42556712963
0.31,57991.426620370374
0.34,57991.42767361111
0.44,57991.42872685185
0.51,57991.429768518516
0.33,57991.43082175926
0.42,57991.431875
0.39,57991.433969907404
