dimm,mjd
0.38,57976.241898148146
0.41,57976.24291666667
0.34,57976.243946759256
0.42,57976.24497685185
0.4,57976.24599537037
0.42,57976.247025462966
0.42,57976.24805555555
0.35,57976.249085648145
0.35,57976.25011574074
0.29,57976.25114583333
0.47,57976.252175925925
0.35,57976.25320601852
0.32,57976.25423611111
0.47,57976.25697916667
0.54,57976.25800925926
0.51,57976.25986111111
0.41,57976.2608912037
0.42,57976.261921296296
0.44,57976.26295138889
0.51,57976.26399305555
0.39,57976.265023148146
0.4,57976.26605324074
0.39,57976.26707175926
0.29,57976.268113425926
0.34,57976.26914351852
0.36,57976.27018518518
0.48,57976.271215277775
0.53,57976.27224537037
0.62,57976.27327546296
0.54,57976.27431712963
0.34,57976.275358796294
0.37,57976.276400462964
0.32,57976.27744212963
0.38,57976.2784837963
0.34,57976.27951388889
0.49,57976.28055555555
0.34,57976.28159722222
0.25,57976.28262731482
0.27,57976.28365740741
0.51,57976.28469907407
0.46,57976.28574074074
0.51,57976.286782407406
0.34,57976.287824074076
0.36,57976.28885416667
0.35,57976.28989583333
0.35,57976.2909375
0.36,57976.291967592595
0.4,57976.29300925926
0.39,57976.29405092593
0.43,57976.29508101852
0.38,57976.296122685184
0.36,57976.297164351854
0.32,57976.29819444445
0.33,57976.29922453704
0.41,57976.3002662037
0.37,57976.30130787037
0.39,57976.302349537036
0.27,57976.303391203706
0.32,57976.3044212963
0.41,57976.30546296296
0.4,57976.30650462963
0.53,57976.307546296295
0.4,57976.308587962965
0.44,57976.30962962963
0.38,57976.3106712963
0.52,57976.31171296296
0.48,57976.31275462963
0.41,57976.313796296294
0.53,57976.314837962964
0.56,57976.31585648148
0.58,57976.31690972222
0.53,57976.31795138889
0.57,57976.31899305555
0.66,57976.32001157408
0.5,57976.321064814816
0.55,57976.32210648148
0.5,57976.32314814815
0.54,57976.32418981481
0.4,57976.32523148148
0.43,57976.33111111111
0.41,57976.33217592593
0.44,57976.33322916667
0.45,57976.33427083334
0.4,57976.3353125
0.45,57976.33636574074
0.45,57976.33739583333
0.47,57976.33844907407
0.48,57976.33949074074
0.56,57976.34054398148
0.44,57976.341574074075
0.41,57976.34261574074
0.39,57976.34365740741
0.48,57976.344722222224
0.49,57976.34576388889
0.44,57976.34680555556
0.37,57976.34784722222
0.42,57976.34890046297
0.42,57976.34994212963
0.45,57976.35099537037
0.43,57976.35203703704
0.48,57976.3530787037
0.38,57976.35412037037
0.43,57976.355162037034
0.48,57976.356203703705
0.41,57976.357256944444
0.43,57976.358310185184
0.47,57976.359351851854
0.41,57976.36039351852
0.35,57976.36143518519
0.36,57976.3625
0.4,57976.36355324074
0.37,57976.364594907405
0.44,57976.365648148145
0.33,57976.36670138889
0.34,57976.367743055554
0.28,57976.368796296294
0.33,57976.36982638889
0.35,57976.37087962963
0.35,57976.371932870374
0.29,57976.37297453704
0.42,57976.37401620371
0.46,57976.375069444446
0.35,57976.376122685186
0.35,57976.37716435185
0.31,57976.37820601852
0.33,57976.37925925926
0.34,57976.3803125
0.34,57976.38135416667
0.36,57976.38239583333
0.44,57976.38346064815
0.43,57976.38450231482
0.35,57976.38555555556
0.41,57976.386608796296
0.37,57976.387650462966
0.38,57976.38869212963
0.41,57976.38974537037
0.45,57976.39079861111
0.41,57976.39184027778
0.38,57976.39289351852
0.48,57976.39393518519
0.5,57976.39497685185
0.44,57976.39603009259
0.46,57976.39707175926
0.46,57976.398125
0.49,57976.39917824074
0.41,57976.40021990741
0.42,57976.40126157407
0.44,57976.40231481481
0.38,57976.40335648148
0.42,57976.40440972222
0.37,57976.40546296296
0.36,57976.4065162037
0.47,57976.40756944445
0.51,57976.40861111111
0.51,57976.40966435185
0.55,57976.41071759259
0.47,57976.41175925926
0.52,57976.4128125
0.39,57976.41386574074
0.41,57976.41490740741
0.37,57976.41596064815
0.31,57976.417025462964
0.32,57976.41806712963
0.32,57976.42376157407
0.32,57976.42481481482
0.4,57976.42621527778
0.32,57976.427256944444
0.4,57976.42831018518
0.3,57976.42936342592
0.35,57976.43040509259
0.35,57976.431446759256
0.34,57976.4325
0.31,57976.433541666665
0.33,57976.434594907405
0.36,57976.435636574075
0.52,57976.43667824074
0.39,57976.437731481485
0.58,57976.438784722224
0.54,57976.43982638889
0.4,57976.4408912037
0.51,57976.44194444444
0.41,57976.44298611111
0.51,57976.444027777776
0.58,57976.445081018515
0.61,57976.44613425926
0.4,57976.447175925925
0.41,57976.448229166665
0.35,57976.449282407404
0.4,57976.45033564815
0.38,57976.45138888889
0.37,57976.45245370371
0.31,57976.45350694445
0.36,57976.45454861111
0.41,57976.45560185185
0.45,57976.456655092596
0.36,57976.457708333335
0.36,57976.45875
0.42,57976.45980324074
0.59,57976.460856481484
0.51,57976.461909722224
0.58,57976.46296296296
0.61,57976.464004629626
0.69,57976.46505787037
0.57,57976.46611111111
0.51,57976.46716435185
0.5,57976.46821759259
0.39,57976.46927083333
0.51,57976.47032407407
0.46,57976.47137731482
0.39,57976.47243055556
0.39,57976.4734837963
0.33,57976.47452546296
0.34,57976.475590277776
0.42,57976.476643518516
0.45,57976.47769675926
0.32,57976.47875
0.31,57976.47980324074
0.32,57976.48085648148
0.29,57976.48190972222
0.33,57976.48296296296
0.41,57976.48401620371
0.42,57976.48506944445
0.39,57976.48787037037
0.3,57976.48892361111
0.3,57976.48997685185
0.29,57976.49103009259
0.31,57976.49208333333
0.31,57976.493125
0.28,57976.49417824074
0.27,57976.49523148148
0.33,57976.49628472222
0.35,57976.49733796297
0.3,57976.498391203706
0.29,57976.499456018515
0.29,57976.50050925926
0.29,57976.5015625
0.28,57976.502604166664
0.26,57976.50366898148
0.31,57976.50472222222
0.3,57976.50577546296
0.32,57976.50681712963
0.3,57976.507881944446
0.31,57976.50894675926
0.31,57976.509988425925
0.33,57976.51105324074
0.31,57976.51210648148
0.29,57976.51315972222
0.3,57976.51422453704
0.28,57976.51527777778
0.26,57976.516331018516
0.27,57976.517384259256
0.26,57976.5184375
0.24,57976.51950231481
0.26,57976.52055555556
0.26,57976.52162037037
0.26,57976.522673611114
0.26,57976.523726851854
0.25,57976.52479166666
0.27,57976.52584490741
0.31,57976.52689814815
0.52,57976.527974537035
0.4,57976.529027777775
0.54,57976.53008101852
0.4,57976.53113425926
0.42,57976.5321875
0.49,57976.53325231482
0.5,57976.53430555556
0.44,57976.53537037037
0.53,57976.536412037036
0.54,57976.53747685185
0.47,57976.53854166667
0.44,57976.539606481485
0.52,57976.540671296294
0.46,57976.54172453703
0.51,57976.54278935185
0.46,57976.54618055555
0.48,57976.54724537037
0.39,57976.548310185186
0.33,57976.549363425926
0.5,57976.55042824074
0.37,57976.55148148148
0.35,57976.55253472222
0.39,57976.55359953704
0.33,57976.554664351854
0.34,57976.55572916667
0.35,57976.55678240741
0.35,57976.55783564815
0.33,57976.558900462966
0.49,57976.559953703705
0.46,57976.561006944445
0.28,57976.56207175926
0.28,57976.56313657408
0.27,57976.56418981482
0.32,57976.565254629626
0.27,57976.56631944444
0.3,57976.56738425926
0.27,57976.568449074075
0.27,57976.569502314815
0.23,57976.57056712963
0.37,57976.57162037037
0.31,57976.57268518519
0.3,57976.57373842593
0.27,57976.57480324074
0.3,57976.57585648148
0.29,57976.5769212963
0.3,57976.57797453704
0.34,57976.579039351855
0.38,57976.58011574074
0.32,57976.58118055556
0.36,57976.582233796296
0.23,57976.58329861111
0.22,57976.58436342593
0.27,57976.58557870371
0.34,57976.58813657407
0.35,57976.58935185185
0.41,57976.590416666666
0.31,57976.59148148148
0.28,57976.5925462963
0.26,57976.59361111111
0.3,57976.594675925924
0.31,57976.59574074074
0.28,57976.59679398148
0.28,57976.597858796296
0.28,57976.59892361111
0.28,57976.59997685185
0.3,57976.60104166667
0.32,57976.602106481485
0.24,57976.603171296294
0.37,57976.60422453703
0.37,57976.60528935185
0.28,57976.606354166666
0.25,57976.607407407406
0.25,57976.6084837963
0.27,57976.60953703704
0.25,57976.610613425924
0.27,57976.611666666664
0.29,57976.61273148148
0.3,57976.6137962963
0.35,57976.615266203706
0.31,57976.61633101852
0.3,57976.61738425926
0.34,57976.61846064815
0.37,57976.61951388889
0.36,57976.62056712963
0.39,57976.62163194444
0.46,57976.62269675926
0.44,57976.62375
0.56,57976.624814814815
0.44,57976.62587962963
0.41,57976.62694444445
0.36,57976.62800925926
0.54,57976.62907407407
0.42,57976.63015046297
0.46,57976.631215277775
0.48,57976.63228009259
0.42,57976.63333333333
0.36,57976.634421296294
