dimm,mjd
0.44,57974.24229166667
0.44,57974.24332175926
0.47,57974.2446875
0.41,57974.245717592596
0.4,57974.24675925926
0.49,57974.24778935185
0.47,57974.24880787037
0.48,57974.24983796296
0.41,57974.250868055555
0.42,57974.25189814815
0.53,57974.252916666665
0.48,57974.25429398148
0.48,57974.2553125
0.5,57974.25635416667
0.52,57974.257372685184
0.45,57974.25840277778
0.55,57974.25943287037
0.66,57974.26127314815
0.69,57974.262291666666
0.77,57974.277407407404
0.9,57974.2784375
0.79,57974.27946759259
0.82,57974.280486111114
0.88,57974.28152777778
0.65,57974.28255787037
0.57,57974.29655092592
0.6,57974.297581018516
0.62,57974.29861111111
0.59,57974.2996412037
0.6,57974.300671296296
0.66,57974.301712962966
0.77,57974.30273148148
0.59,57974.303773148145
0.57,57974.30480324074
0.74,57974.30584490741
0.71,57974.306875
0.76,57974.307916666665
0.78,57974.30894675926
0.97,57974.30998842593
0.85,57974.31103009259
0.65,57974.31207175926
0.76,57974.313101851854
0.76,57974.31414351852
0.85,57974.31518518519
0.75,57974.31621527778
0.78,57974.317245370374
0.8,57974.31828703704
0.77,57974.31931712963
0.86,57974.32037037037
0.87,57974.32141203704
0.87,57974.32244212963
0.66,57974.323483796295
0.69,57974.324525462966
0.75,57974.32555555556
0.74,57974.326585648145
0.86,57974.327627314815
0.93,57974.328668981485
0.83,57974.32971064815
1.14,57974.33560185185
1.09,57974.336643518516
1.12,57974.33767361111
0.88,57974.33871527778
0.75,57974.33975694444
1.06,57974.34079861111
1.07,57974.341828703706
0.87,57974.34287037037
1.08,57974.34391203704
1.02,57974.344976851855
0.86,57974.34600694444
0.77,57974.34704861111
0.81,57974.348078703704
0.88,57974.349131944444
0.81,57974.350173611114
0.69,57974.35121527778
0.57,57974.35225694445
0.54,57974.35329861111
0.55,57974.35434027778
0.66,57974.35539351852
0.69,57974.35644675926
0.73,57974.35748842593
0.61,57974.35853009259
0.64,57974.35958333333
0.75,57974.360613425924
0.67,57974.361655092594
0.68,57974.36269675926
0.66,57974.36375
0.53,57974.36481481481
0.66,57974.36585648148
0.81,57974.366898148146
0.71,57974.367939814816
0.63,57974.36898148148
0.66,57974.37002314815
0.8,57974.37107638889
0.69,57974.37211805556
0.62,57974.3731712963
0.65,57974.37421296296
0.58,57974.37527777778
0.85,57974.37631944445
0.62,57974.37737268519
0.65,57974.37841435185
0.63,57974.37945601852
0.67,57974.38049768518
0.63,57974.38155092593
0.84,57974.382581018515
0.73,57974.38363425926
0.74,57974.3846875
0.7,57974.385729166665
0.68,57974.386770833335
0.55,57974.387824074074
0.58,57974.388865740744
0.72,57974.38994212963
0.7,57974.39098379629
0.56,57974.39203703704
0.66,57974.39309027778
0.61,57974.39413194444
0.8,57974.39517361111
0.61,57974.396215277775
0.64,57974.39726851852
0.68,57974.398310185185
0.66,57974.399351851855
0.67,57974.400405092594
0.61,57974.40144675926
0.53,57974.4025
0.56,57974.40354166667
0.92,57974.404594907406
0.69,57974.405636574076
0.62,57974.406689814816
0.62,57974.407743055555
0.5,57974.408784722225
0.52,57974.409837962965
0.58,57974.41087962963
0.44,57974.4119212963
0.57,57974.41297453704
0.52,57974.41402777778
0.48,57974.41508101852
0.58,57974.416134259256
0.77,57974.4171875
0.46,57974.418229166666
0.64,57974.419270833336
0.43,57974.420324074075
0.6,57974.42136574074
0.47,57974.42240740741
0.51,57974.42346064815
0.77,57974.42921296296
0.74,57974.43025462963
0.57,57974.43130787037
0.6,57974.43237268519
0.74,57974.43341435185
0.56,57974.43445601852
0.64,57974.43550925926
0.66,57974.4365625
0.54,57974.43761574074
0.55,57974.43864583333
0.73,57974.43969907407
0.69,57974.44074074074
0.74,57974.441782407404
0.8,57974.44284722222
0.71,57974.44758101852
0.7,57974.44863425926
0.47,57974.44966435185
0.49,57974.45071759259
0.48,57974.45175925926
0.68,57974.4528125
0.71,57974.45385416667
0.56,57974.45489583333
0.6,57974.45594907407
0.56,57974.456979166665
0.69,57974.458032407405
0.75,57974.459085648145
0.67,57974.46013888889
0.74,57974.461180555554
0.5,57974.462222222224
0.52,57974.46326388889
0.45,57974.4643287037
0.68,57974.46538194444
0.77,57974.466412037036
0.53,57974.467465277776
0.5,57974.468506944446
0.42,57974.469560185185
0.47,57974.4709375
0.39,57974.47200231482
0.61,57974.473032407404
0.62,57974.47408564815
0.6,57974.47513888889
0.63,57974.47619212963
0.6,57974.47724537037
0.48,57974.47829861111
0.41,57974.47934027778
0.47,57974.48039351852
0.38,57974.48143518518
0.41,57974.48248842593
0.64,57974.48353009259
0.46,57974.48458333333
0.34,57974.485625
0.53,57974.48667824074
0.48,57974.48773148148
0.58,57974.48878472222
0.66,57974.48982638889
0.54,57974.49087962963
0.51,57974.49193287037
0.51,57974.49298611111
0.42,57974.494050925925
0.66,57974.495104166665
0.81,57974.496145833335
0.6,57974.49721064815
0.55,57974.49826388889
0.5,57974.49930555555
0.42,57974.50035879629
0.41,57974.50141203704
0.51,57974.5024537037
0.61,57974.50350694444
0.63,57974.50457175926
0.58,57974.50561342593
0.59,57974.50666666667
0.52,57974.50771990741
0.54,57974.50877314815
0.42,57974.50982638889
0.63,57974.5108912037
0.56,57974.51193287037
0.49,57974.51298611111
0.45,57974.51403935185
0.51,57974.51509259259
0.39,57974.51614583333
0.44,57974.51719907407
0.49,57974.51825231482
0.39,57974.51930555556
0.33,57974.5203587963
0.33,57974.52140046296
0.39,57974.52245370371
0.49,57974.523518518516
0.35,57974.52457175926
0.36,57974.525625
0.39,57974.52667824074
0.37,57974.52773148148
0.34,57974.52878472222
0.41,57974.52983796296
0.56,57974.53089120371
0.38,57974.531956018516
0.54,57974.533009259256
0.48,57974.5340625
0.45,57974.53511574074
0.48,57974.53618055556
0.47,57974.5372337963
0.6,57974.53828703704
0.38,57974.53934027778
0.44,57974.54038194445
0.5,57974.541446759256
0.45,57974.5425
0.4,57974.54355324074
0.42,57974.54461805556
0.31,57974.5456712963
0.3,57974.54672453704
0.44,57974.547789351855
0.3,57974.548854166664
0.34,57974.55211805556
0.36,57974.5531712963
0.38,57974.554236111115
0.29,57974.555289351854
0.26,57974.55635416666
0.3,57974.55740740741
0.26,57974.55846064815
0.31,57974.55951388889
0.24,57974.560578703706
0.29,57974.56335648148
0.26,57974.564421296294
0.33,57974.565462962964
0.38,57974.566516203704
0.37,57974.56756944444
0.29,57974.56863425926
0.33,57974.5696875
0.29,57974.570763888885
0.3,57974.57181712963
0.22,57974.57287037037
0.26,57974.57393518519
0.29,57974.57498842593
0.29,57974.576053240744
0.37,57974.57710648148
0.4,57974.578148148146
0.35,57974.57922453704
0.46,57974.58027777778
0.6,57974.581342592595
0.38,57974.582395833335
0.35,57974.58346064815
0.44,57974.58451388889
0.45,57974.58568287037
0.44,57974.586805555555
0.32,57974.58802083333
0.38,57974.589155092595
0.33,57974.59024305556
0.46,57974.59128472222
0.34,57974.59234953704
0.38,57974.59341435185
0.34,57974.59446759259
0.43,57974.59553240741
0.36,57974.596597222226
0.43,57974.59763888889
0.3,57974.598703703705
0.34,57974.599756944444
0.47,57974.60082175926
0.34,57974.60188657408
0.33,57974.60293981482
0.3,57974.60398148148
0.37,57974.605046296296
0.32,57974.60611111111
0.28,57974.60717592593
0.27,57974.60821759259
0.33,57974.60928240741
0.25,57974.610347222224
0.24,57974.61140046296
0.29,57974.6124537037
0.25,57974.613900462966
0.23,57974.614965277775
0.27,57974.61601851852
0.48,57974.61707175926
0.38,57974.61813657408
0.32,57974.61918981482
0.39,57974.62024305556
0.44,57974.62130787037
0.41,57974.62236111111
0.45,57974.62342592593
0.52,57974.62449074074
0.47,57974.625543981485
0.34,57974.626608796294
0.52,57974.62766203703
0.54,57974.62872685185
0.39,57974.62975694444
0.42,57974.63082175926
0.4,57974.631875
0.4,57974.632939814815
0.47,57974.6340162037
