mass,mjd
0.09,57990.25556712963
0.1,57990.25659722222
0.1,57990.257627314815
0.1,57990.25865740741
0.13,57990.26280092593
0.13,57990.265555555554
0.15,57990.27278935185
0.29,57990.27486111111
0.29,57990.27587962963
0.35,57990.276921296296
0.31,57990.277962962966
0.28,57990.27899305556
0.28,57990.280023148145
0.39,57990.28105324074
0.26,57990.28209490741
0.66,57990.28313657407
0.3,57990.28417824074
0.15,57990.285208333335
0.22,57990.28625
0.26,57990.29211805556
0.31,57990.29315972222
0.47,57990.29418981481
0.29,57990.29523148148
0.44,57990.29628472222
0.24,57990.297314814816
0.29,57990.29835648148
0.24,57990.29938657407
0.25,57990.30042824074
0.21,57990.301469907405
0.26,57990.302511574075
0.25,57990.30355324074
0.29,57990.30459490741
0.23,57990.30563657408
0.31,57990.30667824074
0.24,57990.30771990741
0.22,57990.30876157407
0.22,57990.30980324074
0.19,57990.310844907406
0.22,57990.311875
0.26,57990.31291666667
0.25,57990.31395833333
0.25,57990.315
0.23,57990.316041666665
0.23,57990.317083333335
0.17,57990.318125
0.29,57990.31915509259
0.33,57990.32020833333
0.21,57990.32126157408
0.28,57990.322291666664
0.26,57990.32334490741
0.16,57990.324375
0.22,57990.32541666667
0.22,57990.32645833334
0.22,57990.327511574076
0.2,57990.32854166667
0.16,57990.32958333333
0.14,57990.33063657407
0.14,57990.33167824074
0.15,57990.332719907405
0.15,57990.333761574075
0.1,57990.33480324074
0.11,57990.33583333333
0.08,57990.33792824074
0.08,57990.33896990741
0.1,57990.34002314815
0.13,57990.34106481481
0.15,57990.342094907406
0.07,57990.343136574076
0.09,57990.344189814816
0.11,57990.34523148148
0.12,57990.34997685185
0.07,57990.351006944446
0.07,57990.35413194444
0.06,57990.35833333333
0.07,57990.35938657408
0.09,57990.36042824074
0.06,57990.36252314815
0.06,57990.365648148145
0.07,57990.36670138889
0.06,57990.36880787037
0.07,57990.36984953703
0.09,57990.370891203704
0.08,57990.37366898148
0.09,57990.374710648146
0.11,57990.375763888886
0.11,57990.37681712963
0.07,57990.37787037037
0.09,57990.378912037035
0.11,57990.38458333333
0.15,57990.38983796296
0.14,57990.3908912037
0.14,57990.39297453704
0.07,57990.39506944444
0.09,57990.39925925926
0.11,57990.401354166665
0.14,57990.40346064815
0.11,57990.42864583333
0.08,57990.42969907408
0.06,57990.4380787037
0.08,57990.44648148148
0.16,57990.44965277778
0.16,57990.453877314816
0.11,57990.457025462965
0.13,57990.459131944444
0.06,57990.46228009259
0.13,57990.463321759256
0.07,57990.464375
0.1,57990.46894675926
0.07,57990.472083333334
0.08,57990.47313657407
0.21,57990.48050925926
0.12,57990.486863425926
0.24,57990.488969907405
0.09,57990.49002314815
0.18,57990.49108796296
0.13,57990.49212962963
0.11,57990.49424768519
0.08,57990.496342592596
0.17,57990.497395833336
0.2,57990.498449074075
0.08,57990.50056712963
0.22,57990.50162037037
0.3,57990.50268518519
0.36,57990.50375
0.4,57990.50714120371
0.69,57990.50819444445
0.39,57990.509247685186
0.38,57990.510300925926
0.28,57990.511342592596
0.31,57990.512407407405
0.28,57990.51347222222
0.4,57990.51452546296
0.41,57990.5155787037
0.36,57990.51663194445
0.24,57990.517696759256
0.34,57990.51875
0.29,57990.51981481481
0.35,57990.52086805556
0.35,57990.5219212963
0.44,57990.522986111115
0.25,57990.524039351854
0.24,57990.52510416666
0.34,57990.52615740741
0.32,57990.52722222222
0.36,57990.528287037036
0.39,57990.529340277775
0.36,57990.53040509259
0.28,57990.53145833333
0.37,57990.53252314815
0.33,57990.53357638889
0.38,57990.53462962963
0.31,57990.53569444444
0.29,57990.53674768518
0.56,57990.537835648145
0.49,57990.53890046296
0.43,57990.53994212963
0.36,57990.54101851852
0.58,57990.54207175926
0.74,57990.543125
0.69,57990.54420138889
0.74,57990.545266203706
0.58,57990.54630787037
0.37,57990.548425925925
0.38,57990.54949074074
0.4,57990.55055555556
0.47,57990.5516087963
0.47,57990.55268518518
0.46,57990.55372685185
0.43,57990.55479166667
0.36,57990.556909722225
0.36,57990.557974537034
0.25,57990.55903935185
0.31,57990.56010416667
0.28,57990.56115740741
0.33,57990.56224537037
0.44,57990.56329861111
0.47,57990.564351851855
0.45,57990.565416666665
0.37,57990.56648148148
0.34,57990.56753472222
0.35,57990.56859953704
0.33,57990.56967592592
0.53,57990.57072916667
0.36,57990.57179398148
0.45,57990.572858796295
0.31,57990.57392361111
0.27,57990.57498842593
0.28,57990.576053240744
0.27,57990.5781712963
0.34,57990.57925925926
0.3,57990.58032407407
0.14,57990.58137731482
0.36,57990.58244212963
0.25,57990.583506944444
0.29,57990.58457175926
0.36,57990.58583333333
0.35,57990.58699074074
0.3,57990.588171296295
0.29,57990.58938657407
0.35,57990.59150462963
0.26,57990.59255787037
0.49,57990.593622685185
0.41,57990.59575231482
0.52,57990.59680555556
0.48,57990.59788194444
0.36,57990.598969907405
0.46,57990.60003472222
0.51,57990.601111111115
0.54,57990.602175925924
0.59,57990.60322916666
0.5,57990.60537037037
0.66,57990.60643518518
0.5,57990.60748842593
0.28,57990.608564814815
0.25,57990.609618055554
0.27,57990.61174768519
0.4,57990.61284722222
0.32,57990.61497685185
0.33,57990.61604166667
0.52,57990.617118055554
