mass,mjd
0.25,57992.25802083333
0.08,57992.263194444444
0.07,57992.264236111114
0.1,57992.2683912037
0.1,57992.27149305555
0.12,57992.27253472222
0.18,57992.2746412037
0.26,57992.275671296295
0.77,57992.276712962965
0.24,57992.27775462963
0.4,57992.2787962963
0.53,57992.27982638889
0.19,57992.28086805555
0.22,57992.28668981481
0.17,57992.28774305555
0.14,57992.28878472222
0.14,57992.289826388886
0.17,57992.290868055556
0.11,57992.29189814815
0.11,57992.29292824074
0.15,57992.293969907405
0.17,57992.295011574075
0.23,57992.29605324074
0.15,57992.29708333333
0.15,57992.298125
0.15,57992.299166666664
0.18,57992.300208333334
0.17,57992.30125
0.15,57992.30228009259
0.15,57992.30332175926
0.13,57992.30472222222
0.16,57992.305763888886
0.15,57992.30679398148
0.18,57992.30783564815
0.33,57992.30886574074
0.15,57992.309907407405
0.2,57992.310949074075
0.16,57992.31199074074
0.15,57992.31302083333
0.15,57992.3140625
0.2,57992.315104166664
0.17,57992.316157407404
0.17,57992.31717592593
0.1,57992.31822916667
0.23,57992.31927083333
0.2,57992.3203125
0.14,57992.32135416667
0.13,57992.32239583333
0.11,57992.3234375
0.1,57992.324479166666
0.16,57992.325532407405
0.14,57992.326574074075
0.11,57992.32761574074
0.09,57992.32865740741
0.08,57992.329722222225
0.1,57992.33075231482
0.08,57992.33179398148
0.08,57992.33284722222
0.1,57992.33388888889
0.07,57992.33493055555
0.11,57992.33597222222
0.09,57992.337013888886
0.1,57992.33806712963
0.11,57992.339108796295
0.11,57992.340162037035
0.14,57992.341203703705
0.12,57992.3422337963
0.11,57992.34328703704
0.11,57992.34434027778
0.14,57992.34538194445
0.13,57992.34642361111
0.12,57992.34746527778
0.08,57992.34851851852
0.07,57992.34957175926
0.08,57992.35061342592
0.08,57992.35270833333
0.08,57992.35376157407
0.07,57992.354791666665
0.08,57992.355833333335
0.09,57992.356886574074
0.06,57992.357939814814
0.12,57992.358981481484
0.12,57992.36002314815
0.13,57992.36107638889
0.14,57992.36211805556
0.14,57992.363171296296
0.12,57992.364224537036
0.08,57992.365277777775
0.12,57992.36633101852
0.15,57992.36736111111
0.13,57992.368425925924
0.15,57992.369479166664
0.15,57992.37053240741
0.15,57992.37158564815
0.09,57992.37262731481
0.1,57992.37366898148
0.11,57992.38104166667
0.14,57992.389386574076
0.08,57992.39460648148
0.09,57992.39670138889
0.08,57992.41133101852
0.11,57992.41342592592
0.17,57992.41552083333
0.13,57992.416550925926
0.12,57992.417604166665
0.12,57992.4249537037
0.08,57992.42706018518
0.17,57992.43336805556
0.1,57992.4344212963
0.07,57992.43651620371
0.11,57992.44490740741
0.15,57992.445972222224
0.17,57992.449108796296
0.15,57992.45329861111
0.09,57992.465208333335
0.1,57992.466261574074
0.11,57992.46836805555
0.14,57992.46942129629
0.07,57992.47152777778
0.06,57992.472592592596
0.11,57992.47363425926
0.09,57992.476793981485
0.1,57992.47956018519
0.13,57992.48166666667
0.15,57992.4858912037
0.08,57992.49113425926
0.07,57992.497453703705
0.06,57992.498506944445
0.13,57992.501875
0.11,57992.50292824074
0.13,57992.50398148148
0.09,57992.50609953704
0.17,57992.507152777776
0.15,57992.50819444445
0.21,57992.50925925926
0.1,57992.51136574074
0.1,57992.51241898148
0.14,57992.51452546296
0.06,57992.51876157407
0.1,57992.53460648148
0.12,57992.55370370371
0.1,57992.567511574074
0.14,57992.56964120371
0.1,57992.570706018516
0.15,57992.57283564815
0.08,57992.57601851852
0.09,57992.578148148146
0.19,57992.57921296296
0.15,57992.58739583333
0.09,57992.58865740741
0.07,57992.591886574075
0.06,57992.592939814815
0.08,57992.5971875
0.12,57992.59939814815
0.12,57992.60047453704
0.06,57992.601539351854
0.22,57992.60261574074
0.14,57992.603680555556
0.11,57992.6121875
0.14,57992.614328703705
0.12,57992.61752314815
