masspro_half,masspro_1,masspro_2,masspro_4,masspro_8,masspro_16,masspro,mjd
2.83e-22,2.75e-23,3.49e-21,3.51e-14,1.6800000000000002e-13,9.53e-15,0.5,57973.26074074074
6.11e-15,8.53e-15,3.53e-14,5.01e-14,1.6399999999999998e-13,1.7e-14,0.59,57973.261770833335
2.26e-18,2.1200000000000002e-16,1.76e-14,6.03e-14,1.6399999999999998e-13,1.99e-14,0.56,57973.2628125
1.3800000000000003e-21,2.3499999999999998e-21,2.3199999999999997e-16,2.77e-14,1.51e-13,1.03e-14,0.47,57973.26383101852
6.44e-19,9.47e-16,5.6200000000000006e-15,2.62e-14,1.1900000000000002e-13,1.41e-14,0.43,57973.264872685184
1.13e-21,1.4899999999999999e-21,2.05e-21,1.52e-14,1.24e-13,1.19e-14,0.41,57973.265914351854
1.2200000000000001e-21,6.42e-22,7.79e-24,1.98e-14,1.1599999999999999e-13,8.16e-15,0.39,57973.26695601852
1.2799999999999998e-13,2.2899999999999997e-21,2.63e-20,5.3200000000000005e-15,1.13e-13,6.7e-15,0.55,57973.26797453704
8.959999999999999e-23,1.99e-21,1.45e-20,3.31e-14,1.35e-13,1.01e-14,0.45,57973.2690162037
1.33e-22,4.82e-23,6.87e-21,9.6e-15,1.18e-13,2.05e-15,0.37,57973.2700462963
4.32e-22,4.36e-19,5.2899999999999996e-15,2.82e-14,8.05e-14,1.09e-14,0.36,57973.27108796296
1.59e-14,1.83e-14,3.12e-16,7.43e-14,1.02e-13,1.05e-14,0.51,57973.27211805555
1.56e-21,3.7e-23,1.33e-20,6.66e-14,1.15e-13,8.609999999999999e-15,0.47,57973.273148148146
1.4100000000000002e-23,8.58e-24,1.95e-15,8.49e-14,1.8600000000000002e-13,9.48e-15,0.59,57973.27417824074
4.06e-23,5.54e-23,9.520000000000001e-17,7.24e-14,1.3800000000000002e-13,1.66e-14,0.52,57973.27523148148
6e-22,7.4e-22,2.26e-15,5.87e-14,1.5399999999999997e-13,1.11e-14,0.52,57973.27626157407
4.0999999999999994e-24,2.6199999999999998e-23,7.98e-23,1.22e-14,1.42e-13,8.8e-15,0.42,57973.27730324074
3.61e-22,1.46e-22,2.49e-21,7.68e-15,1.1900000000000002e-13,9.159999999999999e-15,0.38,57973.278333333335
6.389999999999999e-23,1.17e-22,2.4499999999999998e-20,3.47e-14,1.18e-13,9.39e-15,0.42,57973.279375
5.360000000000001e-22,7.259999999999999e-23,2.9999999999999997e-20,4.3e-14,8.74e-14,1.1e-14,0.39,57973.28040509259
1.32e-22,1.7e-14,2.9799999999999998e-21,4.1e-14,6.41e-14,1.23e-14,0.38,57973.281435185185
6.370000000000001e-19,3.13e-14,9.87e-22,3.11e-14,7.12e-14,8.45e-15,0.39,57973.282476851855
5.13e-24,2.15e-22,1.2300000000000002e-21,3.54e-15,7.18e-14,6.640000000000001e-15,0.28,57973.28350694444
5.66e-22,1.5199999999999998e-23,9.729999999999999e-21,1.9e-14,3.94e-14,9.820000000000001e-15,0.25,57973.284537037034
3.39e-14,1.9e-15,2.47e-15,1.61e-14,4.23e-14,8.46e-15,0.33,57973.28559027778
3.53e-14,2.48e-21,7.47e-16,2.44e-14,2.31e-14,1.03e-14,0.31,57973.286631944444
8.23e-14,2.4200000000000003e-22,3.6e-15,6.58e-14,1.43e-14,5.59e-15,0.44,57973.28766203704
8.93e-23,1.26e-21,1.8399999999999998e-22,4.07e-14,2.86e-14,7.94e-15,0.27,57973.28870370371
5.8799999999999995e-24,9.16e-24,3.43e-20,1.84e-14,2.19e-14,8.58e-15,0.21,57973.28973379629
1.0800000000000001e-17,1.74e-14,2.1900000000000004e-22,2.42e-14,3.42e-14,8.46e-15,0.29,57973.29077546296
1.0900000000000001e-21,2.17e-17,2.91e-15,3.28e-14,3.67e-14,6.42e-15,0.27,57973.29180555556
4.26e-22,5.19e-22,1.08e-28,1.18e-14,4.31e-14,6.3e-15,0.24,57973.29283564815
2.2899999999999997e-21,4.86e-22,3.9599999999999997e-20,1.22e-14,5.69e-14,2.64e-17,0.25,57973.29387731481
1.2499999999999999e-23,1.1e-15,1.2e-14,2.33e-14,2.71e-14,1.07e-14,0.27,57973.294907407406
2.66e-14,4.57e-23,6.06e-15,1.76e-14,3.25e-14,8.36e-15,0.3,57973.295949074076
1.95e-21,1.4099999999999999e-21,1.54e-14,3.1399999999999997e-15,5.68e-14,4.99e-15,0.28,57973.29697916667
3.6799999999999996e-23,3.39e-23,3.57e-15,1.75e-14,5.05e-14,6.55e-15,0.27,57973.29803240741
5.34e-24,2.65e-22,5.5899999999999995e-21,2.92e-14,5.25e-14,8.15e-15,0.3,57973.2990625
1.86e-21,3.59e-22,2.25e-20,2.6e-14,6.44e-14,5.17e-15,0.31,57973.300104166665
6.58e-23,8.539999999999999e-22,1.02e-20,6.09e-14,7.4e-14,3.42e-16,0.38,57973.301145833335
7.669999999999999e-22,1.58e-14,2.7300000000000004e-20,2.45e-14,4.45e-14,2.33e-15,0.29,57973.30217592593
1.72e-22,2.35e-14,3.97e-15,1.32e-14,3.49e-14,3.78e-15,0.28,57973.30321759259
7.609999999999999e-23,7.33e-15,6.06e-16,9.690000000000001e-15,2.73e-14,3.9600000000000004e-15,0.21,57973.30425925926
5.29e-24,1.27e-14,5.28e-16,1.96e-16,2.74e-14,4.52e-15,0.2,57973.305289351854
2.75e-14,5.42e-16,1.56e-15,1.98e-14,9.47e-15,9.67e-15,0.25,57973.30633101852
2.13e-14,1.53e-14,1.18e-15,2.09e-14,1.73e-14,7.98e-15,0.29,57973.30736111111
5.59e-14,1.7e-14,1.8000000000000002e-16,1.67e-14,2.39e-14,8.4e-15,0.36,57973.308391203704
2.37e-21,1.61e-14,1.3900000000000001e-15,1.85e-14,2.64e-14,8.65e-15,0.26,57973.309432870374
9.03e-14,8.609999999999999e-15,2.17e-16,1.89e-14,2.95e-14,1.22e-14,0.42,57973.31047453704
5.14e-14,1.3e-15,1.5099999999999999e-15,1.12e-14,2.95e-14,1.96e-14,0.34,57973.31150462963
1.01e-21,8.1e-15,5.86e-15,1.22e-14,1.76e-14,1.4e-14,0.23,57973.3125462963
2.06e-14,2.2e-14,4.0599999999999994e-16,9.84e-15,1.83e-14,9.01e-15,0.28,57973.31358796296
7.13e-14,2.55e-14,3.97e-18,3.24e-14,4.45e-15,1.23e-14,0.4,57973.31462962963
3.2200000000000004e-13,1.12e-14,3.54e-15,2.86e-14,1.33e-14,1.05e-14,0.72,57973.315671296295
2.95e-13,7.710000000000001e-22,7.35e-20,9.39e-15,1.97e-14,7.14e-15,0.65,57973.320381944446
5.35e-15,8.640000000000001e-17,3.5e-15,9.87e-15,1.89e-14,4.61e-15,0.19,57973.32142361111
4.03e-14,9.62e-22,2.92e-16,1.14e-15,2.3e-14,6.21e-15,0.26,57973.32244212963
1.1200000000000001e-22,7.08e-15,4.09e-16,1.0699999999999998e-15,2.07e-14,7.34e-15,0.17,57973.323483796295
1.79e-23,1.95e-22,7.530000000000001e-24,2.1899999999999997e-15,1.75e-14,5.14e-15,0.14,57973.324525462966
5.38e-15,7.999999999999999e-22,8.7e-15,8.95e-16,1.39e-14,4.82e-15,0.17,57973.32555555556
3.67e-14,3.26e-22,1.6299999999999998e-18,1.36e-14,4.74e-15,7.76e-15,0.24,57973.326585648145
1.38e-14,3.6799999999999996e-23,1.6599999999999999e-16,1.53e-14,1.2e-14,2.23e-15,0.19,57973.32763888889
8.94e-23,6.259999999999999e-24,8.479999999999999e-19,5.26e-14,5.23e-17,8.44e-23,0.22,57973.328680555554
5.33e-23,1.6100000000000002e-23,3.11e-19,3.31e-14,1.0900000000000001e-16,2.98e-15,0.17,57973.32971064815
6.85e-23,8.81e-22,1.6899999999999999e-15,6.61e-14,9.98e-15,6.51e-15,0.29,57973.33074074074
1.7499999999999998e-21,1.06e-22,7.4e-19,4.89e-14,3.64e-15,7.96e-15,0.23,57973.331782407404
6.21e-20,6.890000000000001e-23,2.8899999999999996e-19,3.02e-14,3.3200000000000003e-15,8.69e-15,0.19,57973.332824074074
1.3e-21,4.99e-19,1.52e-19,2.85e-15,1.96e-14,4.8100000000000005e-15,0.15,57973.33903935185
7.5e-16,2.75e-14,2.5299999999999997e-16,6.07e-16,2.2e-14,6.82e-15,0.23,57973.34006944444
2.0999999999999997e-21,6.799999999999999e-23,3.5799999999999994e-21,2.32e-14,3.4e-14,8.42e-15,0.25,57973.34111111111
3.549999999999999e-20,8.82e-15,2.88e-16,2.86e-14,3.19e-14,7.12e-15,0.27,57973.342152777775
1.98e-21,9.44e-15,5.24e-21,1.88e-14,2.22e-14,6.9599999999999995e-15,0.23,57973.343194444446
2.96e-23,1.1e-15,8.99e-21,1.12e-14,2.79e-14,6.81e-15,0.2,57973.34457175926
7.999999999999999e-22,3.99e-23,4.529999999999999e-21,6.23e-15,2.66e-14,5.5200000000000006e-15,0.18,57973.345625
7.47e-22,9.09e-16,8.079999999999999e-23,5.77e-15,1.9e-14,6.51e-15,0.16,57973.346666666665
1.3e-21,2.1799999999999997e-22,1.1599999999999998e-20,1.04e-14,1.65e-14,6.0399999999999995e-15,0.16,57973.347708333335
2.25e-23,3.6100000000000004e-23,6.719999999999999e-20,5.05e-15,1.92e-14,6.13e-15,0.16,57973.34873842593
1.65e-22,7.97e-22,1.7699999999999998e-19,7.59e-15,9.34e-16,8.2e-15,0.11,57973.34978009259
2.4e-24,9.7e-22,1.59e-15,6.81e-15,1.5e-14,1.04e-14,0.17,57973.35082175926
6.769999999999999e-24,5.78e-24,4.1e-20,8.49e-15,2.74e-14,9.61e-15,0.2,57973.35359953704
8.15e-23,3.81e-15,1.1e-21,3.55e-15,2.48e-14,7.2e-15,0.18,57973.3546412037
2.96e-22,2.93e-23,5.28e-22,5.21e-15,3.03e-14,7.48e-15,0.19,57973.35569444444
3.53e-22,1.7199999999999998e-21,7.09e-22,8.809999999999999e-15,4.47e-14,9.22e-15,0.24,57973.35673611111
1.57e-23,2.62e-22,1.73e-20,7.7e-15,3.54e-14,1.33e-14,0.23,57973.357777777775
7.28e-22,3.7e-22,2.6600000000000002e-21,3.0199999999999998e-15,3.49e-14,1.1e-14,0.21,57973.35880787037
9.66e-22,5.69e-17,5.2999999999999996e-20,1.01e-14,2.91e-14,1.04e-14,0.21,57973.35986111111
2.0600000000000001e-22,6.67e-24,3.12e-17,7.38e-15,3.68e-14,9.820000000000001e-15,0.22,57973.36090277778
9.680000000000001e-22,9.05e-22,4.98e-21,1.1e-14,3.48e-14,8.66e-15,0.22,57973.36194444444
9.539999999999999e-24,4.3e-22,6.469999999999999e-26,5.67e-15,2.8e-14,7.23e-15,0.19,57973.36298611111
8.899999999999999e-22,1.1e-15,2.5899999999999997e-16,1.67e-14,2.51e-14,7.640000000000001e-15,0.21,57973.36403935185
8.98e-22,7.53e-22,3.26e-17,3.25e-14,1.35e-14,1.21e-14,0.23,57973.365069444444
8.47e-24,1.9300000000000003e-21,5.3799999999999994e-17,2.79e-14,1.02e-14,1.19e-14,0.21,57973.366122685184
2.87e-19,5.83e-15,2.73e-16,3.79e-14,5.59e-15,1.77e-14,0.25,57973.367164351854
2.0999999999999997e-21,4.99e-15,1.47e-19,1.36e-14,1.99e-14,5e-15,0.19,57973.36820601852
6.150000000000001e-22,2.5e-15,1.19e-20,1.52e-14,1.86e-14,4.7799999999999996e-15,0.19,57973.36923611111
6.3700000000000006e-15,1.36e-15,5.8e-16,3.4e-14,3.77e-15,9.890000000000001e-15,0.23,57973.37028935185
1.56e-18,1.14e-14,1.7899999999999997e-21,1.27e-14,1.86e-14,5.3200000000000005e-15,0.21,57973.37133101852
2.3199999999999998e-21,3.64e-15,2.2200000000000003e-20,9.19e-15,1.5e-14,6.33e-15,0.17,57973.37237268518
1.25e-19,7.13e-15,1.82e-15,1.44e-14,1.13e-14,6.99e-15,0.19,57973.37341435185
1.2e-21,8.65e-15,1.8e-21,8.49e-15,1.32e-14,5.8e-15,0.17,57973.37446759259
1.3300000000000001e-21,1.3e-15,1.3800000000000003e-21,5.46e-15,1.58e-14,7.08e-15,0.15,57973.37550925926
1.6600000000000001e-21,2.9899999999999994e-23,2.36e-21,1.3800000000000001e-15,1.38e-14,6.909999999999999e-15,0.13,57973.376550925925
7.340000000000001e-23,1.4400000000000001e-15,5.370000000000001e-20,7.31e-15,1.06e-14,6.640000000000001e-15,0.14,57973.377592592595
2.2299999999999996e-22,8.43e-15,6.31e-16,1.25e-14,9.709999999999999e-15,1.03e-14,0.19,57973.37863425926
7.07e-21,1.72e-14,2.91e-17,1.1599999999999999e-16,1.9e-14,9.22e-15,0.2,57973.37967592593
1.2400000000000001e-20,2.35e-14,2e-16,2.45e-15,1.21e-14,7.83e-15,0.2,57973.38071759259
7.25e-22,1.42e-22,1.15e-19,6.1e-16,1.55e-14,9.77e-15,0.14,57973.38175925926
1.5500000000000001e-21,1.02e-14,3.04e-16,5.5e-15,3.4200000000000004e-15,8.85e-15,0.15,57973.38280092592
2.4500000000000004e-16,8.8e-15,3.59e-22,2.11e-15,3.08e-15,7.69e-15,0.13,57973.38385416667
