dimm,mjd
0.61,57989.23403935185
0.63,57989.23506944445
0.68,57989.23609953704
0.78,57989.23715277778
0.66,57989.23818287037
0.6,57989.23924768518
0.64,57989.240266203706
0.93,57989.24130787037
0.59,57989.24233796296
0.65,57989.243368055555
0.94,57989.24439814815
0.68,57989.24542824074
0.5,57989.246458333335
0.6,57989.24748842593
0.82,57989.24854166667
0.99,57989.24957175926
0.49,57989.250601851854
0.62,57989.25237268519
0.72,57989.25340277778
0.7,57989.25443287037
0.67,57989.257210648146
0.6,57989.25822916667
0.67,57989.25927083333
0.77,57989.260300925926
0.54,57989.261342592596
0.6,57989.26237268518
0.58,57989.263391203705
0.77,57989.26443287037
0.66,57989.26546296296
0.5,57989.266493055555
0.79,57989.267534722225
0.66,57989.26857638889
0.61,57989.269594907404
0.48,57989.270625
0.49,57989.27165509259
0.49,57989.272685185184
0.5,57989.273726851854
0.4,57989.27475694445
0.45,57989.27578703704
0.52,57989.2768287037
0.74,57989.2778587963
0.47,57989.27890046296
0.5,57989.27993055555
0.58,57989.28097222222
0.62,57989.282002314816
0.57,57989.28303240741
0.68,57989.28407407407
0.52,57989.28511574074
0.65,57989.286157407405
0.53,57989.287199074075
0.81,57989.28822916667
0.66,57989.28927083333
0.7,57989.29519675926
0.87,57989.29623842592
0.62,57989.297268518516
0.59,57989.298310185186
0.54,57989.29935185185
0.64,57989.30039351852
0.46,57989.30143518518
0.68,57989.30247685185
0.75,57989.303506944445
0.58,57989.30454861111
0.69,57989.30559027778
0.55,57989.30663194445
0.79,57989.307662037034
0.67,57989.308703703704
0.51,57989.309745370374
0.53,57989.31078703704
0.56,57989.31182870371
0.43,57989.31288194445
0.71,57989.31759259259
0.57,57989.31863425926
0.54,57989.31967592592
0.57,57989.32072916667
0.65,57989.32177083333
0.59,57989.3228125
0.57,57989.323842592596
0.77,57989.32488425926
0.61,57989.32592592593
0.6,57989.32696759259
0.54,57989.32800925926
0.48,57989.329039351855
0.69,57989.33008101852
0.66,57989.33112268519
0.64,57989.33216435185
0.57,57989.33319444444
0.56,57989.33424768518
0.57,57989.33528935185
0.7,57989.33666666667
0.63,57989.33770833333
0.66,57989.33875
0.69,57989.339791666665
0.63,57989.34082175926
0.58,57989.341875
0.58,57989.34291666667
0.66,57989.3572337963
0.55,57989.39078703704
0.52,57989.39181712963
0.66,57989.392847222225
0.53,57989.39388888889
0.47,57989.52142361111
0.47,57989.522465277776
0.38,57989.523506944446
0.36,57989.52453703704
0.51,57989.5255787037
0.48,57989.528344907405
0.38,57989.52936342593
0.59,57989.53040509259
0.49,57989.53145833333
0.47,57989.5325
0.46,57989.533530092594
0.4,57989.534583333334
0.48,57989.53561342593
0.47,57989.536990740744
0.51,57989.53805555555
0.53,57989.5391087963
0.74,57989.54015046296
0.53,57989.541180555556
0.42,57989.54222222222
0.46,57989.543275462966
0.52,57989.54430555556
0.58,57989.54534722222
0.51,57989.54641203704
0.64,57989.5474537037
0.52,57989.54849537037
0.53,57989.54953703703
0.72,57989.55056712963
0.59,57989.551620370374
0.61,57989.55266203704
0.6,57989.55403935185
0.71,57989.555081018516
0.84,57989.556122685186
0.7,57989.55715277778
0.64,57989.55820601852
0.82,57989.55925925926
0.81,57989.56030092593
0.78,57989.56133101852
0.63,57989.56238425926
0.57,57989.563425925924
0.79,57989.564479166664
0.84,57989.565520833334
0.73,57989.56655092593
0.75,57989.56760416667
0.91,57989.56864583334
0.59,57989.5696875
0.8,57989.57072916667
1.04,57989.57178240741
0.66,57989.57282407407
0.7,57989.57386574074
0.68,57989.57491898148
0.73,57989.57596064815
0.61,57989.577002314814
0.79,57989.578055555554
0.65,57989.57910879629
0.75,57989.58016203704
0.85,57989.5812037037
0.65,57989.58224537037
0.61,57989.58329861111
0.87,57989.58435185185
0.72,57989.58542824074
0.77,57989.5865625
0.85,57989.587685185186
0.65,57989.588738425926
0.76,57989.58981481481
0.79,57989.59085648148
0.7,57989.591898148145
0.59,57989.59295138889
0.64,57989.59400462963
0.78,57989.595046296294
0.66,57989.596087962964
0.77,57989.5971412037
0.73,57989.59818287037
0.72,57989.59923611111
0.76,57989.60028935185
0.78,57989.60134259259
0.78,57989.60238425926
0.69,57989.603425925925
0.77,57989.604479166665
0.85,57989.605532407404
0.88,57989.606574074074
0.85,57989.607627314814
0.88,57989.608668981484
0.82,57989.60972222222
0.78,57989.61077546296
