dimm,mjd
1.05,57877.2422337963
1.1,57877.243263888886
0.81,57877.24431712963
0.72,57877.24636574074
0.65,57877.247395833336
0.94,57877.24842592593
0.81,57877.249456018515
0.62,57877.250497685185
0.62,57877.2515162037
0.73,57877.25255787037
1.11,57877.253587962965
0.84,57877.28923611111
0.66,57877.2902662037
0.81,57877.29130787037
0.7,57877.292337962965
0.83,57877.29336805556
0.74,57877.29440972222
0.69,57877.29545138889
0.72,57877.29645833333
0.67,57877.297488425924
0.66,57877.298530092594
0.7,57877.29953703703
0.8,57877.300578703704
0.5,57877.30265046296
0.53,57877.30368055555
0.46,57877.304710648146
0.56,57877.305752314816
0.74,57877.30679398148
0.55,57877.30886574074
0.5,57877.309895833336
0.55,57877.31092592593
0.66,57877.31196759259
0.52,57877.312997685185
0.76,57877.314039351855
0.55,57877.31508101852
0.62,57877.31611111111
0.56,57877.317141203705
0.56,57877.31818287037
0.51,57877.31921296296
0.43,57877.32025462963
0.4,57877.321284722224
0.43,57877.32233796296
0.53,57877.32336805556
0.5,57877.32545138889
0.55,57877.32649305555
0.48,57877.32753472222
0.54,57877.328576388885
0.48,57877.32960648148
0.38,57877.33167824074
0.37,57877.33273148148
0.44,57877.333761574075
0.39,57877.33480324074
0.41,57877.33582175926
0.39,57877.336851851855
0.4,57877.337905092594
0.43,57877.33997685185
0.54,57877.34101851852
0.67,57877.34206018518
0.53,57877.344143518516
0.46,57877.346238425926
0.35,57877.34924768518
0.35,57877.35028935185
0.33,57877.351331018515
0.35,57877.35236111111
0.35,57877.35340277778
0.37,57877.35444444444
0.38,57877.35548611111
0.37,57877.35655092593
0.38,57877.35759259259
0.36,57877.35863425926
0.44,57877.35967592592
0.37,57877.36071759259
0.35,57877.361759259256
0.45,57877.36384259259
0.46,57877.364895833336
0.42,57877.365949074076
0.43,57877.367002314815
0.48,57877.36803240741
0.43,57877.369108796294
0.51,57877.37013888889
0.47,57877.37118055556
0.55,57877.3722337963
0.5,57877.37327546296
0.57,57877.37431712963
0.5,57877.37535879629
0.57,57877.37641203704
0.55,57877.37744212963
0.39,57877.37956018518
0.56,57877.38060185185
0.61,57877.38165509259
0.48,57877.38269675926
0.53,57877.383726851855
0.53,57877.38476851852
0.44,57877.38582175926
0.43,57877.38685185185
0.47,57877.38790509259
0.44,57877.38893518518
0.42,57877.38997685185
0.5,57877.39100694445
0.44,57877.392060185186
0.38,57877.393113425926
0.43,57877.394155092596
0.66,57877.395208333335
0.45,57877.39623842593
0.43,57877.39729166667
0.38,57877.39833333333
0.38,57877.399375
0.51,57877.400416666664
0.5,57877.401458333334
0.47,57877.40251157407
0.46,57877.40355324074
0.41,57877.40460648148
0.5,57877.406689814816
0.47,57877.40876157407
0.43,57877.40980324074
0.56,57877.41085648148
0.49,57877.412939814814
0.41,57877.413993055554
0.4,57877.415034722224
0.44,57877.41608796296
0.47,57877.417129629626
0.47,57877.41818287037
0.47,57877.419224537036
0.43,57877.420277777775
0.5,57877.421319444446
0.56,57877.422372685185
0.64,57877.423425925925
0.67,57877.46299768519
0.62,57877.465162037035
0.6,57877.46726851852
0.8,57877.46832175926
0.73,57877.47042824074
0.57,57877.47145833333
0.79,57877.47251157407
0.88,57877.47356481481
1.0,57877.47565972222
0.69,57877.47671296296
1.11,57877.4777662037
0.67,57877.47881944444
0.72,57877.47986111111
0.96,57877.48092592593
0.35,57877.48380787037
0.32,57877.48486111111
0.34,57877.48590277778
0.32,57877.48695601852
0.35,57877.48800925926
0.33,57877.48905092593
0.36,57877.490115740744
0.4,57877.49115740741
0.39,57877.49219907408
0.42,57877.493263888886
0.42,57877.49429398148
0.38,57877.49538194444
0.43,57877.49643518519
0.39,57877.49853009259
0.43,57877.49957175926
0.41,57877.50202546296
0.35,57877.50310185185
0.4,57877.50414351852
0.47,57877.50519675926
0.49,57877.50625
0.5,57877.50732638889
0.46,57877.50943287037
0.51,57877.51047453703
0.55,57877.51150462963
0.5,57877.512557870374
0.59,57877.51361111111
0.52,57877.51574074074
0.55,57877.51678240741
0.61,57877.51787037037
0.56,57877.51997685185
0.56,57877.52208333334
0.48,57877.524189814816
0.47,57877.525243055556
0.43,57877.526284722226
0.44,57877.527349537035
0.44,57877.528391203705
0.4,57877.52946759259
0.43,57877.53052083333
0.45,57877.53262731482
0.45,57877.53369212963
0.46,57877.53474537037
0.43,57877.53579861111
0.5,57877.53790509259
0.64,57877.53895833333
0.91,57877.54002314815
0.93,57877.54106481482
0.77,57877.54211805556
0.65,57877.544282407405
0.8,57877.54640046296
0.78,57877.5474537037
0.81,57877.54850694445
0.85,57877.54957175926
0.79,57877.550625
0.88,57877.55167824074
0.98,57877.55274305555
1.04,57877.55380787037
1.32,57877.55486111111
1.08,57877.555925925924
0.97,57877.556967592594
0.94,57877.55803240741
0.84,57877.55907407407
0.8,57877.56015046296
0.55,57877.562256944446
0.57,57877.56332175926
0.56,57877.564375
0.66,57877.56649305556
0.66,57877.56859953704
0.68,57877.56966435185
0.56,57877.57072916667
0.71,57877.57283564815
0.63,57877.57498842593
0.64,57877.576053240744
0.58,57877.57711805555
0.6,57877.57818287037
0.61,57877.58028935185
0.62,57877.581354166665
0.55,57877.58241898148
0.62,57877.584548611114
0.37,57877.59056712963
0.46,57877.59172453704
0.43,57877.592777777776
0.46,57877.59385416667
0.41,57877.59491898148
0.41,57877.602627314816
0.3,57877.60476851852
0.28,57877.605833333335
0.46,57877.6105787037
0.45,57877.611655092594
0.36,57877.61377314815
0.39,57877.614849537036
0.45,57877.615902777776
0.35,57877.61697916667
0.41,57877.61804398148
0.42,57877.619108796294
0.54,57877.620162037034
0.42,57877.62123842593
0.41,57877.62230324074
0.44,57877.62336805555
0.4,57877.62550925926
0.4,57877.6265625
