dimm,mjd
0.4,57879.23924768518
0.48,57879.240266203706
0.55,57879.24130787037
0.41,57879.24233796296
0.52,57879.243368055555
0.91,57879.24439814815
0.69,57879.246458333335
0.42,57879.24748842593
0.48,57879.24851851852
0.42,57879.249560185184
0.47,57879.25230324074
0.49,57879.253333333334
0.47,57879.25436342593
0.44,57879.25613425926
0.4,57879.25717592592
0.45,57879.259722222225
0.45,57879.26076388889
0.41,57879.26179398148
0.36,57879.26283564815
0.39,57879.263865740744
0.31,57879.26493055555
0.31,57879.26596064815
0.41,57879.26700231482
0.46,57879.26803240741
0.36,57879.26907407407
0.31,57879.270104166666
0.47,57879.271145833336
0.52,57879.27217592593
0.39,57879.274247685185
0.43,57879.27631944444
0.43,57879.278391203705
0.44,57879.27943287037
0.45,57879.28047453704
0.48,57879.2815162037
0.52,57879.282546296294
0.58,57879.283587962964
0.46,57879.28461805556
0.48,57879.28565972222
0.44,57879.28668981481
0.4,57879.28773148148
0.47,57879.288773148146
0.5,57879.29084490741
0.44,57879.29188657407
0.44,57879.29292824074
0.46,57879.293958333335
0.54,57879.295011574075
0.4,57879.29604166667
0.51,57879.299629629626
0.48,57879.300671296296
0.37,57879.30170138889
0.4,57879.30274305555
0.4,57879.30378472222
0.36,57879.30480324074
0.44,57879.30585648148
0.45,57879.30688657407
0.37,57879.30792824074
0.42,57879.308969907404
0.4,57879.31
0.34,57879.31104166667
0.35,57879.31207175926
0.34,57879.313113425924
0.36,57879.31416666666
0.38,57879.31520833333
0.35,57879.31625
0.3,57879.31728009259
0.39,57879.31936342592
0.38,57879.32040509259
0.41,57879.32144675926
0.41,57879.322488425925
0.33,57879.323530092595
0.35,57879.32457175926
0.38,57879.325625
0.42,57879.32665509259
0.36,57879.32769675926
0.32,57879.32875
0.33,57879.32979166666
0.29,57879.33083333333
0.29,57879.331875
0.28,57879.33290509259
0.34,57879.333958333336
0.46,57879.335011574076
0.37,57879.33604166667
0.38,57879.33708333333
0.4,57879.338125
0.49,57879.340208333335
0.46,57879.34851851852
0.39,57879.35060185185
0.44,57879.352685185186
0.38,57879.353738425925
0.39,57879.354780092595
0.4,57879.35685185185
0.42,57879.35790509259
0.4,57879.35894675926
0.37,57879.359976851854
0.34,57879.36101851852
0.4,57879.36311342593
0.42,57879.364166666666
0.35,57879.365208333336
0.39,57879.36729166667
0.47,57879.36832175926
0.44,57879.369375
0.44,57879.371458333335
0.41,57879.3725
0.44,57879.37354166667
0.61,57879.375625
0.51,57879.37667824074
0.5,57879.37770833333
0.47,57879.37876157407
0.47,57879.37980324074
0.5,57879.38085648148
0.49,57879.381898148145
0.45,57879.382939814815
0.43,57879.383993055555
0.46,57879.385034722225
0.42,57879.38607638889
0.46,57879.38711805556
0.52,57879.3881712963
0.45,57879.38922453704
0.42,57879.39026620371
0.47,57879.39131944445
0.46,57879.392372685186
0.39,57879.39341435185
0.54,57879.394467592596
0.51,57879.39550925926
0.43,57879.39760416667
0.44,57879.39864583333
0.41,57879.3996875
0.54,57879.40178240741
0.63,57879.4028125
0.57,57879.40387731481
0.53,57879.40493055555
0.51,57879.40597222222
0.35,57879.407013888886
0.42,57879.40806712963
0.6,57879.409108796295
0.71,57879.410162037035
0.66,57879.411203703705
0.61,57879.41224537037
0.47,57879.413298611114
0.44,57879.41434027778
0.51,57879.41539351852
0.64,57879.41643518519
0.64,57879.41747685185
0.48,57879.41853009259
0.45,57879.41957175926
0.56,57879.42061342593
0.46,57879.42166666667
0.53,57879.42271990741
0.44,57879.42481481482
0.44,57879.42586805556
0.39,57879.42690972222
0.53,57879.42900462963
0.44,57879.43109953704
0.45,57879.433217592596
0.41,57879.435324074075
0.38,57879.437418981484
0.36,57879.438472222224
0.39,57879.43952546296
0.54,57879.44164351852
0.55,57879.44267361111
0.49,57879.44372685185
0.47,57879.44479166667
0.52,57879.44688657407
0.56,57879.44793981482
0.43,57879.44899305556
0.5,57879.45003472222
0.55,57879.45108796296
0.46,57879.45214120371
0.48,57879.45318287037
0.41,57879.45423611111
0.48,57879.45528935185
