dimm,mjd
0.75,55321.235810185186
0.82,55321.236805555556
0.72,55321.23778935185
0.73,55321.23877314815
0.65,55321.239756944444
0.61,55321.240752314814
0.73,55321.241736111115
0.54,55321.24271990741
0.83,55321.24371527778
0.76,55321.24469907407
0.83,55321.24570601852
0.56,55321.24768518518
0.6,55321.24868055555
0.56,55321.2496875
0.72,55321.25166666666
0.61,55321.25266203703
0.75,55321.253645833334
0.56,55321.2590162037
0.67,55321.260034722225
0.55,55321.26105324074
0.7,55321.264328703706
0.53,55321.26534722222
0.56,55321.26635416667
0.58,55321.26734953704
0.63,55321.26834490741
0.51,55321.26935185185
0.52,55321.270370370374
0.63,55321.27138888889
0.64,55321.27241898148
0.65,55321.2734375
0.63,55321.27545138889
0.67,55321.27643518519
0.76,55321.27744212963
0.54,55321.27846064815
0.8,55321.27945601852
0.79,55321.28045138889
0.76,55321.28146990741
0.58,55321.2825
0.67,55321.28351851852
0.6,55321.284537037034
0.58,55321.286527777775
0.45,55321.287523148145
0.48,55321.288518518515
0.42,55321.28954861111
0.57,55321.291597222225
0.69,55321.29261574074
0.47,55321.29362268518
0.46,55321.29461805556
0.33,55321.295625
0.48,55321.296643518515
0.56,55321.29765046296
0.41,55321.29866898148
0.35,55321.29969907407
0.47,55321.300717592596
0.49,55321.302766203706
0.49,55321.3037962963
0.54,55321.30479166667
0.55,55321.30578703704
0.47,55321.30681712963
0.36,55321.30783564815
0.47,55321.308854166666
0.58,55321.30987268518
0.39,55321.31086805555
0.49,55321.311898148146
0.54,55321.31290509259
0.43,55321.31392361111
0.37,55321.31491898148
0.43,55321.31594907407
0.57,55321.31696759259
0.99,55321.31798611111
0.6,55321.32
0.74,55321.32103009259
0.49,55321.32204861111
0.71,55321.32304398148
0.6,55321.32407407407
0.58,55321.32608796296
0.69,55321.328148148146
0.7,55321.32914351852
0.86,55321.33017361111
0.7,55321.3312037037
0.51,55321.33222222222
0.77,55321.33321759259
0.35,55321.33424768518
0.69,55321.33526620371
0.7,55321.33629629629
0.62,55321.33729166666
0.69,55321.33929398148
0.81,55321.34032407407
0.71,55321.34237268518
0.61,55321.34339120371
0.74,55321.346354166664
0.66,55321.34738425926
0.83,55321.34840277778
1.04,55321.34939814815
1.0,55321.35042824074
0.76,55321.35146990741
0.82,55321.352476851855
0.68,55321.35350694445
0.76,55321.35451388889
0.72,55321.355532407404
0.67,55321.3565625
0.65,55321.35759259259
0.68,55321.358611111114
1.1,55321.3596412037
0.84,55321.36063657407
0.92,55321.361666666664
0.91,55321.362662037034
0.74,55321.363657407404
0.92,55321.36472222222
0.73,55321.36574074074
0.49,55321.366736111115
0.44,55321.36775462963
0.52,55321.37081018519
0.73,55321.37284722222
0.49,55321.37386574074
1.01,55321.37488425926
0.57,55321.3758912037
0.45,55321.376921296294
0.6,55321.37894675926
0.49,55321.37997685185
0.66,55321.38099537037
0.43,55321.38302083333
0.49,55321.384050925924
0.56,55321.38611111111
0.61,55321.38715277778
0.54,55321.3881712963
0.61,55321.38920138889
0.62,55321.390231481484
0.54,55321.39125
0.64,55321.39225694445
0.72,55321.39326388889
0.63,55321.39429398148
0.52,55321.39528935185
0.62,55321.39633101852
0.63,55321.39733796296
0.62,55321.398368055554
1.08,55321.40042824074
0.55,55321.401458333334
0.54,55321.40247685185
0.54,55321.40452546296
0.44,55321.405543981484
0.36,55321.40759259259
0.42,55321.40965277778
0.46,55321.40965277778
0.58,55321.41171296296
0.83,55321.413773148146
0.81,55321.41480324074
1.24,55321.41583333333
0.53,55321.41788194444
0.59,55321.419953703706
0.54,55321.4209837963
0.71,55321.42201388889
0.64,55321.42304398148
0.72,55321.42407407407
0.64,55321.425104166665
0.71,55321.426145833335
0.87,55321.42717592593
0.91,55321.42820601852
0.78,55321.429236111115
0.72,55321.4302662037
0.78,55321.43130787037
0.77,55321.43231481482
0.79,55321.43440972222
0.92,55321.43543981481
0.78,55321.43648148148
0.85,55321.4375
0.56,55321.43953703704
0.52,55321.441608796296
0.67,55321.44368055555
0.49,55321.445752314816
0.5,55321.44675925926
0.64,55321.447800925926
0.58,55321.44883101852
0.56,55321.449849537035
0.82,55321.45087962963
0.72,55321.451944444445
0.67,55321.45298611111
0.76,55321.4540162037
0.81,55321.455046296294
0.78,55321.456087962964
0.64,55321.45711805556
0.65,55321.458136574074
0.7,55321.460185185184
0.8,55321.46121527778
0.85,55321.462233796294
1.07,55321.46429398148
0.7,55321.4653125
0.84,55321.46634259259
0.62,55321.467361111114
0.66,55321.46837962963
0.74,55321.46942129629
0.64,55321.47146990741
0.72,55321.47146990741
0.68,55321.47355324074
0.69,55321.47456018518
1.03,55321.47560185185
0.66,55321.476631944446
0.68,55321.47765046296
0.63,55321.47869212963
0.83,55321.48159722222
0.73,55321.48263888889
0.61,55321.48368055555
