dimm,mjd
1.11,55322.23719907407
1.1,55322.23917824074
1.07,55322.23917824074
1.53,55322.24018518518
1.09,55322.2421875
1.21,55322.24418981482
1.16,55322.24518518519
1.29,55322.24618055556
1.15,55322.247199074074
1.57,55322.24818287037
1.11,55322.24916666667
1.27,55322.25016203704
1.29,55322.251180555555
1.05,55322.2521875
1.0,55322.253171296295
0.95,55322.254166666666
0.98,55322.25850694445
1.34,55322.26082175926
1.34,55322.26184027778
1.09,55322.26184027778
1.45,55322.2628587963
1.33,55322.26385416667
1.31,55322.26488425926
1.22,55322.26590277778
1.4,55322.266921296294
1.72,55322.26793981482
0.89,55322.268958333334
1.0,55322.26997685185
1.06,55322.27099537037
1.24,55322.27199074074
0.65,55322.2740162037
0.66,55322.275
0.91,55322.276030092595
1.06,55322.27701388889
0.86,55322.27805555556
0.86,55322.27908564815
0.69,55322.28010416667
0.52,55322.28111111111
0.53,55322.28210648148
0.61,55322.283101851855
0.57,55322.28511574074
0.51,55322.28875
0.52,55322.28975694445
0.51,55322.29076388889
0.46,55322.29178240741
0.51,55322.29277777778
0.5,55322.29378472222
0.69,55322.29583333333
0.6,55322.29782407408
0.75,55322.299837962964
0.96,55322.30085648148
0.96,55322.301875
0.84,55322.30289351852
0.98,55322.30391203704
0.8,55322.304930555554
0.67,55322.30594907407
0.51,55322.30799768519
0.52,55322.30899305556
0.51,55322.30998842593
0.74,55322.31101851852
0.79,55322.31203703704
0.55,55322.313055555554
0.59,55322.314050925925
0.62,55322.31506944444
0.46,55322.317083333335
0.4,55322.31912037037
0.47,55322.3212037037
0.44,55322.322222222225
0.39,55322.323217592595
0.45,55322.32423611111
0.48,55322.325266203705
0.49,55322.3262962963
0.55,55322.327314814815
0.46,55322.328310185185
0.5,55322.330358796295
0.53,55322.33236111111
0.54,55322.333391203705
0.45,55322.334398148145
0.47,55322.33541666667
0.57,55322.33644675926
0.76,55322.33746527778
0.6,55322.338483796295
0.64,55322.339467592596
0.77,55322.34049768518
0.69,55322.34150462963
0.56,55322.34442129629
0.67,55322.34543981482
0.65,55322.34642361111
0.72,55322.34743055556
0.85,55322.34846064815
0.75,55322.349490740744
0.85,55322.35052083333
0.75,55322.351875
1.11,55322.35392361111
0.7,55322.35392361111
0.89,55322.35497685185
0.65,55322.35599537037
0.8,55322.356990740744
0.68,55322.35802083334
0.98,55322.35901620371
0.93,55322.36004629629
0.91,55322.36106481482
0.71,55322.36207175926
0.63,55322.36306712963
0.72,55322.36510416667
0.66,55322.36510416667
0.58,55322.36715277778
0.63,55322.368159722224
0.73,55322.36917824074
0.81,55322.370208333334
0.75,55322.37123842593
0.69,55322.3722337963
1.01,55322.37326388889
0.9,55322.374293981484
0.89,55322.37633101852
0.77,55322.37734953704
0.82,55322.37837962963
0.84,55322.3794212963
0.75,55322.38043981481
0.61,55322.382523148146
0.58,55322.38454861111
0.59,55322.3865625
0.59,55322.38759259259
0.58,55322.38862268518
0.73,55322.38962962963
0.66,55322.39163194445
0.74,55322.39163194445
0.63,55322.39372685185
0.61,55322.39472222222
0.73,55322.39574074074
0.59,55322.39674768518
0.69,55322.39774305555
0.58,55322.39877314815
0.63,55322.39980324074
0.55,55322.400821759256
0.62,55322.40185185185
0.65,55322.4028587963
0.62,55322.40388888889
0.57,55322.40491898148
0.6,55322.40592592592
0.58,55322.406956018516
0.52,55322.41153935185
0.55,55322.412569444445
0.66,55322.41357638889
0.6,55322.414606481485
0.59,55322.416666666664
0.39,55322.41872685185
0.39,55322.42082175926
0.46,55322.42287037037
0.59,55322.42491898148
0.61,55322.42594907407
0.76,55322.42699074074
0.58,55322.42799768518
0.65,55322.42900462963
1.04,55322.43001157408
0.52,55322.43101851852
0.54,55322.43204861111
0.83,55322.4330787037
0.64,55322.435115740744
0.62,55322.43613425926
0.57,55322.43714120371
0.67,55322.438159722224
0.63,55322.43921296296
0.55,55322.44024305556
0.59,55322.44125
0.67,55322.44228009259
0.56,55322.44331018518
0.49,55322.44431712963
0.54,55322.446377314816
0.48,55322.44844907407
0.47,55322.44949074074
0.52,55322.450520833336
0.53,55322.451527777775
0.6,55322.45255787037
0.54,55322.45358796296
0.54,55322.45462962963
0.68,55322.45568287037
0.83,55322.456724537034
0.72,55322.457766203705
