masspro_half,masspro_1,masspro_2,masspro_4,masspro_8,masspro_16,masspro,mjd
2.53e-22,2.17e-21,1.8e-14,7.89e-15,8.21e-14,5.42e-14,0.43,55320.27486111111
1.2200000000000001e-21,6.520000000000001e-23,6.25e-15,8.86e-15,4.91e-14,4.42e-14,0.34,55320.275868055556
1.98e-22,5.41e-16,2.43e-16,1.12e-14,5.1e-14,3.71e-14,0.32,55320.27688657407
6.76e-24,4.65e-23,1.1699999999999999e-15,1.48e-14,4.36e-14,4.13e-14,0.32,55320.27789351852
3.73e-22,1.6600000000000001e-23,3.09e-16,7e-15,4.02e-14,3.06e-14,0.28,55320.27988425926
6.22e-22,1.1599999999999998e-22,1.23e-14,6.98e-15,2.28e-14,3.25e-14,0.27,55320.28087962963
7.23e-23,4.17e-15,6.41e-15,3.0899999999999997e-15,2.48e-14,2.13e-14,0.24,55320.28188657408
1.6399999999999999e-22,4.3799999999999996e-21,2.3199999999999997e-16,1.05e-14,7.290000000000001e-15,2.41e-14,0.19,55320.28288194445
2.4199999999999998e-23,8.67e-16,3.3300000000000004e-20,9.44e-15,1.91e-14,2.47e-14,0.22,55320.283900462964
1.3800000000000003e-21,4.09e-15,2.0100000000000002e-17,7.52e-15,7.38e-15,2.09e-14,0.18,55320.2859375
2.4199999999999998e-23,1.01e-15,3.61e-18,6.41e-15,4.31e-15,1.93e-14,0.16,55320.28693287037
1.91e-21,6.43e-15,2.13e-17,2.45e-15,1.04e-14,1.94e-14,0.18,55320.28797453704
2.05e-21,5.03e-16,1.53e-15,8.92e-15,4.13e-15,2.46e-14,0.18,55320.288993055554
8.259999999999999e-23,1.94e-18,7.25e-17,8.81e-16,2.85e-14,2.4e-14,0.22,55320.289988425924
8.259999999999999e-23,1.94e-18,7.25e-17,8.81e-16,2.85e-14,2.4e-14,0.24,55320.29100694445
2.47e-22,9.320000000000001e-22,5.849999999999999e-16,1.6e-14,1.6e-14,2.72e-14,0.23,55320.292025462964
8.350000000000001e-23,2.91e-22,3.18e-19,2.32e-14,9.75e-15,2.28e-14,0.2,55320.293032407404
1.98e-21,4.94e-19,1.5199999999999998e-15,9.87e-15,1.38e-14,1.9e-14,0.2,55320.293032407404
8.029999999999999e-23,1.2500000000000001e-21,2.79e-20,2.92e-15,1.55e-14,1.85e-14,0.18,55320.294027777774
1.59e-21,1.76e-23,4.69e-16,4.870000000000001e-15,1.45e-14,2.08e-14,0.19,55320.295023148145
1.06e-20,7.56e-15,1.23e-15,8.49e-16,1.35e-14,1.64e-14,0.18,55320.29703703704
1.0199999999999999e-21,1.34e-16,8.82e-17,2.27e-15,1.36e-14,1.67e-14,0.15,55320.29907407407
1.5500000000000001e-21,3.15e-24,1.07e-19,9.420000000000001e-15,3.74e-15,1.66e-14,0.15,55320.29907407407
1.1400000000000002e-22,2.4500000000000004e-16,3.76e-16,6.570000000000001e-15,6.79e-15,1.88e-14,0.16,55320.30012731482
2.08e-21,2.05e-21,6.160000000000001e-22,6.07e-16,1.49e-14,1.53e-14,0.16,55320.301145833335
2.9e-22,2.7e-15,9.9e-17,6.51e-15,8.34e-15,1.59e-14,0.17,55320.30216435185
2.2500000000000002e-21,3.66e-15,6.6e-21,3.36e-15,1.31e-14,1.35e-14,0.17,55320.30318287037
8.63e-22,5.72e-23,4.12e-20,1.23e-15,1.37e-14,1.01e-14,0.14,55320.304189814815
1.5e-22,2.17e-21,2.9100000000000003e-20,2.7100000000000003e-15,2.24e-14,1.09e-14,0.17,55320.30519675926
3.36e-22,5.75e-15,7.03e-18,4.4799999999999994e-15,1.69e-14,1.36e-14,0.19,55320.30621527778
1.95e-22,2.0100000000000002e-17,1.03e-20,1.56e-15,1.27e-14,1.54e-14,0.15,55320.307222222225
1.5400000000000001e-22,1.3300000000000002e-16,1.2900000000000002e-19,1.72e-15,1.28e-14,1.59e-14,0.16,55320.308229166665
1.5399999999999999e-21,3.9200000000000006e-15,2.6800000000000002e-17,6.89e-15,4.7100000000000004e-15,1.34e-14,0.15,55320.30924768518
1.28e-21,7.0900000000000004e-15,3.95e-16,1.5099999999999999e-15,1.11e-14,1.43e-14,0.17,55320.310266203705
5.74e-23,2.1199999999999997e-15,2.1199999999999997e-15,1.78e-14,1.13e-14,2.19e-14,0.22,55320.31230324074
3.88e-23,3.92e-22,3.57e-16,1.24e-14,1.88e-14,2.53e-14,0.23,55320.31335648148
6.09e-22,1.3e-14,1.26e-18,6.32e-15,1.5e-14,2.29e-14,0.23,55320.314375
4.18e-22,4.09e-15,9.410000000000001e-16,6.09e-15,9.2e-15,2.05e-14,0.19,55320.31539351852
1.6600000000000001e-21,1.05e-15,3.1e-16,8.14e-15,4.76e-15,2.04e-14,0.17,55320.31638888889
2.0000000000000002e-21,1.0099999999999999e-17,4.8e-18,3.5e-16,1.58e-14,2.01e-14,0.17,55320.31738425926
2.79e-22,1.26e-21,1.16e-15,2.76e-17,2.68e-14,2.01e-14,0.21,55320.318402777775
4.1899999999999993e-13,1.1e-14,9.369999999999999e-23,5.84e-14,5.81e-14,8.36e-14,0.97,55320.33787037037
1.0199999999999999e-21,,,,,,0.14,55320.35693287037
1.0199999999999999e-21,7.449999999999999e-22,5.17e-18,6.459999999999999e-15,2.47e-15,1.52e-14,0.14,55320.35693287037
,,,,,,0.12,55320.35894675926
3.9499999999999996e-23,5.06e-22,6.72e-22,1.2e-16,3.06e-15,1.5e-14,0.12,55320.35894675926
,,,,3.06e-15,1.5e-14,0.14,55320.3599537037
1.51e-21,1.95e-23,2.0399999999999997e-21,1.38e-20,5.18e-15,1.85e-14,0.14,55320.3599537037
3.13e-22,1.2199999999999999e-22,2.33e-19,4.5399999999999996e-17,5.7e-15,1.99e-14,0.14,55320.36096064815
,,,,,,0.18,55320.36300925926
3.19e-22,7.33e-22,1.03e-20,2.52e-17,1.14e-14,2.54e-14,0.18,55320.36300925926
2.13e-24,4.09e-22,1.0300000000000001e-21,6.2199999999999995e-16,1.87e-14,2.67e-14,0.2,55320.36402777778
6.74e-23,1.8300000000000002e-22,8.189999999999999e-22,6.4699999999999995e-18,1.77e-14,2.33e-14,0.19,55320.36503472222
1.98e-21,1.6100000000000001e-21,8.14e-22,1.8e-22,1.73e-14,3.43e-14,0.22,55320.366064814814
1.12e-21,1.9999999999999999e-22,1.35e-22,1.82e-16,2.12e-14,3.21e-14,0.22,55320.36708333333
9.15e-22,5.81e-23,1.2200000000000001e-21,1.21e-17,1.42e-14,2.22e-14,0.17,55320.36809027778
6.74e-25,1.46e-22,2.28e-20,1.5e-17,1.75e-14,2.76e-14,0.2,55320.36908564815
1.73e-21,3.31e-23,1.1300000000000002e-19,2.42e-16,2.1e-14,2.94e-14,0.21,55320.37011574074
1.24e-21,6.940000000000001e-23,3.08e-20,1.94e-15,3.62e-14,3.37e-14,0.26,55320.37212962963
2.36e-22,8.569999999999999e-22,3.4900000000000003e-20,9.01e-15,3.24e-14,3.14e-14,0.27,55320.373136574075
2.1299999999999998e-21,2.3300000000000003e-22,5.0000000000000005e-21,1.28e-14,2.47e-14,2.8e-14,0.25,55320.374131944445
1.99e-21,3.44e-22,8.210000000000002e-20,1.24e-14,4.54e-14,3.97e-14,0.32,55320.37613425926
1.1499999999999999e-23,1.79e-23,2.8599999999999996e-16,4.03e-14,1.39e-14,4.17e-14,0.31,55320.37715277778
1.9199999999999997e-22,2.5799999999999997e-22,1.58e-20,1.31e-15,5.36e-14,4.2e-14,0.31,55320.37814814815
2.0000000000000002e-21,1.9e-23,8.14e-21,8.720000000000001e-16,4.47e-14,3.75e-14,0.29,55320.379155092596
8.920000000000001e-24,6.09e-22,3.52e-20,5.299999999999999e-16,2.15e-14,3.22e-14,0.22,55320.38018518518
1.7499999999999998e-21,1.54e-15,3.48e-20,5.129999999999999e-15,1.66e-14,2.93e-14,0.22,55320.381203703706
1.83e-21,6.11e-22,4.07e-20,1.49e-15,2.3e-14,2.91e-14,0.22,55320.382210648146
5.38e-22,1.28e-21,3.47e-20,9.38e-16,2.76e-14,2.98e-14,0.23,55320.38322916667
,,,,,,0.26,55320.384247685186
3.4299999999999996e-23,4.9e-15,6.579999999999999e-21,3.03e-15,2.82e-14,3.63e-14,0.26,55320.3852662037
1.7699999999999998e-23,3.96e-22,2.51e-19,4.3200000000000004e-17,1.9e-14,2.88e-14,0.21,55320.3852662037
9.329999999999999e-24,1.9600000000000003e-15,3.07e-17,1.29e-14,6.4400000000000005e-15,2.87e-14,0.21,55320.38628472222
7.64e-23,4.5e-14,1.09e-17,4.41e-15,2.08e-14,2.69e-14,0.32,55320.38832175926
8.71e-22,3.62e-14,1.2e-15,1.46e-14,1.95e-14,3.16e-14,0.33,55320.38935185185
4.0600000000000004e-19,1.0300000000000002e-13,1.1900000000000001e-17,1.66e-14,2.93e-14,2.81e-14,0.45,55320.38935185185
1.84e-21,5.41e-14,1.8600000000000002e-15,3.3299999999999997e-15,3.57e-14,3.04e-14,0.37,55320.391377314816
1.8700000000000002e-21,2.3e-14,4.5e-15,1.98e-14,7.109999999999999e-15,2.6e-14,0.28,55320.391377314816
1.93e-16,3.71e-14,1.1599999999999999e-16,3.0399999999999997e-15,2.65e-14,2.3e-14,0.3,55320.39239583333
1.93e-16,3.71e-14,1.1599999999999999e-16,3.0399999999999997e-15,2.65e-14,2.3e-14,,55320.39340277778
8.86e-23,6.06e-14,2.98e-15,1.64e-14,1.14e-14,2.54e-14,0.35,55320.39340277778
1.8800000000000003e-23,2.51e-14,1.37e-15,1.85e-14,1.05e-14,2.55e-14,0.28,55320.394421296296
3.66e-19,5.03e-14,9.759999999999999e-16,2.45e-14,1.46e-14,2.68e-14,0.35,55320.39545138889
1.0100000000000001e-22,2.56e-14,5.96e-15,1.65e-14,6.2799999999999995e-15,2.02e-14,0.27,55320.399201388886
1.01e-21,1.07e-14,2.8600000000000003e-15,8.18e-15,1.18e-14,1.92e-14,0.22,55320.40021990741
1.3900000000000001e-21,4.8e-15,1.5500000000000001e-21,1.8100000000000002e-15,2e-14,2e-14,0.2,55320.40122685185
1.56e-22,1.3800000000000001e-15,2.0500000000000003e-18,5.51e-16,2.28e-14,1.91e-14,0.2,55320.40325231481
9.59e-22,1.61e-22,1.8e-21,2.51e-16,2.3e-14,1.9e-14,0.19,55320.404270833336
1.5500000000000001e-21,1.3800000000000001e-15,3.57e-20,5.26e-15,3.06e-14,1.74e-14,0.22,55320.40528935185
5.52e-23,3.19e-16,1.6899999999999998e-21,2.05e-15,2.48e-14,1.91e-14,0.2,55320.40630787037
6.52e-22,3.56e-15,2.69e-22,4.26e-15,2.23e-14,2.04e-14,0.21,55320.407314814816
2.7e-23,5.03e-15,1.15e-20,6.09e-15,1.26e-14,1.77e-14,0.19,55320.4096875
7.83e-22,1.85e-17,5.62e-20,1.23e-14,2.31e-15,2.02e-14,0.17,55320.41069444444
2.0399999999999997e-21,6.02e-23,3.77e-20,2.6600000000000002e-15,2.36e-14,1.9e-14,0.2,55320.41170138889
3.07e-23,1.67e-21,3.84e-20,2.1e-14,4.0600000000000005e-15,2.37e-14,0.21,55320.41273148148
1.35e-21,6.6200000000000005e-22,5.949999999999999e-17,1.94e-15,1.19e-14,1.54e-14,0.15,55320.41372685185
9.41e-23,1.2100000000000002e-22,1.36e-20,8.919999999999999e-16,1.43e-14,1.23e-14,0.15,55320.41578703704
1.7e-21,3.37e-16,3.9e-22,4.93e-15,1.87e-14,1.25e-14,0.18,55320.416817129626
1.23e-23,3.4700000000000004e-23,9.109999999999999e-20,1.8e-14,1.48e-14,1.24e-14,0.2,55320.417858796296
,,,,1.48e-14,1.24e-14,0.29,55320.41886574074
2.4e-22,1.92e-23,2.1399999999999997e-15,6.07e-14,2.87e-15,2.04e-14,0.29,55320.41886574074
4.07e-22,1.1200000000000001e-22,4.01e-14,6.28e-14,1.7399999999999999e-15,2.04e-14,0.36,55320.41988425926
1.8300000000000003e-24,1.1200000000000001e-22,4.01e-14,6.28e-14,1.7399999999999999e-15,1.65e-14,0.28,55320.4209375
1.8300000000000003e-24,1.21e-15,1.34e-14,4.55e-14,3.2200000000000003e-15,1.52e-14,0.27,55320.42196759259
1.95e-21,5.3e-15,4.12e-15,4.54e-14,2.65e-15,1.78e-14,0.27,55320.42196759259
,,,,2.65e-15,1.78e-14,0.23,55320.422997685186
1.2900000000000001e-23,2.35e-22,2.4199999999999997e-21,3.71e-14,2.11e-15,1.8e-14,0.23,55320.422997685186
1.08e-23,5.05e-15,4.1799999999999995e-23,1.09e-14,3.1e-14,1.22e-14,0.23,55320.42402777778
1.8e-21,1.15e-22,1.43e-23,1.19e-15,2.51e-14,1.05e-14,0.18,55320.425046296295
8.44e-24,3.91e-23,1.61e-25,7.37e-17,1.48e-14,1.22e-14,0.15,55320.42607638889
9.06e-24,2.97e-24,7.25e-20,3.16e-16,1.9e-14,1.04e-14,0.15,55320.427094907405
1.86e-21,1.6899999999999998e-21,2.16e-20,4.57e-16,2.36e-14,1.03e-14,0.17,55320.429131944446
1.6600000000000001e-21,2.85e-16,3.21e-22,3.2200000000000003e-15,2.78e-14,1.22e-14,0.19,55320.430138888885
1.4499999999999998e-21,1.04e-22,3.74e-23,1.32e-15,2.41e-14,8.86e-15,0.17,55320.43114583333
2.0399999999999997e-21,9.04e-22,4.63e-21,1.99e-15,2.16e-14,9.47e-15,0.16,55320.432175925926
1.5e-21,1.2e-24,1.9699999999999998e-21,4.04e-15,1.98e-14,1.13e-14,0.17,55320.43320601852
6.9e-23,5.249999999999999e-22,1.18e-22,1.9800000000000002e-18,1.84e-14,1.17e-14,0.16,55320.43525462963
1.15e-21,2.73e-22,2.9299999999999997e-22,5.2400000000000005e-17,1.68e-14,1.35e-14,0.16,55320.436261574076
2.37e-22,8.869999999999999e-22,1.3100000000000002e-20,2.2000000000000002e-16,2.14e-14,1.18e-14,0.17,55320.437268518515
9.87e-22,1e-23,9.64e-21,2.71e-16,1.67e-14,1.19e-14,0.15,55320.438310185185
8.48e-22,8.230000000000001e-22,1.33e-20,2.4500000000000004e-16,3.16e-14,9.44e-15,0.19,55320.43931712963
3.3400000000000003e-22,1.9399999999999998e-21,4.74e-21,3.83e-16,2.24e-14,1.04e-14,0.17,55320.44033564815
1.99e-22,2.54e-22,5.59e-26,1.74e-16,1.96e-14,1.04e-14,0.16,55320.44137731481
7.43e-22,2.6199999999999998e-23,1.77e-21,1.4299999999999998e-16,1.74e-14,1.33e-14,0.16,55320.44238425926
4.6e-22,1.18e-23,7.78e-22,7.89e-16,3.16e-14,8.24e-15,0.19,55320.443402777775
8.32e-23,3.16e-23,3.3e-21,2.4e-16,3.9e-14,8.2e-15,0.21,55320.44443287037
6.23e-23,2.7e-22,2.54e-20,4.31e-17,5.28e-14,6.51e-15,0.23,55320.44546296296
3.98e-22,6.2e-22,1.9600000000000003e-21,4.73e-18,4.09e-14,6.68e-15,0.21,55320.44752314815
1.69e-22,2.2999999999999998e-23,5.520000000000001e-21,1.78e-17,4.41e-14,6.8e-15,0.21,55320.44752314815
7.01e-22,,,,,6.8e-15,0.25,55320.44855324074
7.01e-22,5.660000000000001e-23,1.27e-21,1.3100000000000001e-17,5.97e-14,5.5e-15,0.25,55320.44855324074
1.83e-23,1.1200000000000001e-22,4.72e-21,8.53e-16,6.47e-14,8.33e-15,0.27,55320.449583333335
1.84e-21,1.3099999999999999e-23,1.9000000000000003e-21,2.58e-15,5.47e-14,8.34e-15,0.25,55320.450590277775
1.51e-21,1.82e-23,4.68e-21,3.79e-15,7.35e-14,1.06e-14,0.3,55320.4516087963
8.85e-22,1.9699999999999998e-21,1.44e-20,4.0999999999999996e-16,4.12e-14,1.03e-14,0.22,55320.45261574074
1.07e-23,6.36e-23,3.59e-21,1.1699999999999999e-15,3.64e-14,1.06e-14,0.21,55320.45364583333
1.74e-24,3.01e-21,3.6399999999999994e-21,1.34e-15,4.21e-14,1.14e-14,0.22,55320.454675925925
3.94e-22,5.49e-15,1.9000000000000003e-21,5.2200000000000004e-15,5.96e-14,1.4e-14,0.29,55320.45570601852
1.4099999999999999e-21,8.869999999999999e-22,2.9199999999999997e-21,1.83e-14,3.15e-14,1.15e-14,0.24,55320.45673611111
3.38e-23,1.4599999999999999e-21,3.76e-22,3.3700000000000003e-15,4.62e-14,1.49e-14,0.25,55320.45877314815
1.5300000000000001e-23,2.02e-21,1.9399999999999998e-21,7.42e-15,3.11e-14,1.25e-14,0.21,55320.45979166667
1.36e-21,4.82e-15,2.3e-22,3.1e-15,2.81e-14,1.19e-14,0.21,55320.46082175926
1.5500000000000001e-21,1.06e-14,5.94e-22,5.81e-15,2.88e-14,8.91e-15,0.22,55320.461851851855
3.1e-15,1.35e-14,4.7e-15,4.27e-14,5.08e-15,1.8e-14,0.3,55320.463900462964
2.18e-23,8.15e-15,4.62e-20,3.26e-15,3.54e-14,7.640000000000001e-15,0.22,55320.464907407404
2e-23,1.23e-22,1.08e-21,1.18e-14,4.53e-14,8.27e-15,0.25,55320.46592592593
8.390000000000001e-24,5.51e-15,9.840000000000001e-21,1.42e-14,2.28e-14,9.44e-15,0.22,55320.46696759259
2.95e-23,5.6600000000000005e-15,1.53e-22,3.89e-14,3.57e-14,6.05e-15,0.29,55320.467986111114
6.03e-22,1.56e-15,3.4200000000000005e-21,2.49e-14,2.68e-14,8.86e-15,0.24,55320.46900462963
1.7899999999999997e-21,7.43e-15,6.79e-22,1.49e-14,2.93e-14,9.21e-15,0.24,55320.470034722224
4.789999999999999e-22,5.34e-24,1.7499999999999998e-21,4.12e-14,6.54e-14,7.96e-15,0.35,55320.47209490741
3.49e-22,1.15e-21,7.32e-21,8.17e-15,7.83e-14,1.71e-14,0.33,55320.47313657407
1.47e-21,2.3699999999999998e-23,1.5e-21,6.68e-15,6.63e-14,8.9e-15,0.28,55320.47416666667
1.27e-22,5.93e-15,9.21e-22,1.19e-15,4.33e-14,1.2e-14,0.24,55320.47626157408
,5.93e-15,9.21e-22,1.19e-15,4.33e-14,1.2e-14,0.2,55320.47728009259
2.2699999999999997e-23,3.06e-16,4.07e-20,1.3900000000000001e-15,3.1e-14,1.21e-14,0.2,55320.47829861111
1.35e-22,8.25e-18,1.99e-21,6.9599999999999995e-15,2.93e-14,1.2e-14,0.21,55320.47829861111
1.35e-22,8.25e-18,1.99e-21,6.9599999999999995e-15,2.93e-14,1.2e-14,,55320.4793287037
3.87e-23,9.819999999999999e-22,1.63e-15,2.63e-14,3.31e-15,1.84e-14,0.21,55320.48038194444
8.13e-22,7.370000000000001e-15,1.09e-24,5.6200000000000006e-15,2.41e-14,1.13e-14,0.21,55320.48038194444
,,,,,,0.2,55320.48138888889
6.74e-23,2.82e-15,1.2e-15,1.95e-14,8.479999999999999e-15,1.52e-14,0.2,55320.48138888889
6.27e-22,6.41e-15,1.59e-15,7.809999999999999e-15,8.65e-15,1.27e-14,0.18,55320.5025
5.92e-23,1.42e-15,2.56e-17,1.79e-14,4.03e-15,1.45e-14,0.18,55320.50351851852
2.0999999999999998e-22,1.23e-15,5.9e-16,1.06e-14,5.39e-15,1.22e-14,0.15,55320.504537037035
5.01e-14,5.7600000000000005e-15,7.58e-16,1.45e-14,1.48e-17,2.09e-14,0.3,55320.50659722222
3.46e-22,5.6299999999999996e-15,2.54e-16,1.16e-14,1.6100000000000001e-15,2.34e-14,0.19,55320.50761574074
,,,,,,,55320.50863425926
2.38e-14,1.92e-14,1.5199999999999998e-25,8.24e-15,4.3600000000000003e-16,1.89e-14,0.26,55320.50969907407
4.1200000000000003e-22,8.32e-16,4.84e-16,1.28e-14,8.33e-16,1.9e-14,0.15,55320.51175925926
1.93e-23,3.41e-15,2.9299999999999997e-22,4.49e-15,1.6299999999999999e-16,1.91e-14,0.15,55320.51175925926
,,,,1.6299999999999999e-16,1.91e-14,0.2,55320.512777777774
1.73e-14,1.9600000000000003e-15,3.9900000000000002e-16,8.57e-15,1.1099999999999999e-15,1.83e-14,0.2,55320.512777777774
5.5500000000000005e-22,1.08e-14,2.3e-21,1.01e-15,1e-16,1.89e-14,0.16,55320.51380787037
4.6e-16,1.88e-14,1.26e-21,1.29e-15,4.900000000000001e-16,1.96e-14,0.18,55320.51483796296
6.24e-18,1.5e-14,3.39e-22,2.55e-16,5.93e-15,2.25e-14,0.19,55320.515868055554
1.41e-14,8.590000000000001e-15,8.55e-22,3.9600000000000004e-15,8.5e-16,1.9e-14,0.2,55320.51689814815
,,,,8.5e-16,1.9e-14,,55320.517916666664
2.21e-15,2.72e-14,1.8199999999999997e-21,2.7600000000000003e-15,9.550000000000001e-16,1.87e-14,0.21,55320.517916666664
3.33e-19,1.58e-14,1.15e-21,2.0300000000000002e-21,4.77e-16,1.74e-14,0.16,55320.51892361111
1.18e-21,1.44e-14,1.82e-19,1.15e-14,1.5099999999999999e-15,2.16e-14,0.21,55320.51993055556
1.8e-22,2.0600000000000001e-22,5.17e-20,1.02e-14,1.2e-15,2.37e-14,0.17,55320.520949074074
5.2699999999999997e-23,1.2099999999999998e-21,1.37e-18,2.49e-16,1.94e-14,2.01e-14,0.18,55320.52197916667
1.28e-21,9.579999999999999e-22,9.84e-24,5.2e-17,1.11e-14,1.88e-14,0.15,55320.522997685184
1.9600000000000003e-15,1.2e-15,1.56e-16,5.48e-15,4.94e-15,1.57e-14,0.15,55320.524039351854
3.36e-22,2.2400000000000004e-16,1.3600000000000002e-17,9.28e-15,2.9899999999999997e-15,1.48e-14,0.15,55320.52505787037
2.45e-14,8.49e-15,2.79e-15,7.0900000000000004e-15,5.42e-16,1.75e-14,0.24,55320.526087962964
1.38e-23,2.61e-14,2.49e-17,5.49e-15,5.83e-15,2.09e-14,0.23,55320.52814814815
1.7699999999999998e-23,2.96e-14,1.4299999999999998e-16,8.24e-15,1.75e-14,2.23e-14,0.27,55320.529178240744
7.49e-23,2.7e-15,1.6899999999999998e-19,4.82e-14,8.26e-14,4.1e-14,0.44,55320.531226851854
2.22e-16,3.94e-14,1.2500000000000001e-22,7.08e-15,9.78e-14,3.45e-14,0.45,55320.53224537037
2.92e-22,5.12e-14,8.2e-15,6.08e-14,1.17e-13,6.18e-14,0.61,55320.53326388889
1.7e-22,7.02e-14,6.040000000000001e-20,1.44e-14,2.2e-13,5.26e-14,0.68,55320.53429398148
2.1e-17,7e-14,1.21e-19,2.3e-14,1.66e-13,5.68e-14,0.63,55320.53532407407
2.84e-14,1.2799999999999998e-13,4.84e-20,2.39e-13,1.6399999999999998e-13,1.01e-13,0.98,55320.53636574074
2.4e-21,2.23e-15,6.88e-15,9.31e-14,1.3300000000000001e-13,6.57e-14,0.61,55320.53739583334
7.910000000000001e-24,3.65e-14,1.6199999999999999e-15,8.92e-14,1.18e-13,6.11e-14,0.62,55320.53842592592
1.7100000000000003e-13,9.709999999999999e-15,2.79e-15,1.5699999999999999e-13,1.53e-13,7.77e-14,0.9,55320.539456018516
4.51e-18,9.709999999999999e-15,2.79e-15,1.5699999999999999e-13,1.53e-13,7.77e-14,0.67,55320.54048611111
4.51e-18,1.2e-13,1.13e-14,3.12e-14,1.3300000000000001e-13,4.93e-14,0.67,55320.54048611111
,,,,1.3300000000000001e-13,4.93e-14,0.58,55320.54150462963
8.2e-22,8.65e-14,1.87e-15,4.17e-15,1.4099999999999998e-13,4.14e-14,0.58,55320.54150462963
4.08e-17,6.89e-14,9.21e-17,1.13e-14,7.86e-14,3.45e-14,0.47,55320.54357638889
