dimm,mjd
0.69,55319.23516203704
0.75,55319.23614583333
0.68,55319.237129629626
0.69,55319.23811342593
0.69,55319.23909722222
0.64,55319.24008101852
0.67,55319.24108796296
0.67,55319.24208333333
0.63,55319.24306712963
0.63,55319.2628125
0.58,55319.26383101852
0.57,55319.264814814815
0.71,55319.26582175926
0.64,55319.28295138889
0.86,55319.28396990741
0.97,55319.28497685185
1.03,55319.2859837963
0.76,55319.32331018519
0.78,55319.32431712963
0.93,55319.342453703706
0.74,55319.359664351854
0.74,55319.36070601852
0.64,55319.361712962964
0.78,55319.36273148148
0.71,55319.36376157407
0.66,55319.36474537037
0.68,55319.36574074074
0.63,55319.366736111115
0.63,55319.36775462963
0.7,55319.36877314815
0.65,55319.369791666664
0.54,55319.37081018519
0.68,55319.37283564815
0.65,55319.374872685185
0.6,55319.37689814815
0.69,55319.37994212963
0.91,55319.39628472222
0.78,55319.397314814814
0.91,55319.413518518515
0.86,55319.41453703704
0.63,55319.43179398148
0.6,55319.45006944444
0.75,55319.46934027778
0.68,55319.47037037037
0.6,55319.47138888889
0.68,55319.47342592593
0.57,55319.47443287037
0.48,55319.478946759256
0.5,55319.47997685185
0.47,55319.48099537037
0.5,55319.48201388889
0.55,55319.48304398148
0.53,55319.4840625
0.74,55319.48700231482
0.58,55319.488020833334
0.69,55319.489016203705
0.72,55319.490011574075
0.7,55319.491006944445
0.76,55319.49202546296
0.65,55319.494097222225
0.64,55319.49511574074
0.71,55319.497141203705
0.62,55319.49915509259
0.65,55319.50017361111
0.57,55319.50116898148
0.71,55319.50319444444
0.78,55319.504212962966
0.71,55319.506215277775
0.68,55319.506215277775
0.64,55319.50722222222
0.61,55319.50827546296
0.73,55319.50929398148
0.7,55319.51028935185
0.55,55319.51130787037
0.57,55319.512337962966
0.56,55319.514340277776
0.53,55319.51537037037
0.61,55319.51640046296
0.57,55319.51739583333
0.54,55319.518425925926
0.64,55319.520462962966
0.73,55319.521458333336
0.54,55319.5225
0.65,55319.52353009259
0.74,55319.524560185186
0.65,55319.525555555556
0.68,55319.52761574074
0.67,55319.52863425926
0.7,55319.52966435185
0.7,55319.53173611111
0.6,55319.5327662037
0.71,55319.533796296295
0.73,55319.53482638889
0.57,55319.535833333335
0.54,55319.53789351852
0.49,55319.53991898148
0.54,55319.540914351855
0.53,55319.54293981481
0.52,55319.54393518518
0.57,55319.544953703706
0.6,55319.5459837963
0.49,55319.547002314815
0.49,55319.54802083333
0.56,55319.54902777778
0.52,55319.55005787037
0.56,55319.55106481481
0.57,55319.552094907405
0.45,55319.55310185185
0.41,55319.554131944446
0.4,55319.55517361111
0.38,55319.5562037037
0.39,55319.557222222225
0.43,55319.558217592596
0.43,55319.55924768518
0.39,55319.560266203705
0.45,55319.5612962963
0.58,55319.56234953704
0.64,55319.5633912037
0.61,55319.564421296294
0.77,55319.56545138889
0.68,55319.566458333335
0.69,55319.567465277774
0.66,55319.568460648145
0.74,55319.56947916667
0.71,55319.57050925926
0.81,55319.571550925924
0.79,55319.57258101852
0.67,55319.573599537034
0.66,55319.57462962963
0.73,55319.575636574074
0.77,55319.57667824074
0.55,55319.57769675926
0.59,55319.578738425924
0.75,55319.57975694445
0.75,55319.58079861111
0.69,55319.581828703704
0.73,55319.58388888889
0.64,55319.58599537037
0.67,55319.587013888886
0.61,55319.58803240741
0.61,55319.58903935185
0.85,55319.59006944444
0.65,55319.59210648148
0.7,55319.59413194445
0.76,55319.59622685185
0.95,55319.59725694444
0.92,55319.598275462966
0.73,55319.60173611111
1.06,55319.60277777778
0.86,55319.62074074074
1.36,55319.62175925926
0.97,55319.62275462963
1.23,55319.623773148145
0.83,55319.62478009259
0.87,55319.62578703704
0.83,55319.626805555556
0.97,55319.627800925926
