dimm,mjd
0.62,55320.24690972222
0.62,55320.24789351852
0.71,55320.24891203704
0.65,55320.24988425926
0.55,55320.251863425925
0.6,55320.252847222226
0.52,55320.253842592596
0.51,55320.25811342592
0.56,55320.27520833333
0.54,55320.27622685185
0.46,55320.278229166666
0.4,55320.281226851854
0.44,55320.281226851854
0.43,55320.28324074074
0.39,55320.285266203704
0.46,55320.28628472222
0.49,55320.28729166667
0.41,55320.28833333333
0.37,55320.2893287037
0.45,55320.290347222224
0.46,55320.29237268519
0.42,55320.29436342593
0.37,55320.296377314815
0.42,55320.298414351855
0.36,55320.29943287037
0.35,55320.30048611111
0.35,55320.30252314815
0.42,55320.30353009259
0.39,55320.30453703704
0.52,55320.30553240741
0.64,55320.3065625
0.44,55320.30758101852
0.58,55320.30857638889
0.53,55320.30960648148
0.87,55320.310625
0.69,55320.31164351852
0.69,55320.312685185185
0.71,55320.31371527778
0.67,55320.314733796295
0.6,55320.315729166665
0.61,55320.316724537035
0.63,55320.31774305556
0.62,55320.318761574075
0.38,55320.35826388889
0.44,55320.359305555554
0.36,55320.3603125
0.41,55320.362349537034
0.38,55320.362349537034
0.4,55320.36336805556
0.38,55320.364386574074
0.4,55320.36541666667
0.41,55320.366435185184
0.48,55320.367430555554
0.38,55320.368425925924
0.45,55320.36945601852
0.4,55320.370474537034
0.58,55320.371469907404
0.44,55320.37247685185
0.46,55320.37347222222
0.51,55320.37446759259
0.57,55320.37547453704
0.64,55320.376493055555
0.66,55320.377488425926
0.64,55320.37849537037
0.61,55320.37951388889
0.48,55320.38054398148
0.51,55320.38153935185
0.49,55320.382569444446
0.43,55320.38358796296
0.47,55320.38460648148
0.46,55320.385625
0.44,55320.386666666665
0.46,55320.387662037036
0.49,55320.38868055555
0.5,55320.389710648145
0.52,55320.390706018516
0.48,55320.39173611111
0.46,55320.39273148148
0.58,55320.39376157407
0.5,55320.394791666666
0.5,55320.39854166667
0.6,55320.399560185186
0.55,55320.400555555556
0.54,55320.40258101852
0.56,55320.40258101852
0.51,55320.40361111111
0.53,55320.40462962963
0.56,55320.405648148146
0.5,55320.40665509259
0.53,55320.40767361111
0.53,55320.41003472222
0.54,55320.41103009259
0.53,55320.41305555555
0.59,55320.414085648146
0.47,55320.41511574074
0.48,55320.41614583333
0.44,55320.417175925926
0.51,55320.419224537036
0.52,55320.42130787037
0.46,55320.42335648148
0.46,55320.425405092596
0.48,55320.42643518518
0.44,55320.42847222222
0.43,55320.42847222222
0.41,55320.43047453704
0.48,55320.43150462963
0.47,55320.432534722226
0.45,55320.43356481481
0.4,55320.434594907405
0.36,55320.43560185185
0.38,55320.43659722222
0.38,55320.43763888889
0.37,55320.43865740741
0.36,55320.439675925925
0.4,55320.44070601852
0.48,55320.44173611111
0.4,55320.44274305556
0.49,55320.443761574075
0.44,55320.44480324074
0.4,55320.44582175926
0.44,55320.446851851855
0.38,55320.44788194444
0.49,55320.44993055556
0.69,55320.451944444445
0.57,55320.45297453704
0.56,55320.45400462963
0.46,55320.45606481482
0.42,55320.457094907404
0.42,55320.45811342593
0.49,55320.45912037037
0.38,55320.46015046296
0.49,55320.461180555554
0.63,55320.46221064815
0.75,55320.46424768519
0.54,55320.46525462963
0.7,55320.46627314815
0.45,55320.46732638889
0.5,55320.46833333333
0.51,55320.469363425924
0.9,55320.47039351852
0.52,55320.47143518519
0.65,55320.47246527778
0.63,55320.473495370374
0.6,55320.47452546296
0.67,55320.475590277776
0.52,55320.477627314816
0.75,55320.47865740741
0.5,55320.4796875
0.57,55320.48173611111
0.71,55320.48559027778
0.62,55320.502858796295
0.57,55320.50386574074
0.62,55320.504895833335
0.74,55320.50592592593
0.5,55320.50695601852
0.59,55320.50796296296
0.53,55320.508993055555
0.74,55320.51006944444
0.65,55320.51111111111
0.92,55320.51211805556
0.64,55320.513136574074
0.58,55320.51417824074
0.56,55320.51519675926
0.49,55320.51625
0.47,55320.51724537037
0.56,55320.519270833334
0.64,55320.52027777778
0.62,55320.52130787037
0.44,55320.5233912037
0.37,55320.52439814815
0.57,55320.525416666664
0.55,55320.52747685185
0.75,55320.52850694444
0.36,55320.52952546296
0.62,55320.53055555555
0.67,55320.53157407408
0.46,55320.53259259259
0.76,55320.53362268519
0.69,55320.53465277778
0.59,55320.53569444444
0.84,55320.53673611111
0.59,55320.53878472222
0.7,55320.539814814816
0.55,55320.54083333333
0.58,55320.542905092596
0.54,55320.54497685185
0.48,55320.54497685185
0.47,55320.54601851852
0.47,55320.54703703704
0.62,55320.54806712963
0.54,55320.549108796295
0.45,55320.55013888889
0.71,55320.551516203705
0.54,55320.55255787037
0.52,55320.553564814814
0.47,55320.55458333333
0.38,55320.555625
0.47,55320.556666666664
0.45,55320.55768518519
0.46,55320.55872685185
0.41,55320.559745370374
0.41,55320.56077546296
0.42,55320.56180555555
0.65,55320.56285879629
0.44,55320.563888888886
0.49,55320.56490740741
0.49,55320.5659375
0.52,55320.56695601852
0.6,55320.567974537036
0.63,55320.5700462963
0.54,55320.571064814816
0.72,55320.57208333333
0.56,55320.573125
0.68,55320.57414351852
0.49,55320.57517361111
0.43,55320.57619212963
0.58,55320.578252314815
0.7,55320.578252314815
0.54,55320.57929398148
0.84,55320.580347222225
0.69,55320.582407407404
0.43,55320.582407407404
0.51,55320.58446759259
0.52,55320.585497685184
0.7,55320.58662037037
