masspro_half,masspro_1,masspro_2,masspro_4,masspro_8,masspro_16,masspro,mjd
1.42e-13,4.32e-14,2.3e-14,2.65e-15,5.8799999999999995e-18,5.7600000000000005e-15,0.5,56874.263125
2.4299999999999997e-13,1.13e-14,2.79e-14,4.65e-15,3.5599999999999996e-22,8.559999999999999e-15,0.61,56874.26416666667
9.08e-14,3.2e-14,1.15e-14,8.8e-15,1.95e-16,8.43e-15,0.41,56874.265231481484
7.48e-14,2.07e-15,3.5e-14,3.06e-15,5.31e-16,7.08e-15,0.36,56874.266284722224
5.1e-14,1.75e-14,1.44e-14,9.4e-15,7.65e-17,9.64e-15,0.32,56874.26733796296
2.28e-14,9.79e-15,1.56e-14,7.65e-15,1.59e-17,1.01e-14,0.25,56874.2683912037
1.6299999999999999e-13,2.75e-14,1.1e-14,4.7700000000000006e-15,4.53e-22,9.02e-15,0.5,56874.26945601852
3.0299999999999997e-13,1.15e-13,1.2500000000000001e-21,7.26e-22,1.2500000000000001e-21,8.58e-15,0.76,56874.27049768518
3.6200000000000007e-13,2.6e-14,1.16e-14,2.28e-15,1.1599999999999999e-21,7.52e-15,0.74,56874.27153935185
2.01e-13,5.95e-15,5.09e-16,8.83e-15,6.150000000000001e-22,8.93e-15,0.52,56874.27259259259
1.6800000000000002e-13,6.99e-15,1.01e-15,7.56e-15,5.42e-22,7.48e-15,0.47,56874.273668981485
2.2200000000000001e-13,5.4200000000000005e-15,3.61e-16,1.42e-14,1.3300000000000001e-15,8.29e-15,0.55,56874.274733796294
1.35e-13,7.4e-16,7.32e-15,6.43e-15,6.84e-16,7.63e-15,0.42,56874.27579861111
6.92e-14,3.66e-15,7.59e-15,6.23e-15,6.4e-17,9.66e-15,0.31,56874.27684027778
1.65e-13,1.31e-14,2.06e-15,8.28e-15,3.77e-15,7.25e-15,0.48,56874.27790509259
2.28e-14,5.07e-14,7.0299999999999995e-15,2.02e-14,8.3e-15,6.77e-15,0.35,56874.278958333336
1.05e-13,1.62e-14,4.2699999999999994e-16,2.31e-14,1.06e-14,6.61e-15,0.42,56874.280023148145
1.4599999999999998e-13,9.26e-15,2.29e-16,2.12e-14,6.5400000000000006e-15,8.8e-15,0.47,56874.28108796296
1.25e-13,1.89e-14,2.52e-15,1.43e-14,1.56e-14,8.53e-15,0.46,56874.28212962963
1.7499999999999999e-13,2.03e-14,1.18e-15,1.65e-14,7.91e-15,7.87e-15,0.52,56874.28319444445
1.18e-13,1.8e-14,3.6299999999999994e-15,1.65e-14,8.58e-15,8.25e-15,0.44,56874.28424768519
3.91e-14,3.81e-14,3.67e-15,1.89e-14,6.659999999999999e-15,1.04e-14,0.35,56874.28530092593
6.42e-14,1.15e-19,2.65e-15,4.58e-14,5.690000000000001e-16,1.9e-14,0.37,56874.28636574074
5.42e-13,1.39e-14,4.36e-19,3.39e-14,2.05e-14,1.31e-14,0.95,56874.28743055555
4.54e-13,1.62e-14,7.51e-16,2.69e-14,1.62e-14,1.1e-14,0.86,56874.2884837963
1.04e-13,8.590000000000001e-15,1.92e-15,4.26e-14,2.98e-14,1.5e-14,0.48,56874.28954861111
7.07e-14,4.6299999999999996e-17,5.83e-15,6.03e-14,3.55e-14,1.96e-14,0.47,56874.290601851855
7.48e-14,7.009999999999999e-15,1.0400000000000002e-17,3.52e-14,5.92e-14,2.96e-14,0.49,56874.291666666664
1.08e-22,6.09e-14,2.68e-16,1.62e-14,7.38e-14,2.85e-14,0.45,56874.29273148148
