dimm,mjd
1.06,56876.244525462964
1.03,56876.24555555556
1.02,56876.24659722222
0.83,56876.24762731481
0.76,56876.24868055555
0.83,56876.249710648146
0.86,56876.250763888886
0.87,56876.25181712963
0.91,56876.25287037037
1.12,56876.25392361111
0.96,56876.254965277774
1.28,56876.25601851852
1.15,56876.25708333333
1.15,56876.258125
1.08,56876.25916666666
0.83,56876.26021990741
0.75,56876.26199074074
0.84,56876.263032407405
0.72,56876.264085648145
0.89,56876.26515046296
0.89,56876.26619212963
1.08,56876.26725694445
1.2,56876.26831018519
1.04,56876.26935185185
0.85,56876.270416666666
1.03,56876.271469907406
0.95,56876.27253472222
1.15,56876.273564814815
0.94,56876.274618055555
0.85,56876.275671296295
0.89,56876.27673611111
0.96,56876.2778125
1.09,56876.27893518518
1.02,56876.27998842593
0.98,56876.28104166667
1.16,56876.28210648148
1.05,56876.28314814815
0.9,56876.284212962964
0.97,56876.285266203704
1.01,56876.28633101852
1.21,56876.28738425926
0.81,56876.28841435185
0.94,56876.28947916667
1.06,56876.29054398148
0.89,56876.291608796295
1.0,56876.29263888889
0.83,56876.29369212963
0.8,56876.2947337963
0.98,56876.295798611114
1.01,56876.296851851854
0.9,56876.29791666667
1.02,56876.29896990741
0.71,56876.30003472222
0.98,56876.301087962966
0.85,56876.302141203705
0.71,56876.30320601852
0.75,56876.30425925926
0.83,56876.305300925924
0.97,56876.30636574074
0.93,56876.30743055556
1.14,56876.308483796296
0.9,56876.30954861111
0.85,56876.31060185185
0.9,56876.31166666667
0.8,56876.313796296294
0.79,56876.31484953704
1.05,56876.31591435185
1.12,56876.35901620371
0.95,56876.360081018516
1.37,56876.36114583333
1.11,56876.36221064815
1.49,56876.36324074074
1.01,56876.36430555556
0.94,56876.3653587963
1.19,56876.37997685185
1.1,56876.38103009259
1.04,56876.38209490741
1.13,56876.38315972222
1.11,56876.38422453704
1.17,56876.38528935185
1.03,56876.386354166665
1.09,56876.38741898148
1.33,56876.3884837963
1.1,56876.389548611114
1.1,56876.390601851854
1.1,56876.39165509259
1.05,56876.39270833333
1.02,56876.39377314815
0.83,56876.39487268519
1.17,56876.397002314814
1.28,56876.39805555555
1.16,56876.41385416667
1.27,56876.41489583333
1.3,56876.41596064815
1.25,56876.43194444444
