masspro_half,masspro_1,masspro_2,masspro_4,masspro_8,masspro_16,masspro,mjd
2.75e-13,8.41e-13,5.4e-15,4.8e-14,1.01e-14,2.9e-14,1.41,56872.27396990741
5.639999999999999e-13,3.7200000000000003e-13,1.73e-13,6.41e-15,1.28e-26,3.56e-14,1.37,56872.27506944445
2.5300000000000003e-13,6.86e-13,7.9e-15,8.56e-14,5.640000000000001e-23,4.85e-14,1.32,56872.27613425926
7.87e-14,6.409999999999999e-13,1.49e-13,1.01e-13,2.01e-21,5.55e-14,1.28,56872.2771875
1.49e-14,6.15e-13,6.110000000000001e-16,6.72e-14,7.8e-15,3.98e-14,1.06,56872.27824074074
1.75e-14,7.31e-13,2.27e-14,3.75e-14,2.16e-14,3.86e-14,1.16,56872.27929398148
2.5e-13,9.109999999999999e-13,1.62e-14,8.13e-14,1.5699999999999999e-21,4.73e-14,1.48,56872.2803587963
8.77e-13,3.9500000000000003e-13,2.29e-13,5.61e-15,5.37e-15,3.61e-14,1.64,56872.28141203704
1.06e-12,1.8600000000000002e-13,1.3200000000000002e-13,5.06e-14,2.05e-15,2.86e-14,1.58,56872.282476851855
5.67e-14,5.95e-13,2.53e-14,9.8e-15,2.05e-14,2.16e-14,1.04,56872.28351851852
5.379999999999999e-13,2.6300000000000004e-13,2.0699999999999998e-13,1.26e-14,6.74e-18,2.64e-14,1.3,56872.284583333334
6.990000000000001e-13,3.66e-13,1.95e-13,1.19e-14,1.1599999999999999e-21,2.96e-14,1.48,56872.285625
2.49e-13,1.2700000000000001e-13,1.6200000000000002e-13,2.98e-14,4.650000000000001e-16,2.96e-14,0.93,56872.286678240744
1.3800000000000002e-13,9.3e-13,7.36e-14,1.09e-14,1.11e-14,2.69e-14,1.4,56872.28774305555
9.37e-13,1.4199999999999998e-12,2.56e-16,6.12e-15,7.050000000000001e-24,2.99e-14,2.13,56872.2887962963
8.13e-13,1.18e-12,1.49e-14,1.65e-15,1.32e-14,3.53e-14,1.95,56872.28986111111
7.31e-13,5.23e-13,7.41e-14,1.9800000000000002e-18,4.97e-15,2.77e-14,1.52,56872.290914351855
1.5800000000000001e-12,1.6100000000000002e-13,2.11e-13,5.28e-14,1.1199999999999999e-15,3.71e-14,1.94,56872.29195601852
1.18e-12,8.679999999999999e-13,3.18e-13,2.64e-14,3.49e-23,4.03e-14,2.15,56872.293020833335
1.9399999999999998e-13,1.5300000000000001e-12,2.59e-13,1.93e-14,1.3e-14,3.99e-14,1.95,56872.294074074074
1.2500000000000001e-12,1.6200000000000002e-12,1.32e-14,3.8e-15,2.38e-22,3.76e-14,2.4,56872.29513888889
9.73e-13,8.61e-13,5.870000000000001e-17,1.6e-13,4.03e-14,8.96e-14,1.98,56872.29619212963
