dimm,mjd
0.94,56874.2459375
0.81,56874.24699074074
1.21,56874.248020833336
0.94,56874.2490625
0.84,56874.25011574074
0.87,56874.251180555555
0.88,56874.252233796295
0.88,56874.25329861111
0.98,56874.25435185185
1.06,56874.255381944444
0.93,56874.256423611114
0.89,56874.25747685185
1.0,56874.25853009259
1.12,56874.25958333333
0.98,56874.26063657407
0.85,56874.26168981481
1.0,56874.26346064815
1.11,56874.26451388889
0.96,56874.2655787037
0.9,56874.26663194445
0.93,56874.26768518519
0.88,56874.268738425926
1.11,56874.26980324074
1.18,56874.270833333336
1.19,56874.271898148145
0.94,56874.272939814815
1.04,56874.27402777778
1.09,56874.27508101852
0.85,56874.27614583333
0.87,56874.27719907407
0.95,56874.27825231481
1.02,56874.27930555555
0.88,56874.28037037037
1.04,56874.281435185185
1.04,56874.282488425924
1.11,56874.283541666664
1.09,56874.28460648148
0.97,56874.28564814815
0.91,56874.28671296296
1.69,56874.287777777776
1.44,56874.288831018515
1.02,56874.28989583333
1.0,56874.29094907407
1.07,56874.29201388889
1.19,56874.293078703704
1.07,56874.29414351852
1.2,56874.29519675926
1.74,56874.29625
1.5,56874.29730324074
1.55,56874.29833333333
0.97,56874.29938657407
0.96,56874.30043981481
0.99,56874.30150462963
0.92,56874.302569444444
0.99,56874.303622685184
0.92,56874.304664351854
0.92,56874.30570601852
0.84,56874.30677083333
0.91,56874.30783564815
1.12,56874.30886574074
1.24,56874.30991898148
1.11,56874.3109837963
1.27,56874.31201388889
1.11,56874.3130787037
0.8,56874.31413194445
0.86,56874.31519675926
0.99,56874.31626157407
1.07,56874.31732638889
0.99,56874.31837962963
1.09,56874.319444444445
0.93,56874.32053240741
1.06,56874.32158564815
0.9,56874.322650462964
1.22,56874.3237037037
1.22,56874.32476851852
1.07,56874.32582175926
1.32,56874.326886574076
1.16,56874.327939814815
1.09,56874.32900462963
1.21,56874.33005787037
1.33,56874.33112268519
1.2,56874.3321875
1.01,56874.33322916667
0.83,56874.334282407406
0.99,56874.33534722222
1.0,56874.33640046296
1.13,56874.337476851855
0.94,56874.338541666664
0.87,56874.33960648148
0.99,56874.3406712963
0.89,56874.34174768518
0.96,56874.34543981482
0.91,56874.346504629626
1.01,56874.34861111111
0.89,56874.3496875
0.85,56874.350752314815
1.07,56874.351805555554
0.87,56874.35288194445
0.98,56874.35393518519
1.13,56874.35501157407
0.87,56874.35607638889
0.91,56874.357141203705
0.75,56874.35821759259
0.95,56874.35927083333
0.81,56874.360347222224
0.88,56874.36141203704
0.91,56874.362488425926
0.95,56874.36355324074
0.86,56874.36461805556
0.81,56874.36572916667
0.89,56874.366793981484
0.78,56874.36787037037
0.96,56874.36892361111
0.86,56874.37
0.79,56874.37106481481
0.82,56874.372141203705
0.83,56874.373194444444
0.95,56874.37427083333
0.82,56874.37533564815
0.85,56874.376388888886
0.78,56874.3774537037
0.8,56874.37851851852
0.89,56874.379594907405
0.72,56874.38065972222
0.8,56874.381736111114
0.69,56874.38280092592
0.79,56874.38385416667
0.72,56874.38491898148
0.81,56874.38599537037
0.78,56874.38706018519
0.86,56874.388136574074
0.88,56874.389189814814
0.69,56874.39026620371
0.83,56874.391331018516
0.71,56874.39239583333
0.74,56874.39344907407
0.79,56874.39451388889
0.76,56874.395590277774
0.7,56874.39666666667
0.72,56874.397731481484
0.72,56874.39879629629
0.67,56874.399872685186
0.72,56874.40094907407
0.67,56874.40201388889
0.67,56874.40309027778
0.69,56874.40414351852
0.75,56874.40523148148
0.73,56874.4062962963
0.72,56874.407372685186
0.74,56874.408425925925
0.74,56874.40950231482
0.67,56874.41056712963
0.65,56874.411631944444
0.74,56874.41269675926
0.64,56874.413773148146
0.67,56874.41484953704
0.68,56874.415925925925
0.67,56874.41699074074
0.64,56874.41804398148
0.73,56874.419120370374
0.67,56874.42019675926
0.78,56874.421273148146
0.79,56874.42234953704
0.82,56874.423414351855
0.91,56874.424479166664
0.72,56874.42555555556
0.69,56874.426620370374
0.73,56874.42767361111
0.77,56874.42875
0.77,56874.42982638889
0.71,56874.4308912037
0.73,56874.431979166664
1.02,56874.43309027778
0.8,56874.434166666666
0.65,56874.43524305556
0.86,56874.43997685185
0.77,56874.44105324074
1.06,56874.44212962963
0.94,56874.4431712963
0.75,56874.444247685184
0.82,56874.448229166665
0.77,56874.44929398148
0.95,56874.45033564815
0.95,56874.45141203704
0.71,56874.45248842592
0.7,56874.45355324074
0.63,56874.45462962963
0.64,56874.45569444444
0.69,56874.45675925926
0.89,56874.4578587963
0.69,56874.45893518518
0.75,56874.46
0.65,56874.46107638889
0.61,56874.4621412037
0.82,56874.46581018518
0.74,56874.466875
0.74,56874.46795138889
0.8,56874.468993055554
0.85,56874.47006944445
0.64,56874.471134259256
0.7,56874.47221064815
0.74,56874.473287037035
0.66,56874.47435185185
0.71,56874.47542824074
0.69,56874.476493055554
0.63,56874.477534722224
0.59,56874.47861111111
0.58,56874.47969907407
0.64,56874.48076388889
0.67,56874.481840277775
