mass,mjd
1.15,56872.37949074074
1.17,56872.38055555556
1.63,56872.38162037037
1.67,56872.38267361111
1.7,56872.383726851855
1.71,56872.38586805556
1.2,56872.38693287037
1.0,56872.38799768518
1.29,56872.389085648145
1.11,56872.39013888889
0.99,56872.3912037037
0.79,56872.39226851852
0.73,56872.39334490741
0.86,56872.39440972222
0.76,56872.39548611111
0.72,56872.39653935185
0.88,56872.39760416667
0.83,56872.398680555554
0.77,56872.39974537037
0.79,56872.40081018519
0.71,56872.40188657407
0.93,56872.404027777775
1.12,56872.40510416667
1.28,56872.406168981484
1.27,56872.40724537037
1.07,56872.40831018519
1.04,56872.409375
1.07,56872.41043981481
0.96,56872.411516203705
0.73,56872.412569444445
0.68,56872.41364583333
0.8,56872.4146875
0.66,56872.41576388889
0.76,56872.41684027778
0.68,56872.41789351852
0.67,56872.418969907405
0.64,56872.4200462963
0.73,56872.421122685184
0.74,56872.4221875
0.97,56872.42325231482
0.88,56872.4243287037
0.7,56872.42542824074
0.77,56872.427569444444
0.76,56872.42865740741
0.76,56872.429710648146
0.76,56872.43077546296
0.82,56872.43185185185
0.69,56872.432916666665
0.69,56872.43399305556
0.67,56872.4350462963
0.71,56872.43612268518
0.96,56872.43724537037
0.79,56872.438310185185
0.69,56872.43938657407
0.71,56872.440474537034
0.63,56872.44420138889
0.78,56872.44634259259
0.81,56872.44741898148
0.94,56872.448483796295
0.75,56872.44954861111
0.7,56872.45060185185
0.74,56872.45166666667
0.79,56872.45274305555
0.66,56872.45380787037
0.54,56872.45594907407
0.72,56872.457025462965
0.67,56872.458090277774
0.61,56872.45914351852
0.66,56872.46021990741
0.64,56872.46131944445
0.71,56872.462372685186
0.89,56872.46344907407
0.59,56872.46451388889
0.58,56872.46559027778
0.81,56872.46665509259
0.63,56872.46774305555
0.56,56872.469872685186
0.66,56872.47094907407
0.68,56872.47201388889
0.56,56872.47306712963
0.49,56872.474131944444
0.51,56872.476273148146
0.38,56872.47734953704
0.4,56872.478414351855
0.41,56872.47949074074
0.3,56872.48056712963
0.47,56872.48164351852
0.51,56872.48270833334
0.53,56872.48378472222
0.62,56872.48484953704
0.63,56872.485914351855
0.77,56872.48700231482
0.69,56872.48806712963
0.61,56872.49018518518
0.68,56872.491261574076
0.61,56872.49233796296
0.69,56872.493414351855
0.57,56872.494479166664
0.77,56872.49555555556
0.69,56872.49662037037
0.66,56872.49769675926
0.64,56872.498761574076
0.59,56872.49982638889
0.67,56872.500914351855
0.73,56872.501979166664
0.82,56872.50304398148
0.79,56872.50413194444
0.72,56872.505208333336
0.8,56872.507361111115
0.98,56872.5084375
0.88,56872.50951388889
0.84,56872.5105787037
0.78,56872.51164351852
0.78,56872.512719907405
0.76,56872.5137962963
0.88,56872.514872685184
0.76,56872.5159375
0.65,56872.517013888886
0.62,56872.51806712963
0.72,56872.51917824074
0.68,56872.52024305556
0.71,56872.52133101852
0.43,56872.52241898148
0.69,56872.5234837963
0.67,56872.524560185186
0.56,56872.525613425925
0.67,56872.52670138889
0.53,56872.527766203704
0.49,56872.52887731481
0.4,56872.529953703706
0.39,56872.53103009259
0.33,56872.53318287037
1.08,56872.53424768519
2.68,56872.53532407407
1.91,56872.536412037036
3.25,56872.53747685185
1.84,56872.53855324074
1.3,56872.53962962963
1.48,56872.54070601852
1.54,56872.54178240741
1.4,56872.54287037037
1.11,56872.543958333335
1.25,56872.54503472222
1.62,56872.54609953704
1.43,56872.54717592592
1.23,56872.54825231482
1.37,56872.54934027778
1.68,56872.55042824074
1.4,56872.55149305556
1.33,56872.55258101852
1.58,56872.55366898148
1.31,56872.5547337963
1.12,56872.55579861111
0.94,56872.556863425925
0.85,56872.55793981482
0.82,56872.559016203704
0.86,56872.56015046296
0.86,56872.561203703706
0.94,56872.56229166667
0.87,56872.56443287037
0.83,56872.56790509259
0.32,56872.56896990741
0.22,56872.57005787037
0.3,56872.57221064815
0.28,56872.573275462964
0.29,56872.57435185185
0.33,56872.57543981481
0.42,56872.576527777775
0.36,56872.57759259259
0.32,56872.578680555554
0.25,56872.57975694445
0.31,56872.58083333333
0.35,56872.58190972222
0.24,56872.58299768518
0.26,56872.584074074075
0.31,56872.585173611114
0.3,56872.58626157408
0.28,56872.58734953704
0.19,56872.588425925926
0.09,56872.58951388889
0.22,56872.590578703705
0.18,56872.591678240744
0.12,56872.59278935185
0.3,56872.59496527778
0.16,56872.596041666664
0.08,56872.601493055554
0.07,56872.60258101852
0.18,56872.603680555556
0.12,56872.60475694444
0.11,56872.60586805556
0.13,56872.60693287037
