dimm,mjd
0.73,57962.25646990741
0.75,57962.25748842592
0.62,57962.258518518516
0.8,57962.25954861111
0.74,57962.26059027778
0.77,57962.26162037037
0.65,57962.262650462966
0.67,57962.26366898148
0.89,57962.264710648145
0.55,57962.28103009259
0.55,57962.28207175926
0.55,57962.32340277778
0.5,57962.32443287037
0.55,57962.325474537036
0.46,57962.32650462963
0.53,57962.3275462963
0.43,57962.32858796296
0.52,57962.32962962963
0.57,57962.33168981481
0.55,57962.33273148148
0.54,57962.333761574075
0.71,57962.33583333333
0.65,57962.336875
0.67,57962.337905092594
0.73,57962.33893518519
0.68,57962.33997685185
0.77,57962.34100694444
0.89,57962.34204861111
0.76,57962.343090277776
0.79,57962.34412037037
0.73,57962.34516203704
0.84,57962.3462037037
0.92,57962.34724537037
0.88,57962.348275462966
1.02,57962.351377314815
0.95,57962.35346064815
1.05,57962.35450231482
0.99,57962.35554398148
0.99,57962.356574074074
0.91,57962.357615740744
0.94,57962.35865740741
0.83,57962.35969907408
0.87,57962.36074074074
0.87,57962.36177083333
0.96,57962.3628125
0.83,57962.368368055555
0.7,57962.36939814815
0.64,57962.370462962965
0.65,57962.37150462963
0.82,57962.38638888889
0.79,57962.38744212963
0.74,57962.38863425926
0.77,57962.389872685184
0.71,57962.3909375
0.78,57962.39212962963
0.88,57962.39332175926
0.85,57962.39439814815
0.73,57962.395590277774
0.72,57962.396828703706
0.83,57962.39791666667
0.75,57962.399039351854
0.96,57962.4002662037
0.84,57962.40131944444
0.9,57962.40255787037
1.07,57962.40378472222
0.98,57962.40488425926
0.98,57962.40605324074
1.02,57962.40723379629
1.0,57962.40828703704
1.09,57962.40945601852
1.0,57962.41070601852
0.99,57962.411782407406
1.02,57962.41297453704
1.39,57962.41420138889
1.83,57962.41533564815
1.32,57962.41643518519
1.68,57962.41768518519
0.92,57962.450324074074
0.95,57962.451365740744
1.06,57962.45240740741
0.97,57962.45344907408
0.87,57962.45449074074
1.23,57962.45553240741
1.02,57962.45657407407
1.12,57962.46288194445
0.76,57962.46392361111
1.08,57962.46497685185
1.08,57962.46704861111
1.14,57962.46807870371
1.13,57962.46913194445
0.88,57962.4712037037
1.04,57962.47224537037
1.12,57962.473287037035
0.86,57962.474328703705
1.18,57962.47641203704
1.11,57962.47746527778
0.7,57962.47849537037
1.07,57962.47987268519
0.8,57962.4809375
0.97,57962.48300925926
0.93,57962.48509259259
0.87,57962.48616898148
0.96,57962.487222222226
1.16,57962.48930555556
1.33,57962.49034722222
1.05,57962.49138888889
1.41,57962.49244212963
1.3,57962.493472222224
1.11,57962.49451388889
1.38,57962.49556712963
1.07,57962.4966087963
0.98,57962.49765046296
1.25,57962.49974537037
1.02,57962.5018287037
1.04,57962.50287037037
0.88,57962.503912037035
0.99,57962.50498842593
0.82,57962.50601851852
1.03,57962.50811342592
0.99,57962.51020833333
0.96,57962.51125
0.93,57962.51230324074
1.0,57962.514398148145
1.16,57962.515439814815
1.0,57962.516493055555
1.35,57962.51857638889
1.12,57962.51965277778
1.57,57962.52070601852
1.63,57962.5228125
1.4,57962.52490740741
1.12,57962.52594907407
1.04,57962.52701388889
0.8,57962.5291087963
1.12,57962.5312037037
1.02,57962.53329861111
1.27,57962.53435185185
0.83,57962.535405092596
0.84,57962.537523148145
0.85,57962.538564814815
0.75,57962.540671296294
0.89,57962.541712962964
1.13,57962.542766203704
0.94,57962.54381944444
0.94,57962.54487268518
1.28,57962.54696759259
1.37,57962.54803240741
1.36,57962.549097222225
1.29,57962.55119212963
1.1,57962.55224537037
1.28,57962.553298611114
1.41,57962.55435185185
1.5,57962.555393518516
1.54,57962.5575
1.6,57962.559594907405
1.28,57962.560636574075
1.12,57962.56170138889
0.89,57962.56381944445
1.01,57962.56591435185
0.93,57962.56696759259
1.17,57962.568020833336
1.02,57962.570127314815
1.4,57962.571180555555
1.69,57962.57224537037
1.43,57962.57335648148
1.73,57962.57546296297
1.67,57962.576516203706
2.07,57962.577569444446
1.22,57962.57863425926
1.72,57962.57969907407
1.49,57962.58074074074
1.65,57962.58363425926
1.39,57962.5846875
1.35,57962.58621527778
1.11,57962.58799768519
1.51,57962.58938657407
1.17,57962.590787037036
1.24,57962.592939814815
1.29,57962.593993055554
1.67,57962.59505787037
1.55,57962.59609953704
1.14,57962.59715277778
1.15,57962.599270833336
1.42,57962.600335648145
1.03,57962.606145833335
1.06,57962.6071875
1.23,57962.608252314814
1.21,57962.61038194445
1.04,57962.6125
1.27,57962.61356481481
1.27,57962.61461805556
1.08,57962.61568287037
1.0,57962.61672453704
1.11,57962.61777777778
0.91,57962.61885416666
0.94,57962.61990740741
0.86,57962.62097222222
0.94,57962.62204861111
1.08,57962.624131944445
0.99,57962.624131944445
0.98,57962.62519675926
0.86,57962.62625
0.89,57962.62731481482
0.99,57962.62836805556
1.09,57962.62943287037
