masspro_half,masspro_1,masspro_2,masspro_4,masspro_8,masspro_16,masspro,mjd
1.1299999999999999e-16,1.4300000000000002e-15,1.1e-13,3.2299999999999994e-13,1.8600000000000002e-13,1.67e-14,0.97,57962.38600694444
3.0700000000000002e-18,6.63e-15,3.14e-14,1.76e-13,1.4300000000000002e-13,3.91e-17,0.69,57962.388287037036
1.08e-18,2.55e-16,4.62e-14,1.6200000000000002e-13,1.5e-13,1.13e-15,0.69,57962.389502314814
4.4e-18,6.040000000000001e-20,7.74e-14,1.5e-13,1.6200000000000002e-13,1.34e-16,0.72,57962.3905787037
1.01e-16,4e-15,3.62e-14,1.4599999999999998e-13,1.53e-13,1.09e-14,0.68,57962.39177083333
7.65e-15,4.65e-15,1.22e-13,1.7100000000000003e-13,1.8100000000000004e-13,1.14e-15,0.83,57962.39295138889
3.17e-14,3.1899999999999996e-18,6.56e-14,1.4800000000000003e-13,1.88e-13,2e-15,0.77,57962.39402777778
1.25e-14,5.53e-20,4.68e-14,2.05e-13,1.09e-13,5.14e-15,0.71,57962.39644675926
3.2200000000000003e-15,3.31e-14,1.32e-14,1.7899999999999997e-13,1.22e-13,7.509999999999999e-17,0.68,57962.3975462963
1.4300000000000002e-21,8.56e-22,3.13e-14,1.7899999999999997e-13,1.17e-13,5.46e-22,0.65,57962.39869212963
9.97e-19,3.55e-15,7.35e-14,1.53e-13,1.3300000000000001e-13,6.9e-23,0.69,57962.39989583333
7.440000000000001e-16,5.6600000000000005e-15,4.39e-14,1.83e-13,1.15e-13,1.9600000000000003e-21,0.68,57962.400972222225
3.9e-15,7.26e-14,2.21e-14,2.7800000000000003e-13,2.0699999999999998e-13,1.04e-14,0.93,57962.40341435185
8.62e-14,5.28e-15,8.990000000000001e-15,3.3600000000000003e-13,1.8000000000000002e-13,1.99e-14,0.97,57962.40452546296
8.69e-14,5.51e-14,9.070000000000001e-15,2.1600000000000004e-13,1.3e-13,2.03e-14,0.86,57962.406863425924
2.91e-14,1.21e-13,2.37e-14,4.2100000000000007e-13,2.01e-13,2.1e-14,1.13,57962.4090625
2.81e-17,1.3800000000000002e-13,8.49e-14,4.18e-13,2.9e-13,1.23e-14,1.23,57962.41034722222
1.3e-13,1.23e-13,2.96e-17,1.2700000000000001e-13,1.87e-13,3.4399999999999996e-17,0.91,57962.41261574074
7.36e-13,6.779999999999999e-24,5.45e-14,4.89e-14,1.04e-13,7.41e-15,1.23,57962.41380787037
1.31e-12,6.56e-14,3.96e-16,1.74e-14,1.2799999999999998e-13,6.040000000000001e-16,1.63,57962.41496527778
1.2e-12,1.8e-15,4.92e-16,3.7e-14,6.5e-14,8.91e-15,1.5,57962.417291666665
