mass,mjd
0.21,57952.27025462963
0.22,57952.27128472222
0.2,57952.27232638889
0.21,57952.273356481484
0.21,57952.27438657408
0.21,57952.27542824074
0.19,57952.2796875
0.31,57952.28071759259
0.38,57952.28175925926
0.31,57952.282800925925
0.3,57952.28383101852
0.57,57952.28486111111
0.15,57952.285891203705
0.19,57952.287986111114
0.51,57952.29005787037
0.49,57952.29211805556
0.12,57952.29420138889
0.28,57952.295219907406
0.26,57952.296261574076
0.2,57952.29833333333
2.21,57952.299375
0.49,57952.300405092596
0.22,57952.30143518518
0.47,57952.30247685185
0.47,57952.30349537037
0.72,57952.30453703704
0.57,57952.3055787037
0.35,57952.30662037037
0.29,57952.307650462964
0.4,57952.30869212963
0.26,57952.30972222222
0.33,57952.31076388889
0.2,57952.31180555555
0.11,57952.31283564815
0.22,57952.313888888886
0.25,57952.314930555556
0.09,57952.31597222222
0.19,57952.31805555556
0.33,57952.32013888889
0.35,57952.32116898148
0.32,57952.32221064815
0.26,57952.32326388889
0.4,57952.32429398148
0.41,57952.32533564815
0.43,57952.326377314814
0.21,57952.32846064815
0.21,57952.33054398148
0.2,57952.33158564815
0.17,57952.33262731481
0.18,57952.33366898148
0.16,57952.33679398148
0.14,57952.33887731482
0.14,57952.34097222222
0.2,57952.34201388889
0.21,57952.343043981484
0.11,57952.34409722222
0.18,57952.34619212963
0.16,57952.348275462966
0.15,57952.34931712963
0.12,57952.35034722222
0.12,57952.35244212963
0.14,57952.353483796294
0.24,57952.354537037034
0.25,57952.355578703704
0.23,57952.35663194444
0.06,57952.35767361111
0.11,57952.358715277776
0.19,57952.36079861111
0.29,57952.36289351852
0.08,57952.36393518518
0.18,57952.36497685185
0.24,57952.367060185185
0.2,57952.368101851855
0.1,57952.37018518519
0.15,57952.37122685185
0.12,57952.37226851852
0.07,57952.37331018518
0.07,57952.375393518516
0.18,57952.37747685185
0.12,57952.37851851852
0.14,57952.37957175926
0.26,57952.38061342593
0.18,57952.38165509259
0.22,57952.38269675926
0.36,57952.38375
0.45,57952.385833333334
0.29,57952.38688657407
0.31,57952.38792824074
0.31,57952.388969907406
0.32,57952.390011574076
0.11,57952.3971875
0.14,57952.39822916667
0.23,57952.39928240741
0.19,57952.40032407407
0.14,57952.40136574074
0.11,57952.40241898148
0.19,57952.40347222222
0.17,57952.40452546296
0.18,57952.40560185185
0.21,57952.406643518516
0.28,57952.408738425926
0.25,57952.409780092596
0.23,57952.410833333335
0.21,57952.411875
0.16,57952.41292824074
0.2,57952.413981481484
0.19,57952.41501157408
0.13,57952.41711805556
0.14,57952.418171296296
0.15,57952.419224537036
0.06,57952.420266203706
0.16,57952.42130787037
0.33,57952.423414351855
0.11,57952.42550925926
0.21,57952.4265625
0.16,57952.427615740744
0.13,57952.42865740741
0.17,57952.429710648146
0.17,57952.430763888886
0.19,57952.43179398148
0.17,57952.433900462966
0.18,57952.434953703705
0.24,57952.436006944445
0.19,57952.438101851854
0.24,57952.43916666666
0.21,57952.44021990741
0.2,57952.44127314815
0.15,57952.44231481481
0.06,57952.44440972222
0.19,57952.46244212963
0.19,57952.46349537037
0.25,57952.46454861111
0.25,57952.46664351852
0.26,57952.467685185184
0.26,57952.46875
0.27,57952.46980324074
0.36,57952.47085648148
0.32,57952.47190972222
0.27,57952.472962962966
0.29,57952.474016203705
0.27,57952.475069444445
0.32,57952.476122685184
0.37,57952.477175925924
0.27,57952.47822916666
0.27,57952.47928240741
0.32,57952.48033564815
0.3,57952.48243055555
0.3,57952.48349537037
0.24,57952.4903587963
0.26,57952.49351851852
0.07,57952.494571759256
0.19,57952.49561342593
0.16,57952.497719907406
0.52,57952.501909722225
0.29,57952.50402777778
2.55,57952.50612268518
2.05,57952.50717592592
2.05,57952.50822916667
2.05,57952.50928240741
2.05,57952.51033564815
2.05,57952.51138888889
0.41,57952.51243055556
1.45,57952.52193287037
1.19,57952.522986111115
0.39,57952.54150462963
0.28,57952.54362268518
0.64,57952.54782407408
0.39,57952.54887731482
4.05,57952.55099537037
0.21,57952.56758101852
0.34,57952.568657407406
0.47,57952.569710648146
0.47,57952.570763888885
0.52,57952.57181712963
1.56,57952.57287037037
0.48,57952.57815972222
0.45,57952.595300925925
0.21,57952.596354166664
0.31,57952.597407407404
0.48,57952.59952546296
0.46,57952.600590277776
0.48,57952.601643518516
0.5,57952.60269675926
0.45,57952.60481481482
