mass,mjd
0.62,57960.26935185185
0.51,57960.270416666666
0.5,57960.271469907406
0.45,57960.27255787037
0.44,57960.273680555554
0.34,57960.27478009259
0.34,57960.27591435185
0.24,57960.276979166665
0.3,57960.27806712963
0.41,57960.279131944444
0.74,57960.28019675926
0.57,57960.28246527778
0.5,57960.28465277778
0.65,57960.285833333335
0.66,57960.287997685184
0.61,57960.28920138889
0.62,57960.290289351855
0.84,57960.29136574074
0.56,57960.29355324074
0.56,57960.295752314814
0.32,57960.297951388886
0.4,57960.299108796295
0.71,57960.30018518519
0.5,57960.30126157407
0.63,57960.30337962963
0.69,57960.30454861111
0.61,57960.30677083333
0.67,57960.30788194444
0.56,57960.30893518519
0.7,57960.30997685185
0.56,57960.31105324074
0.45,57960.31212962963
0.77,57960.31438657407
0.48,57960.31655092593
0.49,57960.31768518518
0.62,57960.31878472222
0.65,57960.31994212963
0.88,57960.322175925925
1.01,57960.324375
0.85,57960.32546296297
0.77,57960.32777777778
0.93,57960.32891203704
0.71,57960.33113425926
0.93,57960.33331018518
0.89,57960.33452546296
0.86,57960.33677083333
1.13,57960.33902777778
0.85,57960.34019675926
1.09,57960.34133101852
1.37,57960.343564814815
1.26,57960.34578703704
1.05,57960.34689814815
1.35,57960.34908564815
1.4,57960.35190972222
1.11,57960.354097222225
1.16,57960.3562962963
0.63,57960.357407407406
0.68,57960.36015046296
0.98,57960.36243055556
0.83,57960.363599537035
1.29,57960.36578703704
1.0,57960.367951388886
0.62,57960.3750462963
0.67,57960.376226851855
0.77,57960.3783912037
0.79,57960.37950231481
0.82,57960.38172453704
0.91,57960.38400462963
0.91,57960.38517361111
1.07,57960.387453703705
1.34,57960.38862268518
1.03,57960.3908912037
1.1,57960.39215277778
0.93,57960.39439814815
