dimm,mjd
0.47,57951.2505787037
0.46,57951.251597222225
0.47,57951.25262731482
0.49,57951.253657407404
0.43,57951.25467592593
0.49,57951.256736111114
0.5,57951.25879629629
0.46,57951.25982638889
0.41,57951.26085648148
0.46,57951.26290509259
0.41,57951.26392361111
0.42,57951.264965277776
0.41,57951.26599537037
0.42,57951.26702546296
0.38,57951.268055555556
0.34,57951.26980324074
0.39,57951.271898148145
0.4,57951.27292824074
0.34,57951.27395833333
0.35,57951.275
0.34,57951.276041666664
0.35,57951.277083333334
0.52,57951.27914351852
0.32,57951.28239583333
0.42,57951.283425925925
0.36,57951.28445601852
0.37,57951.28548611111
0.33,57951.286516203705
0.35,57951.28859953704
0.31,57951.28962962963
0.46,57951.290659722225
0.34,57951.29170138889
0.33,57951.29273148148
0.4,57951.293761574074
0.39,57951.294803240744
0.35,57951.29584490741
0.4,57951.29790509259
0.39,57951.29895833333
0.32,57951.299988425926
0.31,57951.30207175926
0.36,57951.30310185185
0.41,57951.304143518515
0.53,57951.305185185185
0.4,57951.30621527778
0.39,57951.30761574074
0.43,57951.308645833335
0.36,57951.30967592593
0.36,57951.311736111114
0.38,57951.31381944445
0.32,57951.31487268519
0.31,57951.31590277778
0.32,57951.31798611111
0.45,57951.32005787037
0.3,57951.32212962963
0.31,57951.323171296295
0.27,57951.324212962965
0.3,57951.32525462963
0.37,57951.3262962963
0.31,57951.328368055554
0.3,57951.329409722224
0.33,57951.33043981482
0.33,57951.33148148148
0.35,57951.33252314815
0.3,57951.33356481481
0.3,57951.33459490741
0.31,57951.33563657408
0.32,57951.33667824074
0.37,57951.33771990741
0.34,57951.33876157407
0.31,57951.339791666665
0.38,57951.340833333335
0.34,57951.341875
0.31,57951.34291666667
0.26,57951.34394675926
0.26,57951.344988425924
0.28,57951.346030092594
0.31,57951.34707175926
0.36,57951.34811342593
0.32,57951.34915509259
0.35,57951.35019675926
0.34,57951.35123842592
0.38,57951.353321759256
0.34,57951.35542824074
0.37,57951.357511574075
0.42,57951.35958333333
0.38,57951.360625
0.34,57951.36167824074
0.42,57951.36271990741
0.39,57951.36376157407
0.42,57951.364803240744
0.49,57951.36584490741
0.43,57951.36688657408
0.39,57951.36791666667
0.35,57951.37001157407
0.34,57951.372094907405
0.32,57951.373136574075
0.34,57951.37417824074
0.3,57951.37626157407
0.32,57951.37730324074
0.35,57951.378333333334
0.36,57951.37938657407
0.34,57951.380428240744
0.33,57951.38146990741
0.32,57951.382523148146
0.4,57951.38459490741
0.41,57951.38564814815
0.45,57951.38668981481
0.4,57951.38774305556
0.45,57951.38878472222
0.52,57951.389814814815
0.47,57951.390868055554
0.52,57951.391909722224
0.58,57951.392962962964
0.36,57951.39891203704
0.5,57951.39994212963
0.51,57951.40099537037
0.39,57951.402037037034
0.5,57951.40311342593
0.45,57951.40415509259
0.42,57951.40521990741
0.69,57951.406273148146
0.46,57951.407326388886
0.51,57951.40940972222
0.47,57951.410462962966
0.46,57951.41150462963
0.52,57951.413611111115
0.5,57951.41465277778
0.5,57951.41569444445
0.45,57951.41780092593
0.41,57951.418854166666
0.59,57951.419895833336
0.53,57951.422002314815
0.59,57951.42304398148
0.43,57951.424097222225
0.49,57951.42513888889
0.62,57951.42619212963
0.52,57951.42724537037
0.53,57951.42828703704
0.64,57951.42934027778
0.63,57951.43038194445
0.63,57951.431435185186
0.48,57951.43247685185
0.41,57951.434594907405
0.42,57951.435648148145
0.48,57951.43670138889
0.33,57951.43777777778
0.38,57951.43881944445
0.36,57951.439884259256
0.4,57951.44092592593
0.38,57951.441979166666
0.39,57951.443032407406
0.39,57951.444085648145
0.37,57951.44513888889
0.35,57951.44619212963
0.36,57951.44724537037
0.42,57951.44829861111
0.46,57951.45039351852
0.43,57951.45144675926
0.41,57951.4525
0.43,57951.45355324074
0.4,57951.45460648148
0.5,57951.455659722225
0.49,57951.45670138889
0.45,57951.45775462963
0.45,57951.458819444444
0.46,57951.459872685184
0.6,57951.46092592592
0.56,57951.46302083333
0.45,57951.4640625
0.4,57951.46512731481
0.44,57951.4672337963
0.47,57951.46934027778
0.35,57951.470405092594
0.51,57951.47619212963
0.42,57951.47827546296
0.48,57951.47934027778
0.39,57951.48039351852
0.35,57951.48144675926
0.34,57951.4825
0.55,57951.48355324074
0.37,57951.486342592594
0.36,57951.49203703704
0.55,57951.49309027778
0.39,57951.49413194445
0.31,57951.49623842593
0.37,57951.498344907406
0.31,57951.499398148146
0.36,57951.500439814816
0.4,57951.502546296295
0.42,57951.50465277778
0.37,57951.506747685184
0.43,57951.50885416667
0.42,57951.50989583333
0.42,57951.51094907407
0.39,57951.51199074074
0.39,57951.51305555556
0.38,57951.51515046296
0.36,57951.51726851852
0.42,57951.51832175926
0.4,57951.51936342593
0.39,57951.52042824074
0.34,57951.52148148148
0.36,57951.52253472222
0.37,57951.52465277778
0.37,57951.52570601852
0.38,57951.528495370374
0.4,57951.52953703704
0.35,57951.530590277776
0.41,57951.531643518516
0.41,57951.53269675926
0.32,57951.53375
0.32,57951.53480324074
0.32,57951.53585648148
0.34,57951.53796296296
0.32,57951.54008101852
0.35,57951.54112268519
0.36,57951.5421875
0.36,57951.54429398148
0.37,57951.54641203704
0.37,57951.547476851854
0.33,57951.54851851852
0.32,57951.54957175926
0.29,57951.550625
0.33,57951.55167824074
0.35,57951.55274305555
0.32,57951.5537962963
0.36,57951.55486111111
0.38,57951.555914351855
0.38,57951.556967592594
0.33,57951.55803240741
0.34,57951.56013888889
0.31,57951.561203703706
0.3,57951.562256944446
0.31,57951.56438657407
0.32,57951.56649305556
0.31,57951.56862268518
0.33,57951.57072916667
0.35,57951.57178240741
0.35,57951.57283564815
0.35,57951.573912037034
0.5,57951.57497685185
0.49,57951.57603009259
0.45,57951.57709490741
0.43,57951.578148148146
0.44,57951.57921296296
0.49,57951.5802662037
0.56,57951.582395833335
0.52,57951.58452546296
0.47,57951.58679398148
0.46,57951.587905092594
0.55,57951.58899305556
0.58,57951.590046296296
0.52,57951.5921875
0.48,57951.59324074074
0.49,57951.594293981485
0.49,57951.59642361111
0.49,57951.598541666666
0.56,57951.6006712963
0.47,57951.60173611111
0.46,57951.602800925924
0.43,57951.60386574074
0.43,57951.60493055556
0.33,57951.6065625
0.35,57951.607627314814
0.33,57951.60869212963
0.35,57951.60975694445
0.32,57951.61114583333
0.37,57951.61498842593
0.34,57951.61604166667
0.37,57951.61709490741
0.39,57951.61921296296
0.32,57951.62133101852
0.41,57951.62238425926
0.36,57951.6234375
0.35,57951.62451388889
0.41,57951.6255787037
0.48,57951.62664351852
