dimm,mjd
0.56,57952.250555555554
0.7,57952.25261574074
0.5,57952.25363425926
0.65,57952.25467592593
0.83,57952.25672453704
0.73,57952.25775462963
0.74,57952.258784722224
0.58,57952.25981481482
0.54,57952.26086805556
0.69,57952.26189814815
0.55,57952.26291666667
0.58,57952.26395833334
0.58,57952.26498842592
0.53,57952.266018518516
0.55,57952.26707175926
0.48,57952.26810185185
0.45,57952.269907407404
0.46,57952.27197916667
0.43,57952.27300925926
0.52,57952.274050925924
0.49,57952.27611111111
0.56,57952.27935185185
0.67,57952.280381944445
0.9,57952.28141203704
0.62,57952.2824537037
0.45,57952.283483796295
0.54,57952.284525462965
0.42,57952.28658564815
0.58,57952.28868055555
0.51,57952.29074074074
0.73,57952.2928125
0.53,57952.293854166666
0.45,57952.29488425926
0.5,57952.29592592592
0.38,57952.296956018516
0.4,57952.297997685186
0.44,57952.29903935185
0.45,57952.30005787037
0.53,57952.301087962966
0.49,57952.30212962963
0.63,57952.30315972222
0.54,57952.30420138889
0.44,57952.305231481485
0.48,57952.30627314815
0.56,57952.30730324074
0.48,57952.308344907404
0.43,57952.309386574074
0.38,57952.310428240744
0.4,57952.31145833333
0.41,57952.3125
0.4,57952.31355324074
0.39,57952.31459490741
0.4,57952.31563657407
0.38,57952.316666666666
0.36,57952.317708333336
0.35,57952.31875
0.39,57952.31979166667
0.41,57952.32083333333
0.41,57952.321875
0.41,57952.322916666664
0.38,57952.323958333334
0.41,57952.325
0.34,57952.32707175926
0.34,57952.32811342592
0.35,57952.32915509259
0.42,57952.330196759256
0.33,57952.331238425926
0.32,57952.332291666666
0.3,57952.33332175926
0.27,57952.33436342593
0.29,57952.33540509259
0.29,57952.33644675926
0.34,57952.3375
0.33,57952.338530092595
0.33,57952.33957175926
0.56,57952.340625
0.43,57952.34166666667
0.32,57952.34270833333
0.36,57952.34375
0.34,57952.34480324074
0.45,57952.34583333333
0.4,57952.34688657407
0.42,57952.34792824074
0.43,57952.348969907405
0.4,57952.350011574075
0.54,57952.35105324074
0.64,57952.352106481485
0.66,57952.35313657407
0.59,57952.35417824074
0.53,57952.355219907404
0.6,57952.35628472222
0.43,57952.35732638889
0.43,57952.35836805555
0.56,57952.35940972222
0.57,57952.36046296296
0.59,57952.36150462963
0.47,57952.362546296295
0.52,57952.36357638889
0.61,57952.36462962963
0.58,57952.3656712963
0.37,57952.36775462963
0.47,57952.368796296294
0.56,57952.369837962964
0.49,57952.3719212963
0.35,57952.37400462963
0.36,57952.37505787037
0.41,57952.37608796296
0.48,57952.37712962963
0.37,57952.37818287037
0.37,57952.379224537035
0.33,57952.380266203705
0.4,57952.38234953704
0.39,57952.38340277778
0.49,57952.38444444445
0.53,57952.38548611111
0.42,57952.38652777778
0.4,57952.38758101852
0.37,57952.38862268518
0.38,57952.38966435185
0.37,57952.390706018516
0.3,57952.397881944446
0.35,57952.39892361111
0.43,57952.399976851855
0.37,57952.401030092595
0.35,57952.40207175926
0.36,57952.403125
0.4,57952.404178240744
0.38,57952.40523148148
0.33,57952.40630787037
0.38,57952.40734953704
0.41,57952.40840277778
0.35,57952.40944444444
