masspro_half,masspro_1,masspro_2,masspro_4,masspro_8,masspro_16,masspro,mjd
2.9199999999999997e-23,1.48e-22,3.9800000000000003e-20,9.92e-17,2.88e-14,2.04e-14,0.21,57951.269467592596
1.63e-21,1.0300000000000001e-22,2.4400000000000002e-21,3.2399999999999998e-15,2.72e-14,1.5e-14,0.2,57951.27050925926
2.39e-22,7.12e-24,3.9999999999999997e-22,4.0099999999999996e-16,2.65e-14,1.24e-14,0.18,57951.27155092593
1.01e-21,7.410000000000001e-22,2.22e-22,5.16e-15,3.36e-14,1.27e-14,0.22,57951.273622685185
1.9300000000000003e-21,1.53e-21,2.33e-23,4.32e-15,2.79e-14,1.33e-14,0.2,57951.27465277778
1.8100000000000002e-21,1.74e-22,6.790000000000001e-21,2.3899999999999998e-15,2.63e-14,1.22e-14,0.19,57951.27569444444
3.45e-23,5.5500000000000005e-22,1.6899999999999998e-20,8.17e-15,3.89e-14,9.28e-15,0.23,57951.276724537034
1.04e-22,3.6e-23,1.73e-20,1.28e-14,2.93e-14,1.55e-14,0.23,57951.277766203704
1.51e-21,2.0200000000000002e-22,2.89e-23,7.3e-15,3.18e-14,1.45e-14,0.22,57951.27880787037
2.2000000000000002e-23,4.8700000000000004e-20,5.7e-21,9.85e-15,3.78e-16,1.87e-14,0.15,57951.28204861111
2.17e-21,7.98e-22,1.14e-19,1.17e-14,8.67e-16,2.26e-14,0.17,57951.28309027778
6.729999999999999e-23,4.62e-22,8.46e-21,1.98e-14,1.2e-15,2.52e-14,0.2,57951.284108796295
2.4099999999999997e-22,2.13e-19,1.55e-19,4.9e-15,2.72e-14,1.6e-14,0.2,57951.28513888889
6.54e-23,1.07e-21,5.81e-21,3.88e-14,1.29e-15,1.93e-14,0.23,57951.28618055556
1.26e-23,4.5e-22,6.12e-21,3.8e-14,4.04e-14,1.6e-14,0.31,57951.287210648145
1.19e-22,1.21e-15,1.01e-16,3.19e-14,5.73e-15,1.36e-14,0.22,57951.288252314815
3.59e-23,1.28e-15,1.3800000000000001e-15,1.22e-14,9.21e-15,1.44e-14,0.18,57951.28928240741
5.84e-22,2.5800000000000002e-23,1.47e-20,4.18e-14,3.2e-15,1.84e-14,0.24,57951.291354166664
1.59e-23,3.56e-18,3.85e-15,3.64e-14,9.92e-15,1.69e-14,0.25,57951.29342592593
3.5e-23,4.82e-16,3.68e-18,2.49e-14,7.16e-15,1.58e-14,0.2,57951.29445601852
3.64e-23,1.8700000000000002e-21,1.72e-16,2.76e-14,1.09e-14,2.1e-14,0.23,57951.295486111114
2.9299999999999997e-22,1.7600000000000002e-22,1.09e-20,3.34e-14,3.52e-14,1.96e-14,0.29,57951.29652777778
1.6700000000000001e-22,3.12e-16,1.6899999999999999e-15,7.13e-14,8.790000000000001e-15,2.67e-14,0.33,57951.29756944445
1.6600000000000001e-21,3.98e-15,8.109999999999999e-21,1.98e-14,4.09e-14,1.99e-14,0.29,57951.29859953704
2.26e-22,1.0300000000000001e-23,4.5399999999999997e-20,3.18e-15,2.44e-14,1.78e-14,0.2,57951.2996412037
1.2600000000000001e-24,4.76e-22,4.45e-20,7.16e-16,3.08e-14,1.5e-14,0.2,57951.30068287037
3.39e-22,2.81e-23,7.399999999999999e-21,7.87e-16,2.19e-14,1.77e-14,0.18,57951.30275462963
2.01e-20,1.34e-14,6.209999999999999e-23,5.42e-16,1.74e-14,2.09e-14,0.21,57951.3037962963
8.36e-16,8.990000000000001e-15,2.79e-19,1.56e-14,6.11e-15,3.06e-14,0.24,57951.30483796296
6.36e-23,5.72e-23,3.8e-20,2.04e-14,2.07e-15,2.92e-14,0.21,57951.30587962963
1.4300000000000002e-21,8.990000000000001e-23,1.21e-20,2.0099999999999999e-16,4.22e-14,3.58e-14,0.27,57951.30726851852
7.79e-23,1.1599999999999999e-21,8.540000000000001e-23,6.44e-16,4.72e-14,3.2e-14,0.28,57951.30829861111
1.32e-21,7.38e-22,4.63e-16,2.3e-15,2.83e-14,2.81e-14,0.23,57951.309328703705
1.0300000000000001e-21,7.230000000000001e-24,6.58e-23,3.6e-19,1.71e-14,2.78e-14,0.2,57951.31037037037
1.01e-21,6.38e-23,1.53e-22,4.83e-22,1.25e-14,2.29e-14,0.17,57951.31140046296
1.53e-21,1.9e-19,3.2299999999999997e-24,4.26e-15,9.82e-16,2.28e-14,0.15,57951.312430555554
8.33e-22,3.84e-15,8.58e-21,8.29e-15,1.36e-15,2.09e-14,0.17,57951.313472222224
1.9e-23,3.36e-22,1.6600000000000001e-21,7.35e-15,7.059999999999999e-16,2.63e-14,0.17,57951.31452546296
1.7e-14,1.75e-23,4.31e-23,5.4299999999999995e-15,1.9300000000000002e-15,2.54e-14,0.21,57951.315567129626
1.4899999999999999e-21,1.74e-16,6.91e-22,2.54e-15,3.7e-15,1.78e-14,0.14,57951.31659722222
1.5999999999999999e-21,2.4199999999999998e-23,8.140000000000002e-19,8.06e-15,7.46e-16,2e-14,0.15,57951.31866898148
2.95e-23,9.79e-16,4.2100000000000003e-22,2.6100000000000002e-15,5.190000000000001e-16,1.94e-14,0.13,57951.319710648146
7.09e-23,8.689999999999999e-16,2.3900000000000002e-23,3.25e-15,1.8600000000000002e-15,2.37e-14,0.15,57951.320752314816
4.32e-21,9.82e-20,6.99e-22,7.19e-15,4.2400000000000004e-16,1.94e-14,0.14,57951.32282407407
4.68e-22,6.4999999999999995e-22,6.13e-22,1.9199999999999997e-22,1.58e-14,1.56e-14,0.16,57951.32386574074
7.27e-22,7.520000000000001e-23,3e-19,3.25e-16,1.6e-14,1.46e-14,0.16,57951.324907407405
3.0800000000000003e-22,1.4100000000000001e-22,2.2399999999999997e-19,7.0299999999999995e-15,5.26e-16,1.46e-14,0.13,57951.325949074075
7.5e-24,1.1599999999999998e-22,2.1800000000000003e-21,2.2400000000000003e-20,1.77e-14,1.57e-14,0.16,57951.32697916667
2.18e-23,1.45e-22,2.67e-19,1.28e-16,2.16e-14,1.89e-14,0.18,57951.32802083333
1.52e-14,1.58e-14,9.52e-22,2.68e-15,1.6e-15,1.41e-14,0.21,57951.3290625
1.7199999999999998e-21,3.93e-23,8.28e-22,4.95e-17,4.32e-15,1.08e-14,0.1,57951.330104166664
2.22e-22,2.37e-22,3.18e-19,4.6e-15,1.43e-14,1.18e-14,0.16,57951.33113425926
1.7100000000000003e-21,4.31e-15,1.48e-16,8.1e-15,6.97e-15,1.34e-14,0.16,57951.33217592593
1.6600000000000001e-23,1.9800000000000002e-15,6.62e-16,4.7799999999999996e-15,9.25e-15,1.17e-14,0.15,57951.33320601852
9.31e-22,7.98e-15,6.26e-22,4.2100000000000003e-22,2.75e-16,1.41e-14,0.13,57951.33528935185
1.12e-21,1.2300000000000002e-21,3.01e-21,1.16e-14,7.22e-16,1.47e-14,0.14,57951.336331018516
2.5899999999999996e-23,5.84e-24,1.6199999999999999e-15,4.88e-15,1.37e-14,1.53e-14,0.17,57951.33736111111
1.38e-14,2.93e-15,4.37e-16,7.53e-15,1.13e-15,1.86e-14,0.19,57951.33840277778
2.0999999999999997e-21,7.08e-17,2.6499999999999998e-18,1.95e-14,8.92e-15,1.5e-14,0.19,57951.33944444444
1.76e-21,3.5899999999999997e-16,1.2e-16,1.14e-14,6.7599999999999994e-15,1.28e-14,0.16,57951.34048611111
4.5999999999999996e-23,2.0699999999999997e-21,1.1e-15,5.25e-15,5.46e-15,1.21e-14,0.13,57951.341527777775
1.78e-21,5.070000000000001e-16,6.8900000000000005e-19,8.55e-15,1.3900000000000001e-15,1.48e-14,0.14,57951.34359953704
1.29e-17,4.64e-15,4.459999999999999e-22,3.3e-15,5.229999999999999e-15,1.24e-14,0.14,57951.34465277778
1.4499999999999998e-21,1.55e-15,1.4e-15,4.6700000000000005e-15,6.65e-15,1.61e-14,0.15,57951.34568287037
1.28e-21,1.92e-21,1.16e-19,2.62e-16,2.09e-14,1.74e-14,0.18,57951.346724537034
2.15e-23,1.4400000000000001e-21,1.09e-24,2.91e-15,8.25e-14,2.94e-14,0.34,57951.347766203704
2.2e-21,1.5699999999999999e-21,1.73e-26,7.6e-17,6.18e-14,2.65e-14,0.29,57951.348807870374
2.7199999999999996e-22,1.37e-22,6.68e-20,1.08e-15,4.94e-14,2.68e-14,0.27,57951.34984953704
1.11e-16,1.6100000000000001e-15,1.3900000000000001e-21,1.92e-19,1.17e-14,1.55e-14,0.15,57951.35193287037
8.379999999999999e-22,2.1799999999999997e-22,1.6700000000000001e-22,5.900000000000001e-20,2.27e-14,1.74e-14,0.18,57951.35403935185
1.5799999999999998e-22,8.33e-16,8.449999999999999e-16,8e-15,1.16e-14,1.63e-14,0.18,57951.35506944444
3.04e-22,1.5500000000000001e-21,7.13e-20,4.12e-15,1.45e-14,1.43e-14,0.16,57951.35611111111
2.29e-22,2.8200000000000003e-22,7.610000000000001e-20,2.8600000000000003e-15,1.81e-14,1.16e-14,0.16,57951.357152777775
6.700000000000001e-23,7.83e-23,1.8700000000000002e-21,6.84e-16,6.85e-14,2.02e-14,0.3,57951.358194444445
1.9e-22,8.31e-22,9.550000000000001e-18,1.6599999999999999e-16,2.16e-14,1.89e-14,0.18,57951.360289351855
5.5000000000000006e-24,4.49e-23,4.1700000000000006e-23,2.88e-17,2.46e-14,1.9e-14,0.19,57951.36131944445
3.24e-22,1.3800000000000003e-21,3.34e-20,1.21e-15,8e-14,1.84e-14,0.32,57951.36237268519
2.23e-21,1.1000000000000001e-23,2.69e-20,4.6e-15,5.79e-14,1.8e-14,0.28,57951.36341435185
7.890000000000001e-22,5.2400000000000005e-17,3.500000000000001e-18,4.59e-15,1.49e-13,3.64e-14,0.47,57951.36445601852
3.35e-22,5.83e-16,1.6899999999999998e-17,6.740000000000001e-15,1.93e-13,4.71e-14,0.55,57951.36549768518
5.52e-23,1.7100000000000002e-15,2.09e-20,5.720000000000001e-15,1.13e-13,3.43e-14,0.41,57951.36655092592
4.35e-23,1.5e-16,2.27e-19,7.929999999999999e-15,1.18e-13,3.33e-14,0.42,57951.367581018516
1.5e-21,1.8899999999999997e-23,8.66e-15,7.370000000000001e-15,3.43e-14,3.04e-14,0.28,57951.368622685186
2.26e-21,3.4700000000000004e-23,2.07e-15,2.13e-14,2.14e-14,3.2e-14,0.27,57951.36966435185
6.76e-22,5.4899999999999995e-22,3.8299999999999994e-21,7.92e-16,5.68e-14,2.98e-14,0.29,57951.37070601852
1.35e-22,5.9e-22,2.13e-20,3.28e-16,3.56e-14,2.5e-14,0.24,57951.37278935185
1.15e-21,1.67e-21,5.999999999999999e-20,6.57e-16,3.69e-14,2.32e-14,0.23,57951.373819444445
5.51e-22,1.64e-21,3.1999999999999998e-21,2.06e-16,4.79e-14,2.48e-14,0.26,57951.37486111111
1.5799999999999998e-22,1.68e-22,1.55e-19,1.53e-15,2.21e-14,1.97e-14,0.19,57951.375914351855
2.0200000000000002e-22,4.14e-22,6.01e-20,5.940000000000001e-16,2.26e-14,1.81e-14,0.19,57951.37695601852
6.54e-23,3.56e-23,2.9e-20,2.42e-14,2.73e-14,1.86e-14,0.26,57951.37798611111
