wind_speed,wind_direction,temperature,relative_humidity,pressure,mjd
16,285,1.32,13,617.6,57112.416666666664
16,287,1.32,12,617.6,57112.41736111111
17,286,1.32,12,617.6,57112.41805555556
17,293,1.3,12,617.6,57112.41875
17,289,1.29,12,617.5,57112.419444444444
18,288,1.29,12,617.5,57112.42013888889
17,286,1.29,12,617.5,57112.42083333333
17,294,1.29,12,617.5,57112.42152777778
17,287,1.29,12,617.5,57112.42222222222
17,296,1.26,11,617.5,57112.42291666667
18,290,1.26,11,617.5,57112.42361111111
18,292,1.25,12,617.5,57112.424305555556
18,290,1.23,12,617.5,57112.425
19,291,1.23,12,617.4,57112.42569444444
19,292,1.2,11,617.4,57112.42638888889
20,293,1.2,11,617.4,57112.427083333336
19,290,1.18,11,617.4,57112.427777777775
19,291,1.15,11,617.4,57112.42847222222
19,292,1.12,11,617.4,57112.42916666667
18,288,1.1,11,617.4,57112.42986111111
18,290,1.07,11,617.4,57112.430555555555
20,290,1.04,11,617.4,57112.43125
19,294,1.01,11,617.4,57112.43194444444
19,294,0.99,11,617.3,57112.43263888889
19,291,0.96,11,617.3,57112.433333333334
20,291,0.95,11,617.3,57112.43402777778
20,293,0.93,11,617.3,57112.43472222222
21,293,0.93,11,617.3,57112.43541666667
21,295,0.91,11,617.3,57112.436111111114
20,293,0.89,11,617.3,57112.43680555555
21,291,0.87,11,617.3,57112.4375
20,290,0.86,11,617.3,57112.43819444445
21,293,0.85,11,617.3,57112.438888888886
21,293,0.84,11,617.2,57112.43958333333
22,292,0.83,11,617.2,57112.44027777778
22,297,0.81,11,617.2,57112.44097222222
23,292,0.8,11,617.2,57112.441666666666
23,293,0.8,11,617.2,57112.44236111111
22,293,0.78,11,617.2,57112.44305555556
23,292,0.77,11,617.2,57112.44375
22,292,0.77,11,617.2,57112.444444444445
21,291,0.77,11,617.2,57112.44513888889
20,291,0.76,11,617.2,57112.44583333333
20,291,0.74,11,617.2,57112.44652777778
21,289,0.72,11,617.1,57112.447222222225
20,288,0.71,11,617.1,57112.447916666664
20,287,0.71,11,617.1,57112.44861111111
20,290,0.71,10,617.1,57112.44930555556
20,287,0.71,10,617.1,57112.45
20,290,0.71,10,617.1,57112.450694444444
20,286,0.73,10,617.1,57112.45138888889
20,291,0.74,10,617.1,57112.45208333333
20,290,0.77,10,617.1,57112.45277777778
20,291,0.78,10,617.1,57112.45347222222
20,291,0.79,10,617.1,57112.45416666667
21,289,0.8,10,617.1,57112.45486111111
20,292,0.8,10,617.1,57112.455555555556
20,291,0.8,10,617.0,57112.45625
20,291,0.8,10,617.0,57112.45694444444
20,292,0.81,10,617.0,57112.45763888889
20,290,0.82,10,617.0,57112.458333333336
20,287,0.83,10,617.0,57112.459027777775
20,291,0.83,10,617.0,57112.45972222222
20,286,0.85,10,617.0,57112.46041666667
21,286,0.87,10,617.0,57112.46111111111
20,294,0.89,10,617.0,57112.461805555555
20,288,0.92,10,617.0,57112.4625
20,286,0.95,10,617.0,57112.46319444444
20,291,0.98,10,617.0,57112.46388888889
20,294,1.01,10,616.9,57112.464583333334
20,289,1.04,10,616.9,57112.46527777778
19,288,1.05,10,616.9,57112.46597222222
19,296,1.07,10,616.9,57112.46666666667
20,290,1.08,10,616.9,57112.467361111114
20,291,1.08,10,616.9,57112.46805555555
20,289,1.08,10,616.9,57112.46875
