wind_speed,wind_direction,temperature,relative_humidity,pressure,mjd
6,71,1.42,11,616.4,56409.416666666664
6,70,1.44,11,616.4,56409.41736111111
5,85,1.43,10,616.4,56409.41805555556
4,85,1.43,11,616.4,56409.41875
3,90,1.44,10,616.4,56409.419444444444
3,93,1.45,10,616.4,56409.42013888889
2,103,1.49,10,616.4,56409.42083333333
2,85,1.51,10,616.4,56409.42152777778
2,85,1.5,10,616.4,56409.42222222222
2,79,1.46,10,616.4,56409.42291666667
3,76,1.42,10,616.4,56409.42361111111
2,70,1.44,10,616.4,56409.424305555556
1,70,1.45,11,616.4,56409.425
1,66,1.48,11,616.4,56409.42569444444
0,66,1.53,11,616.4,56409.42638888889
0,66,1.57,11,616.4,56409.427083333336
0,72,1.6,11,616.4,56409.427777777775
0,74,1.62,11,616.4,56409.42847222222
0,74,1.64,11,616.4,56409.42916666667
1,108,1.67,11,616.4,56409.42986111111
1,76,1.71,12,616.4,56409.430555555555
2,75,1.72,12,616.4,56409.43125
2,78,1.71,11,616.4,56409.43194444444
3,97,1.72,11,616.4,56409.43263888889
4,73,1.7,11,616.4,56409.433333333334
3,80,1.7,11,616.3,56409.43402777778
3,65,1.69,12,616.3,56409.43472222222
1,65,1.71,12,616.3,56409.43541666667
1,75,1.71,13,616.3,56409.436111111114
2,72,1.72,13,616.3,56409.43680555555
4,75,1.69,12,616.3,56409.4375
5,83,1.66,12,616.3,56409.43819444445
5,88,1.66,11,616.3,56409.438888888886
6,77,1.63,11,616.3,56409.43958333333
6,84,1.56,11,616.3,56409.44027777778
6,84,1.54,11,616.3,56409.44097222222
6,86,1.51,10,616.3,56409.441666666666
4,86,1.5,10,616.3,56409.44236111111
5,75,1.49,11,616.3,56409.44305555556
5,77,1.47,11,616.3,56409.44375
5,81,1.45,11,616.3,56409.444444444445
6,79,1.44,11,616.3,56409.44513888889
7,78,1.39,11,616.3,56409.44583333333
7,77,1.37,10,616.3,56409.44652777778
6,75,1.38,10,616.3,56409.447222222225
6,76,1.39,10,616.2,56409.447916666664
5,80,1.39,10,616.2,56409.44861111111
4,91,1.41,11,616.2,56409.44930555556
5,91,1.38,10,616.2,56409.45
4,79,1.36,10,616.2,56409.450694444444
5,87,1.36,10,616.2,56409.45138888889
6,84,1.37,10,616.2,56409.45208333333
8,75,1.36,10,616.2,56409.45277777778
8,76,1.36,10,616.2,56409.45347222222
8,80,1.35,10,616.1,56409.45416666667
8,81,1.35,10,616.1,56409.45486111111
8,88,1.33,11,616.1,56409.455555555556
8,81,1.29,11,616.1,56409.45625
9,81,1.29,10,616.1,56409.45694444444
8,78,1.3,10,616.1,56409.45763888889
7,78,1.32,10,616.1,56409.458333333336
7,89,1.32,10,616.1,56409.459027777775
7,82,1.34,11,616.1,56409.45972222222
6,79,1.37,11,616.1,56409.46041666667
6,78,1.4,11,616.1,56409.46111111111
5,86,1.44,11,616.1,56409.461805555555
5,81,1.46,10,616.1,56409.4625
7,77,1.48,10,616.1,56409.46319444444
8,83,1.49,10,616.1,56409.46388888889
7,79,1.47,9,616.1,56409.464583333334
6,82,1.47,9,616.1,56409.46527777778
5,108,1.47,10,616.1,56409.46597222222
4,88,1.49,11,616.1,56409.46666666667
3,92,1.49,11,616.1,56409.467361111114
1,96,1.5,11,616.1,56409.46805555555
1,99,1.49,11,616.1,56409.46875
1,99,1.51,11,616.1,56409.46944444445
0,97,1.5,10,616.1,56409.470138888886
0,101,1.48,10,616.1,56409.47083333333
0,104,1.49,10,616.1,56409.47152777778
0,104,1.53,10,616.1,56409.47222222222
0,104,1.58,10,616.1,56409.472916666666
0,104,1.64,11,616.1,56409.47361111111
0,104,1.67,11,616.1,56409.47430555556
0,104,1.71,12,616.0,56409.475
0,102,1.76,13,616.0,56409.475694444445
0,97,1.8,13,616.0,56409.47638888889
0,93,1.82,13,616.0,56409.47708333333
0,90,1.84,13,616.0,56409.47777777778
0,88,1.84,12,616.0,56409.478472222225
0,88,1.84,12,616.0,56409.479166666664
0,88,1.84,12,616.0,56409.47986111111
0,88,1.84,12,616.0,56409.48055555556
0,89,1.84,12,616.0,56409.48125
0,88,1.78,12,615.9,56409.481944444444
1,88,1.69,12,615.9,56409.48263888889
0,89,1.6,12,615.9,56409.48333333333
0,91,1.47,12,615.9,56409.48402777778
0,91,1.37,12,615.9,56409.48472222222
1,84,1.28,12,615.9,56409.48541666667
1,80,1.2,13,615.9,56409.48611111111
2,80,1.18,13,615.9,56409.486805555556
3,84,1.17,12,615.8,56409.4875
3,84,1.18,12,615.8,56409.48819444444
3,81,1.24,11,615.8,56409.48888888889
3,88,1.29,11,615.8,56409.489583333336
3,92,1.3,10,615.8,56409.490277777775
1,94,1.27,10,615.8,56409.49097222222
0,93,1.24,10,615.8,56409.49166666667
0,93,1.26,9,615.8,56409.49236111111
0,93,1.29,9,615.8,56409.493055555555
0,93,1.32,9,615.8,56409.49375
0,89,1.37,10,615.8,56409.49444444444
0,83,1.42,10,615.8,56409.49513888889
