wind_speed,wind_direction,temperature,relative_humidity,pressure,mjd
0,129.0,4.22,18,619.7,56787.416666666664
0,129.0,4.2,17,619.7,56787.41736111111
0,129.0,4.18,17,619.7,56787.41805555556
0,129.0,4.15,17,619.7,56787.41875
0,129.0,4.12,17,619.7,56787.419444444444
0,129.0,4.1,17,619.7,56787.42013888889
0,129.0,4.07,17,619.7,56787.42083333333
0,129.0,4.07,17,619.7,56787.42152777778
0,129.0,4.06,17,619.7,56787.42222222222
0,129.0,4.05,17,619.7,56787.42291666667
0,129.0,4.04,17,619.7,56787.42361111111
0,129.0,4.05,17,619.6,56787.424305555556
0,129.0,4.06,17,619.6,56787.425
0,129.0,4.07,17,619.6,56787.42569444444
0,129.0,4.07,17,619.6,56787.42638888889
0,129.0,4.07,17,619.6,56787.427083333336
0,129.0,4.07,17,619.6,56787.427777777775
0,129.0,4.07,16,619.6,56787.42847222222
0,129.0,4.08,16,619.6,56787.42916666667
0,129.0,4.09,16,619.6,56787.42986111111
0,130.0,4.09,16,619.6,56787.430555555555
0,130.0,4.09,17,619.6,56787.43125
0,130.0,4.09,17,619.6,56787.43194444444
0,130.0,4.09,18,619.6,56787.43263888889
0,130.0,4.1,17,619.6,56787.433333333334
0,129.0,4.1,17,619.6,56787.43402777778
0,130.0,4.08,17,619.6,56787.43472222222
0,130.0,4.07,17,619.6,56787.43541666667
0,130.0,4.07,17,619.5,56787.436111111114
0,130.0,4.06,17,619.5,56787.43680555555
0,130.0,4.06,17,619.5,56787.4375
0,130.0,4.06,17,619.5,56787.43819444445
0,130.0,4.06,17,619.5,56787.438888888886
0,130.0,4.07,17,619.5,56787.43958333333
0,130.0,4.07,17,619.5,56787.44027777778
0,130.0,4.07,17,619.5,56787.44097222222
0,130.0,4.07,17,619.5,56787.441666666666
0,129.0,4.08,17,619.5,56787.44236111111
0,129.0,4.07,17,619.5,56787.44305555556
0,129.0,4.07,17,619.5,56787.44375
0,130.0,4.07,17,619.5,56787.444444444445
0,130.0,4.07,17,619.4,56787.44513888889
0,130.0,4.07,17,619.4,56787.44583333333
0,130.0,4.06,17,619.4,56787.44652777778
0,129.0,4.06,17,619.4,56787.447222222225
0,129.0,4.07,17,619.4,56787.447916666664
0,129.0,4.07,18,619.4,56787.44861111111
0,129.0,4.07,18,619.4,56787.44930555556
0,129.0,4.06,18,619.4,56787.45
0,129.0,4.04,18,619.4,56787.450694444444
0,129.0,4.03,18,619.4,56787.45138888889
0,129.0,3.99,18,619.4,56787.45208333333
0,129.0,3.93,18,619.4,56787.45277777778
0,129.0,3.85,18,619.4,56787.45347222222
0,129.0,3.77,18,619.4,56787.45416666667
0,129.0,3.72,18,619.4,56787.45486111111
0,129.0,3.7,19,619.3,56787.455555555556
0,129.0,3.7,19,619.3,56787.45625
0,129.0,3.72,19,619.3,56787.45694444444
0,129.0,3.74,19,619.3,56787.45763888889
0,129.0,3.77,19,619.3,56787.458333333336
0,129.0,3.8,19,619.3,56787.459027777775
0,129.0,3.83,18,619.3,56787.45972222222
0,129.0,3.85,18,619.3,56787.46041666667
0,129.0,3.87,18,619.3,56787.46111111111
0,129.0,3.89,18,619.3,56787.461805555555
0,129.0,3.91,18,619.2,56787.4625
0,129.0,3.92,18,619.2,56787.46319444444
0,129.0,3.94,18,619.2,56787.46388888889
0,129.0,3.96,18,619.2,56787.464583333334
0,129.0,3.98,18,619.2,56787.46527777778
0,129.0,3.99,18,619.2,56787.46597222222
0,129.0,4.01,18,619.2,56787.46666666667
0,129.0,4.02,18,619.2,56787.467361111114
0,129.0,4.04,18,619.2,56787.46805555555
0,129.0,4.05,18,619.2,56787.46875
0,129.0,4.06,18,619.2,56787.46944444445
0,129.0,4.07,18,619.2,56787.470138888886
0,129.0,4.08,18,619.2,56787.47083333333
0,129.0,4.1,18,619.2,56787.47152777778
0,129.0,4.1,18,619.2,56787.47222222222
0,129.0,4.1,18,619.2,56787.472916666666
0,129.0,4.1,18,619.2,56787.47361111111
0,129.0,4.11,18,619.1,56787.47430555556
0,129.0,4.11,18,619.1,56787.475
0,129.0,4.1,18,619.1,56787.475694444445
0,129.0,4.1,18,619.1,56787.47638888889
0,129.0,4.08,18,619.1,56787.47708333333
0,129.0,4.07,18,619.1,56787.47777777778
0,129.0,4.07,18,619.1,56787.478472222225
0,129.0,4.05,18,619.1,56787.479166666664
0,129.0,4.04,18,619.0,56787.47986111111
0,129.0,4.02,18,619.0,56787.48055555556
0,129.0,4.0,18,619.0,56787.48125
0,129.0,4.0,18,619.0,56787.481944444444
0,129.0,4.0,18,619.0,56787.48263888889
0,129.0,4.0,18,619.0,56787.48333333333
0,129.0,4.01,18,619.0,56787.48402777778
0,129.0,4.01,18,619.0,56787.48472222222
0,129.0,4.01,18,619.0,56787.48541666667
0,129.0,4.02,18,619.0,56787.48611111111
0,129.0,4.03,19,619.0,56787.486805555556
0,129.0,4.04,18,618.9,56787.4875
0,129.0,4.04,18,618.9,56787.48819444444
0,129.0,4.04,18,618.9,56787.48888888889
0,129.0,4.04,18,618.9,56787.489583333336
0,129.0,4.04,18,618.9,56787.490277777775
0,129.0,4.03,18,618.9,56787.49097222222
0,129.0,4.03,18,618.9,56787.49166666667
0,129.0,4.01,18,618.9,56787.49236111111
0,129.0,4.01,18,618.9,56787.493055555555
0,129.0,4.01,18,618.9,56787.49375
0,129.0,4.01,18,618.9,56787.49444444444
0,129.0,4.01,18,618.9,56787.49513888889
0,129.0,4.0,18,618.8,56787.495833333334
0,129.0,3.99,19,618.8,56787.49652777778
0,129.0,3.98,19,618.8,56787.49722222222
0,129.0,3.96,19,618.8,56787.49791666667
0,129.0,3.95,19,618.8,56787.498611111114
0,129.0,3.93,19,618.8,56787.49930555555
0,129.0,3.89,19,618.8,56787.5
0,129.0,3.85,19,618.8,56787.50069444445
0,129.0,3.81,19,618.8,56787.501388888886
0,129.0,3.76,19,618.8,56787.50208333333
0,129.0,3.71,19,618.8,56787.50277777778
0,129.0,3.67,19,618.8,56787.50347222222
0,129.0,3.65,19,618.8,56787.504166666666
0,129.0,3.64,19,618.8,56787.50486111111
0,129.0,3.64,21,618.8,56787.50555555556
0,129.0,3.64,21,618.8,56787.50625
0,129.0,3.65,21,618.8,56787.506944444445
0,129.0,3.64,21,618.8,56787.50763888889
0,129.0,3.64,21,618.8,56787.50833333333
0,129.0,3.64,21,618.7,56787.50902777778
0,129.0,3.64,22,618.7,56787.509722222225
0,129.0,3.64,23,618.7,56787.510416666664
0,129.0,3.64,24,618.7,56787.51111111111
0,129.0,3.64,24,618.7,56787.51180555556
0,129.0,3.63,24,618.7,56787.5125
0,129.0,3.62,24,618.7,56787.513194444444
0,129.0,3.61,24,618.7,56787.51388888889
0,129.0,3.59,24,618.6,56787.51458333333
0,129.0,3.58,24,618.6,56787.51527777778
0,129.0,3.58,24,618.6,56787.51597222222
0,129.0,3.57,24,618.6,56787.51666666667
0,129.0,3.56,24,618.6,56787.51736111111
0,129.0,3.57,24,618.6,56787.518055555556
0,116.0,3.6,24,618.6,56787.51875
0,116.0,3.64,24,618.5,56787.51944444444
0,112.0,3.68,24,618.5,56787.52013888889
0,61.0,3.73,24,618.5,56787.520833333336
0,61.0,3.76,24,618.5,56787.521527777775
0,61.0,3.79,24,618.5,56787.52222222222
0,60.0,3.79,24,618.5,56787.52291666667
0,60.0,3.79,24,618.5,56787.52361111111
0,60.0,3.78,24,618.5,56787.524305555555
0,60.0,3.76,24,618.5,56787.525
0,60.0,3.76,24,618.5,56787.52569444444
0,60.0,3.76,24,618.5,56787.52638888889
0,60.0,3.76,24,618.4,56787.527083333334
0,60.0,3.76,24,618.4,56787.52777777778
0,60.0,3.74,24,618.4,56787.52847222222
0,60.0,3.7,24,618.4,56787.52916666667
0,60.0,3.65,24,618.4,56787.529861111114
0,60.0,3.59,24,618.4,56787.53055555555
0,60.0,3.53,24,618.4,56787.53125
0,60.0,3.47,24,618.4,56787.53194444445
0,60.0,3.44,24,618.4,56787.532638888886
0,60.0,3.42,24,618.4,56787.53333333333
0,60.0,3.4,24,618.4,56787.53402777778
0,60.0,3.39,24,618.4,56787.53472222222
0,60.0,3.37,24,618.4,56787.535416666666
0,60.0,3.35,24,618.3,56787.53611111111
0,60.0,3.32,24,618.3,56787.53680555556
0,60.0,3.28,23,618.3,56787.5375
0,60.0,3.24,23,618.3,56787.538194444445
0,60.0,3.2,23,618.3,56787.53888888889
0,60.0,3.15,23,618.3,56787.53958333333
0,60.0,3.12,22,618.3,56787.54027777778
0,60.0,3.1,23,618.3,56787.540972222225
0,60.0,3.09,22,618.3,56787.541666666664
0,60.0,3.12,24,618.3,56787.54236111111
0,60.0,3.16,24,618.3,56787.54305555556
0,60.0,3.22,24,618.3,56787.54375
0,60.0,3.28,24,618.3,56787.544444444444
0,60.0,3.31,24,618.3,56787.54513888889
0,60.0,3.33,23,618.3,56787.54583333333
0,60.0,3.34,22,618.3,56787.54652777778
0,60.0,3.36,22,618.3,56787.54722222222
0,94.0,3.37,22,618.3,56787.54791666667
0,94.0,3.35,21,618.3,56787.54861111111
0,94.0,3.31,21,618.3,56787.549305555556
0,94.0,3.26,20,618.2,56787.55
0,94.0,3.22,20,618.2,56787.55069444444
0,94.0,3.2,19,618.2,56787.55138888889
0,94.0,3.19,19,618.2,56787.552083333336
0,94.0,3.21,19,618.2,56787.552777777775
0,94.0,3.21,19,618.2,56787.55347222222
0,94.0,3.23,19,618.2,56787.55416666667
0,94.0,3.25,19,618.2,56787.55486111111
0,94.0,3.28,19,618.2,56787.555555555555
0,94.0,3.3,19,618.2,56787.55625
0,94.0,3.33,19,618.2,56787.55694444444
0,94.0,3.35,19,618.2,56787.55763888889
0,94.0,3.37,19,618.2,56787.558333333334
0,94.0,3.39,19,618.2,56787.55902777778
0,94.0,3.4,19,618.2,56787.55972222222
0,94.0,3.42,21,618.2,56787.56041666667
0,94.0,3.44,22,618.2,56787.561111111114
0,94.0,3.46,22,618.2,56787.56180555555
0,94.0,3.46,22,618.2,56787.5625
0,94.0,3.44,22,618.2,56787.56319444445
0,94.0,3.41,22,618.2,56787.563888888886
0,94.0,3.37,22,618.2,56787.56458333333
0,94.0,3.32,23,618.2,56787.56527777778
0,94.0,3.28,23,618.2,56787.56597222222
0,94.0,3.24,23,618.2,56787.566666666666
0,94.0,3.21,23,618.2,56787.56736111111
0,94.0,3.18,23,618.2,56787.56805555556
0,94.0,3.18,22,618.2,56787.56875
0,94.0,3.18,22,618.2,56787.569444444445
