wind_speed,wind_direction,temperature,relative_humidity,pressure,mjd
16.52,102,5.6,12,617.5,53905.96527777778
19.13,110,5.5,12,617.4,53905.96875
20.87,108,5.4,12,617.3,53905.97152777778
20.87,98,5.2,14,617.3,53905.975
20.87,130,5.1,18,617.4,53905.978472222225
23.48,140,4.9,14,617.3,53905.981944444444
20.0,120,4.8,14,617.2,53905.98541666667
19.13,140,4.7,12,617.3,53905.98888888889
16.52,105,4.7,14,617.2,53905.99236111111
20.87,105,4.8,16,617.1,53905.995833333334
23.48,134,4.6,13,617.1,53906.0
20.87,112,4.7,14,617.0,53906.00347222222
22.61,134,4.8,13,616.9,53906.006944444445
26.96,93,4.8,13,616.8,53906.009722222225
20.0,126,4.9,13,616.9,53906.013194444444
23.48,103,5.1,14,616.8,53906.01666666667
22.61,123,5.1,13,616.9,53906.02013888889
24.35,124,5.1,14,616.8,53906.02361111111
22.61,127,4.8,15,616.6,53906.027083333334
23.48,135,4.7,15,616.8,53906.03055555555
20.87,110,4.6,14,616.8,53906.03402777778
20.87,125,4.7,16,616.7,53906.0375
21.74,125,4.8,16,616.8,53906.041666666664
20.87,135,4.8,14,616.9,53906.04513888889
25.22,118,4.8,15,616.9,53906.04861111111
20.87,121,4.7,14,616.9,53906.05138888889
26.09,116,4.6,15,616.7,53906.05486111111
23.48,126,4.5,14,616.6,53906.058333333334
20.0,146,4.4,15,616.8,53906.06180555555
20.87,129,4.2,18,616.6,53906.06527777778
26.96,98,4.3,15,616.5,53906.06875
23.48,87,4.3,17,616.4,53906.072222222225
20.87,123,4.2,14,616.5,53906.07638888889
20.0,114,3.9,22,616.5,53906.07986111111
21.74,128,3.8,17,616.4,53906.083333333336
27.83,90,3.8,17,616.3,53906.08611111111
25.22,99,3.8,20,616.5,53906.089583333334
25.22,123,3.6,20,616.3,53906.09305555555
23.48,123,3.7,19,616.4,53906.09652777778
21.74,114,3.6,22,616.3,53906.1
15.65,103,3.5,23,616.5,53906.103472222225
25.22,125,3.5,24,616.2,53906.106944444444
21.74,123,3.3,23,616.2,53906.11041666667
22.61,28,3.1,24,616.5,53906.11388888889
22.61,116,3.0,24,616.1,53906.118055555555
23.48,102,2.9,25,616.1,53906.12152777778
25.22,100,2.9,24,616.2,53906.12430555555
26.96,72,2.7,25,616.1,53906.12777777778
26.09,122,2.6,29,616.2,53906.13125
28.7,115,2.4,28,616.0,53906.134722222225
20.87,42,2.4,29,616.2,53906.138194444444
26.09,119,2.3,28,616.1,53906.14166666667
28.7,101,2.2,34,616.0,53906.14513888889
23.48,91,2.0,30,616.2,53906.14861111111
25.22,96,1.9,31,616.2,53906.15277777778
27.83,73,1.9,36,616.2,53906.15625
23.48,87,1.8,33,616.2,53906.15972222222
25.22,100,1.7,32,616.3,53906.1625
27.83,99,1.6,32,616.2,53906.165972222225
27.83,148,1.4,31,616.4,53906.169444444444
26.09,62,1.4,33,616.5,53906.17291666667
27.83,77,1.3,36,616.3,53906.17638888889
28.7,86,1.2,35,616.1,53906.17986111111
26.09,54,1.1,33,616.4,53906.183333333334
29.57,115,1.1,35,616.2,53906.18680555555
20.87,72,0.9,35,616.3,53906.19027777778
24.35,55,0.8,34,616.2,53906.194444444445
26.96,113,0.7,36,616.2,53906.197916666664
26.96,57,0.5,38,616.2,53906.200694444444
29.57,133,0.4,34,616.2,53906.20416666667
29.57,80,0.3,39,616.2,53906.20763888889
25.22,122,0.2,41,616.2,53906.21111111111
23.48,111,0.1,37,616.1,53906.214583333334
26.96,42,0.0,43,616.3,53906.21805555555
26.96,38,0.0,39,616.1,53906.22152777778
26.96,100,0.0,39,616.0,53906.225
28.7,112,0.0,39,616.2,53906.229166666664
29.57,107,-0.1,36,616.0,53906.23263888889
26.09,67,-0.1,35,616.0,53906.23611111111
26.96,108,-0.2,40,616.0,53906.239583333336
29.57,66,-0.2,36,616.0,53906.24236111111
26.09,75,-0.2,36,616.2,53906.245833333334
28.7,67,-0.2,39,616.3,53906.24930555555
28.7,95,-0.2,41,616.3,53906.25277777778
26.96,44,-0.2,37,616.3,53906.25625
33.04,35,-0.2,36,616.2,53906.259722222225
30.43,45,-0.4,37,616.2,53906.263194444444
25.22,36,-0.4,39,616.3,53906.26666666667
26.09,150,-0.4,37,616.2,53906.270833333336
28.7,125,-0.3,40,616.2,53906.274305555555
30.43,135,-0.3,39,616.0,53906.277083333334
23.48,99,-0.4,36,616.2,53906.28055555555
24.35,96,-0.5,38,616.1,53906.28402777778
