wind_speed,wind_direction,temperature,relative_humidity,pressure,mjd
3,146.0,3.91,10,618.2,55423.416666666664
2,145.0,3.85,10,618.2,55423.41736111111
2,147.0,3.78,10,618.1,55423.41805555556
1,147.0,3.72,10,618.1,55423.41875
1,145.0,3.69,10,618.1,55423.419444444444
2,141.0,3.67,11,618.1,55423.42013888889
2,136.0,3.67,11,618.1,55423.42083333333
3,135.0,3.67,11,618.1,55423.42152777778
3,135.0,3.68,11,618.1,55423.42222222222
3,136.0,3.69,10,618.1,55423.42291666667
2,142.0,3.68,10,618.1,55423.42361111111
1,152.0,3.67,11,618.1,55423.424305555556
1,151.0,3.64,11,618.1,55423.425
1,148.0,3.62,11,618.1,55423.42569444444
1,148.0,3.61,11,618.1,55423.42638888889
1,138.0,3.62,10,618.1,55423.427083333336
2,135.0,3.64,10,618.1,55423.427777777775
2,135.0,3.64,11,618.1,55423.42847222222
2,135.0,3.64,11,618.1,55423.42916666667
1,135.0,3.64,11,618.1,55423.42986111111
1,135.0,3.64,11,618.1,55423.430555555555
0,135.0,3.67,10,618.1,55423.43125
0,135.0,3.68,10,618.1,55423.43194444444
0,135.0,3.71,11,618.1,55423.43263888889
0,135.0,3.75,10,618.1,55423.433333333334
0,135.0,3.81,10,618.1,55423.43402777778
0,135.0,3.87,10,618.1,55423.43472222222
0,135.0,3.95,10,618.1,55423.43541666667
0,135.0,4.05,10,618.1,55423.436111111114
0,99.0,4.14,10,618.1,55423.43680555555
0,99.0,4.19,10,618.1,55423.4375
1,112.0,4.17,10,618.1,55423.43819444445
1,127.0,4.11,10,618.1,55423.438888888886
1,129.0,4.01,10,618.1,55423.43958333333
1,144.0,3.91,10,618.1,55423.44027777778
0,145.0,3.81,11,618.1,55423.44097222222
0,152.0,3.74,11,618.0,55423.441666666666
0,159.0,3.68,11,618.0,55423.44236111111
0,155.0,3.63,11,618.0,55423.44305555556
0,159.0,3.61,11,618.0,55423.44375
0,161.0,3.6,11,618.0,55423.444444444445
0,162.0,3.6,11,618.0,55423.44513888889
0,170.0,3.61,11,618.0,55423.44583333333
0,170.0,3.64,10,618.0,55423.44652777778
0,178.0,3.66,10,618.0,55423.447222222225
