wind_speed,wind_direction,temperature,relative_humidity,pressure,mjd
10.43,127,1.2,12,615.3,53581.416666666664
9.57,123,1.2,12,615.3,53581.42013888889
7.83,112,1.2,12,615.2,53581.42361111111
8.7,129,1.1,12,615.2,53581.427083333336
10.43,125,1.1,13,615.1,53581.430555555555
10.43,123,1.0,13,615.1,53581.43402777778
8.7,129,1.0,13,615.1,53581.4375
9.57,130,1.0,13,615.0,53581.44097222222
10.43,132,0.9,13,615.0,53581.444444444445
8.7,130,0.9,13,614.9,53581.447916666664
8.7,123,0.9,14,614.9,53581.45138888889
9.57,132,0.9,13,614.9,53581.45486111111
9.57,127,0.9,14,614.8,53581.458333333336
8.7,125,0.9,14,614.7,53581.461805555555
8.7,138,0.9,14,614.7,53581.46527777778
8.7,133,0.9,14,614.7,53581.46875
6.09,126,0.9,14,614.7,53581.47222222222
8.7,138,0.9,14,614.7,53581.475694444445
6.96,134,0.8,14,614.7,53581.479166666664
6.09,136,0.9,14,614.7,53581.48263888889
6.96,135,1.1,14,614.7,53581.48611111111
6.96,136,1.1,14,614.6,53581.489583333336
3.48,138,1.3,14,614.6,53581.493055555555
6.09,150,1.8,7,614.5,53581.49652777778
4.35,148,2.3,12,614.6,53581.5
4.35,125,1.7,13,614.5,53581.50347222222
5.22,129,1.5,14,614.6,53581.506944444445
5.22,138,1.5,14,614.5,53581.510416666664
5.22,128,1.9,12,614.5,53581.51388888889
4.35,143,1.8,13,614.5,53581.51736111111
3.48,133,1.6,14,614.5,53581.520833333336
4.35,136,2.4,5,614.5,53581.524305555555
6.09,140,3.1,4,614.4,53581.52777777778
9.57,141,3.3,4,614.4,53581.53125
5.22,146,3.1,7,614.4,53581.53472222222
4.35,145,2.8,7,614.4,53581.538194444445
6.96,135,2.7,5,614.4,53581.541666666664
4.35,145,3.0,5,614.4,53581.54513888889
6.09,140,3.1,4,614.5,53581.54861111111
5.22,154,3.2,5,614.6,53581.552083333336
3.48,141,3.2,5,614.6,53581.555555555555
4.35,147,3.2,6,614.7,53581.55902777778
7.83,136,3.0,4,614.7,53581.5625
4.35,150,3.1,6,614.8,53581.56597222222
