wind_speed,wind_direction,temperature,relative_humidity,pressure,mjd
11,60,4.44,10,617.9,56133.416666666664
12,58,4.44,10,617.9,56133.41736111111
11,62,4.44,9,617.9,56133.41805555556
12,64,4.46,9,617.9,56133.41875
12,56,4.49,9,617.9,56133.419444444444
13,61,4.54,9,617.9,56133.42013888889
12,66,4.57,9,617.9,56133.42083333333
12,60,4.59,9,617.9,56133.42152777778
12,60,4.59,9,617.9,56133.42222222222
12,71,4.59,9,617.8,56133.42291666667
12,70,4.61,9,617.8,56133.42361111111
11,63,4.6,10,617.8,56133.424305555556
11,65,4.6,9,617.8,56133.425
11,60,4.61,9,617.8,56133.42569444444
12,69,4.62,9,617.8,56133.42638888889
13,60,4.62,9,617.8,56133.427083333336
12,56,4.59,10,617.8,56133.427777777775
13,58,4.56,10,617.8,56133.42847222222
12,59,4.53,9,617.8,56133.42916666667
11,56,4.52,9,617.8,56133.42986111111
11,55,4.51,9,617.7,56133.430555555555
12,57,4.5,9,617.7,56133.43125
12,66,4.49,9,617.7,56133.43194444444
12,56,4.49,9,617.7,56133.43263888889
12,54,4.52,9,617.7,56133.433333333334
12,53,4.54,8,617.7,56133.43402777778
11,56,4.6,8,617.7,56133.43472222222
11,58,4.63,8,617.7,56133.43541666667
11,60,4.66,9,617.7,56133.436111111114
12,55,4.68,9,617.7,56133.43680555555
13,51,4.68,8,617.7,56133.4375
14,54,4.68,8,617.7,56133.43819444445
11,56,4.7,8,617.7,56133.438888888886
12,58,4.72,8,617.7,56133.43958333333
13,59,4.7,9,617.6,56133.44027777778
12,68,4.67,9,617.7,56133.44097222222
12,60,4.64,9,617.6,56133.441666666666
13,61,4.65,8,617.6,56133.44236111111
13,57,4.67,8,617.6,56133.44305555556
15,60,4.68,8,617.6,56133.44375
14,56,4.7,8,617.6,56133.444444444445
13,66,4.71,8,617.6,56133.44513888889
12,63,4.74,8,617.6,56133.44583333333
12,59,4.74,9,617.6,56133.44652777778
15,57,4.75,8,617.5,56133.447222222225
14,57,4.77,8,617.5,56133.447916666664
12,58,4.79,8,617.5,56133.44861111111
13,58,4.79,8,617.5,56133.44930555556
13,60,4.79,8,617.5,56133.45
11,63,4.79,9,617.5,56133.450694444444
13,55,4.77,9,617.5,56133.45138888889
14,57,4.8,8,617.5,56133.45208333333
13,60,4.8,8,617.5,56133.45277777778
11,69,4.81,9,617.5,56133.45347222222
9,76,4.82,8,617.5,56133.45416666667
11,65,4.8,8,617.5,56133.45486111111
13,65,4.79,9,617.5,56133.455555555556
12,64,4.73,9,617.5,56133.45625
11,67,4.69,9,617.5,56133.45694444444
11,63,4.66,9,617.4,56133.45763888889
11,60,4.6,9,617.4,56133.458333333336
11,65,4.55,9,617.4,56133.459027777775
10,66,4.55,9,617.4,56133.45972222222
10,54,4.55,8,617.4,56133.46041666667
11,54,4.58,8,617.4,56133.46111111111
12,54,4.64,8,617.4,56133.461805555555
12,56,4.68,8,617.4,56133.4625
11,55,4.73,8,617.4,56133.46319444444
12,54,4.8,8,617.3,56133.46388888889
12,56,4.88,7,617.3,56133.464583333334
12,60,4.95,7,617.4,56133.46527777778
10,49,5.0,8,617.3,56133.46597222222
11,64,5.03,8,617.3,56133.46666666667
11,60,5.09,7,617.3,56133.467361111114
11,60,5.11,7,617.3,56133.46805555555
11,63,5.1,8,617.3,56133.46875
10,69,5.04,8,617.3,56133.46944444445
10,65,4.99,8,617.3,56133.470138888886
11,63,5.0,8,617.3,56133.47083333333
10,66,5.01,8,617.3,56133.47152777778
11,58,5.05,7,617.3,56133.47222222222
11,60,5.12,7,617.3,56133.472916666666
11,55,5.18,7,617.3,56133.47361111111
11,55,5.22,7,617.3,56133.47430555556
12,58,5.27,7,617.3,56133.475
12,54,5.33,7,617.2,56133.475694444445
12,48,5.36,7,617.2,56133.47638888889
11,53,5.37,7,617.2,56133.47708333333
12,56,5.4,7,617.2,56133.47777777778
12,53,5.44,7,617.2,56133.478472222225
12,51,5.48,7,617.2,56133.479166666664
11,49,5.49,7,617.2,56133.47986111111
11,61,5.49,7,617.2,56133.48055555556
11,54,5.47,7,617.2,56133.48125
12,55,5.47,7,617.1,56133.481944444444
12,55,5.45,7,617.1,56133.48263888889
12,56,5.44,7,617.1,56133.48333333333
12,54,5.4,7,617.1,56133.48402777778
12,54,5.34,8,617.1,56133.48472222222
12,56,5.25,8,617.1,56133.48541666667
12,55,5.18,8,617.1,56133.48611111111
12,48,5.1,8,617.1,56133.486805555556
12,56,5.03,8,617.1,56133.4875
12,60,4.97,8,617.0,56133.48819444444
12,56,4.9,8,617.0,56133.48888888889
12,55,4.84,8,617.0,56133.489583333336
13,56,4.82,8,617.0,56133.490277777775
12,55,4.78,8,617.0,56133.49097222222
11,56,4.75,8,617.0,56133.49166666667
12,56,4.72,8,617.0,56133.49236111111
13,63,4.72,7,617.0,56133.493055555555
11,58,4.74,7,617.0,56133.49375
12,50,4.73,7,617.0,56133.49444444444
11,47,4.67,8,617.0,56133.49513888889
10,53,4.63,7,617.1,56133.495833333334
8,35,4.68,7,617.1,56133.49652777778
9,39,4.74,7,617.1,56133.49722222222
10,24,4.82,7,617.0,56133.49791666667
10,30,4.88,7,617.0,56133.498611111114
9,40,4.96,7,617.0,56133.49930555555
9,33,5.02,7,617.0,56133.5
10,49,5.06,7,617.0,56133.50069444445
10,46,5.08,7,617.0,56133.501388888886
9,55,5.08,7,617.0,56133.50208333333
9,47,5.06,7,617.0,56133.50277777778
10,42,5.01,8,617.0,56133.50347222222
9,40,4.94,8,617.0,56133.504166666666
9,44,4.88,8,617.0,56133.50486111111
8,44,4.79,8,617.0,56133.50555555556
8,44,4.68,9,617.0,56133.50625
9,42,4.55,9,617.0,56133.506944444445
9,45,4.44,9,617.0,56133.50763888889
10,47,4.37,9,617.0,56133.50833333333
9,45,4.34,8,617.0,56133.50902777778
9,42,4.31,7,617.0,56133.509722222225
