wind_speed,wind_direction,temperature,relative_humidity,pressure,mjd
16.0,113.0,3.63,4.0,618.1,54954.419444444444
18.0,114.0,3.74,4.0,618.0,54954.42291666667
19.0,127.0,3.82,4.0,618.0,54954.42638888889
17.0,107.0,3.75,4.0,617.9,54954.42986111111
16.0,120.0,3.75,4.0,617.7,54954.433333333334
18.0,104.0,3.63,4.0,617.7,54954.43680555555
18.0,123.0,3.58,4.0,617.6,54954.44027777778
18.0,101.0,3.58,4.0,617.6,54954.44375
18.0,129.0,3.46,4.0,617.5,54954.447222222225
18.0,126.0,3.33,4.0,617.4,54954.450694444444
20.0,59.0,3.26,4.0,617.3,54954.45416666667
19.0,126.0,3.21,4.0,617.4,54954.45763888889
17.0,111.0,3.26,4.0,617.4,54954.46111111111
18.0,126.0,3.21,5.0,617.4,54954.464583333334
19.0,129.0,3.01,4.0,617.4,54954.46805555555
19.0,78.0,2.77,5.0,617.3,54954.47152777778
17.0,131.0,2.65,5.0,617.2,54954.475
19.0,125.0,2.6,5.0,617.2,54954.478472222225
18.0,134.0,2.53,6.0,617.1,54954.481944444444
20.0,132.0,2.6,5.0,617.1,54954.48541666667
18.0,142.0,2.53,6.0,617.0,54954.48888888889
17.0,143.0,2.35,6.0,617.0,54954.49236111111
18.0,132.0,2.36,6.0,617.0,54954.495833333334
19.0,82.0,2.28,6.0,616.9,54954.49930555555
19.0,148.0,2.35,7.0,616.8,54954.50277777778
21.0,117.0,2.28,6.0,616.8,54954.50625
20.0,120.0,2.35,6.0,616.7,54954.509722222225
19.0,142.0,2.35,6.0,616.6,54954.513194444444
20.0,137.0,2.35,7.0,616.6,54954.51666666667
19.0,144.0,2.23,7.0,616.5,54954.52013888889
20.0,144.0,2.28,7.0,616.5,54954.52361111111
20.0,149.0,2.35,7.0,616.3,54954.527083333334
21.0,146.0,2.48,7.0,616.3,54954.53055555555
21.0,147.0,2.52,7.0,616.1,54954.53402777778
21.0,147.0,2.52,8.0,616.2,54954.5375
23.0,146.0,2.48,8.0,616.3,54954.540972222225
22.0,144.0,2.35,8.0,616.2,54954.544444444444
20.0,147.0,2.35,8.0,616.2,54954.54791666667
20.0,118.0,2.35,7.0,616.2,54954.55138888889
19.0,151.0,2.35,7.0,616.2,54954.55486111111
21.0,151.0,2.35,7.0,616.3,54954.558333333334
20.0,154.0,2.48,7.0,616.3,54954.56180555555
20.0,163.0,2.48,7.0,616.2,54954.56527777778
19.0,141.0,2.4,7.0,616.0,54954.56875
21.0,132.0,2.4,7.0,616.1,54954.572222222225
22.0,135.0,2.4,7.0,616.1,54954.575694444444
23.0,150.0,2.4,7.0,616.0,54954.57916666667
20.0,141.0,2.48,7.0,616.0,54954.58263888889
21.0,131.0,2.4,8.0,616.1,54954.58611111111
17.0,146.0,2.53,7.0,616.0,54954.589583333334
17.0,123.0,2.72,7.0,616.0,54954.59305555555
17.0,120.0,2.88,6.0,616.1,54954.59652777778
16.0,137.0,3.08,6.0,616.1,54954.6
16.0,141.0,3.21,5.0,616.0,54954.603472222225
17.0,44.0,3.46,5.0,616.2,54954.606944444444
15.0,134.0,3.63,5.0,616.3,54954.61041666667
14.0,168.0,3.75,5.0,616.4,54954.61388888889
13.0,148.0,3.82,4.0,616.5,54954.61736111111
13.0,137.0,3.82,4.0,616.5,54954.620833333334
14.0,158.0,3.82,4.0,616.5,54954.62430555555
15.0,124.0,3.75,4.0,616.7,54954.62777777778
15.0,159.0,3.75,4.0,616.5,54954.63125
17.0,171.0,3.75,4.0,616.5,54954.634722222225
15.0,147.0,3.7,5.0,616.6,54954.638194444444
18.0,156.0,3.57,5.0,616.7,54954.64166666667
19.0,111.0,3.5,5.0,616.7,54954.64513888889
18.0,153.0,3.46,5.0,616.7,54954.64861111111
18.0,119.0,3.46,5.0,616.8,54954.652083333334
18.0,124.0,3.58,5.0,616.9,54954.65555555555
17.0,151.0,3.7,4.0,616.9,54954.65902777778
17.0,141.0,3.95,4.0,616.9,54954.6625
15.0,149.0,4.24,5.0,617.0,54954.665972222225
12.0,131.0,4.2,6.0,617.0,54954.669444444444
14.0,162.0,4.0,7.0,617.1,54954.67291666667
13.0,148.0,4.12,5.0,617.1,54954.67638888889
14.0,95.0,4.49,5.0,617.3,54954.67986111111
13.0,119.0,4.73,4.0,617.4,54954.683333333334
13.0,82.0,4.96,4.0,617.5,54954.68680555555
13.0,133.0,5.17,4.0,617.7,54954.69027777778
11.0,104.0,5.34,4.0,617.9,54954.69375
12.0,176.0,5.34,5.0,617.9,54954.697222222225
11.0,182.0,5.22,6.0,618.1,54954.700694444444
11.0,143.0,5.1,6.0,618.2,54954.70416666667
9.0,78.0,5.17,6.0,618.2,54954.70763888889
