wind_speed,wind_direction,temperature,relative_humidity,pressure,mjd
9.57,109,4.0,5,617.9,54324.416666666664
7.83,106,4.1,5,617.9,54324.42013888889
9.57,103,4.1,5,617.9,54324.42361111111
8.7,96,4.3,4,617.8,54324.427083333336
8.7,89,4.4,4,617.8,54324.430555555555
7.83,84,4.6,4,617.8,54324.43402777778
9.57,89,4.7,4,617.7,54324.4375
8.7,84,4.6,5,617.7,54324.44097222222
9.57,85,4.5,5,617.7,54324.444444444445
8.7,88,4.5,5,617.6,54324.447916666664
8.7,95,4.5,5,617.6,54324.45138888889
9.57,97,4.4,5,617.5,54324.45486111111
8.7,91,4.4,5,617.5,54324.458333333336
8.7,93,4.4,5,617.5,54324.461805555555
9.57,92,4.4,5,617.5,54324.46527777778
8.7,91,4.4,6,617.4,54324.46875
8.7,96,4.4,5,617.4,54324.47222222222
11.3,89,4.4,5,617.3,54324.475694444445
11.3,72,4.5,5,617.2,54324.479166666664
12.17,84,4.5,5,617.1,54324.48263888889
13.91,87,4.4,5,617.1,54324.48611111111
10.43,89,4.4,5,617.1,54324.489583333336
11.3,92,4.4,5,617.1,54324.493055555555
10.43,89,4.3,6,617.0,54324.49652777778
11.3,89,4.2,6,617.0,54324.5
10.43,96,4.2,6,617.0,54324.50347222222
8.7,98,4.1,6,617.0,54324.506944444445
9.57,74,4.0,7,616.9,54324.510416666664
13.04,78,4.1,5,616.9,54324.51388888889
12.17,84,4.3,5,616.9,54324.51736111111
12.17,73,4.4,5,616.8,54324.520833333336
12.17,63,4.4,5,616.8,54324.524305555555
13.04,78,4.3,5,616.8,54324.52777777778
11.3,75,4.2,5,616.8,54324.53125
13.04,79,4.3,5,616.8,54324.53472222222
12.17,84,4.3,5,616.7,54324.538194444445
12.17,74,4.3,5,616.7,54324.541666666664
13.91,89,4.2,5,616.7,54324.54513888889
12.17,85,4.3,5,616.6,54324.54861111111
13.04,88,4.3,6,616.6,54324.552083333336
13.04,87,4.1,5,616.5,54324.555555555555
12.17,89,4.2,6,616.5,54324.55902777778
13.91,89,4.2,5,616.5,54324.5625
12.17,96,4.2,5,616.5,54324.56597222222
13.91,90,4.1,5,616.4,54324.569444444445
14.78,81,4.2,5,616.3,54324.572916666664
14.78,86,4.3,5,616.3,54324.57638888889
14.78,89,4.2,5,616.3,54324.57986111111
14.78,94,4.1,6,616.3,54324.583333333336
13.91,85,4.0,6,616.2,54324.586805555555
15.65,82,4.0,7,616.2,54324.59027777778
15.65,85,3.8,7,616.2,54324.59375
14.78,63,3.8,7,616.1,54324.59722222222
13.91,81,3.8,6,616.1,54324.600694444445
12.17,83,3.9,6,616.2,54324.604166666664
14.78,83,3.9,6,616.1,54324.60763888889
13.91,83,3.8,6,616.2,54324.61111111111
15.65,86,3.9,5,616.2,54324.614583333336
14.78,82,3.8,6,616.1,54324.618055555555
14.78,85,3.8,6,616.1,54324.62152777778
14.78,85,3.8,9,616.1,54324.625
15.65,82,3.8,7,616.0,54324.62847222222
13.91,80,3.8,8,616.1,54324.631944444445
13.91,78,3.7,6,616.1,54324.635416666664
13.91,78,3.7,6,616.0,54324.63888888889
14.78,81,3.8,6,616.0,54324.64236111111
13.04,80,3.8,5,616.1,54324.645833333336
13.04,84,3.7,5,616.1,54324.649305555555
14.78,82,3.6,5,616.2,54324.65277777778
12.17,77,3.6,6,616.2,54324.65625
14.78,76,3.6,5,616.2,54324.65972222222
11.3,72,3.6,6,616.3,54324.663194444445
12.17,71,3.6,6,616.4,54324.666666666664
