wind_speed,wind_direction,temperature,relative_humidity,pressure,mjd
20,36.0,2.24,10,617.7,57991.416666666664
19,40.0,2.22,10,617.7,57991.41736111111
18,38.0,2.21,10,617.7,57991.41805555556
19,40.0,2.21,10,617.7,57991.41875
19,35.0,2.2,10,617.7,57991.419444444444
18,42.0,2.2,10,617.7,57991.42013888889
17,41.0,2.2,10,617.7,57991.42083333333
17,37.0,2.19,10,617.8,57991.42152777778
18,41.0,2.18,10,617.7,57991.42222222222
17,40.0,2.18,10,617.7,57991.42291666667
17,36.0,2.18,10,617.7,57991.42361111111
18,37.0,2.16,10,617.7,57991.424305555556
18,36.0,2.15,10,617.7,57991.425
18,37.0,2.14,10,617.7,57991.42569444444
17,36.0,2.15,10,617.7,57991.42638888889
17,38.0,2.16,10,617.7,57991.427083333336
17,40.0,2.18,10,617.7,57991.427777777775
17,40.0,2.18,10,617.6,57991.42847222222
18,51.0,2.17,10,617.6,57991.42916666667
17,35.0,2.16,10,617.6,57991.42986111111
17,37.0,2.17,10,617.6,57991.430555555555
16,35.0,2.18,10,617.6,57991.43125
17,38.0,2.19,10,617.6,57991.43194444444
17,38.0,2.21,10,617.6,57991.43263888889
18,39.0,2.21,10,617.6,57991.433333333334
19,39.0,2.21,10,617.6,57991.43402777778
18,38.0,2.2,10,617.5,57991.43472222222
18,37.0,2.17,10,617.5,57991.43541666667
18,36.0,2.13,10,617.5,57991.436111111114
19,33.0,2.1,10,617.5,57991.43680555555
18,38.0,2.08,10,617.5,57991.4375
18,36.0,2.07,10,617.5,57991.43819444445
18,33.0,2.09,10,617.5,57991.438888888886
17,36.0,2.11,10,617.5,57991.43958333333
18,37.0,2.13,10,617.5,57991.44027777778
18,34.0,2.15,10,617.5,57991.44097222222
19,33.0,2.16,10,617.5,57991.441666666666
19,33.0,2.18,10,617.5,57991.44236111111
20,36.0,2.16,10,617.4,57991.44305555556
18,36.0,2.15,10,617.4,57991.44375
19,30.0,2.15,10,617.4,57991.444444444445
18,35.0,2.15,10,617.4,57991.44513888889
18,41.0,2.15,10,617.4,57991.44583333333
18,39.0,2.16,10,617.4,57991.44652777778
18,37.0,2.17,10,617.4,57991.447222222225
19,37.0,2.16,10,617.4,57991.447916666664
19,37.0,2.14,10,617.3,57991.44861111111
20,41.0,2.12,10,617.4,57991.44930555556
19,37.0,2.11,10,617.4,57991.45
20,40.0,2.11,10,617.3,57991.450694444444
18,39.0,2.12,10,617.3,57991.45138888889
18,40.0,2.15,10,617.3,57991.45208333333
16,38.0,2.15,10,617.3,57991.45277777778
17,43.0,2.15,10,617.3,57991.45347222222
17,43.0,2.15,10,617.3,57991.45416666667
19,38.0,2.17,10,617.3,57991.45486111111
18,40.0,2.18,10,617.3,57991.455555555556
17,40.0,2.18,10,617.3,57991.45625
18,38.0,2.18,10,617.3,57991.45694444444
18,36.0,2.17,10,617.3,57991.45763888889
18,35.0,2.17,10,617.3,57991.458333333336
18,38.0,2.17,10,617.3,57991.459027777775
17,40.0,2.17,10,617.3,57991.45972222222
18,36.0,2.15,10,617.3,57991.46041666667
19,37.0,2.11,10,617.3,57991.46111111111
18,36.0,2.09,10,617.2,57991.461805555555
17,36.0,2.08,10,617.2,57991.4625
18,37.0,2.07,10,617.2,57991.46319444444
18,34.0,2.05,10,617.2,57991.46388888889
18,38.0,2.03,10,617.2,57991.464583333334
19,37.0,2.01,10,617.2,57991.46527777778
19,36.0,1.97,10,617.2,57991.46597222222
18,40.0,1.96,10,617.2,57991.46666666667
18,37.0,1.96,10,617.2,57991.467361111114
17,42.0,1.98,10,617.2,57991.46805555555
17,40.0,2.01,10,617.2,57991.46875
16,39.0,2.05,10,617.2,57991.46944444445
17,40.0,2.09,10,617.2,57991.470138888886
17,40.0,2.12,10,617.2,57991.47083333333
18,41.0,2.14,10,617.2,57991.47152777778
17,38.0,2.16,10,617.2,57991.47222222222
18,41.0,2.17,10,617.2,57991.472916666666
17,35.0,2.18,10,617.2,57991.47361111111
18,37.0,2.18,10,617.2,57991.47430555556
18,41.0,2.18,10,617.2,57991.475
18,38.0,2.16,10,617.2,57991.475694444445
17,38.0,2.15,10,617.2,57991.47638888889
18,34.0,2.13,10,617.2,57991.47708333333
18,35.0,2.11,10,617.2,57991.47777777778
19,36.0,2.09,10,617.2,57991.478472222225
17,38.0,2.08,10,617.2,57991.479166666664
16,36.0,2.08,10,617.2,57991.47986111111
17,40.0,2.09,10,617.2,57991.48055555556
16,43.0,2.11,10,617.2,57991.48125
15,39.0,2.13,10,617.2,57991.481944444444
15,39.0,2.16,10,617.2,57991.48263888889
16,49.0,2.18,10,617.2,57991.48333333333
