wind_speed,wind_direction,temperature,relative_humidity,pressure,mjd
27.83,55,1.39,99,617.2,54670.419444444444
22.61,72,1.63,99,617.4,54670.42291666667
25.22,109,1.39,99,617.3,54670.42638888889
20.0,151,1.19,99,617.5,54670.42986111111
20.87,124,1.02,98,617.4,54670.433333333334
22.61,94,1.39,99,617.4,54670.43680555555
20.0,35,1.55,99,617.5,54670.44027777778
14.78,141,1.44,99,617.5,54670.44375
11.3,143,1.39,98,617.3,54670.447222222225
16.52,94,1.8,99,617.2,54670.450694444444
14.78,77,1.92,99,617.2,54670.45416666667
23.48,92,1.75,99,616.8,54670.45763888889
27.83,115,1.14,98,616.7,54670.46111111111
25.22,113,0.77,98,616.6,54670.464583333334
20.87,134,1.07,98,616.7,54670.46805555555
22.61,146,0.9,98,616.6,54670.47152777778
26.09,94,0.46,98,616.6,54670.475
26.09,71,0.41,98,616.3,54670.478472222225
22.61,117,0.41,98,616.4,54670.481944444444
23.48,88,0.21,98,616.5,54670.48541666667
20.0,109,0.28,99,616.4,54670.48888888889
20.87,122,0.16,98,616.4,54670.49236111111
17.39,146,0.33,99,616.4,54670.495833333334
20.0,114,0.46,99,616.4,54670.49930555555
20.87,124,0.46,99,616.3,54670.50277777778
24.35,108,0.65,99,616.2,54670.50625
26.09,148,0.7,99,616.2,54670.509722222225
20.87,124,0.58,99,616.1,54670.513194444444
20.0,72,0.82,99,616.1,54670.51666666667
19.13,154,0.7,99,616.1,54670.52013888889
20.87,107,0.41,98,616.1,54670.52361111111
17.39,70,0.58,99,616.0,54670.527083333334
19.13,111,0.53,99,616.1,54670.53055555555
20.0,110,0.53,99,616.0,54670.53402777778
14.78,120,0.09,98,616.1,54670.5375
15.65,116,0.28,98,616.1,54670.540972222225
15.65,147,-0.04,98,616.1,54670.544444444444
15.65,112,-0.52,96,615.9,54670.54791666667
15.65,118,-0.52,96,616.0,54670.55138888889
17.39,142,-0.52,97,615.9,54670.55486111111
18.26,126,-0.57,95,615.9,54670.558333333334
20.0,73,-0.21,98,615.9,54670.56180555555
20.0,119,0.28,99,616.1,54670.56527777778
17.39,92,0.65,99,616.2,54670.56875
13.04,89,0.9,99,616.2,54670.572222222225
15.65,118,1.19,99,616.1,54670.575694444444
12.17,133,1.14,99,616.1,54670.57916666667
14.78,111,1.14,99,616.1,54670.58263888889
13.91,46,1.63,99,616.1,54670.58611111111
22.61,95,1.51,99,615.9,54670.589583333334
23.48,112,1.02,98,615.9,54670.59305555555
23.48,61,1.07,98,616.0,54670.59652777778
18.26,44,0.95,98,616.0,54670.6
14.78,138,1.19,98,616.1,54670.603472222225
15.65,99,1.44,99,616.1,54670.606944444444
24.35,118,1.26,99,616.0,54670.61041666667
25.22,98,0.77,98,615.9,54670.61388888889
21.74,122,0.29,97,616.0,54670.61736111111
24.35,100,0.16,98,616.1,54670.620833333334
19.13,89,0.09,98,616.2,54670.62430555555
20.87,105,-0.08,98,616.3,54670.62777777778
19.13,81,-0.34,97,616.2,54670.63125
15.65,85,-0.57,97,616.4,54670.634722222225
13.91,93,-0.69,97,616.4,54670.638194444444
20.0,82,-0.27,99,616.4,54670.64166666667
16.52,119,-0.69,97,616.4,54670.64513888889
13.91,122,-0.76,97,616.5,54670.64861111111
15.65,123,-0.64,98,616.5,54670.652083333334
18.26,116,-0.45,99,616.5,54670.65555555555
18.26,82,-0.45,98,616.6,54670.65902777778
20.87,75,-0.06,99,616.6,54670.6625
14.78,124,-0.57,96,616.8,54670.665972222225
15.65,112,-0.28,98,616.8,54670.669444444444
14.78,110,0.09,99,616.9,54670.67291666667
19.13,99,0.33,99,616.9,54670.67638888889
18.26,100,0.29,99,616.8,54670.67986111111
17.39,43,0.09,99,616.9,54670.683333333334
13.04,141,-0.4,96,617.0,54670.68680555555
18.26,80,-0.64,95,616.9,54670.69027777778
17.39,119,0.09,98,617.0,54670.69375
16.52,75,0.65,99,616.9,54670.697222222225
20.87,103,0.58,99,617.0,54670.700694444444
13.91,107,0.53,99,617.3,54670.70416666667
16.52,79,0.65,99,617.2,54670.70763888889
16.52,117,0.41,98,617.1,54670.71111111111
17.39,99,0.9,99,617.1,54670.714583333334
20.87,116,1.14,99,617.2,54670.71805555555
19.13,94,0.43,98,617.3,54670.72152777778
14.78,139,0.21,98,617.3,54670.725
16.52,127,0.16,98,617.5,54670.728472222225
13.04,82,0.29,98,617.5,54670.731944444444
13.91,117,0.46,99,617.6,54670.73541666667
13.91,128,0.04,97,617.5,54670.73888888889
18.26,80,0.04,96,617.5,54670.74236111111
13.91,114,1.55,99,617.6,54670.745833333334
14.78,104,2.12,99,617.5,54670.74930555555
20.87,95,2.04,99,617.4,54670.75277777778
19.13,93,1.92,99,617.4,54670.75625
22.61,116,1.19,98,617.3,54670.759722222225
21.74,95,0.82,98,617.4,54670.763194444444
26.09,80,0.95,98,617.5,54670.76666666667
16.52,110,0.82,98,617.5,54670.77013888889
19.13,105,0.9,98,617.5,54670.77361111111
25.22,93,1.53,99,617.4,54670.777083333334
20.0,108,1.92,99,617.4,54670.78055555555
19.13,100,2.24,99,617.5,54670.78402777778
20.0,113,2.36,99,617.6,54670.7875
20.0,100,2.49,99,617.6,54670.790972222225
32.17,96,2.29,99,617.5,54670.794444444444
18.26,106,0.9,95,617.7,54670.79791666667
17.39,93,0.7,97,617.8,54670.80138888889
15.65,121,0.04,94,617.9,54670.80486111111
13.91,81,0.21,98,617.9,54670.808333333334
17.39,80,0.41,98,617.9,54670.81180555555
13.04,106,0.65,98,618.1,54670.81527777778
13.91,107,0.58,96,618.0,54670.81875
13.04,58,0.53,92,618.0,54670.822222222225
13.04,98,0.53,85,618.0,54670.825694444444
14.78,127,0.77,97,618.0,54670.82916666667
14.78,70,1.14,98,617.9,54670.83263888889
14.78,127,1.51,98,618.0,54670.83611111111
21.74,93,1.44,97,618.0,54670.839583333334
19.13,111,1.14,95,618.0,54670.84305555555
15.65,118,1.07,97,618.0,54670.84652777778
20.87,97,1.39,98,617.8,54670.85
16.52,107,0.82,94,617.8,54670.853472222225
17.39,92,0.7,94,617.9,54670.856944444444
13.91,105,1.07,97,617.9,54670.86041666667
20.0,112,1.39,98,617.9,54670.86388888889
15.65,123,1.26,95,617.9,54670.86736111111
16.52,98,1.14,88,617.9,54670.870833333334
16.52,114,1.39,92,617.9,54670.87430555555
16.52,101,1.26,89,618.0,54670.87777777778
13.91,115,1.19,77,618.1,54670.88125
13.04,107,1.07,69,618.1,54670.884722222225
14.78,100,1.02,61,618.1,54670.888194444444
10.43,101,1.02,37,618.1,54670.89166666667
11.3,77,1.14,55,618.2,54670.89513888889
11.3,84,1.44,76,618.1,54670.89861111111
12.17,80,1.63,94,618.1,54670.902083333334
